id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
163,512,1,8,8,1.4588146643102962,False,DLMT,1,14,2048,35,2048,1,29,1,8,8.078694580341276e-05,1.4588414285714286,True,1,1,1,1.458868192832561,2048
164,32,256,8,8,1.4563038657713065,False,DLMT,29,1,2048,35,512,27,1,1,8,4.783816254747746e-05,1.4563197142857143,True,1,1,1,1.456335562800122,2048
165,512,2048,8,8,1.4569048526710304,False,DLMT,17,1,2048,35,1,1,1,1,8,3.623506025710449e-05,1.4569168571428572,True,1,1,1,1.456928861614684,1
166,256,2048,8,8,1.4596458513103958,False,DLMT,3,1,2048,35,256,30,1,1,8,4.8744230427822994e-05,1.4596620000000002,True,1,1,1,1.4596781486896047,128
167,32,1,8,8,1.4557917108081357,False,DLMT,1,27,2048,35,1,29,1,1,8,3.105755026673987e-05,1.4558019999999998,True,1,1,1,1.455812289191864,256
168,1,128,8,8,1.4570163844180934,False,DLMT,30,1,2048,35,1,21,1,1,8,4.713506429098569e-05,1.457032,True,1,1,1,1.4570476155819068,256
169,64,1,8,8,1.4565086115631292,False,DLMT,1,9,2048,35,512,9,1,1,8,4.299976269512529e-05,1.456522857142857,True,1,1,1,1.4565371027225849,1
170,128,1,8,8,1.4566095358840805,False,DLMT,15,1,2048,35,1,18,1,1,8,4.710907880784234e-05,1.4566251428571426,True,1,1,1,1.4566407498302048,2048
171,512,128,8,8,1.456725074663908,False,DLMT,17,1,2048,35,512,9,1,1,8,3.7289819150076303e-05,1.4567374285714285,True,1,1,1,1.456749782478949,256
172,32,256,8,8,1.4557404885997514,False,DLMT,1,29,2048,35,2048,1,1,1,8,8.30421579681154e-05,1.455768,True,1,1,1,1.4557955114002485,2048
173,1,64,8,8,1.455296513661891,False,DLMT,1,30,2048,35,128,21,1,1,8,4.070801956794125e-05,1.45531,True,1,1,1,1.4553234863381093,1
174,512,512,8,8,1.4575705757129966,False,DLMT,1,23,2048,35,1,1,1,1,8,9.226580944116717e-05,1.4576011428571427,True,1,1,1,1.4576317100012888,1
175,1,2048,8,8,1.462091978800714,False,DLMT,11,1,2048,35,64,1,2,1,8,6.647018665754152e-05,1.462114,True,1,1,1,1.4621360211992858,512
176,1,128,8,8,1.4561260249519818,False,DLMT,30,1,2048,35,2048,17,1,1,8,3.95959181569613e-05,1.4561391428571433,True,1,1,1,1.4561522607623048,64
177,128,1,8,8,1.4578805321379769,False,DLMT,1,27,2048,35,2048,1,28,1,8,4.410192276802406e-05,1.4578951428571427,True,1,1,1,1.4579097535763086,256
178,64,512,8,8,1.456895701866691,False,DLMT,1,15,2048,35,1,1,19,1,8,3.79838848750858e-05,1.4569082857142857,True,1,1,1,1.4569208695618803,64
179,512,1,8,8,1.4553699416601902,False,DLMT,1,1,2048,35,1024,1,8,1,8,5.0196349163932724e-05,1.4553865714285712,True,1,1,1,1.4554032011969522,256
180,512,2048,8,8,1.4592094204727,False,DLMT,2,1,2048,35,1,17,1,1,8,5.2631952737662687e-05,1.4592268571428573,True,1,1,1,1.4592442938130146,2048
181,512,2048,8,8,1.4568886584445242,False,DLMT,16,1,2048,35,2048,1,14,1,8,0.0009147630004207406,1.4571917142857143,True,1,1,1,1.4574947701269043,1
182,1,1,8,8,1.458783596984677,False,DLMT,21,1,2048,35,256,1,16,1,8,4.9511903330702646e-05,1.4587999999999999,True,1,1,1,1.4588164030153228,2048
183,128,2048,8,8,1.4593198971328203,False,DLMT,30,1,2048,35,512,1,4,1,8,4.0844153779434374e-05,1.4593334285714286,True,1,1,1,1.4593469600100368,1024
184,64,128,8,8,1.4584957834993608,False,DLMT,3,1,2048,35,256,30,1,1,8,5.9297933336318854e-05,1.4585154285714284,True,1,1,1,1.4585350736434959,1
185,16,256,8,8,1.4561592844716975,False,DLMT,4,1,2048,35,2048,1,30,1,8,6.166664828092253e-05,1.4561797142857145,True,1,1,1,1.4562001440997314,1
186,64,256,8,8,1.4559471924289855,False,DLMT,1,18,2048,35,256,1,30,1,8,4.297127659546218e-05,1.4559614285714286,True,1,1,1,1.4559756647138717,2048
187,1,1,8,8,1.4567483728770294,False,DLMT,1,17,2048,35,2048,30,1,1,8,5.579408205030418e-05,1.4567668571428571,True,1,1,1,1.4567853414086849,1024
188,32,2048,8,8,1.4567978314459842,False,DLMT,1,30,2048,35,256,29,1,1,8,5.91532082039393e-05,1.4568174285714288,True,1,1,1,1.4568370256968735,1024
189,1,128,8,8,1.455809087086114,False,DLMT,1,2,2048,35,1,1,18,1,8,4.3289250209188084e-05,1.4558234285714284,True,1,1,1,1.4558377700567429,1024
190,512,128,8,8,1.4579518729912309,False,DLMT,22,1,2048,35,1,30,1,1,8,7.023924131428204e-05,1.4579751428571428,True,1,1,1,1.4579984127230547,128
191,64,1,8,8,1.4578828936504726,False,DLMT,29,1,2048,35,1,1,27,1,8,6.112149159413764e-05,1.457903142857143,True,1,1,1,1.4579233920638133,1
192,512,256,8,8,1.456540000012813,False,DLMT,1,24,2048,35,2048,1,18,1,8,6.468132241526041e-05,1.4565614285714286,True,1,1,1,1.456582857130044,512
193,512,1,8,8,1.456418688141666,False,DLMT,1,19,2048,35,1,1,27,1,8,7.467808464691542e-05,1.4564434285714285,True,1,1,1,1.456468169001191,1
194,1,128,8,8,1.4594381327158774,False,DLMT,1,14,2048,35,2048,1,1,1,8,6.859285379569857e-05,1.459460857142857,True,1,1,1,1.4594835815698364,1
195,128,1,8,8,1.4577026352156948,False,DLMT,1,16,2048,35,2048,29,1,1,8,5.6727058655226496e-05,1.4577214285714286,True,1,1,1,1.4577402219271625,512
196,1,128,8,8,1.4576471294334052,False,DLMT,1,30,2048,35,256,17,1,1,8,5.437286237879664e-05,1.457665142857143,True,1,1,1,1.4576831562808807,128
197,64,256,8,8,1.4562639656160363,False,DLMT,16,1,2048,35,2048,1,29,1,8,4.408711228225472e-05,1.4562785714285715,True,1,1,1,1.4562931772411067,128
198,32,256,8,8,1.4579626666374055,False,DLMT,29,1,2048,35,512,30,1,1,8,5.749463151513568e-05,1.457981714285714,True,1,1,1,1.4580007619340227,1
199,1,2048,8,8,1.458665239091053,False,DLMT,17,1,2048,35,512,2,1,1,8,5.66291192131494e-05,1.458684,True,1,1,1,1.4587027609089471,512
200,512,256,8,8,1.4571247215344383,False,DLMT,1,6,2048,35,512,1,16,1,8,5.90537631212066e-05,1.4571442857142858,True,1,1,1,1.4571638498941333,512
201,512,1024,8,8,1.456627915722992,False,DLMT,29,1,2048,35,1,4,1,1,8,2.957660410197096e-05,1.4566377142857143,True,1,1,1,1.4566475128484366,256
202,512,2048,8,8,1.4560498303948588,False,DLMT,1,17,2048,35,1024,1,30,1,8,3.932076358592679e-05,1.4560628571428573,True,1,1,1,1.4560758838908558,2048
203,1,1,8,8,1.4601574696592443,False,DLMT,2,1,2048,35,64,29,1,1,8,6.973184790500118e-05,1.4601805714285714,True,1,1,1,1.4602036731978985,1
204,64,2048,8,8,1.4565751236083435,False,DLMT,1,12,2048,35,64,13,1,1,8,4.231659104359131e-05,1.4565891428571425,True,1,1,1,1.4566031621059414,2048
205,64,1,8,8,1.4574686799077008,False,DLMT,14,1,2048,35,512,13,1,1,8,3.848137635963446e-05,1.4574814285714284,True,1,1,1,1.457494177235156,1
206,512,512,8,8,1.4566285603554077,False,DLMT,17,1,2048,35,1,30,1,1,8,4.7466422073831813e-05,1.4566442857142856,True,1,1,1,1.4566600110731636,1024
207,1,1,8,8,1.458131816194823,False,DLMT,28,1,2048,35,2048,12,1,1,8,4.9712643651027545e-05,1.4581482857142858,True,1,1,1,1.4581647552337487,2048
208,128,64,8,8,1.455100293293012,False,DLMT,1,29,2048,35,256,1,30,1,8,7.586992090387174e-05,1.4551254285714283,True,1,1,1,1.4551505638498448,2048
209,1,2048,8,8,1.4582170578010423,False,DLMT,2,1,2048,35,1,1,30,1,8,6.752535427072922e-05,1.4582394285714284,True,1,1,1,1.4582617993418145,128
210,16,2048,8,8,1.4573416490877569,False,DLMT,30,1,2048,35,64,1,15,1,8,4.590495949374335e-05,1.4573568571428572,True,1,1,1,1.4573720651979576,512
211,128,1024,8,8,1.4587499872905552,False,DLMT,1,30,2048,35,2048,1,17,1,8,5.954521519870668e-05,1.4587697142857141,True,1,1,1,1.458789441280873,2048
212,32,256,8,8,1.4583161523943948,False,DLMT,1,4,2048,35,1,1,1,1,8,0.00010647985341685168,1.458351428571429,True,1,1,1,1.458386704748463,2048
213,512,2048,8,8,1.458665240972535,False,DLMT,1,30,2048,35,2048,29,1,1,8,4.282474966270127e-05,1.4586794285714286,True,1,1,1,1.4586936161703223,64
214,512,2048,8,8,1.4582936087629608,False,DLMT,1,1,2048,35,2048,4,1,1,8,8.483549507423147e-05,1.4583217142857143,True,1,1,1,1.458349819808468,1
215,64,1,8,8,1.4587060729766717,False,DLMT,1,30,2048,35,256,3,1,1,8,6.273624737496299e-05,1.4587268571428573,True,1,1,1,1.458747641309043,256
216,512,128,8,8,1.4552036999152804,False,DLMT,1,20,2048,35,1,1,29,1,8,5.351330179859203e-05,1.4552214285714284,True,1,1,1,1.4552391572275765,256
217,512,1,8,8,1.4587644822612658,False,DLMT,13,1,2048,35,1,1,29,1,8,9.427272637818016e-05,1.4587957142857144,True,1,1,1,1.458826946310163,256
218,512,256,8,8,1.4582373041551588,False,DLMT,17,1,2048,35,512,1,29,1,8,3.832194447792248e-05,1.45825,True,1,1,1,1.4582626958448413,256
219,512,2048,8,8,1.456091173942155,False,DLMT,1,16,2048,35,512,1,29,1,8,6.803720470809965e-05,1.4561137142857146,True,1,1,1,1.4561362546292742,256
220,512,256,8,8,1.4575180295275771,False,DLMT,1,30,2048,35,2048,1,29,1,8,7.407883280252202e-05,1.4575425714285712,True,1,1,1,1.4575671133295653,256
221,512,2048,8,8,1.456467820606028,False,DLMT,1,2,2048,35,2048,1,29,1,8,5.314900118094654e-05,1.4564854285714288,True,1,1,1,1.4565030365368297,256
222,512,2048,8,8,1.4576336749621863,False,DLMT,30,1,2048,35,1,1,29,1,8,3.375300440140275e-05,1.457644857142857,True,1,1,1,1.4576560393235278,256
223,512,1,8,8,1.4574268782492947,False,DLMT,30,1,2048,35,2048,1,29,1,8,3.4433016903265626e-05,1.4574382857142858,True,1,1,1,1.4574496931792769,256
224,512,2048,8,8,1.4561104394586453,False,DLMT,1,30,2048,35,512,1,29,1,8,4.0931999357830184e-05,1.456124,True,1,1,1,1.4561375605413547,256
225,512,1,8,8,1.4561843660659752,False,DLMT,1,18,2048,35,1,1,29,1,8,6.357640429965986e-05,1.4562054285714285,True,1,1,1,1.4562264910768818,256
226,512,256,8,8,1.4579390969359225,False,DLMT,1,16,2048,35,2048,1,29,1,8,5.188370040143089e-05,1.4579562857142858,True,1,1,1,1.4579734744926491,256
227,512,1,8,8,1.458256891299875,False,DLMT,1,2,2048,35,512,1,29,1,8,5.767891419624744e-05,1.4582760000000001,True,1,1,1,1.4582951087001252,256
228,512,256,8,8,1.455829951319417,False,DLMT,1,1,2048,35,1,1,29,1,8,3.895575721775034e-05,1.455842857142857,True,1,1,1,1.455855762966297,256
229,512,2048,8,8,1.4569851356223351,False,DLMT,12,1,2048,35,2048,1,29,1,8,3.2793727623252065e-05,1.4569960000000002,True,1,1,1,1.4570068643776652,256
230,512,256,8,8,1.4564420088070082,False,DLMT,30,1,2048,35,512,1,29,1,8,0.00012933613854870514,1.456484857142857,True,1,1,1,1.4565277054787058,256
231,512,2048,8,8,1.4558994002055186,False,DLMT,1,10,2048,35,1,1,29,1,8,6.907907329536546e-05,1.455922285714286,True,1,1,1,1.4559451712230533,256
