id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,64,32,16,1,19,26,RS,5,64,1,2048,0.13492573624723472,0.1350575780384796,0.00019897981848234403,8,0.13499165714285716,1
2,True,35,False,32,512,256,64,11,5,1,RS,22,1024,1024,1024,0.24097602347809605,0.24117020509333253,0.00029306506068775627,1,0.2410731142857143,1
3,True,35,False,8,512,32,64,1,7,27,RS,10,512,1,1,0.15225067059882558,0.15246190082974587,0.00031879537292112413,1,0.15235628571428572,1
4,True,35,False,1,32,128,256,1,3,30,RS,3,512,1024,1,0.23732780199265355,0.23751431229306066,0.0002814872687156193,32,0.2374210571428571,1
5,True,35,False,1,16,64,512,1,20,2,RS,23,1024,1024,2048,0.1503309825146058,0.15039027462825133,8.948554095951019e-05,32,0.15036062857142857,1
6,True,35,False,1,64,128,512,12,1,6,RS,11,1,128,2048,0.2587428315559709,0.25904196844402916,0.00045146689168278553,32,0.2588924,1
7,True,35,False,8,64,512,64,16,1,19,RS,27,2048,1,128,0.1322654431871391,0.13230552824143235,6.049763699213832e-05,1,0.13228548571428572,8
8,True,35,False,1,32,512,16,1,30,26,RS,11,1024,512,2048,0.12230448692709323,0.12234345593004964,5.881325687014414e-05,8,0.12232397142857143,8
9,True,35,False,1,128,32,32,4,11,1,RS,4,1,256,1,0.2192301216804009,0.21925627831959915,3.9476430581152696e-05,1,0.21924320000000003,1
10,True,35,False,32,256,32,1,24,13,1,RS,17,128,2048,256,0.21082427196552453,0.21085441374876115,4.5490936527207794e-05,1,0.21083934285714284,1
11,True,35,False,8,128,1,32,14,11,1,RS,5,2048,1024,128,0.24203829508472482,0.24213673348670375,0.00014856636255099073,1,0.2420875142857143,8
12,True,35,False,8,32,16,64,1,15,10,RS,1,2048,256,1,0.11717911607803688,0.11724768392196314,0.00010348476768518689,8,0.11721340000000001,1
13,True,35,False,1,64,16,64,1,23,10,RS,30,1,1,128,0.13193710110218881,0.1319684417549541,4.730030849448468e-05,1,0.13195277142857145,8
14,True,35,False,1,64,1,256,26,24,1,RS,18,256,512,128,0.19763265180294737,0.19765020533990973,2.6492355462647703e-05,1,0.19764142857142855,1
15,True,35,False,1,128,64,256,1,22,10,RS,10,1024,256,1024,0.14473306668441388,0.14482253331558614,0.000135025881117022,1,0.1447778,32
16,True,35,False,8,1,64,64,1,9,28,RS,7,64,64,128,0.11474638758774229,0.11480624098368623,9.033264602996883e-05,8,0.11477631428571426,1
17,True,35,False,1,512,32,128,17,1,30,RS,25,1024,512,1,0.13291568541572726,0.13295260029855846,5.571311354078546e-05,8,0.13293414285714286,1
18,True,35,False,32,16,64,64,1,10,4,RS,21,1024,128,512,0.13637943854413728,0.13640713288443415,4.179717791469644e-05,1,0.13639328571428572,1
19,True,35,False,32,64,512,512,23,4,1,RS,30,512,2048,256,0.24195559149960547,0.24198686564325164,4.7199930819736705e-05,1,0.24197122857142855,1
20,True,35,False,1,1,256,256,1,28,22,RS,12,1024,256,1,0.1592313456237797,0.1592656829476489,5.1822979695206877e-05,1,0.1592485142857143,32
21,True,35,False,1,512,128,512,6,25,1,RS,14,1,2048,1024,0.19983026356499728,0.19984939357785986,2.8871622958277244e-05,1,0.19983982857142857,1
22,True,35,False,1,256,16,16,6,29,1,RS,17,64,64,1024,0.2575567157615933,0.2575947128098353,5.734635194702446e-05,1,0.2575757142857143,32
23,True,35,False,8,64,128,32,29,23,1,RS,2,2048,1,1024,0.23776599878701515,0.23778760121298487,3.260306734035786e-05,1,0.2377768,8
24,True,35,False,8,64,512,128,26,1,12,RS,17,512,2048,64,0.12565016406750548,0.1257767502182088,0.00019104783886423487,8,0.12571345714285714,1
25,True,35,False,8,128,256,16,27,3,1,RS,2,1,1,512,0.12117311711355648,0.12121471145787212,6.277550542713823e-05,8,0.1211939142857143,1
26,True,35,False,1,16,64,16,3,1,21,RS,1,2048,64,1,0.4560049055060576,0.4560440087796566,5.901590238820208e-05,32,0.4560244571428571,1
27,True,35,False,8,16,16,256,7,1,9,RS,24,2048,2048,512,0.1623808781431458,0.16255700757113986,0.0002658201263859373,1,0.16246894285714283,8
28,True,35,False,1,1,1,64,1,8,28,RS,8,256,256,64,0.2095730125076935,0.2099772732065922,0.0006101230856080063,1,0.20977514285714285,1
29,True,35,False,1,32,64,64,22,1,3,RS,5,64,1024,64,0.20004808798523993,0.20030214058618867,0.00038342425375469797,1,0.2001751142857143,1
30,True,35,False,1,32,32,32,1,22,30,RS,5,1,64,512,0.29327898965794313,0.29343729605634256,0.0002389210440838628,1,0.29335814285714285,8
31,True,35,False,1,16,16,512,16,1,17,RS,15,2048,1,64,0.22024838127060603,0.2203622473008225,0.00017185022904986155,1,0.22030531428571426,8
32,True,35,False,8,32,128,32,12,1,10,RS,12,128,1024,512,0.1293524290998277,0.12938957090017233,5.605558465869795e-05,8,0.129371,1
33,True,35,False,8,512,32,16,12,1,22,RS,7,1,256,1,0.1371020595333652,0.13725268332377757,0.00022732620811943195,1,0.1371773714285714,8
34,True,35,False,1,32,128,64,1,25,16,RS,21,1,512,256,0.33424655425866623,0.3348241314556194,0.0008716978487938577,32,0.3345353428571428,1
