id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
63,8,1024,1,8,0.5936909305548339,128,512,DLMT,2048,True,128,18,2048,1,26,False,False,10,0.009726714689451924,0.5997195,True,True,0.605748069445166
64,8,1,1,1,0.6739448814170611,128,512,DLMT,2048,True,128,18,2048,1,26,True,False,10,0.002680432233801116,0.6756062,True,True,0.677267518582939
65,8,1,1,4,1.285467121852025,128,512,DLMT,2048,False,512,18,2048,1,26,True,False,10,0.008839822622654838,1.290946,True,True,1.2964248781479748
66,8,512,1,1,0.6529723088708873,128,512,DLMT,2048,True,512,18,2048,1,26,False,False,10,0.0034190192219407055,0.6550914,True,True,0.6572104911291127
67,8,2048,1,2,1.2965362090627204,128,512,DLMT,2048,False,128,18,2048,1,26,False,False,10,0.0032684852760873433,1.298562,True,True,1.3005877909372796
68,8,2048,1,8,0.5898339765509168,128,512,DLMT,2048,True,512,18,2048,1,26,True,False,10,0.006068334292868172,0.5935950999999999,True,True,0.597356223449083
69,8,512,1,1,0.6841366826465728,128,512,DLMT,2048,True,128,18,2048,1,26,False,False,10,0.005551540709568841,0.6875775000000001,True,True,0.6910183173534273
70,8,1024,1,1,0.6596292264892059,128,512,DLMT,2048,True,1,18,2048,1,26,True,False,10,0.006079225089598162,0.6633971000000001,True,True,0.6671649735107943
71,8,1,1,1,0.6654191329506491,128,512,DLMT,2048,True,512,18,2048,1,26,True,False,10,0.006790256181470613,0.6696276999999999,True,True,0.6738362670493507
72,8,1024,1,1,0.6744152514105121,128,512,DLMT,2048,True,512,18,2048,1,26,False,False,10,0.00311691525229674,0.6763470999999999,True,True,0.6782789485894877
73,8,1,1,1,0.7051209022992047,128,512,DLMT,2048,True,2048,18,2048,1,26,False,False,10,0.00472881767041192,0.7080518,True,True,0.7109826977007954
74,8,2048,1,1,0.6360940248448207,128,512,DLMT,2048,True,128,18,2048,1,26,True,False,10,0.0024554491014883587,0.6376158999999999,True,True,0.6391377751551791
75,8,512,1,1,0.6515144573535772,128,512,DLMT,2048,True,1024,18,2048,1,26,True,False,10,0.008690522456101246,0.6569008,True,True,0.6622871426464227
76,8,2048,1,1,0.693575979409768,128,512,DLMT,2048,True,1,18,2048,1,26,False,False,10,0.0036969005409937614,0.6958673,True,True,0.6981586205902319
77,8,2048,1,1,0.6369568147377576,128,512,DLMT,2048,True,2048,18,2048,1,26,True,False,10,0.006875152332857805,0.641218,True,True,0.6454791852622423
