id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
14,False,True,8,DLMT,0.22361118398215146,16,1,1,1,3,25,4,8,10,0.2304687,True,False,True,0.011064167443147277,0.23732621601784853,False
15,True,True,16,DLMT,1.3686112970419266,128,1,1024,1,30,1,128,256,10,1.3766850000000002,True,False,True,0.01302640798531965,1.3847587029580737,False
16,False,True,2048,DLMT,2.762514012329777,32,2,2048,1,7,1,32,256,10,2.762925,False,True,True,0.0006631025561706555,2.763335987670223,False
17,False,True,1,DLMT,0.3618817391016809,4,1024,256,1,1,1,256,2048,10,0.37111890000000003,True,False,True,0.014903573628160454,0.38035606089831914,False
18,True,True,1,DLMT,2.7105831364858672,256,1,2048,8,13,1,8,8,10,2.7109069999999997,False,False,False,0.0005225332525304013,2.7112308635141322,False
19,False,True,512,DLMT,2.590701514319919,2,256,64,1,3,17,4,128,10,2.590883,False,True,False,0.0002928156416587569,2.591064485680081,False
20,False,True,512,DLMT,2.471722293399981,16,32,2048,23,1,2,1,4,10,2.473722,True,False,True,0.0032263998512273716,2.475721706600019,False
21,True,True,128,DLMT,1.5436144071965845,512,64,512,1,24,3,8,16,10,1.544276,False,True,True,0.0010674380544087733,1.5449375928034155,False
22,True,True,1,DLMT,0.24943071859455493,8,64,256,2,19,1,128,256,10,0.2600697,True,False,True,0.017165322164468692,0.2707086814054451,False
23,True,True,1,DLMT,1.3628609202782072,4,512,4,1,9,5,1,2048,10,1.363156,False,True,True,0.00047609242800111275,1.363451079721793,False
24,True,True,32,DLMT,0.17760481922740315,1,16,16,21,5,1,1,256,10,0.1824465,True,False,True,0.007811745045122761,0.18728818077259687,False
25,False,True,1,DLMT,2.6065788943798354,4,8,16,3,30,1,2,2,10,2.6068059999999997,False,False,False,0.0003664205234426062,2.607033105620164,False
26,True,True,128,DLMT,0.1705990099792207,32,32,64,30,1,3,16,32,10,0.18121410000000002,True,True,False,0.017126774929624083,0.19182919002077933,False
27,True,True,2048,DLMT,0.13311207831022856,1,8,16,4,7,1,2048,1,10,0.13792880000000002,True,True,True,0.007771475146971779,0.14274552168977148,False
28,True,True,128,DLMT,1.4893730509305003,1,32,1,4,10,1,64,128,10,1.490289,False,False,False,0.0014778257678089047,1.4912049490694996,False
29,False,True,1,DLMT,1.5221321619207282,256,1,1,1,25,2,1024,1,10,1.522725,False,False,False,0.0009565066649009509,1.523317838079272,False
30,True,True,128,DLMT,3.188677195930059,4,1,8,3,1,28,4,1,10,3.1888670000000006,False,False,True,0.00030623683645175583,3.189056804069942,False
31,False,True,64,DLMT,2.4900787874590047,2048,16,1,29,1,2,128,2048,10,2.4903399999999998,False,True,True,0.00042144987839608396,2.490601212540995,False
32,False,True,2048,DLMT,0.09024811598750737,1,1,2,4,19,1,8,1024,10,0.10483459000000002,True,True,False,0.023534351281029608,0.11942106401249267,False
33,False,True,512,DLMT,0.1721868847829213,32,512,256,6,13,1,1,1,10,0.17952,True,True,True,0.011831516606082249,0.18685311521707873,False
34,False,True,4,DLMT,0.25067099683150434,4,1,16,6,1,7,64,128,10,0.2563189,True,True,True,0.009112533779909955,0.2619668031684957,False
35,True,True,2048,DLMT,1.733837294091873,2048,128,2048,22,3,1,2048,1,10,1.734167,False,True,False,0.0005319595849310276,1.734496705908127,False
36,False,True,2048,DLMT,1.691465228043379,4,2048,512,4,18,1,1,64,10,1.6918989999999998,False,True,True,0.0006998635581311795,1.6923327719566206,False
37,True,True,1,DLMT,1.1183462901932522,1,16,512,1,6,20,128,1,10,1.11939,False,True,True,0.001683959619468362,1.120433709806748,False
38,False,True,512,DLMT,0.14971674228551876,1,1,256,1,10,7,512,2048,10,0.1581371,True,True,True,0.013585713462678358,0.16655745771448124,False
39,False,True,1,DLMT,1.4712097994756084,1,1,1,1,1,1,1,1,10,1.4714440000000002,False,False,False,0.00037786770171585436,1.471678200524392,True
40,False,True,512,DLMT,1.6789070333902698,2048,512,1,1,3,17,4,8,10,1.685521,True,True,True,0.010671215910101334,1.6921349666097303,False
41,True,True,256,DLMT,2.6180749131760432,2048,4,1,2,6,1,1024,1024,10,2.620338,True,True,True,0.0036513471486562215,2.6226010868239564,False
42,True,True,2048,DLMT,0.19284425320965942,16,4,1,1,5,19,2,1,10,0.2077468,True,True,True,0.024044314674367417,0.2226493467903406,False
43,False,True,2048,DLMT,0.20474012501273053,2,8,1,1,22,2,1,64,10,0.211742,True,True,False,0.01129708149036732,0.2187438749872695,False
44,True,True,1,DLMT,0.12421219353914933,2,64,1,6,10,1,1,4,10,0.12918970000000002,True,True,True,0.008030891184046759,0.1341672064608507,False
45,False,True,1,DLMT,0.19565293093169756,1,2,1,23,1,1,1,512,10,0.20083130000000002,True,True,False,0.008354970269845375,0.20600966906830248,False
46,False,True,1,DLMT,0.14911150273435905,256,8,1,1,4,28,1024,1,10,0.1565396,True,True,False,0.011984764121166511,0.16396769726564095,False
47,False,True,32,DLMT,0.12620909368948513,1,1,1,1,4,20,32,64,10,0.1291356,True,True,False,0.004721732440534939,0.13206210631051485,False
48,False,True,256,DLMT,0.4061797019543141,512,2,1,1,23,3,8,8,10,0.41317139999999997,True,True,True,0.011280661640169864,0.42016309804568586,False
49,True,True,8,DLMT,0.19182556377913645,2,8,1,20,1,5,512,1,10,0.19694910000000002,True,True,True,0.00826650094598676,0.20207263622086358,False
50,False,True,2048,DLMT,0.3866900026734668,1,2048,1,30,1,1,128,1,10,0.38923,True,True,True,0.004098124693076084,0.3917699973265332,False
51,False,True,16,DLMT,0.10741986485283356,32,8,1,14,4,1,2,128,10,0.1187639,True,True,True,0.018302881688138626,0.13010793514716645,False
52,True,True,32,DLMT,0.19860583726454917,32,8,1,1,30,1,512,1024,10,0.200298,True,True,False,0.0027301973188764215,0.20199016273545084,False
53,False,True,1,DLMT,0.08804661125857298,1,16,1,10,1,11,2048,2048,10,0.09379306,True,True,True,0.00927153081569597,0.09953950874142702,False
54,False,True,2048,DLMT,0.09941518873276185,4,256,1,1,28,1,2048,2048,10,0.10695743000000002,True,True,True,0.012168928232925855,0.11449967126723819,False
55,False,True,2,DLMT,2.545786477487398,2048,1,1,4,27,1,1,1,10,2.548522,True,True,False,0.004413592187776322,2.551257522512602,False
56,False,True,2048,DLMT,0.15431296655553958,8,1,1,19,5,1,256,512,10,0.16485770000000002,True,True,True,0.017013259053162033,0.17540243344446046,False
57,False,True,1,DLMT,0.21462345872970118,16,1,1,2,1,23,256,2048,10,0.21971020000000002,True,True,True,0.008207134625434143,0.22479694127029887,False
58,False,True,512,DLMT,0.21180096668706078,4,32,1,1,2,30,32,1024,10,0.2241022,True,True,False,0.019847260258282495,0.23640343331293923,False
59,True,True,512,DLMT,0.6978617874068486,512,256,1,21,3,1,1,8,10,0.705957,True,True,False,0.013061112418167146,0.7140522125931513,False
60,False,True,128,DLMT,0.16795271594835354,256,64,1,1,14,4,1,2048,10,0.176321,True,True,True,0.013501695908292408,0.18468928405164647,False
61,False,True,2048,DLMT,0.19480275466622826,8,64,1,2,1,2,64,1,10,0.2082896,True,True,True,0.021760170105952756,0.22177644533377172,False
62,False,True,1,DLMT,0.08465008388748976,8,1024,1,1,5,3,2048,1,10,0.0919046,True,True,False,0.01170470193272772,0.09915911611251024,False
63,False,True,128,DLMT,0.9535252097454525,2048,32,1,4,1,24,2048,1,10,0.9557857999999999,True,True,False,0.0036473190921552166,0.9580463902545473,False
64,True,True,1,DLMT,0.7152539499789022,1024,128,1,1,27,3,32,256,10,0.7200637,True,True,True,0.007760226801453663,0.7248734500210977,False
65,True,True,2048,DLMT,0.5264754437005948,1024,2048,1,8,1,9,1,1,10,0.5321251,True,True,False,0.009115362345513202,0.5377747562994052,False
66,True,True,1,DLMT,0.222112783409418,2,2048,1,3,1,18,64,256,10,0.23316700000000004,True,True,True,0.017835277816731648,0.24422121659058207,False
67,False,True,8,DLMT,0.3979226391773079,1,8,1,25,1,1,8,2048,10,0.39879610000000004,True,True,False,0.0014092736746281747,0.39966956082269217,False
68,True,True,2048,DLMT,0.15836185313793716,128,1,1,5,19,1,16,2048,10,0.1795053,True,True,False,0.034113611371562526,0.20064874686206285,False
69,True,True,512,DLMT,0.14607913838826844,1,1,1,2,30,1,4,512,10,0.15592999999999999,True,True,True,0.01589374083090573,0.16578086161173153,False
70,True,True,4,DLMT,0.10897067921419315,32,1,1,1,2,30,8,2048,10,0.11435169999999999,True,True,True,0.008681935971314232,0.11973272078580682,False
71,False,True,1,DLMT,1.357289507575456,2048,16,1,1,4,7,8,8,10,1.3598430000000001,True,True,False,0.00411989817835343,1.3623964924245442,False
72,True,True,2,DLMT,0.23270482345284757,32,1,1,30,1,1,1,32,10,0.23727689999999999,True,True,False,0.00737675571576015,0.2418489765471524,False
73,False,True,1,DLMT,0.11609424731892515,32,16,1,8,11,1,2048,1,10,0.1193289,True,True,True,0.005218907078115112,0.12256355268107486,False
74,True,True,1,DLMT,0.19160690672136707,32,8,1,8,11,1,2048,2048,10,0.1946775,True,True,True,0.004954207630893154,0.19774809327863294,False
75,False,True,1,DLMT,0.10143351527071628,32,256,1,8,11,1,2048,2048,10,0.1121502,True,True,True,0.017290691552393152,0.12286688472928373,False
76,True,True,1,DLMT,0.10065751426694555,32,256,1,8,11,1,2048,1,10,0.10553832999999999,True,True,True,0.007874886823320068,0.11041914573305442,False
77,True,True,1,DLMT,0.09973173084255267,32,256,1,8,11,1,2048,2048,10,0.11310630000000002,True,True,False,0.02157901961188228,0.12648086915744736,False
78,False,True,1,DLMT,0.09962760999991739,32,1,1,8,11,1,2048,2048,10,0.1042452,True,True,False,0.007450188787272441,0.1088627900000826,False
79,False,True,1,DLMT,0.1866916168489829,32,8,1,8,11,1,2048,2048,10,0.19671639999999999,True,True,True,0.016174352210830575,0.20674118315101708,False
80,False,True,1,DLMT,0.09840822031922584,32,2048,1,8,11,1,2048,1,10,0.10336305999999999,True,True,True,0.007994319771087466,0.10831789968077414,False
81,True,True,1,DLMT,0.094812699295582,32,2048,1,8,11,1,2048,2048,10,0.1031782,True,True,False,0.013497205153956875,0.11154370070441799,False
82,True,True,1,DLMT,0.0983357096159995,32,1,1,8,11,1,2048,1,10,0.10986691000000001,True,True,True,0.018604860934629423,0.12139811038400053,False
83,False,True,1,DLMT,0.13526254538250568,32,64,1,8,11,1,2048,1,10,0.1362872,True,True,False,0.001653215279387414,0.13731185461749432,False
84,True,True,1,DLMT,0.19301287232960598,32,8,1,8,11,1,2048,1,10,0.19735450000000002,True,True,False,0.007004941059709213,0.20169612767039405,False
85,True,True,1,DLMT,0.09828537564493459,32,1024,1,8,11,1,2048,1,10,0.10697490000000001,True,True,True,0.014019996776604477,0.11566442435506544,False
86,True,True,1,DLMT,0.09942926142599401,32,1024,1,8,11,1,2048,2048,10,0.11093568999999999,True,True,False,0.01856489318932107,0.12244211857400597,False
87,False,True,1,DLMT,0.0980749016403152,32,1024,1,8,11,1,2048,2048,10,0.11129478999999998,True,True,True,0.02132945194886404,0.12451467835968476,False
88,False,True,1,DLMT,0.09682412016991533,32,1024,1,8,11,1,2048,1,10,0.11024629999999999,True,True,False,0.021655836414463427,0.12366847983008465,False
89,True,True,1,DLMT,0.09834977086489669,32,1024,1,8,11,1,2048,1,10,0.10627271999999999,True,True,False,0.01278317624722432,0.11419566913510329,False
