id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,RSL,1,1,1,1,0.17766577641046308,0.17787565216096543,0.00031675114805777545,1,0.17777071428571425,1
2,True,35,False,1,64,32,1,14,1,17,RSL,24,64,64,2048,0.27322906820117354,0.27340756037025504,0.0002693860502728952,32,0.2733183142857143,1
3,True,35,False,8,256,1,256,1,26,5,RSL,24,1,128,2048,0.12157214262394339,0.121740828804628,0.00025458654115796285,1,0.1216564857142857,1
4,True,35,False,8,512,128,64,21,5,1,RSL,8,1,512,1024,0.24549881472386842,0.2455144424189888,2.358581379229589e-05,1,0.2455066285714286,1
5,True,35,False,8,16,1,16,17,24,1,RSL,23,1,128,512,0.23825802222263975,0.23827500634878884,2.5632982579450036e-05,1,0.2382665142857143,1
6,True,35,False,1,128,64,128,12,1,10,RSL,21,2048,256,128,0.1170751007117416,0.11709878500254409,3.5745083863494265e-05,8,0.11708694285714284,8
7,True,35,False,32,1,1,1,13,28,1,RSL,2,256,256,1,0.1978879395322449,0.19814726046775513,0.0003913753915908077,1,0.19801760000000002,1
8,True,35,False,8,128,512,512,1,19,12,RSL,8,512,512,2048,0.11972598602272257,0.11983458540584886,0.00016390163799906196,1,0.11978028571428571,1
9,True,35,False,1,32,16,32,28,1,5,RSL,21,64,256,1,0.27780310019731147,0.2779746712312601,0.0002589404533234329,32,0.27788888571428577,1
10,True,35,False,1,1,64,16,1,30,5,RSL,9,1024,512,256,0.12122592531868641,0.12125624610988504,4.5761101028570605e-05,8,0.12124108571428573,8
11,True,35,False,32,1,16,64,1,9,29,RSL,14,128,1,128,0.19983794261478907,0.19996948595663952,0.00019852938917789135,1,0.1999037142857143,1
12,True,35,False,8,128,16,64,7,1,19,RSL,21,2048,1024,512,0.16559092842614972,0.16565787157385028,0.00010103272454294817,1,0.1656244,1
13,True,35,False,1,16,128,128,29,4,1,RSL,20,1,2048,128,0.11731213054300547,0.11746781231413737,0.00023495987325672474,8,0.11738997142857142,1
14,True,35,False,8,16,256,16,1,20,16,RSL,26,1024,256,128,0.11827229353469933,0.1185133636081578,0.00036383061095706,1,0.11839282857142856,8
15,True,35,False,32,128,16,64,17,1,27,RSL,4,1024,64,256,0.21493945532744593,0.21504254467255404,0.0001555857136298658,1,0.214991,1
16,True,35,False,1,512,16,128,1,15,15,RSL,30,2048,2048,1,0.2881962160536519,0.28834789823206225,0.00022892356089903714,32,0.2882720571428571,1
17,True,35,False,1,64,128,64,1,13,28,RSL,2,2048,256,1024,0.20804704350959596,0.20849015649040403,0.0006687601833670609,1,0.2082686,8
18,False,1,False,1,128,1,16,29,12,1,RSL,22,128,1,512,inf,inf,inf,1,inf,32
19,True,35,False,8,64,128,64,25,1,4,RSL,11,1024,256,1,0.12208565129251774,0.12210612013605372,3.0892228730189576e-05,1,0.12209588571428573,8
20,True,35,False,8,64,512,64,19,13,1,RSL,14,256,1024,512,0.23507101875944006,0.23510486695484564,5.1084771483791565e-05,1,0.23508794285714285,8
21,True,35,False,1,64,1,64,1,21,25,RSL,10,128,1,1,0.1291679257563678,0.12920018852934653,4.8692001606095784e-05,8,0.12918405714285716,1
22,True,35,False,8,1,16,1,8,20,1,RSL,7,128,1,256,0.11185190317372616,0.11189226825484523,6.0920262370962067e-05,8,0.1118720857142857,1
23,True,35,False,8,16,256,16,14,1,8,RSL,16,64,2048,1,0.13289103019201098,0.13301245552227475,0.00018325896475551766,8,0.13295174285714287,1
24,True,35,False,8,256,128,128,17,29,1,RSL,13,256,512,512,0.22947494340001204,0.22949425659998793,2.91480947674336e-05,1,0.22948459999999998,8
25,True,35,False,1,16,1,128,1,14,1,RSL,27,1,128,1024,0.2136935312886794,0.21371469728274917,3.194439045642594e-05,1,0.2137041142857143,32
26,True,35,False,1,512,16,32,1,15,14,RSL,30,1,1024,512,0.12490849151122076,0.12494425134592203,5.396987822018995e-05,8,0.1249263714285714,8
27,True,35,False,1,256,32,16,9,1,10,RSL,26,2048,128,2048,0.2739685337410643,0.2741784376875072,0.00031679370226682656,32,0.27407348571428575,1
28,True,35,False,8,256,256,32,13,1,29,RSL,28,512,2048,256,0.25996153887751555,0.26032840397962737,0.0005536844632983283,1,0.26014497142857146,8
29,True,35,False,1,32,16,16,1,24,7,RSL,6,64,2048,512,0.13723698191992803,0.13729587522292916,8.888364326925455e-05,1,0.1372664285714286,1
30,True,35,False,1,32,64,256,30,18,1,RSL,6,1024,2048,512,0.20371043937474317,0.20373853205382833,4.2398363464759134e-05,1,0.20372448571428575,1
31,True,35,False,8,64,16,16,1,19,11,RSL,11,2048,256,128,0.11739335168255038,0.11745121974602102,8.733631920948486e-05,8,0.1174222857142857,1
32,True,35,False,8,64,64,32,2,12,1,RSL,26,1,1,128,0.23777708186468022,0.237800632421034,3.554324758627789e-05,1,0.2377888571428571,8
33,True,35,False,1,128,128,16,28,1,23,RSL,27,64,1,256,0.13022271644090933,0.13024791213051928,3.802613494394907e-05,8,0.1302353142857143,8
34,True,35,False,1,16,256,32,3,16,1,RSL,23,256,1,1,0.22190111066774026,0.22192071790368834,2.959186319492026e-05,1,0.2219109142857143,32
35,True,35,False,8,64,64,64,15,1,20,RSL,22,128,1,512,0.1287685223979514,0.12879867760204855,4.551119171619674e-05,8,0.12878359999999997,1
36,True,35,False,8,16,512,1,16,19,1,RSL,5,1024,2048,1024,0.11280949649503391,0.1128451892192518,5.386859294730474e-05,8,0.11282734285714285,1
37,True,35,False,1,256,16,32,26,15,1,RSL,19,2048,128,1,0.23712199632085687,0.23714446082200033,3.390413857104872e-05,1,0.2371332285714286,8
38,True,35,False,1,256,32,32,1,12,4,RSL,24,512,1024,2048,0.1216712409279128,0.12172030192923004,7.404442130593464e-05,8,0.12169577142857142,8
39,True,35,False,1,64,64,1,23,14,1,RSL,14,256,64,1,0.11911772080790058,0.11914799347781375,4.56884748562915e-05,8,0.11913285714285717,1
40,True,35,False,32,64,64,1,13,1,11,RSL,19,128,64,64,0.181371710771174,0.18151783208596886,0.00022053092892436913,1,0.18144477142857143,1
41,True,35,False,8,32,32,16,1,14,20,RSL,28,512,256,1024,0.16518429149312625,0.16534359422115946,0.00024042473640944505,1,0.16526394285714285,8
42,True,35,False,8,512,64,16,13,21,1,RSL,22,2048,64,1,0.12283673524037188,0.12300177904534242,0.0002490893520528781,8,0.12291925714285715,1
43,True,35,False,1,64,32,1,27,1,19,RSL,23,64,512,1024,0.1791479566486254,0.17933478620851748,0.0002819691052695877,1,0.17924137142857144,1
44,True,35,False,32,512,256,1,8,13,1,RSL,27,512,512,512,0.2030482977596376,0.20316844509750523,0.00018133017804377729,1,0.2031083714285714,1
45,True,35,False,8,1,128,64,2,1,20,RSL,5,128,2048,64,0.1538894750514129,0.1540445820914443,0.00023409247082714876,1,0.1539670285714286,1
46,True,35,False,8,128,256,128,14,1,27,RSL,6,1024,256,128,0.19434156173867423,0.19463643826132582,0.00044503701290694945,1,0.19448900000000002,1
47,True,35,False,1,1,128,1,10,21,1,RSL,13,2048,1024,1024,0.1983720474466752,0.19842195255332484,7.531837188134626e-05,1,0.19839700000000002,32
48,True,35,False,1,64,1,1,10,24,1,RSL,27,512,512,256,0.22614660331706776,0.2261681966829323,3.258939354189577e-05,1,0.22615740000000004,8
