id,speedup,T2_J,T2_I,T4_I,T4_J,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,points,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,U2_I,RT2_J,cost_mean,OMP,RT4_J,RT4_I,T4_Ja,U3_I
1,3.4616049236023336,8,1,64,64,2048,32,RS,2048,True,301,False,True,True,1,1,False,16,25,16,1,2,1.859939,True,32,1,1024,15
