id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.003638594841041,64,64,8,4,1,32,64,RS,True,True,True,True,False,23,4,8,0.08845957999999998,1,14,10,151
