id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
1,True,10,1,2,0.06582827,1,5,RS,0.05500548375652684,0.017461879620479008,True,2048,512,True,False,False,False,False,0.07665105624347314,False
2,True,10,8,16,0.06641938,4,3,RS,0.05580607121588727,0.017123901017163115,True,32,256,True,False,True,False,True,0.07703268878411272,False
3,False,10,128,32,0.11571040000000002,4,8,RS,0.11570128163749817,1.471189994528337e-05,True,64,128,False,True,True,False,True,0.11571951836250187,False
4,False,10,64,4,0.23712300000000003,5,9,RS,0.2371088746550079,2.2790348834538997e-05,True,8,64,False,False,True,True,False,0.23713712534499215,False
5,True,10,8,1,0.06853957999999999,1,1,RS,0.061279276405763417,0.011714039667663758,True,4,64,True,True,True,False,False,0.07579988359423656,False
6,True,10,1,16,0.08460255,1,8,RS,0.08455986267508914,6.887329308229631e-05,True,2048,16,False,False,False,False,True,0.08464523732491086,False
7,True,10,32,4,0.0461064,3,2,RS,0.037518962531904856,0.013855286055076597,True,4,128,True,True,True,True,True,0.05469383746809514,False
8,True,10,8,2,0.1211136,4,12,RS,0.12099306677235158,0.00019447272302304847,True,1024,1,False,True,False,True,True,0.12123413322764842,False
9,False,10,128,64,0.07984631,26,1,RS,0.07215902143627367,0.012402952852240471,True,2048,512,True,False,True,False,True,0.08753359856372633,False
10,True,10,8,16,0.05891028,6,7,RS,0.054336078783919856,0.0073801837344066165,True,32,64,True,False,True,False,True,0.06348448121608015,False
11,False,10,2,32,0.06733939,4,5,RS,0.05795580809395988,0.015139814643478963,True,256,1,True,False,False,True,True,0.07672297190604012,False
12,False,10,128,64,0.015415950000000001,1,21,RS,0.011527434266947311,0.006273873668516127,True,128,1,True,False,False,True,False,0.01930446573305269,False
13,True,10,128,512,0.06589549,6,3,RS,0.055658135277019294,0.01651732296871681,True,1,512,True,False,True,False,False,0.07613284472298071,False
14,True,10,16,8,0.1874653,1,27,RS,0.18735738015774478,0.0001741218251684755,True,1024,256,False,False,True,True,False,0.18757321984225522,False
15,True,10,8,1,0.187672,1,22,RS,0.18765985138493937,1.9601020381601657e-05,True,64,512,False,False,True,True,True,0.18768414861506064,False
