id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.12521722326339813,8,1,512,16,10,30,1,DLMT,29,2048,2048,2048,0.12436637673660189,0.001284124600095889,8,0.12479180000000001,1
2,True,35,0.22046483730244687,1,256,1,32,1,30,29,DLMT,22,2048,2048,1024,0.21942167698326737,0.001574370683213858,1,0.21994325714285712,1
3,True,35,0.18633476310328656,1,1,16,1,2,1,29,DLMT,5,64,2048,1,0.18623660832528482,0.00014813830823708768,1,0.1862856857142857,32
4,True,35,0.16123508613728418,32,1,512,256,1,27,24,DLMT,15,256,1,128,0.16117182814843015,9.547096577558298e-05,1,0.16120345714285716,1
5,True,35,0.308994449093411,32,256,1,16,18,3,1,DLMT,26,1,512,512,0.3089641794780176,4.568386487813673e-05,1,0.3089793142857143,1
6,True,35,0.13582814528898976,1,512,1,512,1,5,6,DLMT,27,1024,1024,2048,0.1358049975681531,3.493527543025309e-05,1,0.13581657142857143,32
7,True,35,0.2914837022045043,1,32,64,256,25,1,28,DLMT,4,2048,1024,64,0.2909738406526385,0.0007694992466612562,32,0.2912287714285714,1
8,True,35,0.12036191770287741,1,512,512,512,1,13,27,DLMT,30,1,2048,1,0.12032693943997974,5.279030523240584e-05,8,0.12034442857142857,1
9,True,35,0.29110624769882715,1,64,1,512,1,23,30,DLMT,12,1,64,1024,0.2905544951583157,0.0008327224571321734,1,0.29083037142857143,32
10,True,35,0.21034379426016805,1,1,16,128,28,29,1,DLMT,6,1,128,1024,0.21019380573983196,0.00022636743834495747,1,0.2102688,32
11,True,35,0.24861940489872192,1,16,16,256,1,30,2,DLMT,28,1,2048,128,0.24852019510127804,0.00014973057708526216,32,0.24856979999999998,1
12,True,35,0.20460662331691348,1,512,512,256,28,16,1,DLMT,11,2048,2048,1,0.2045837195402293,3.4567107167932226e-05,1,0.2045951714285714,1
13,True,35,0.12781381025731145,8,1,1,512,20,1,4,DLMT,28,2048,64,64,0.12774584688554566,0.00010257247910325371,8,0.12777982857142856,1
14,True,35,0.1457864090243627,1,1,128,16,1,1,17,DLMT,27,2048,1,1,0.14573947668992296,7.083176965060708e-05,1,0.14576294285714284,1
15,True,35,0.41462403462662323,32,16,512,128,29,1,22,DLMT,25,1,1024,2048,0.41459899394480526,3.7792192261347474e-05,1,0.41461151428571424,1
16,True,35,0.2623668165987497,1,128,16,1,22,1,29,DLMT,19,1,1,512,0.26213861197267885,0.0003444136691686429,32,0.2622527142857143,1
17,True,35,0.23745518592161916,1,256,128,1,5,1,2,DLMT,2,256,1,1024,0.23739201407838081,9.534095207652086e-05,1,0.23742359999999998,1
18,True,35,0.17786803354284958,1,1,128,512,9,1,3,DLMT,2,1,256,2048,0.1776656807428647,0.0003053972722169458,1,0.17776685714285714,1
19,True,35,0.13850342161908333,1,32,512,1,1,18,6,DLMT,16,1024,2048,512,0.1384645212380595,5.870969047015998e-05,1,0.1384839714285714,32
20,True,35,0.28371453452356615,1,512,256,512,1,20,10,DLMT,1,512,1,2048,0.2835224940478625,0.0002898335849048134,32,0.28361851428571433,1
21,True,35,0.19244587435136395,1,512,32,1,27,27,1,DLMT,2,1024,64,1,0.1924259542200646,3.006409479625593e-05,1,0.19243591428571427,32
22,True,35,0.1406489080674786,1,1,128,512,22,1,14,DLMT,29,1024,128,1024,0.14062292050394987,3.9221256211085045e-05,1,0.14063591428571423,32
23,True,35,0.13654268656323343,32,1,1,256,1,6,22,DLMT,2,2048,1024,256,0.13645668486533796,0.0001297964937735947,1,0.1364996857142857,1
24,True,35,0.1782252919853568,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17805487944321458,0.0002571920206969952,1,0.1781400857142857,1
25,True,35,0.19882009417595367,1,16,256,512,6,2,1,DLMT,6,2048,512,1,0.19877784868118917,6.375824236432319e-05,1,0.19879897142857142,32
26,True,35,0.2019495644008407,32,512,32,1,30,27,1,DLMT,17,1024,1024,1,0.20191192131344507,5.6812142996342216e-05,1,0.20193074285714288,1
27,True,35,0.15771690572666167,1,32,512,1,1,27,26,DLMT,4,1,512,512,0.15764372284476688,0.00011044992955532049,1,0.15768031428571427,32
28,True,35,0.41419154992227314,32,16,512,128,1,1,26,DLMT,6,256,1,2048,0.41402227864915553,0.00025546958123967236,1,0.41410691428571433,1
29,True,35,0.11654583683816583,1,256,128,512,20,23,1,DLMT,30,1,128,2048,0.11651839173326273,4.142102394303858e-05,8,0.11653211428571428,8
30,False,1,inf,32,128,32,1,2,19,1,DLMT,29,1,2048,256,inf,inf,1,inf,1
31,True,35,0.11874039344012785,1,16,256,1,24,1,3,DLMT,30,64,1,1,0.11870703513130074,5.0345419101341854e-05,8,0.1187237142857143,8
32,True,35,0.1506044129184882,1,64,1,512,1,9,11,DLMT,22,2048,64,64,0.1505542156529403,7.575930736919885e-05,1,0.15057931428571425,32
33,True,35,0.240287943219989,1,1,512,256,6,5,1,DLMT,1,2048,2048,128,0.24009679963715388,0.00028847996570341785,1,0.24019237142857144,1
34,True,35,0.12279207220773845,1,1,16,16,1,28,9,DLMT,23,1024,1,1024,0.12276809922083294,3.6180793190841204e-05,1,0.1227800857142857,1
35,True,35,0.17238063524581967,1,512,512,32,24,1,28,DLMT,25,64,512,512,0.17223039332560888,0.0002267498774834849,1,0.17230551428571428,1
36,True,35,0.2529902257457433,1,512,16,1,1,19,17,DLMT,4,512,2048,2048,0.25288160282568534,0.0001639371606837825,1,0.2529359142857143,32
37,True,35,0.1983141959492394,1,128,256,512,18,26,1,DLMT,2,2048,2048,1,0.19829614690790345,2.7240186399914784e-05,1,0.19830517142857143,1
38,True,35,0.11971565020517846,1,512,64,128,1,8,10,DLMT,30,1,1,1,0.11969452122339294,3.188853034159733e-05,1,0.1197050857142857,1
39,True,35,0.3427861105909166,1,1,256,256,1,17,27,DLMT,29,2048,256,1,0.3424201179805119,0.000552367671104702,32,0.34260311428571427,1
40,True,35,0.20910454474990384,8,1,16,512,28,24,1,DLMT,1,1,512,128,0.2090808266786676,3.579606636694926e-05,1,0.20909268571428571,1
41,True,35,0.27611930501082665,1,256,16,256,11,1,29,DLMT,23,1,2048,1024,0.2758192092748876,0.0004529140153562515,32,0.27596925714285714,1
42,True,35,0.26947884911201353,1,512,512,16,30,1,6,DLMT,15,512,2048,2048,0.26925680803084356,0.0003351114514575085,32,0.26936782857142855,1
43,True,35,0.41538583750012575,1,16,1,128,24,1,30,DLMT,10,1,512,1024,0.41536279107130275,3.478240230639941e-05,1,0.41537431428571425,1
44,True,35,0.28650021586390045,1,128,64,1,1,28,30,DLMT,9,64,1,1,0.28638721270752815,0.00017054795244046336,32,0.2864437142857143,1
45,True,35,0.118541287871446,1,1,16,1,29,1,26,DLMT,29,1024,2048,64,0.118513912128554,4.131634059303897e-05,8,0.1185276,8
46,True,35,0.24587666907633768,1,512,1,1,24,1,3,DLMT,1,1,1,512,0.24561213092366227,0.00039924938142898737,32,0.24574439999999997,1
47,True,35,0.2015125582684113,1,16,512,256,2,11,1,DLMT,28,1,2048,512,0.20143184173158868,0.00012181996083213542,1,0.2014722,32
48,True,35,0.14286028205400175,32,512,32,512,26,1,8,DLMT,28,512,64,1024,0.14284594651742683,2.1635647078140926e-05,1,0.1428531142857143,1
49,True,35,0.19919360802346525,1,64,128,128,27,16,1,DLMT,30,512,1,512,0.19916907769082043,3.702195708120376e-05,1,0.19918134285714284,32
50,True,35,0.29281758871621216,1,64,1,16,8,30,1,DLMT,27,1,256,1024,0.29277298271235913,6.732079764766743e-05,32,0.29279528571428565,1
51,True,35,0.427525916033023,32,64,512,32,30,1,1,DLMT,15,1,2048,2048,0.4274404268241198,0.00012902302911037503,1,0.4274831714285714,1
52,True,35,0.21007110976442006,1,512,64,16,30,24,1,DLMT,2,1,1,1,0.2100368330927228,5.1731441511100795e-05,1,0.21005397142857143,32
53,True,35,0.20116474738238338,1,512,32,64,4,3,1,DLMT,9,1,2048,1,0.20112302404618804,6.29701840685953e-05,1,0.2011438857142857,32
54,True,35,0.16930774726437772,1,16,1,1,1,25,1,DLMT,13,1,512,1024,0.1691246527356223,0.0002763320776581295,1,0.1692162,32
55,True,35,0.19354773474182363,32,1,128,1,27,30,1,DLMT,2,1024,2048,128,0.1934759224010335,0.00010838146539338139,1,0.19351182857142857,1
