id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
1,False,False,8,512,1,4,5.847680678363822,False,RS,True,1,30,1,False,10,8,11,1,1,4,0.00015702229141112452,5.847778,True,8,32,16,5.847875321636177,128
2,False,True,16,512,2,4,6.1861616483347905,False,RS,True,21,1,256,True,10,128,22,1,4,32,0.0002716247411410716,6.186330000000001,True,4,32,2,6.186498351665211,1024
3,False,False,8,1024,8,16,5.957746159045234,False,RS,True,1,7,2048,False,10,1,1,2,2,32,8.364209466525499e-05,5.9577979999999995,True,8,16,64,5.957849840954765,1024
4,True,True,8,256,4,1,4.384681875406375,False,RS,False,1,29,8,False,10,1,1,21,2,2,0.0007811043464223407,4.385166,True,8,4,16,4.385650124593624,4
5,True,False,128,2048,4,8,6.842097135067192,False,RS,True,1,28,32,False,10,1024,1,17,1,1,0.0001353107534527575,6.842180999999999,True,2,512,2048,6.842264864932806,2048
6,True,True,2,64,8,1,4.40602792289618,False,RS,True,25,1,1,True,10,32,17,1,8,16,0.004174084929658286,4.408614999999999,True,256,2,64,4.411202077103819,4
7,False,False,32,512,2,2,5.8370640917274255,False,RS,True,1,6,256,False,10,512,11,1,4,4,0.00030640496079531785,5.837254,True,256,2,256,5.837443908272574,2048
8,True,False,1,2,1,8,7.522116493631021,False,RS,False,1,23,2048,True,10,16,1,6,2,16,0.0013077006538195438,7.522927,True,256,64,2,7.523737506368979,2048
9,False,False,2,2048,16,1,6.040471376994611,False,RS,False,4,1,256,True,10,64,1,14,1,8,0.0001946175737183198,6.040592,True,16,1,16,6.04071262300539,2048
10,True,False,1,2,8,16,5.463059272535253,False,RS,True,1,26,8,False,10,1024,9,1,16,1,0.00028513856280752307,5.463236,True,8,4,2,5.463412727464747,4
11,True,False,64,8,8,16,7.838257317654988,False,RS,False,20,1,128,False,10,64,1,21,4,16,0.0030246811402195564,7.840132000000001,True,16,4,4,7.842006682345015,512
12,True,True,4,16,2,8,6.830523110129002,False,RS,True,1,9,256,False,10,16,7,1,1,8,0.0004677189326935995,6.830813000000001,True,16,256,2,6.831102889871,256
13,True,False,1,128,4,2,6.2559854636422205,False,RS,False,22,1,4,False,10,1024,1,7,8,2,0.005888295593803038,6.259635,True,4,2,128,6.26328453635778,16
14,False,False,256,32,16,1,6.637127776468247,False,RS,False,1,11,1024,False,10,256,30,1,16,4,0.0003956526254179164,6.637372999999999,True,2,8,8,6.637618223531752,64
15,True,True,2,128,1,1,6.159822274806519,False,RS,False,1,20,512,True,10,16,1,15,16,4,0.0001092703070371743,6.159889999999999,True,256,2,2,6.159957725193479,4
16,False,True,32,64,2,16,4.402590056384111,False,RS,True,1,21,2048,True,10,2048,1,21,4,8,9.187491496606702e-05,4.402647,True,256,2,1,4.402703943615889,1
17,True,False,16,2048,32,4,5.832490551275883,False,RS,True,1,13,512,True,10,512,25,1,4,8,8.462269199231618e-05,5.832542999999999,True,512,128,2,5.832595448724116,2048
