id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
30,32,16,4,1,2.551763309992717,64,False,1,DLMT,8,False,False,False,True,8,30,True,1,20,2,10,1,8,2.5867579999999997,0.056461714249569236,True,True,2,2,1,2.6217526900072823,24
31,4,2,32,4,8.876259189932815,1024,False,2048,DLMT,1024,False,True,True,True,1,26,False,30,28,4,10,1,16,8.876344,0.00013683566786459886,True,False,4,1,256,8.876428810067184,26
32,1,32,64,2048,2.622929924013594,1024,False,32,DLMT,64,False,False,True,False,1,1,True,1,16,32,10,12,1,2.681933,0.09519772329735626,True,True,8,2,2048,2.7409360759864057,27
33,8,4,2,1,5.65121764516795,1,False,256,DLMT,256,True,True,False,True,1,1,True,5,5,4,10,30,4,5.654227,0.004855403278822561,True,False,4,2,256,5.657236354832049,15
34,1,2,4,64,4.766912866002291,1,False,1,DLMT,8,False,True,True,True,1,14,False,17,30,2,10,1,2,4.799853000000001,0.053146818352559744,True,True,1,4,1,4.83279313399771,19
35,2,2,64,32,2.752853055775288,32,False,1024,DLMT,1024,True,True,False,True,15,1,True,1,8,1,10,5,8,2.792118,0.06335149876680109,True,True,32,4,256,2.831382944224712,1
36,8,8,2048,1,2.3276251618401798,512,False,2048,DLMT,2048,True,True,True,False,4,30,False,1,15,2,10,1,32,2.39056,0.10154137235629622,True,True,1,32,8,2.45349483815982,1
37,1,64,2,256,6.207872454654943,2048,False,256,DLMT,2048,True,False,True,False,11,13,False,1,24,32,10,1,1,6.208796,0.0014900818769449898,True,False,2,4,1,6.209719545345058,20
38,512,1,2,8,2.129590837499814,2048,False,4,DLMT,256,True,True,False,False,1,1,True,10,15,32,10,14,1,2.3216600000000005,0.3098914197263293,True,True,32,2,8,2.513729162500187,6
39,64,16,1,2,2.3518574489342976,128,False,2048,DLMT,2048,False,True,False,True,1,17,False,25,9,16,10,1,4,2.4229130000000003,0.11464362791276278,True,True,1,2,1024,2.493968551065703,30
40,2048,1,2048,16,1.5371093556957427,2048,False,8,DLMT,2048,True,False,False,True,1,21,True,15,26,32,10,1,4,1.8309369999999998,0.474072280333917,True,True,2,4,1,2.124764644304257,11
41,16,2,8,2048,6.020178122942869,256,False,2,DLMT,512,False,True,True,False,11,29,True,1,25,8,10,1,2,6.023406,0.0052079750383425515,True,False,32,1,2048,6.02663387705713,22
42,512,1,512,1,8.586575464312455,2048,False,1,DLMT,2048,False,True,False,False,1,20,True,12,17,1,10,1,1,8.586758,0.0002945097621470021,True,False,32,2,512,8.586940535687544,2
43,1,1,128,1,5.63826578027128,4,False,32,DLMT,2048,False,True,True,True,1,1,False,5,2,32,10,29,1,5.64046,0.003540234455512738,True,False,1,4,32,5.64265421972872,13
44,1,1,64,2,2.5316844289626976,1,False,4,DLMT,512,True,False,False,False,5,1,True,1,4,16,10,12,8,2.585806,0.08732172446762604,True,True,2,4,4,2.639927571037302,12
45,32,2048,1,1024,9.673071213179107,256,False,1,DLMT,16,False,True,True,True,1,30,True,30,14,1,10,1,32,9.676120000000001,0.004919024293495474,True,False,32,1,2048,9.679168786820895,30
46,4,32,512,64,2.4995639130256864,1,False,2048,DLMT,1,False,False,False,False,11,10,True,1,18,32,10,1,4,2.544867,0.07309365937617301,True,True,8,16,64,2.5901700869743136,20
47,4,32,2,4,2.573584149469225,64,False,32,DLMT,1,True,True,False,False,9,1,True,1,9,1,10,30,16,2.6103169999999998,0.05926612608396135,True,True,16,4,2048,2.6470498505307747,29
48,4,2048,128,16,2.6250897622656515,4,False,1,DLMT,1,True,True,True,False,19,26,False,1,2,32,10,1,2,2.662055,0.05964106810747102,True,True,2,32,2048,2.6990202377343486,8
49,4,4,128,1,7.556727412583516,8,False,1024,DLMT,1,False,True,True,False,1,14,False,28,17,16,10,1,2,7.5569239999999995,0.0003171813361469126,True,False,8,1,1,7.557120587416483,29
50,2048,1,4,2048,3.1501945167804184,1,False,1,DLMT,1024,False,False,False,False,1,22,False,22,30,2,10,1,32,3.225833,0.12203789846191221,True,True,32,2,1,3.301471483219582,5
51,4,4,512,512,8.727422712207973,8,False,8,DLMT,512,False,False,False,False,1,1,False,17,18,32,10,29,4,8.729480999999998,0.0033209168914626417,True,False,4,1,1024,8.731539287792023,21
52,64,256,2048,2,5.965360546816876,1024,False,512,DLMT,2048,False,True,False,True,26,1,False,1,21,4,10,9,8,5.965611,0.0004040903364347327,True,False,2,8,1,5.965861453183124,11
53,16,16,256,2,2.227872144074082,1024,False,16,DLMT,2048,True,False,False,False,1,1,True,24,10,4,10,2,2,2.302288,0.12006526681767718,True,True,32,1,32,2.3767038559259177,21
54,64,2048,2,64,2.418521008557448,256,False,2048,DLMT,512,True,True,False,True,1,1,False,2,14,16,10,20,4,2.456282,0.06092496627820159,True,True,1,1,1,2.494042991442552,17
55,8,256,128,128,2.62934187009196,1,False,2048,DLMT,512,True,True,True,True,1,1,True,24,15,4,10,29,16,2.675244,0.07406017718045232,True,True,2,32,256,2.7211461299080404,21
56,128,8,1024,2,2.8138355066350864,128,False,512,DLMT,1024,True,False,True,True,1,1,True,19,29,8,10,19,8,2.835761,0.035375393835263495,True,True,8,1,16,2.857686493364914,12
57,256,2048,32,256,5.895073404730652,1024,False,2048,DLMT,1,True,False,True,True,1,1,False,23,3,1,10,13,4,5.895304999999999,0.00037366428783059183,True,False,1,2,512,5.895536595269346,29
58,4,16,8,64,6.27467201799703,512,False,1,DLMT,16,True,True,False,False,1,1,True,29,27,2,10,14,32,6.275447,0.0012503843409128201,True,False,2,16,64,6.276221982002969,3
59,64,128,4,32,1.7574015264561937,2048,False,256,DLMT,512,True,False,True,False,1,1,False,4,20,16,10,18,4,1.9476010000000001,0.30687479510217197,True,True,1,1,512,2.1378004735438063,13
60,256,2,4,8,2.32647553571697,1024,False,256,DLMT,32,False,True,False,False,1,8,True,23,25,1,10,1,4,2.395066,0.11066636663413139,True,True,16,1,128,2.4636564642830296,29
61,512,2,1,128,2.692071235222808,1,False,1024,DLMT,512,True,False,False,False,25,21,True,1,15,2,10,1,32,2.736756,0.072096035702388,True,True,1,1,1,2.7814407647771926,4
62,8,32,16,1024,2.509598975148423,8,False,1024,DLMT,32,True,False,False,True,1,1,True,25,14,8,10,21,4,2.538848,0.04719144769976861,True,True,16,4,1024,2.5680970248515775,25
63,1,256,1,1,5.490750058001271,2,False,2048,DLMT,4,True,False,False,True,6,1,False,1,26,2,10,27,8,5.490845,0.00015318289721790048,True,False,1,4,128,5.49093994199873,9
64,256,32,32,1,2.0432524996632333,2048,False,2048,DLMT,32,True,False,True,True,13,1,True,1,30,16,10,30,1,2.205951,0.26250371793367044,True,True,1,1,2048,2.368649500336767,21
65,256,1,2,32,17.412668701672096,256,False,1024,DLMT,128,True,True,True,False,2,1,True,1,18,1,10,5,32,17.41373,0.001712337583539448,True,False,4,32,256,17.414791298327906,16
66,256,128,1024,2048,2.614907650907015,512,False,512,DLMT,1,True,True,False,False,1,25,False,23,9,4,10,1,8,2.6610039999999997,0.0743735375251171,True,True,2,16,2048,2.7071003490929844,27
67,1,2,16,16,3.0526240810895007,512,False,512,DLMT,32,True,False,False,False,30,30,False,1,16,4,10,1,32,3.148764,0.15511566550158626,True,True,1,8,64,3.244903918910499,2
68,64,1,1,1,2.5883940217382353,512,False,16,DLMT,8,False,False,False,False,23,19,True,1,25,8,10,1,8,2.6373950000000006,0.07905997258410859,True,True,8,2,8,2.686395978261766,19
69,16,32,128,128,5.564649827181437,64,False,1,DLMT,512,True,False,False,True,1,1,False,1,30,4,10,28,1,5.564776999999999,0.00020518528212319713,True,False,8,16,128,5.5649041728185615,30
70,8,4,1,128,5.758460239242301,1024,False,1024,DLMT,32,True,False,True,False,1,9,True,1,7,2,10,1,8,5.758773,0.0005046196587531006,True,False,1,8,128,5.759085760757698,2
71,4,256,64,1,4.889759521860166,1,False,512,DLMT,128,True,True,False,True,1,27,False,5,25,16,10,1,4,4.890357999999999,0.0009656065451310446,True,False,8,16,2048,4.890956478139832,6
72,16,1,1,4,6.58846926039469,1,False,128,DLMT,1,True,False,False,False,19,11,True,1,25,32,10,1,1,6.5889169999999995,0.0007223994739755517,True,False,16,8,1024,6.589364739605309,23
73,32,16,32,4,9.415251255943268,32,False,64,DLMT,512,False,False,True,True,1,13,True,3,13,1,10,1,32,9.416332999999998,0.0017453254710798202,True,False,32,2,1,9.417414744056728,29
74,1,1,1,1,6.4151051749109875,1,True,1,DLMT,1,False,False,False,False,1,1,False,1,1,1,10,1,1,6.415539,0.000699949283877045,True,False,1,1,1,6.415972825089012,1
75,128,16,256,128,2.437987499181862,512,False,2048,DLMT,1,False,False,True,True,14,1,True,1,3,8,10,15,2,2.5116810000000003,0.11889979263648857,True,True,8,1,256,2.5853745008181384,1
76,2,2048,256,512,2.151494456885452,2048,False,1,DLMT,1,True,True,True,False,14,1,False,1,3,8,10,15,2,2.315433,0.26450444835767895,True,True,4,32,1,2.479371543114548,1
77,1024,2048,256,16,2.2777816915972604,1024,False,1,DLMT,1,True,False,False,False,14,1,True,1,3,8,10,15,2,2.356911,0.12767012363509325,True,True,32,1,1,2.43604030840274,1
78,2048,8,256,2048,1.9340964105409801,2048,False,128,DLMT,256,True,True,False,True,14,1,False,1,3,8,10,15,2,2.184724,0.40437173000099796,True,True,2,16,2048,2.43535158945902,1
79,4,8,256,8,1.8934763933130878,2048,False,16,DLMT,1024,True,False,True,True,14,1,True,1,3,8,10,15,2,2.103864,0.3394470683390857,True,True,2,16,1,2.3142516066869123,1
80,2048,1,256,4,1.6674585452161994,2048,False,32,DLMT,2048,False,False,False,True,14,1,True,1,3,8,10,15,2,1.856822,0.30552593182248866,True,True,4,32,16,2.0461854547838008,1
81,256,256,256,2,2.4401785766917596,1024,False,1024,DLMT,1,False,True,True,True,14,1,True,1,3,8,10,15,2,2.482379,0.06808770820786965,True,True,1,16,256,2.52457942330824,1
82,32,1,256,32,2.5484306586910557,32,False,8,DLMT,1,False,True,False,True,14,1,True,1,3,8,10,15,2,2.5803590000000005,0.05151435497994705,True,True,16,1,2048,2.6122873413089454,1
83,2,8,256,2048,2.522307957751051,1,False,2048,DLMT,256,False,True,True,False,14,1,True,1,3,8,10,15,2,2.575003,0.08502011068564892,True,True,1,32,1,2.6276980422489493,1
84,2048,2,256,32,2.0972332033677383,2048,False,1024,DLMT,512,True,True,True,True,14,1,False,1,3,8,10,15,2,2.244145,0.2370328721190375,True,True,8,1,128,2.391056796632262,1
85,2048,128,256,256,1.990685337074459,1,False,1,DLMT,1,True,False,False,False,14,1,True,1,3,8,10,15,2,2.1972600000000004,0.333295125256881,True,True,2,4,512,2.403834662925542,1
86,256,4,256,1,2.4279897525001193,1024,False,4,DLMT,256,False,False,False,True,14,1,False,1,3,8,10,15,2,2.4905340000000002,0.10091117908339,True,True,16,4,4,2.553078247499881,1
87,32,2048,256,1024,2.068544912711536,256,False,1,DLMT,2048,True,True,True,True,14,1,True,1,3,8,10,15,2,2.2074009999999995,0.22403549568985712,True,True,8,16,2048,2.346257087288463,1
88,1,2,256,4,2.431172411349185,1024,False,1024,DLMT,1,True,True,False,False,14,1,True,1,3,8,10,15,2,2.484111,0.08541305736829706,True,True,8,4,16,2.537049588650815,1
89,2,512,256,1,2.525406678260641,2,False,512,DLMT,512,True,True,False,True,14,1,False,1,3,8,10,15,2,2.551902,0.04274852226685744,True,True,16,1,2,2.5783973217393594,1
90,16,1,256,1,2.009907824122708,2048,False,8,DLMT,256,True,True,False,False,14,1,False,1,3,8,10,15,2,2.188751,0.2885521286163039,True,True,2,1,16,2.367594175877292,1
91,4,4,256,1,2.219510963403499,128,False,8,DLMT,2048,False,True,True,False,14,1,False,1,3,8,10,15,2,2.274259,0.08833248693997016,True,True,1,1,128,2.3290070365965008,1
92,1,1,256,1,inf,1,False,128,DLMT,1,True,False,True,False,14,1,False,1,3,8,1,15,2,inf,inf,False,True,4,16,512,inf,1
93,1,512,256,128,2.133236919668728,2048,False,1024,DLMT,256,True,False,True,True,14,1,False,1,3,8,10,15,2,2.322329,0.3050880863439279,True,True,1,32,256,2.5114210803312718,1
94,2,32,256,1024,2.5399818540793886,256,False,2048,DLMT,256,True,False,True,False,14,1,True,1,3,8,10,15,2,2.5780490000000005,0.061418927123485255,True,True,4,16,1,2.6161161459206124,1
95,8,128,256,2048,2.5377353898096926,8,False,128,DLMT,1024,False,False,False,True,14,1,False,1,3,8,10,15,2,2.578441,0.06567592198819901,True,True,32,1,2048,2.619146610190308,1
96,4,512,256,8,2.455092837352112,256,False,1,DLMT,256,True,True,True,True,14,1,False,1,3,8,10,15,2,2.516151,0.09851347536758612,True,True,1,4,1,2.5772091626478875,1
97,1,64,256,128,2.5415683457643974,64,False,128,DLMT,512,False,True,False,False,14,1,False,1,3,8,10,15,2,2.57578,0.05519833566331506,True,True,8,4,256,2.6099916542356025,1
98,16,8,256,1,2.6411723876080564,16,False,1,DLMT,256,False,False,True,False,14,1,True,1,3,8,10,15,2,2.666771,0.0413017385711546,True,True,4,32,256,2.692369612391943,1
99,16,4,256,64,2.414089629509092,1,False,2048,DLMT,1,False,False,True,True,14,1,False,1,3,8,10,15,2,2.4652800000000004,0.08259241817503593,True,True,1,2,2048,2.5164703704909086,1
100,1,256,256,16,2.5719756616156024,512,False,2048,DLMT,256,True,False,False,False,14,1,True,1,3,8,10,15,2,2.624357,0.08451396938376517,True,True,4,32,2048,2.6767383383843972,1
101,1,2,256,4,2.420066686299572,32,False,8,DLMT,1024,True,True,True,False,14,1,True,1,3,8,10,15,2,2.4942210000000005,0.11964328501424552,True,True,32,4,8,2.568375313700429,1
102,512,2048,256,1,2.437381475518071,1,False,2048,DLMT,512,False,True,False,True,14,1,True,1,3,8,10,15,2,2.4687090000000005,0.050544975111280845,True,True,2,4,32,2.50003652448193,1
103,512,1,256,8,1.7939875463447854,2048,False,1,DLMT,512,True,False,True,False,14,1,False,1,3,8,10,15,2,1.9081719999999998,0.18422937859092947,True,True,1,1,8,2.022356453655214,1
104,256,256,256,8,1.6330188162248456,2048,False,512,DLMT,2048,True,True,True,False,14,1,True,1,3,8,10,15,2,1.8607799999999997,0.36747823377718575,True,True,4,4,1024,2.0885411837751535,1
105,8,2048,256,4,2.47576759804958,16,False,2048,DLMT,1024,False,False,False,True,14,1,False,1,3,8,10,15,2,2.5075659999999997,0.05130470606094537,True,True,1,4,128,2.5393644019504196,1
106,4,2,256,16,2.4300834055532516,1,False,1,DLMT,2048,True,False,True,True,14,1,False,1,3,8,10,15,2,2.501643,0.11545686996017178,True,True,16,8,512,2.5732025944467485,1
107,8,1,256,2048,2.3387989840390913,128,False,512,DLMT,2048,True,False,True,True,14,1,True,1,3,8,10,15,2,2.390659,0.0836728486965754,True,True,1,2,1,2.4425190159609085,1
108,1,512,256,8,2.2451695851345583,16,False,1024,DLMT,2048,False,True,True,True,14,1,False,1,3,8,10,15,2,2.3240610000000004,0.12728629749112824,True,True,2,8,16,2.4029524148654424,1
109,1,2,256,1024,2.3356378453964073,1024,False,2,DLMT,2048,False,False,False,True,14,1,True,1,3,8,10,15,2,2.4234780000000002,0.14172452185842785,True,True,2,1,1,2.511318154603593,1
110,1,16,256,64,2.3121424640864205,32,False,2048,DLMT,2048,True,True,False,True,14,1,False,1,3,8,10,15,2,2.3916560000000002,0.12829005037024502,True,True,32,4,512,2.47116953591358,1
111,2048,2,256,1,2.1591079998289655,2048,False,1024,DLMT,1,False,False,True,False,14,1,False,1,3,8,10,15,2,2.3232170000000005,0.2647794700141987,True,True,16,2,2048,2.4873260001710356,1
112,128,16,256,4,2.647542525092072,1,False,128,DLMT,1,True,False,True,False,14,1,False,1,3,8,10,15,2,2.6768120000000004,0.04722444256949998,True,True,4,32,1,2.7060814749079287,1
113,1024,1,256,128,2.373295182627642,1,False,128,DLMT,1024,False,True,False,True,14,1,True,1,3,8,10,15,2,2.466021,0.14960722906664634,True,True,1,16,1,2.558746817372358,1
114,4,2,256,1,2.5474916322758214,1024,False,256,DLMT,1024,True,True,False,True,14,1,False,1,3,8,10,15,2,2.6141609999999997,0.10756679910176745,True,True,2,32,4,2.680830367724178,1
115,4,1,256,2048,2.5643475275865204,1024,False,2,DLMT,512,False,False,True,False,14,1,False,1,3,8,10,15,2,2.649935,0.13808996192699882,True,True,4,32,1,2.73552247241348,1
116,2,2048,256,8,2.4509197270920158,256,False,1,DLMT,256,False,False,False,False,14,1,False,1,3,8,10,15,2,2.5143549999999997,0.10234879210327792,True,True,2,1,512,2.5777902729079836,1
117,1,4,256,128,2.31495962546827,8,False,512,DLMT,2048,False,True,False,False,14,1,False,1,3,8,10,15,2,2.3833059999999997,0.11027254329160993,True,True,1,8,1,2.4516523745317294,1
118,16,512,256,64,2.1975061527765702,1024,False,512,DLMT,2048,False,True,True,False,14,1,True,1,3,8,10,15,2,2.277285,0.128718113352395,True,True,32,4,512,2.3570638472234298,1
119,2048,512,256,128,1.7405583472490913,2048,False,1024,DLMT,2048,True,True,True,True,14,1,False,1,3,8,10,15,2,1.859198,0.19141755994683457,True,True,2,16,128,1.9778376527509085,1
120,2048,64,256,128,1.705640880341809,2048,False,512,DLMT,2048,False,True,False,True,14,1,True,1,3,8,10,15,2,1.907575,0.32580790282772454,True,True,2,32,2048,2.109509119658191,1
121,2048,16,256,128,1.7177727467508273,2048,False,1,DLMT,2048,True,True,True,True,14,1,False,1,3,8,10,15,2,1.844398,0.20430182019747162,True,True,2,8,1,1.9710232532491727,1
122,2048,2048,256,128,1.8392691601124822,2048,False,1,DLMT,2048,False,True,True,True,14,1,False,1,3,8,10,15,2,1.974585,0.21832353090081694,True,True,2,32,256,2.109900839887518,1
123,2048,16,256,128,1.6934282635874667,2048,False,16,DLMT,2048,True,False,False,True,14,1,True,1,3,8,10,15,2,1.8414930000000003,0.23889306737743568,True,True,2,16,512,1.9895577364125339,1
124,2048,16,256,128,1.6397901768148544,2048,False,2048,DLMT,2048,True,True,True,True,14,1,False,1,3,8,10,15,2,1.848236,0.336314123735534,True,True,2,2,128,2.0566818231851456,1
125,2048,256,256,128,1.677921874037424,2048,False,256,DLMT,2048,True,False,False,True,14,1,False,1,3,8,10,15,2,1.876407,0.32024317010827885,True,True,2,4,128,2.0748921259625757,1
126,2048,128,256,128,1.6247277596693346,2048,False,1,DLMT,2048,False,False,True,False,14,1,True,1,3,8,10,15,2,1.8054209999999997,0.2915370903487238,True,True,2,8,128,1.9861142403306649,1
127,2048,1,256,128,1.6136957349243708,2048,False,32,DLMT,2048,False,True,True,True,14,1,True,1,3,8,10,15,2,1.782791,0.2728244923920871,True,True,2,1,128,1.9518862650756292,1
128,2048,1,256,128,1.6065117799844322,2048,False,1,DLMT,2048,False,False,False,True,14,1,True,1,3,8,10,15,2,1.8149259999999998,0.3362631340245315,True,True,2,2,1024,2.0233402200155672,1
129,2048,2048,256,128,1.5820800200188527,2048,False,1,DLMT,2048,True,False,True,False,14,1,True,1,3,8,10,15,2,1.8304080000000003,0.4006614558651731,True,True,2,1,1024,2.078735979981148,1
130,2048,2,256,128,1.9165424513804215,2048,False,512,DLMT,2048,False,False,False,False,14,1,False,1,3,8,10,15,2,2.182859,0.4296848711893404,True,True,2,32,128,2.4491755486195785,1
131,2048,1,256,128,1.833205622717103,2048,False,1024,DLMT,2048,False,False,True,False,14,1,True,1,3,8,10,15,2,2.022819,0.30592916593388086,True,True,2,4,512,2.2124323772828975,1
132,2048,1,256,128,1.719786489568602,2048,False,2048,DLMT,2048,False,False,False,True,14,1,False,1,3,8,10,15,2,1.770175,0.08129866779351304,True,True,2,16,2048,1.8205635104313982,1
133,2048,2,256,128,1.6798779985059675,2048,False,512,DLMT,2048,True,True,True,False,14,1,False,1,3,8,10,15,2,1.8868009999999997,0.33385714745831035,True,True,2,8,2048,2.093724001494032,1
134,2048,256,256,128,1.6159648129482043,2048,False,2048,DLMT,2048,False,True,False,False,14,1,False,1,3,8,10,15,2,1.7691399999999997,0.2471384555669149,True,True,2,1,512,1.9223151870517952,1
135,2048,1,256,128,1.7822896592977209,2048,False,8,DLMT,2048,True,True,True,False,14,1,False,1,3,8,10,15,2,1.9500319999999998,0.2706416346684301,True,True,2,32,1,2.1177743407022787,1
136,2048,2048,256,128,1.664606601288046,2048,False,2048,DLMT,2048,False,True,False,False,14,1,True,1,3,8,10,15,2,1.853438,0.3046674930740068,True,True,2,8,1,2.042269398711954,1
137,2048,4,256,128,1.6871223397638857,2048,False,8,DLMT,2048,False,False,True,False,14,1,False,1,3,8,10,15,2,1.8937329999999999,0.3333532046358636,True,True,2,2,2048,2.1003436602361143,1
138,2048,16,256,128,1.639696118836685,2048,False,2048,DLMT,2048,True,False,False,False,14,1,True,1,3,8,10,15,2,1.839453,0.3222950665166937,True,True,2,2,1,2.039209881163315,1
139,2048,256,256,128,1.7461914877087332,2048,False,2048,DLMT,2048,True,False,True,True,14,1,True,1,3,8,10,15,2,1.9322920000000003,0.30026138092668536,True,True,2,32,1024,2.1183925122912677,1
140,2048,64,256,128,1.706346198717302,2048,False,1024,DLMT,2048,False,False,True,True,14,1,False,1,3,8,10,15,2,1.793366,0.14040093377182358,True,True,2,1,1,1.880385801282698,1
141,2048,4,256,128,1.662798996647887,2048,False,8,DLMT,2048,False,True,False,False,14,1,True,1,3,8,10,15,2,1.848011,0.298827828069944,True,True,2,1,256,2.033223003352113,1
142,2048,2,256,128,1.7983721817193334,2048,False,8,DLMT,2048,False,True,False,False,14,1,False,1,3,8,10,15,2,1.958941,0.2590676109223228,True,True,2,1,1,2.1195098182806666,1
