id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
52,2,128,1,4,2.8041983037027194,2,2,RS,16,False,256,1,512,2,13,False,False,10,0.000690060866880565,2.804626,True,False,2.8050536962972803
53,2,1024,16,2,1.320896872329399,128,4,RS,2,True,512,3,2048,17,1,False,False,10,0.003964419755777643,1.3233540000000001,True,True,1.3258111276706013
54,1,256,2,4,1.6282931488379662,128,256,RS,32,False,256,1,1024,13,5,False,False,10,9.495261976371167e-05,1.628352,True,False,1.6284108511620339
55,2,512,1,2,2.8554812806835246,1,4,RS,1,False,4,18,4,1,6,True,False,10,2.374868417405938e-05,2.8554959999999996,True,False,2.8555107193164746
56,2,256,4,1,0.5313764724608339,4,32,RS,1024,True,1024,6,1024,1,2,False,False,10,0.003230628570417829,0.5333788,True,True,0.5353811275391662
57,4,2048,2,4,1.0750189988536731,32,1024,RS,2,True,512,27,256,1,23,False,False,10,0.002145872549803449,1.076349,True,True,1.0776790011463269
58,2,2048,2,4,0.08755119577323556,4,64,RS,1,True,1,1,2,8,29,True,False,10,0.02179472813219747,0.10105946000000002,True,True,0.11456772422676448
59,8,128,1,1,1.4439137200394923,64,8,RS,256,False,1024,1,512,21,4,True,False,10,0.0002473075008971984,1.444067,True,False,1.4442202799605077
60,1,256,8,1,inf,128,64,RS,64,False,512,8,128,10,1,True,False,1,inf,inf,False,False,inf
61,16,128,4,1,1.7727007601690616,16,128,RS,1,True,32,1,512,13,30,False,False,10,0.0019994349201712057,1.77394,True,True,1.7751792398309385
62,2,1024,4,2,5.41237143087598,2,2,RS,128,False,128,3,256,25,1,False,False,10,0.00044461331514027315,5.412647,True,False,5.41292256912402
63,16,1024,2,4,1.1694018125573946,1,64,RS,32,True,1024,8,2048,1,4,True,False,10,2.773084924770959e-05,1.169419,True,False,1.1694361874426054
64,4,512,4,8,1.5571232144965976,1,128,RS,64,False,2048,1,256,1,20,True,False,10,6.257795138866275e-05,1.5571620000000002,True,False,1.5572007855034027
65,1,8,4,16,1.0787119331072534,16,1,RS,64,True,512,1,512,26,28,True,False,10,0.002431556908649239,1.080219,True,True,1.0817260668927466
66,2,1,4,8,inf,64,2048,RS,4,False,512,1,128,10,16,True,False,1,inf,inf,False,True,inf
67,4,16,4,4,1.2267387757311823,8,8,RS,4,True,128,20,512,10,1,False,False,10,1.9723082923300002e-05,1.226751,True,False,1.2267632242688176
68,8,128,1,4,5.135029467643835,4,4,RS,2,False,64,1,2048,20,26,False,False,10,0.07635997368386127,5.182357,True,True,5.229684532356164
69,1,512,8,4,1.49803590067901,256,128,RS,2,False,2048,1,256,7,21,True,False,10,3.7269290307199915e-05,1.498059,True,False,1.49808209932099
70,8,2048,1,8,1.114006308493763,1,64,RS,2,True,16,10,512,19,1,True,False,10,0.0030763258930093964,1.1159130000000002,True,True,1.1178196915062373
71,1,32,1,4,1.3068820604967457,16,1,RS,256,True,512,1,512,11,22,True,False,10,2.410394158637907e-05,1.306897,True,False,1.3069119395032542
72,32,64,1,2,0.7827666079499803,64,64,RS,16,True,2048,1,2048,9,6,False,False,10,0.0027558982582816935,0.7844747000000001,True,True,0.7861827920500198
73,2,1024,1,32,inf,256,128,RS,2048,False,2048,1,1,21,1,True,False,1,inf,inf,False,False,inf
74,1,2048,2,2,1.835379327799492,128,32,RS,16,False,256,20,128,15,1,True,False,10,0.33621707393438544,2.0437649999999996,True,True,2.252150672200507
75,2,1024,2,4,2.950865110657372,2,8,RS,256,False,16,1,1,24,23,False,False,10,0.0031589303569405374,2.952823,True,True,2.954780889342628
76,4,512,2,1,2.2972736017648065,16,64,RS,1,False,512,1,2,17,1,True,False,10,2.6457513110651384e-05,2.29729,True,False,2.297306398235193
77,4,8,16,4,1.9803038535995146,2,1,RS,64,False,128,22,64,1,27,True,False,10,0.05723367331388054,2.015777,True,True,2.051250146400485
78,4,1,4,1,1.4106953586121433,16,1024,RS,8,False,32,27,8,19,1,True,False,10,2.039607805441549e-05,1.410708,True,False,1.4107206413878568
79,2,512,8,8,1.20333358744967,8,2,RS,512,True,32,12,1024,4,1,False,False,10,3.132091952672487e-05,1.203353,True,False,1.2033724125503298
80,1,64,8,8,inf,8,2,RS,16,True,1,28,128,7,1,True,False,1,inf,inf,False,True,inf
81,4,512,2,2,1.9620247563872855,2,64,RS,128,False,2048,9,1024,1,15,False,False,10,3.104834939251463e-05,1.9620440000000001,True,False,1.9620632436127148
82,2,64,2,16,1.2207068965991665,16,4,RS,128,True,256,2,1,18,1,False,False,10,0.04283368213217255,1.2472549999999998,True,True,1.273803103400833
83,1,1,1,16,1.308462398425655,128,64,RS,8,False,1,1,32,10,27,True,False,10,7.841555968046059e-05,1.3085110000000002,True,False,1.3085596015743455
84,1,1,32,1,0.2042871365784011,2,64,RS,8,True,8,12,32,27,1,False,False,10,0.00934593392925501,0.2100797,True,True,0.2158722634215989
85,2,1024,1,16,1.234451163922412,4,1024,RS,128,True,2048,8,128,28,1,False,False,10,0.00014494481708564625,1.234541,True,False,1.2346308360775882
86,1,256,2,32,1.8876618590454186,32,4,RS,2,True,64,24,32,1,9,False,False,10,3.249615361852714e-05,1.8876820000000003,True,False,1.887702140954582
87,2,2048,8,1,1.5105535588959165,32,16,RS,256,False,128,28,256,1,18,False,False,10,0.0025838237168971183,1.512155,True,True,1.5137564411040834
88,2,8,2,4,1.3348649426764136,8,1,RS,4,True,1024,1,1,1,16,True,False,10,0.08790011936851962,1.389345,True,True,1.4438250573235865
89,1,128,16,4,0.16440811906985187,1,16,RS,2,False,8,1,4,25,23,False,False,10,0.021538702690970038,0.1777577,True,True,0.19110728093014812
90,8,64,2,4,2.071355156877032,128,32,RS,1,False,1024,21,2,1,15,True,False,10,3.201562118717286e-05,2.0713749999999997,True,False,2.0713948431229676
91,1,32,32,1,0.6649091157291739,1,8,RS,1,True,1,18,128,5,1,False,False,10,7.354733169870399e-05,0.6649547,True,False,0.6650002842708261
92,4,1,1,4,0.5395350959459845,1024,512,RS,64,True,2048,1,256,24,8,False,False,10,0.003657828694731341,0.5418022,True,True,0.5440693040540155
93,1,32,1,1,0.504732266154772,4,32,RS,512,True,1024,19,2048,5,1,False,False,10,2.4094812719744798e-05,0.5047472,True,False,0.504762133845228
94,4,2048,1,8,1.7733019782447832,4,32,RS,256,False,32,30,512,10,1,False,False,10,0.0027235161097375693,1.77499,True,True,1.776678021755217
95,1,1,4,2,1.2177214295412748,1,32,RS,32,False,8,1,256,26,17,False,False,10,0.006198130443932289,1.2215629999999997,True,True,1.2254045704587246
96,2,1024,1,16,1.1547416928009389,2,8,RS,4,True,16,3,256,18,1,True,False,10,0.00014247806848776087,1.15483,True,False,1.1549183071990612
97,2,512,2,4,1.0765125875310686,8,1,RS,32,True,16,4,1024,1,25,False,False,10,0.0023256276572142754,1.077954,True,True,1.0793954124689316
98,32,1,2,1,1.4707439378552083,2048,1024,RS,1024,False,1,11,1024,9,1,True,False,10,0.002213735304863707,1.472116,True,True,1.4734880621447917
99,16,4,4,4,2.043215732559852,1024,1,RS,32,False,2048,1,32,9,27,False,False,10,0.12551289278795227,2.121008,True,True,2.1988002674401477
100,16,4,2,2,3.6003746701045483,512,1,RS,2,False,512,1,2048,13,21,False,False,10,0.003064448400609842,3.602274,True,True,3.6041733298954517
101,2,2048,4,2,21.527613528980506,8,256,RS,4,False,2048,5,8,1,3,True,False,10,0.0008978307190113286,21.52817,True,False,21.528726471019493
102,2,1024,1,16,2.6777135867088733,1,256,RS,32,False,16,6,1024,30,1,True,False,10,0.0036486470095091596,2.6799749999999998,True,True,2.6822364132911263
103,8,1024,1,4,1.8331381231829686,16,1,RS,1024,False,128,1,1,9,21,False,False,10,0.003852687892887282,1.8355260000000002,True,True,1.8379138768170318
104,1,2048,4,1,1.0819418240417422,8,1,RS,4,True,32,14,512,1,30,True,False,10,2.932575659724076e-05,1.0819599999999998,True,False,1.0819781759582574
105,2,1,32,1,0.5083155415464985,1,128,RS,256,True,64,8,512,1,23,False,False,10,1.81648011274675e-05,0.5083268000000001,True,False,0.5083380584535017
106,8,1024,1,4,inf,4,128,RS,256,False,16,1,512,27,16,False,False,1,inf,inf,False,False,inf
107,1,1024,4,2,0.8726350610156061,256,16,RS,16,True,512,1,1,10,18,True,False,10,0.00017366867881112158,0.8727427000000001,True,False,0.8728503389843941
108,1,512,1,32,1.831816592841609,16,1,RS,1,True,512,7,256,1,9,True,False,10,0.0034727725235033802,1.8339690000000002,True,True,1.8361214071583913
109,2,1024,1,16,1.410522709946376,4,8,RS,1024,True,1024,21,1,19,1,False,False,10,0.00015697133496280418,1.4106200000000002,True,False,1.4107172900536245
110,4,128,2,2,1.9625436017648072,1024,1,RS,2,False,2048,13,1,1,22,False,False,10,2.6457513110626207e-05,1.9625600000000003,True,False,1.9625763982351934
111,2,512,1,16,1.5965172803845906,1,8,RS,64,False,2048,15,256,1,22,False,False,10,0.003605578455671153,1.598752,True,True,1.6009867196154093
112,1,64,2,16,inf,32,8,RS,64,False,128,3,2048,9,1,False,False,1,inf,inf,False,False,inf
113,1,4,8,4,1.1250664777381494,2048,1,RS,1,True,1,1,2048,15,18,True,False,10,2.3430749027706678e-05,1.125081,True,False,1.1250955222618506
114,4,256,1,4,0.5525876981449837,256,128,RS,128,True,1,1,512,25,6,False,False,10,0.00011100743218361689,0.5526565,True,False,0.5527253018550163
115,4,1,2,2,2.8673976859698733,1,2,RS,4,False,1,1,512,28,29,True,False,10,0.0030918512253988255,2.869314,True,True,2.871230314030127
116,8,2048,1,8,0.4516023569944647,1,16,RS,512,True,32,1,1,5,4,False,False,10,0.006465593941008042,0.45560969999999995,True,True,0.4596170430055352
117,1,64,1,4,1.694869443073217,32,32,RS,512,False,512,5,512,1,10,False,False,10,0.0023274741674184155,1.696312,True,True,1.6977545569267831
118,2,128,8,8,1.1123437923561856,512,1,RS,16,True,2048,1,2048,22,24,True,False,10,0.0018477199463122027,1.113489,True,True,1.1146342076438143
119,8,128,1,2,0.396102975054407,128,16,RS,1,True,256,15,64,21,1,True,False,10,0.023595098675148623,0.41072710000000007,True,True,0.42535122494559313
120,2,1024,16,2,1.2864988529153336,2048,8,RS,512,True,1,27,1024,1,16,True,False,10,2.2825424421033185e-05,1.286513,True,False,1.2865271470846664
121,1,2048,4,1,0.637625399093291,32,4,RS,32,True,32,9,256,10,1,True,False,10,2.1298826258742763e-05,0.6376386,True,False,0.6376518009067091
122,4,4,4,4,inf,2048,1,RS,64,False,1,21,1,1,5,True,False,1,inf,inf,False,False,inf
123,16,512,4,1,0.5353576696696064,1024,64,RS,1,True,1024,21,512,1,20,True,False,10,1.6667333319998886e-05,0.535368,True,False,0.5353783303303935
124,1,2048,4,1,0.8167394448465749,1,128,RS,16,False,2,5,64,1,30,False,False,10,0.11972918672403988,0.890947,True,True,0.9651545551534252
125,8,1024,4,4,1.4014227732836446,1,8,RS,4,True,1,29,4,1,25,False,False,10,0.05288720465292153,1.434202,True,True,1.4669812267163553
126,1,4,4,16,1.0666856662345856,32,1,RS,1,True,256,4,16,1,17,False,False,10,1.989974874212887e-05,1.0666980000000001,True,False,1.0667103337654147
127,1,2048,2,1,0.9234913131239841,4,256,RS,2048,True,2048,13,2048,1,25,False,False,10,7.193809839020332e-05,0.9235358999999999,True,False,0.9235804868760156
128,4,64,1,4,1.9508070331479443,8,64,RS,128,False,16,22,1024,1,15,False,False,10,0.002384605837449852,1.9522850000000003,True,True,1.9537629668520562
129,2,16,32,1,0.40036750961069534,128,4,RS,16,True,2048,25,32,14,1,False,False,10,0.012794698208242352,0.40829760000000004,True,True,0.41622769038930474
130,1,128,4,4,2.1834065900559625,8,1,RS,4,True,64,5,32,17,1,False,False,10,2.6476404589714598e-05,2.1834230000000003,True,False,2.183439409944038
131,1,128,16,4,2.8598386811370644,2,1,RS,16,True,128,4,1024,1,15,False,False,10,0.0030499096707935955,2.861729,True,True,2.8636193188629355
132,1,2048,1,1,0.481263785670525,256,1,RS,1,True,1,6,256,1,23,False,False,10,1.8416297130529285e-05,0.48127519999999996,True,False,0.4812866143294749
133,2,1,32,1,1.0766177430336619,8,16,RS,2,True,512,1,256,5,16,True,False,10,0.0023237633270193313,1.078058,True,True,1.079498256966338
134,4,128,2,8,inf,128,128,RS,8,False,256,1,128,29,27,False,False,1,inf,inf,False,False,inf
135,1,512,4,4,1.6597218696334817,1,64,RS,2,False,1024,10,64,1,10,False,False,10,4.7000000000015935e-05,1.659751,True,False,1.6597801303665183
136,4,1024,16,2,1.8281001089565019,64,16,RS,1,False,64,14,256,15,1,True,False,10,3.0479501308246207e-05,1.8281189999999998,True,False,1.8281378910434978
137,2,32,4,8,2.72966242636797,2,8,RS,1,False,4,1,256,8,10,True,False,10,0.004876730974741196,2.7326850000000005,True,True,2.735707573632031
138,8,1,8,1,1.4023706058476595,512,4,RS,16,False,1024,5,256,16,1,True,False,10,0.0020803557388100855,1.4036600000000004,True,True,1.4049493941523412
139,8,4,2,1,1.869416149670005,32,2,RS,1024,False,2048,23,2048,27,1,True,False,10,3.0413812651478623e-05,1.869435,True,False,1.869453850329995
140,2,64,16,4,1.1792474608065526,1,32,RS,128,True,2048,28,2048,1,14,True,False,10,0.003502027412799621,1.1814180000000003,True,True,1.183588539193448
141,2,256,16,4,0.18714652760961484,1,8,RS,2,False,32,20,4,1,25,False,False,10,0.024421093428427812,0.20228259999999998,True,True,0.21741867239038512
142,2,16,4,1,1.5323702568090398,4,16,RS,8,True,1,1,2048,29,25,False,False,10,0.002311640326694425,1.533803,True,True,1.5352357431909602
143,1,128,2,16,1.2975577555239735,2048,8,RS,2,False,2048,1,128,6,23,False,False,10,0.011567121552054315,1.3047269999999997,True,True,1.311896244476026
144,4,1,1,4,1.074955332972559,1,256,RS,256,True,1,28,1,12,1,True,False,10,2.3664319132375212e-05,1.07497,True,False,1.074984667027441
145,4,1024,8,8,1.6904519776430829,64,64,RS,16,False,512,4,512,1,16,False,False,10,0.001829673194862946,1.6915859999999998,True,True,1.6927200223569168
146,2,256,4,1,1.0750837043237826,64,128,RS,2,True,2048,4,8,1,26,True,False,10,4.242640687120388e-05,1.07511,True,False,1.0751362956762174
147,8,2048,8,4,inf,64,4,RS,8,False,1024,9,128,1,7,False,False,1,inf,inf,False,True,inf
148,1,256,4,2,1.56463578289787,256,2,RS,512,False,2048,19,1,26,1,False,False,10,3.261901286059332e-05,1.5646559999999998,True,False,1.5646762171021296
149,16,64,4,2,1.6709105087061995,8,2,RS,64,False,1024,1,1,25,6,True,False,10,0.7250017632813042,2.1202629999999996,True,True,2.5696154912937996
150,2,8,1,2,5.666417698883525,1,1,RS,2,False,2048,21,4,25,1,True,False,10,0.043397090513074756,5.693315,True,True,5.720212301116475
151,8,1024,4,4,inf,16,16,RS,16,False,512,26,256,19,1,True,False,1,inf,inf,False,False,inf
152,2,32,8,8,1.1491110855368805,16,2,RS,8,True,512,9,2048,1,15,True,False,10,0.0023103032268514167,1.150543,True,True,1.1519749144631197
153,1,1024,8,1,1.0277979922848801,2048,16,RS,4,True,1,1,1,10,24,True,False,10,6.293647591028047e-05,1.0278370000000001,True,False,1.02787600771512
154,2,1,2,16,1.0136132414920453,4,16,RS,1,False,4,30,64,17,1,False,False,10,0.13359054879818408,1.096412,True,True,1.1792107585079545
155,4,64,16,4,3.9396099634568498,1,64,RS,16,True,8,1,32,4,16,False,False,10,3.878143885932132e-05,3.9396340000000003,True,False,3.939658036543151
156,16,4,2,2,10.422923160298918,4,4,RS,4,True,8,14,16,1,8,True,False,10,0.0003498571136905729,10.42314,True,False,10.423356839701082
157,16,2048,1,4,2.544391044340135,4,16,RS,512,False,2048,1,512,6,11,False,False,10,0.0041335530721160075,2.546953,True,True,2.5495149556598644
158,1,512,16,4,inf,256,4,RS,128,False,1,14,256,16,1,True,False,1,inf,inf,False,False,inf
159,2,2048,2,8,1.0762342828691778,16,8,RS,128,True,256,1,2048,18,21,True,False,10,2.0518284528646628e-05,1.076247,True,False,1.0762597171308221
160,16,8,2,1,0.10626846876831035,4,1,RS,1,True,64,25,2,1,6,True,False,10,0.019042781268840434,0.11807109,True,True,0.12987371123168967
161,8,1024,2,2,3.479984711909739,512,4,RS,4,False,512,20,512,16,1,False,False,10,0.0028126848383706682,3.4817279999999995,True,True,3.48347128809026
162,1,8,2,16,2.9764914476354267,2,4,RS,2,False,64,24,512,1,21,True,False,10,3.638681079729038e-05,2.9765140000000003,True,False,2.976536552364574
163,4,256,4,8,1.592600270016185,4,16,RS,256,False,8,14,512,1,22,False,False,10,0.004625287126222528,1.595467,True,True,1.598333729983815
164,2,512,1,16,0.7338232121889835,256,16,RS,32,True,1024,25,64,1,10,False,False,10,0.003144084268908822,0.7357719000000001,True,True,0.7377205878110168
165,2,16,2,2,2.796728377656895,512,16,RS,32,False,1024,1,1024,24,20,True,False,10,4.295346318980029e-05,2.796755,True,False,2.7967816223431052
166,2,1,16,2,1.6328829012453645,1024,2048,RS,8,True,1,8,128,8,1,True,False,10,1.0416106375589682,2.278468,True,True,2.924053098754636
167,2,4,4,2,1.9404575805967423,1,1,RS,2,True,2048,7,512,25,1,False,False,10,6.037383539251654e-05,1.9404949999999999,True,False,1.9405324194032574
168,2,16,4,4,1.5023513340699444,4,16,RS,32,True,1024,5,128,1,11,False,False,10,0.31001969347123737,1.6945000000000001,True,True,1.8866486659300559
169,4,512,8,8,inf,1,64,RS,2,True,256,20,8,1,22,False,False,1,inf,inf,False,True,inf
170,1,64,1,1,1.5441807818329285,32,16,RS,64,False,2048,1,256,15,28,True,False,10,0.0031142846690692897,1.546111,True,True,1.5480412181670715
171,16,128,4,1,1.5960044955241968,256,16,RS,512,False,2048,26,1,1,14,True,False,10,0.002856596751380909,1.597775,True,True,1.5995455044758031
172,4,16,2,2,3.913838920434294,128,4,RS,4,True,256,3,32,17,1,True,False,10,0.0003373366271249266,3.914048,True,False,3.9142570795657066
173,1,256,2,2,1.6372787784116307,16,128,RS,1,True,128,12,512,1,1,False,False,10,2.6172504656610825e-05,1.637295,True,False,1.6373112215883692
174,1,128,8,1,1.968994282869178,4,64,RS,1,False,1024,1,16,11,21,False,False,10,2.0518284528646624e-05,1.9690070000000002,True,False,1.9690197171308224
175,1,256,4,1,0.760400259982203,64,64,RS,16,True,1024,1,2048,5,20,True,False,10,0.001654643816656632,0.7614258000000002,True,True,0.7624513400177974
176,2,4,8,2,1.2597148688971473,32,4,RS,256,True,1,3,2048,10,1,True,False,10,0.00016316862443497798,1.259816,True,False,1.2599171311028527
177,1,32,2,8,2.7547068162795694,2,16,RS,16,False,1,26,16,1,17,True,False,10,0.06650292689047603,2.795925,True,True,2.8371431837204306
178,2,1,1,32,0.6240505997018232,512,1024,RS,2,True,2048,24,128,1,8,True,False,10,1.80709711969174e-05,0.6240618,True,False,0.6240730002981768
179,8,128,4,8,inf,64,64,RS,64,False,256,11,128,10,1,False,False,1,inf,inf,False,False,inf
180,4,2048,2,1,0.7929100476608419,32,32,RS,1,False,1024,1,64,1,15,True,False,10,0.14131147843101782,0.8804942,True,True,0.9680783523391581
181,1,64,4,2,1.234983154638243,2,1,RS,2,True,256,1,128,18,29,False,False,10,2.8792360097744773e-05,1.235001,True,False,1.235018845361757
182,4,2048,4,8,0.11666997712664294,1,1024,RS,1,False,64,5,2,1,10,True,False,10,0.011200191210867783,0.12361180000000001,True,True,0.13055362287335706
183,2,512,4,4,2.9860110140568112,8,2,RS,128,False,32,10,1,23,1,True,False,10,1.2267926432323435,3.746371,True,True,4.5067309859431885
184,16,16,2,2,2.7871422555465615,16,4,RS,8,False,256,10,2048,20,1,True,False,10,0.009622123674116839,2.7931059999999994,True,True,2.7990697444534374
185,2,1,16,2,3.0620837860844405,32,2,RS,1,False,2048,1,4,1,21,True,False,10,1.4866068747415897e-05,3.062093,True,False,3.0621022139155594
