id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.14128138584114602,1,16,512,16,1,4,7,DLMT,3,64,512,2048,0.14123067130171113,7.653999354745807e-05,1,0.14125602857142858,1
2,True,35,0.1943081762813744,1,1,16,128,19,1,28,DLMT,16,1,128,128,0.19418170943291127,0.0001908677841344862,1,0.19424494285714283,32
3,True,35,0.21946042862475093,1,128,64,256,30,27,1,DLMT,30,1,1,1024,0.2193357999466777,0.0001880935590039593,1,0.21939811428571432,8
4,True,35,0.1328792282279205,1,512,1,512,6,1,14,DLMT,14,1,2048,2048,0.13271882891493667,0.0002420797372430708,1,0.13279902857142858,1
5,True,35,0.2010598059148954,32,32,32,512,4,21,1,DLMT,21,1,512,64,0.20101956551367603,6.073209150667827e-05,1,0.2010396857142857,1
6,True,35,0.2048170088630559,1,32,512,256,15,19,1,DLMT,30,256,1,64,0.20432024827980125,0.0007497268487623325,1,0.20456862857142857,1
7,True,35,0.2024269238242746,1,512,64,1,1,30,28,DLMT,23,1,1,1024,0.2020209618900111,0.0006126906440497682,1,0.20222394285714285,8
8,True,35,0.21727206937655935,1,512,256,1,17,25,1,DLMT,6,512,2048,1,0.2172267877662979,6.834044429567733e-05,1,0.21724942857142862,8
9,True,35,0.1952951493851672,1,1,128,512,23,29,1,DLMT,9,2048,2048,1024,0.1952506791862614,6.711583650826417e-05,1,0.1952729142857143,32
10,True,35,0.25421107290070377,32,256,16,16,26,18,1,DLMT,1,128,2048,512,0.25410429852786776,0.00016114727450885675,1,0.25415768571428576,1
11,True,35,0.3057675834082512,1,1,32,1,1,27,4,DLMT,1,1,64,512,0.30529218802032015,0.0007174818174472014,32,0.3055298857142857,1
12,True,35,0.21151042635132475,1,64,32,32,1,4,1,DLMT,30,1,1024,2048,0.21147580222010384,5.225583845907767e-05,1,0.2114931142857143,32
13,True,35,0.14728762814310883,32,512,128,16,1,3,23,DLMT,30,512,1,2048,0.14722231471403405,9.857310143507862e-05,1,0.14725497142857144,1
14,True,35,0.2802157150039386,1,128,128,512,1,29,30,DLMT,3,1024,512,256,0.2801215992817756,0.00014204243688965254,32,0.2801686571428571,1
15,True,35,0.294079225332331,1,128,1,64,29,2,1,DLMT,26,2048,64,2048,0.2934472318105261,0.0009538246944565361,32,0.29376322857142856,1
16,True,35,0.20341153943809842,1,1,1,16,1,17,25,DLMT,15,1024,1,64,0.20337148913333014,6.044519190547694e-05,1,0.20339151428571428,1
17,True,35,0.2668415586826323,1,128,128,1,14,1,28,DLMT,30,1,1024,1,0.26654575560308197,0.0004464354020048896,32,0.26669365714285714,1
18,True,35,0.17427681659775732,1,16,512,512,22,1,7,DLMT,9,2048,2048,2048,0.17421295483081414,9.63822068429581e-05,32,0.17424488571428573,1
19,True,35,0.33288837972697743,8,1,16,16,1,30,30,DLMT,23,2048,2048,2048,0.3327593345587369,0.00019475906622684627,1,0.33282385714285717,8
20,True,35,0.29795083713798887,1,128,1,256,18,1,8,DLMT,29,1,2048,1,0.29743059143343975,0.0007851713396788381,32,0.2976907142857143,1
21,True,35,0.16289093152591763,1,1,16,1,29,1,23,DLMT,26,2048,1024,512,0.16279461133122522,0.00014536949684251064,1,0.16284277142857143,1
22,True,35,0.17212385257745935,32,64,256,256,30,1,20,DLMT,5,1,256,128,0.17196151885111213,0.0002449992153256908,1,0.17204268571428574,1
23,False,1,inf,1,256,1,256,7,1,4,DLMT,4,2048,1,1,inf,inf,1,inf,32
24,True,35,0.1783343765910271,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.1780254519804015,0.0004662388334275891,1,0.1781799142857143,1
25,True,35,0.16430310511371277,1,512,256,128,12,1,30,DLMT,7,256,512,512,0.16406838060057294,0.0003542536897968656,1,0.16418574285714285,1
26,True,35,0.1316092640783812,1,128,256,16,2,1,6,DLMT,3,1024,1,2048,0.13157919306447596,4.5384129204749436e-05,1,0.13159422857142858,32
27,True,35,0.17029987550851494,1,256,256,16,1,1,20,DLMT,24,1024,2048,2048,0.17023292449148508,0.00010104460118468258,1,0.1702664,1
28,True,35,0.1470003089730844,8,512,256,1,4,1,26,DLMT,7,2048,2048,1,0.14688711959834413,0.00017082899911542024,1,0.14694371428571426,8
29,True,35,0.23670408748679636,1,64,256,512,8,1,2,DLMT,18,1,2048,1,0.23645505537034647,0.0003758471791045093,1,0.23657957142857142,1
30,False,1,inf,32,1,256,1,8,1,2,DLMT,25,1,512,64,inf,inf,1,inf,1
31,True,35,0.18676051213685915,1,256,256,512,29,1,3,DLMT,8,2048,1,2048,0.18674400214885514,2.4917398232839153e-05,1,0.18675225714285715,1
32,True,35,0.4279611546838123,1,16,256,32,4,1,1,DLMT,6,2048,1,64,0.4279349024590449,3.962069135784564e-05,1,0.4279480285714286,1
33,True,35,0.14723024710432442,32,1,256,1,26,1,12,DLMT,2,256,2048,256,0.14719838146710418,4.809263170684012e-05,1,0.1472143142857143,1
34,True,35,0.12736424974734126,8,512,256,512,26,1,15,DLMT,4,512,2048,1,0.12733157882408733,4.930799496376867e-05,1,0.1273479142857143,1
35,True,35,0.42194283978251995,8,16,256,512,11,1,29,DLMT,30,2048,1,1,0.42179121736033715,0.00022883337490275894,1,0.42186702857142855,1
36,True,35,0.16133042223309155,1,1,256,64,30,1,24,DLMT,30,128,1,128,0.16127329205262272,8.622268274884467e-05,1,0.16130185714285714,32
37,True,35,0.15734021851631272,1,64,256,1,30,1,10,DLMT,30,2048,1024,64,0.15730675291225868,5.050735246536969e-05,1,0.1573234857142857,1
38,True,35,0.196396779269922,1,128,256,1,28,1,30,DLMT,27,128,1024,1024,0.19623659215864941,0.00024175947568116742,1,0.1963166857142857,1
39,True,35,0.19308058502203299,32,128,256,256,28,1,3,DLMT,30,2048,2048,2048,0.1929372435493956,0.0002163355028559103,1,0.1930089142857143,1
40,True,35,0.415371565789537,1,16,256,256,19,1,30,DLMT,2,1,1,2048,0.4152762056390345,0.00014392056766118349,1,0.41532388571428575,1
41,True,35,0.13647793570737787,1,1,256,256,1,1,3,DLMT,28,2048,1024,2048,0.13645846429262215,2.9386877537916468e-05,1,0.1364682,32
42,True,35,0.1886956719740081,1,512,256,512,11,1,29,DLMT,27,1,512,1024,0.18823044231170616,0.0007021393814766461,1,0.18846305714285713,32
43,True,35,0.19040079891900732,32,512,256,128,5,1,29,DLMT,29,512,1,512,0.19022788679527844,0.0002609644686112494,1,0.19031434285714288,1
44,True,35,0.16165960695776269,1,1,256,512,25,1,27,DLMT,1,1024,1024,512,0.1615478216136659,0.00016870999147794997,1,0.1616037142857143,32
45,True,35,0.20642045290144082,1,256,256,64,25,1,1,DLMT,16,64,1,1,0.20639691852713057,3.551882513224977e-05,1,0.2064086857142857,32
46,True,35,0.16699764493471167,1,256,256,16,28,1,22,DLMT,17,512,512,1024,0.16691778363671692,0.0001205292072317664,1,0.1669577142857143,32
47,True,35,0.30056902752455833,1,512,256,512,28,1,30,DLMT,6,1,512,2048,0.300138286761156,0.0006500876399315976,1,0.30035365714285717,32
48,True,35,0.17511358629131257,1,1,256,512,29,1,28,DLMT,1,1,512,128,0.17494567085154455,0.00025342331448888135,1,0.17502962857142856,32
49,True,35,0.21633241722247362,1,256,256,32,11,1,1,DLMT,2,1,512,1,0.2162506684918121,0.000123377780555066,1,0.21629154285714286,32
50,True,35,0.13419739659877958,1,1,256,1,24,1,3,DLMT,15,1024,512,2048,0.1338990034012205,0.0004503444903626559,1,0.13404820000000003,32
51,True,35,0.12963594011111682,1,64,256,512,2,1,6,DLMT,29,2048,512,64,0.12939623131745462,0.0003617761242559192,1,0.12951608571428572,32
52,True,35,0.19696912488939256,1,256,256,128,30,1,1,DLMT,28,128,512,1024,0.1969514465391789,2.6680727585464827e-05,1,0.19696028571428573,32
53,True,35,0.1718293837690753,1,1,256,1,24,1,28,DLMT,30,2048,512,128,0.17166033051663898,0.0002551405375034509,1,0.17174485714285714,32
54,True,35,0.16507078397170494,1,256,256,512,19,1,28,DLMT,22,1024,512,1,0.16489333031400932,0.0002678186959074217,1,0.16498205714285713,32
55,True,35,0.2017322610405054,1,32,256,256,2,1,1,DLMT,30,1,512,256,0.2017049389594946,4.123535237771403e-05,1,0.2017186,32
56,True,35,0.1286139068974753,1,64,256,16,27,1,3,DLMT,5,2048,512,1,0.12858900738823895,3.7579130117768794e-05,1,0.12860145714285712,32
57,True,35,0.29094224023528437,1,512,256,1,1,1,30,DLMT,26,512,512,1024,0.290523131193287,0.000632532676577876,1,0.2907326857142857,32
58,True,35,0.14204570145272508,1,1,256,256,23,1,2,DLMT,6,2048,512,128,0.14202475569013198,3.1612010117572424e-05,1,0.14203522857142853,32
59,True,35,0.1642915621865566,1,1,256,1,29,1,27,DLMT,28,64,512,1,0.1641864378134434,0.0001586570425252447,1,0.164239,32
60,True,35,0.12621513601566225,1,1,256,512,9,1,8,DLMT,22,1,512,2048,0.12600417827005211,0.00031838412943730566,1,0.12610965714285718,32
