id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
27,10,0.16435717517309573,0.16430342482690424,1,5,0.16433029999999998,False,RS,2,32,True,1,16,False,False,4.3361388354152974e-05,512,True,8
28,10,0.10719404926675363,0.10707095073324638,1,9,0.1071325,False,RS,8,1024,True,256,512,False,False,9.930584071443156e-05,2048,False,1
29,10,0.34670612261779044,0.3466750773822095,1,22,0.34669059999999996,False,RS,32,1024,True,32,8,False,False,2.50447599309758e-05,128,True,1
30,10,0.20247378704170524,0.2022214129582948,1,3,0.20234760000000002,False,RS,4,32,True,2,2,False,True,0.00020359479364659075,8,False,4
31,10,0.11495085158901941,0.06696638841098063,1,16,0.09095862000000002,False,RS,16,1024,True,8,4,True,True,0.03870994496327268,2048,True,2
32,10,0.0938962602358206,0.0479117397641794,1,5,0.070904,False,RS,32,1,True,128,2048,True,True,0.03709655456632058,1,True,2
33,10,0.10807172068900135,0.08234105931099865,4,1,0.09520639,False,RS,16,1024,True,1,1024,True,True,0.02075739562023377,512,False,2
34,10,0.09521158030988043,0.07828071969011956,27,1,0.08674615,False,RS,4,128,True,4,32,True,False,0.013658435238507375,1024,False,1
35,10,0.23114408908608652,0.23094831091391343,1,3,0.23104619999999998,False,RS,2,1024,True,1,16,False,True,0.00015793783587221867,4,True,1
36,10,0.1305520244646874,0.1073771755353126,30,1,0.1189646,False,RS,16,1024,True,256,128,True,False,0.018695574925152742,2048,True,2
37,10,0.09323613879581986,0.04113806120418016,14,1,0.06718710000000001,False,RS,2,2048,True,256,128,True,True,0.04202847302432007,256,True,4
38,10,0.26954746057523715,0.2694853394247628,1,8,0.2695164,False,RS,32,1,True,2,32,False,True,5.0114269424979114e-05,32,True,1
39,10,0.08993612176975635,0.06706493823024365,11,1,0.07850053,False,RS,2,512,True,4,2,True,True,0.018450602495531144,32,True,1
40,10,0.08653255045139074,0.07696216954860927,1,19,0.08174736,False,RS,2,64,True,64,32,True,False,0.0077206014923968174,256,False,2
41,10,0.11091242046412976,0.11087357953587022,1,6,0.11089299999999999,False,RS,8,512,True,128,2,False,False,3.1333687941254906e-05,512,True,4
42,10,0.09921083100222321,0.0725605289977768,1,10,0.08588568,False,RS,2,256,True,4,2,True,True,0.021499286550711403,64,True,4
43,10,0.18793404833370972,0.18758835166629026,29,1,0.1877612,False,RS,8,256,True,16,128,False,False,0.0002788798307515267,2048,False,1
44,10,0.08755129989044105,0.07158864010955893,10,1,0.07956996999999999,False,RS,1,64,True,16,1,True,True,0.0128773698955998,128,False,1
45,10,0.10035405600411262,0.10027874399588738,12,1,0.1003164,False,RS,1,8,True,1,4,False,True,6.0755575875800324e-05,256,True,16
46,10,0.13583178643151692,0.13578901356848314,18,1,0.13581040000000003,False,RS,2,1,True,16,2,False,True,3.450565171098956e-05,256,True,1
47,10,0.08940410759037587,0.08316599240962413,1,29,0.08628505,False,RS,2,8,True,512,2,True,False,0.005032401726064802,2048,False,2
48,10,0.18356042363202177,0.1835063763679782,13,1,0.18353339999999999,False,RS,2,32,True,4,4,False,True,4.360091742154019e-05,32,True,32
49,10,0.1509142238916166,0.14954237610838342,25,1,0.1502283,False,RS,1,64,True,8,32,False,False,0.001106694723037933,1,False,8
50,10,0.12533363318531698,0.12506476681468298,10,1,0.12519919999999998,False,RS,4,1024,True,2,512,False,False,0.00021689942369679157,2048,True,4
51,10,0.1231759003976943,0.12314429960230569,1,20,0.1231601,False,RS,8,1024,True,512,4,False,False,2.5492940199200344e-05,512,False,4
52,10,0.09677700277574006,0.08285141722425993,8,1,0.08981420999999999,False,RS,4,128,True,1024,64,True,True,0.011234024819222184,2048,True,16
53,10,0.10093709261338302,0.075111367386617,1,26,0.08802423000000001,False,RS,4,512,True,2,4,True,True,0.020834085367495737,256,False,32
54,10,0.10794759686605235,0.10791880313394764,10,1,0.10793319999999999,False,RS,2,128,True,128,1,False,True,2.3228430855310758e-05,256,False,4
55,10,0.17184790640893172,0.17178749359106826,1,14,0.1718177,False,RS,1,512,True,32,2,False,False,4.873612623095824e-05,64,False,4
56,10,0.08992888210636309,0.0839983378936369,11,1,0.08696361,False,RS,32,1,True,256,16,True,True,0.004784278595033949,2048,False,1
57,10,0.09208864247776367,0.07675547752223631,19,1,0.08442206,False,RS,2,32,True,2,32,True,False,0.012369544894958746,8,False,2
58,10,0.15845547790401673,0.15840892209598326,17,1,0.1584322,False,RS,8,64,True,1,4,False,False,3.755742270178067e-05,4,False,1
59,10,0.11443865136570863,0.11438974863429135,1,26,0.1144142,False,RS,4,32,True,256,1,False,False,3.945072876386456e-05,1024,False,1
60,10,0.1523921222513398,0.15195687774866012,1,9,0.15217449999999996,False,RS,16,2048,True,128,1,False,True,0.00035111970893129696,1,True,4
61,10,0.08861456824712381,0.07305687175287622,18,1,0.08083572000000001,False,RS,4,256,True,256,2,True,True,0.01255067859805198,256,True,2
62,10,0.21884741827894408,0.21826018172105596,25,1,0.21855380000000002,False,RS,16,128,True,4,1,False,True,0.00047373448259546984,4,False,8
63,10,0.07805610185174006,0.06645097814825995,1,22,0.07225354,False,RS,16,128,True,256,128,True,False,0.009362065762554756,512,True,8
64,10,0.10771537993190437,0.10767602006809561,20,1,0.10769569999999999,False,RS,8,16,True,16,1,False,False,3.1752322749680263e-05,2048,True,1
65,10,0.09617255603794385,0.06564580396205615,22,1,0.08090918,False,RS,32,1024,True,32,128,True,False,0.024626489794844903,128,True,1
66,10,0.088111424179728,0.07383267582027198,27,1,0.08097204999999999,False,RS,8,256,True,32,8,True,False,0.011518927722253491,256,True,16
67,10,0.11637819968968707,0.07278818031031295,1,15,0.09458319000000001,False,RS,1,1024,True,1,16,True,True,0.03516486669576468,1,True,16
68,10,0.10538129669770094,0.06843872330229908,26,1,0.08691001000000001,False,RS,16,1024,True,1,128,True,False,0.029802250316559985,64,True,1
69,10,0.21063059393834938,0.2105906060616507,7,1,0.21061060000000004,False,RS,8,512,True,2,256,False,False,3.225895224585181e-05,4,False,16
70,10,0.11687960024529294,0.08916513975470704,20,1,0.10302236999999999,False,RS,1,1024,True,8,128,True,False,0.022357762684492827,1,True,1
71,10,0.10403956848910123,0.06591223151089876,1,19,0.0849759,False,RS,2,1024,True,8,64,True,True,0.030758020789901287,128,False,4
72,10,0.08243810259087321,0.055496717409126796,1,16,0.06896741,False,RS,2,1024,True,256,2,True,False,0.021734108679099313,1,True,32
73,10,0.1055600860796419,0.10552071392035811,10,1,0.1055404,False,RS,8,32,True,16,8,False,False,3.176224173448564e-05,128,True,16
74,10,0.17875142749965844,0.1784303725003416,28,1,0.17859090000000002,False,RS,4,2048,True,64,512,False,True,0.0002590009459442162,1024,True,1
75,10,0.2080489328172208,0.20794886718277927,22,1,0.20799890000000004,False,RS,2,32,True,8,1,False,True,8.072477934314707e-05,512,True,1
76,10,0.3066101198463177,0.3065294801536823,1,13,0.3065698,False,RS,4,8,True,4,8,False,True,6.505351643070007e-05,32,True,32
77,10,0.6926651985689033,0.6925886014310966,1,6,0.6926268999999999,False,RS,2,8,True,2,4,False,False,6.17923134378274e-05,2048,False,8
78,10,0.09888425996387334,0.08499158003612664,1,3,0.09193791999999999,False,RS,2,4,True,64,2,True,True,0.011207479250107939,64,True,16
79,10,0.19072653328034278,0.19034746671965724,11,1,0.190537,False,RS,32,256,True,1,1,False,True,0.0003057999345977654,32,True,4
80,10,0.15134735738110006,0.1513288426189,11,1,0.15133810000000003,False,RS,4,128,True,8,16,False,False,1.4936197641970438e-05,1024,False,16
81,10,0.10101689080692948,0.05920614919307053,1,6,0.08011152,False,RS,8,1024,True,1,2,True,True,0.03372949074663891,8,False,1
82,10,0.10528003691721603,0.06442616308278394,23,1,0.08485309999999999,False,RS,8,2048,True,2048,512,True,False,0.03295756799028108,2048,False,8
83,10,0.11562310283311902,0.09413829716688094,12,1,0.10488069999999998,False,RS,8,512,True,512,32,True,True,0.01733218608283444,1024,False,8
84,10,0.23341336892783265,0.23287363107216735,7,1,0.2331435,False,RS,8,1024,True,2,32,False,True,0.0004354164098882764,2048,False,16
85,10,0.113815641842368,0.11378795815763199,16,1,0.1138018,False,RS,2,8,True,256,8,False,False,2.233293531983589e-05,2048,True,4
86,10,0.16016380473622202,0.14071699526377798,1,6,0.1504404,False,RS,2,2048,True,2,1,True,False,0.0156880972409021,16,False,2
87,10,0.10216228220978388,0.10213911779021614,6,1,0.10215070000000001,False,RS,4,64,True,64,4,False,True,1.8687161368169433e-05,1,False,4
88,10,0.09366759538641949,0.06312276461358053,22,1,0.07839518000000001,False,RS,16,512,True,4,128,True,False,0.024641074210667035,512,False,1
89,10,0.10422676655506527,0.10413863344493474,1,1,0.1041827,False,RS,1,256,True,128,8,False,True,7.109859351632848e-05,1,False,16
90,10,0.09717596064006363,0.06454191935993638,16,1,0.08085894,False,RS,4,512,True,1024,128,True,False,0.02632647857694606,1024,False,32
91,10,0.12225946669098486,0.12214333330901508,19,1,0.12220139999999997,False,RS,16,64,True,8,8,False,False,9.368692544853826e-05,2048,False,1
92,10,0.14155350474835637,0.14148589525164357,17,1,0.14151969999999997,False,RS,2,128,True,1,1,False,False,5.4541818818229534e-05,4,False,8
93,10,0.3290843745714016,0.32879742542859836,14,1,0.3289409,False,RS,2,2048,True,2,2,False,False,0.00023148712707189015,512,True,2
94,10,0.17983653093570157,0.17944346906429848,1,15,0.17964000000000002,False,RS,32,4,True,2,4,False,True,0.0003170902079850478,128,False,4
95,10,0.4290791525001385,0.42896144749986154,14,1,0.4290203,False,RS,1,512,True,64,64,False,True,9.495477871071374e-05,256,False,32
96,10,0.09127104584994873,0.07537817415005128,12,1,0.08332461000000001,False,RS,32,1,True,16,256,True,True,0.012821070572963087,64,True,2
97,10,0.08770732938205329,0.07780681061794668,6,1,0.08275706999999999,False,RS,16,32,True,2048,1,True,True,0.007986929749415603,1,True,8
98,10,0.11135345571811642,0.0855319442818836,1,9,0.09844270000000001,False,RS,2,128,True,4,32,True,False,0.020830686025524937,4,True,32
99,10,0.1165264024240083,0.1163591975759917,1,20,0.1164428,False,RS,8,1,True,256,2,False,False,0.00013488721214407353,256,True,8
100,10,0.10644917337547735,0.08133442662452264,21,1,0.0938918,False,RS,1,1,True,8,32,True,False,0.020260526014198147,512,True,16
101,10,0.11013137992428468,0.11009122007571531,27,1,0.1101113,False,RS,2,512,True,1,512,False,False,3.239768510248671e-05,512,False,4
102,10,0.08896955812187463,0.05432976187812538,21,1,0.07164966,False,RS,1,1024,True,32,32,True,False,0.02794455782821406,256,True,2
103,10,0.17997120407081152,0.17993999592918847,1,11,0.1799556,False,RS,1,256,True,8,256,False,True,2.517617921766466e-05,32,True,2
104,10,0.10709884204182198,0.107055957958178,1,26,0.10707739999999999,False,RS,4,1024,True,128,256,False,True,3.45953754134834e-05,1024,True,1
105,10,0.09150034996417673,0.08064705003582327,11,1,0.0860737,False,RS,4,64,True,128,4,True,True,0.008755555758488433,128,True,16
106,10,0.09255896415827986,0.08184701584172013,1,23,0.08720299,False,RS,32,32,True,128,4,True,True,0.008641524825336094,1024,False,4
107,10,0.12051111967774669,0.09749804032225329,1,16,0.10900457999999999,False,RS,2,1024,True,2,16,True,False,0.018565072448164594,128,False,16
108,10,0.08801016155777432,0.0710059984422257,25,1,0.07950808000000001,False,RS,8,16,True,8,2,True,True,0.013717569703908925,1024,True,1
109,10,0.11627905571167509,0.11625134428832491,1,5,0.1162652,False,RS,8,256,True,16,2,False,True,2.2355312567712407e-05,256,True,2
110,10,0.08043862361095552,0.04450769638904446,1,25,0.06247315999999999,False,RS,1,2048,True,128,8,True,False,0.028986136826807393,1,True,16
111,10,0.41808501088208444,0.4178405891179156,21,1,0.4179628,False,RS,4,512,True,4,128,False,True,0.0001971795121203048,16,True,32
112,10,0.12732924350976194,0.12731215649023808,1,14,0.1273207,False,RS,4,1,True,128,256,False,False,1.3784411485438698e-05,256,False,4
113,10,0.08939103880240286,0.07428632119759714,5,1,0.08183868,False,RS,8,256,True,512,1,True,True,0.012185252234631832,512,False,8
114,10,0.10039098811358416,0.06692801188641587,15,1,0.08365950000000001,False,RS,2,1024,True,1,1,True,False,0.026995195575175965,1,False,32
115,10,0.10762605061725297,0.10752454938274703,1,7,0.1075753,False,RS,32,2,True,256,2,False,False,8.188290419861541e-05,512,True,1
116,10,0.11023447845995382,0.11016232154004618,29,1,0.1101984,False,RS,8,512,True,2,2,False,False,5.821030836544476e-05,64,False,1
117,10,0.12297666373324011,0.10093875626675987,1,27,0.11195770999999999,False,RS,1,2048,True,4,1024,True,True,0.01777838343148499,256,True,1
118,10,0.1914794026341504,0.19144499736584966,1,17,0.19146220000000003,False,RS,1,16,True,32,1,False,True,2.775535984274208e-05,512,True,4
119,10,0.5465048471296231,0.546462752870377,1,18,0.5464838000000001,False,RS,4,32,True,4,1,False,False,3.395820961122047e-05,8,False,8
120,10,0.10959083986915011,0.05575874013084989,1,29,0.08267479,False,RS,8,2048,True,1024,512,True,False,0.043427340437158936,1024,False,16
121,10,0.10185555661501017,0.07878864338498981,21,1,0.09032209999999999,False,RS,1,8,True,512,4,True,False,0.01860850122035625,2048,False,4
122,10,0.09565914392062037,0.08050907607937964,6,1,0.08808411000000001,False,RS,1,64,True,2,64,True,True,0.012221837100653074,2048,True,4
123,10,0.08968396248038492,0.06313355751961507,26,1,0.07640875999999999,False,RS,8,1,True,32,512,True,False,0.02141869777662498,512,False,2
124,10,0.39120800899438934,0.3909923910056107,1,16,0.3911002,False,RS,1,2048,True,4,2,False,False,0.0001739429791627189,512,False,16
125,10,0.19891688995850498,0.16664011004149504,1,13,0.1827785,False,RS,1,2048,True,1024,512,True,False,0.026038269294444288,1024,True,32
126,10,0.0984173268060834,0.09837581319391661,17,1,0.09839657,False,RS,8,8,True,1,1,False,True,3.348979098173098e-05,256,True,4
127,10,0.1054185449457415,0.10537465505425848,1,2,0.1053966,False,RS,1,16,True,512,1,False,False,3.540677901193693e-05,1024,False,1
128,10,0.08982423220462976,0.08170146779537027,1,7,0.08576285000000002,False,RS,4,1,True,128,8,True,True,0.006552782763566941,256,True,4
129,10,0.09111604414367577,0.0530189158563242,1,5,0.07206747999999999,False,RS,2,2048,True,1,512,True,False,0.030733650885919818,128,True,1
130,10,0.2023484856685255,0.20228471433147446,23,1,0.20231659999999999,False,RS,4,16,True,4,16,False,True,5.1445505148654554e-05,2048,True,32
131,10,0.24520418038706018,0.24510701961293982,1,23,0.2451556,False,RS,1,1,True,8,2,False,True,7.838137533878739e-05,256,True,16
132,10,0.09229170994491492,0.07714459005508506,1,30,0.08471814999999999,False,RS,2,32,True,64,16,True,False,0.012219458934277736,1024,True,16
133,10,0.09396343394709088,0.07980644605290911,1,10,0.08688494,False,RS,16,32,True,128,32,True,False,0.011420701325680484,1024,False,1
134,10,0.506315227930792,0.5062563720692078,1,12,0.5062857999999999,False,RS,2,512,True,2,128,False,True,4.748010109508408e-05,256,False,1
135,10,0.08600537370144981,0.07672788629855018,1,9,0.08136663,False,RS,32,16,True,4,1,True,True,0.007484318943638091,128,False,2
136,10,0.1067539318750777,0.07798746812492233,1,9,0.09237070000000001,False,RS,2,1024,True,4,256,True,True,0.02320643297445775,2048,True,4
137,10,0.08760990242365087,0.07168293757634915,1,5,0.07964642000000001,False,RS,4,8,True,4,8,True,False,0.012848574139164237,1,True,32
138,10,0.09992837425579584,0.07782996574420414,21,1,0.08887917,False,RS,1,128,True,16,64,True,True,0.017827190732252234,512,False,1
139,10,0.08871567314399462,0.0820563068560054,16,1,0.08538599000000001,False,RS,4,16,True,4,1,True,False,0.0053722327066965374,512,True,2
140,10,0.10245887360959298,0.07881812639040701,21,1,0.0906385,False,RS,1,512,True,1024,8,True,False,0.019071423605384052,1,True,2
141,10,0.10024330277870576,0.07879923722129427,1,24,0.08952127000000001,False,RS,8,4,True,32,2,True,False,0.01729932029115884,512,True,4
142,10,0.1541249477971575,0.1540154522028425,1,22,0.1540702,False,RS,16,64,True,32,2,False,True,8.833210062032596e-05,1,False,2
143,10,0.08806309178783517,0.07667970821216485,1,27,0.08237140000000001,False,RS,8,1,True,128,128,True,True,0.00918318394174918,128,False,1
144,10,0.23983452431906457,0.2395572756809354,8,1,0.2396959,False,RS,32,1,True,1,16,False,False,0.00022366155235086993,64,True,1
145,10,0.1295248258367771,0.12938977416322295,22,1,0.12945730000000003,False,RS,4,256,True,16,4,False,True,0.00010894865763284833,512,True,1
146,10,0.15182677565986646,0.15161662434013357,1,17,0.15172170000000001,False,RS,16,512,True,64,32,False,True,0.0001695329171577019,64,False,4
147,10,0.15869053664478966,0.15862186335521034,23,1,0.1586562,False,RS,2,1024,True,1,4,False,False,5.540000000000016e-05,1,False,16
148,10,0.12712885502030669,0.12684474497969334,1,1,0.1269868,False,RS,1,1024,True,64,1,False,False,0.00022919677135596863,512,False,4
149,10,0.09332193102569922,0.061753468974300806,23,1,0.07753770000000001,False,RS,1,1024,True,8,1,True,False,0.025466856304106326,512,True,2
150,10,0.12027821419170856,0.12021478580829142,1,1,0.12024649999999999,False,RS,1,2048,True,64,16,False,True,5.116883817324619e-05,512,True,2
151,10,0.278200208990539,0.27813099100946104,1,9,0.2781656,False,RS,16,64,True,8,16,False,True,5.583941260435774e-05,64,True,1
152,10,0.09754105248340442,0.09728450751659559,20,1,0.09741278,False,RS,8,1024,True,2048,1024,False,True,0.00020695952164614178,1,True,8
153,10,0.09539890634823438,0.07385029365176564,4,1,0.08462460000000001,False,RS,8,64,True,16,2,True,False,0.017383660382324546,64,False,4
154,10,0.08320195280847525,0.04762702719152479,14,1,0.06541449000000002,False,RS,32,2048,True,512,8,True,False,0.02869894381427477,1024,True,4
155,10,0.09073180803341542,0.060470311966584575,23,1,0.07560106,False,RS,8,512,True,256,64,True,True,0.02441250291593224,1,False,8
156,10,0.5076407273419864,0.5075638726580137,1,15,0.5076023000000001,False,RS,16,64,True,8,16,False,False,6.200008064512536e-05,2048,False,1
157,10,0.10380791267154883,0.07137648732845116,1,14,0.0875922,False,RS,4,1024,True,4,512,True,True,0.02616302459097572,1,False,1
158,10,0.11285677216415,0.11281482783585,29,1,0.1128358,False,RS,8,128,True,1,128,False,True,3.383725757209044e-05,32,True,4
159,10,0.09507118801070716,0.07931363198929284,28,1,0.08719241,False,RS,4,128,True,2048,2,True,True,0.012711908937720567,2048,True,16
160,10,0.09262946539118788,0.05892885460881209,9,1,0.07577915999999998,False,RS,16,1024,True,256,1,True,False,0.027186899721564423,512,True,8
161,10,0.11950962365568683,0.11948837634431321,1,13,0.11949900000000002,False,RS,4,32,True,8,16,False,True,1.7140595088854664e-05,1,True,4
162,10,0.13564120390117224,0.13558419609882777,29,1,0.1356127,False,RS,16,128,True,2048,2,False,True,4.598923787148807e-05,1,False,8
163,10,0.08934805348385044,0.08292390651614956,21,1,0.08613598,False,RS,1,1,True,256,16,True,False,0.005182476974536403,2048,True,32
164,10,0.10594328470723414,0.06425821529276586,1,26,0.08510075,False,RS,4,1024,True,128,512,True,False,0.033628108682536705,256,False,16
165,10,0.1412860169021068,0.14126958309789323,22,1,0.1412778,False,RS,8,256,True,16,32,False,False,1.3257450735342357e-05,512,True,16
166,10,0.10288329345070117,0.0667024665492988,21,1,0.08479287999999999,False,RS,32,2048,True,16,16,True,False,0.029187735473510102,64,True,1
167,10,0.1913059149110992,0.19117348508890084,20,1,0.1912397,False,RS,2,128,True,64,128,False,True,0.00010683356214224543,256,True,1
168,10,0.12377974403897758,0.12374785596102243,27,1,0.12376380000000001,False,RS,1,64,True,16,32,False,True,2.5724696305301808e-05,512,False,2
169,10,0.17363226208172688,0.17361213791827312,1,7,0.1736222,False,RS,1,512,True,128,16,False,True,1.6234531098860434e-05,512,False,8
170,10,0.08243031536504648,0.06456162463495353,1,25,0.07349597000000001,False,RS,1,256,True,32,64,True,True,0.014414999958657648,1024,True,8
171,10,0.295706191558338,0.2956426084416619,1,13,0.29567439999999995,False,RS,1,1024,True,8,8,False,False,5.129366432610954e-05,256,True,1
172,10,0.09743904853731712,0.06519067146268288,6,1,0.08131486,False,RS,8,512,True,1,512,True,True,0.026015356201489925,4,True,1
173,10,0.49499911245668693,0.4949476875433131,1,30,0.4949734,False,RS,4,128,True,8,32,False,False,4.148541912527705e-05,8,True,2
174,10,0.09836410626450623,0.08060923373549378,14,1,0.08948667,False,RS,8,1,True,4,64,True,True,0.014323180732019691,16,True,16
175,10,0.08541538226599009,0.06961055773400991,26,1,0.07751297,False,RS,2,256,True,64,4,True,False,0.012750041310603663,1024,False,32
176,10,0.2666613634529223,0.2656726365470777,7,1,0.266167,False,RS,32,512,True,4,32,False,True,0.0007976240969278668,1024,True,1
177,10,0.0985390222830725,0.07685493771692752,23,1,0.08769698000000001,False,RS,8,16,True,128,4,True,False,0.017492948019862172,256,False,2
178,10,0.12578786342733056,0.12500233657266946,22,1,0.1253951,False,RS,1,1,True,8,8,False,False,0.0006336988953753984,64,False,4
179,10,0.12031332725109659,0.12026467274890343,22,1,0.12028900000000001,False,RS,1,64,True,32,2,False,True,3.925047770410042e-05,1024,True,8
180,10,0.10606120067628176,0.08607617932371824,23,1,0.09606869,False,RS,4,512,True,8,64,True,False,0.016122282618379447,2048,True,8
181,10,0.2081350463455394,0.2077917536544606,12,1,0.2079634,False,RS,1,1024,True,1024,1,False,False,0.0002769404990246122,1024,False,16
182,10,0.11523930134117524,0.11519749865882473,1,15,0.11521839999999998,False,RS,4,8,True,64,1,False,True,3.3722989191350745e-05,128,True,16
183,10,0.07523940425662175,0.06208491574337825,15,1,0.06866216,False,RS,1,1,True,32,4,True,True,0.010611966720942917,512,False,4
184,10,0.10836505973499588,0.10829054026500412,1,1,0.1083278,False,RS,8,1024,True,2048,128,False,True,6.011622077276778e-05,1,False,2
185,10,0.0907008111184946,0.06188322888150538,1,3,0.07629201999999999,False,RS,2,512,True,128,16,True,False,0.02324767119368304,128,False,16
186,10,0.13380119797410836,0.13374300202589165,18,1,0.1337721,False,RS,2,1,True,128,512,False,True,4.6947736899666724e-05,256,True,8
187,10,0.08270724870653871,0.07171883129346128,27,1,0.07721304,False,RS,16,32,True,16,1,True,False,0.008864557507196847,512,False,4
188,10,0.09347683461159328,0.07599786538840672,1,18,0.08473735,False,RS,2,1,True,1,64,True,True,0.014100604483868765,16,True,8
189,10,0.09488617305983266,0.07900400694016738,19,1,0.08694509000000002,False,RS,16,128,True,1,2,True,True,0.012812434185388038,128,False,8
190,10,0.0938577278951009,0.07980165210489908,13,1,0.08682968999999999,False,RS,32,128,True,2,4,True,True,0.011339293683863204,2,True,4
191,10,0.09144518882485367,0.06363883117514632,2,1,0.07754201,False,RS,1,512,True,512,128,True,True,0.022431897805243763,512,True,2
192,10,0.09974131405871038,0.056153685941289624,21,1,0.0779475,False,RS,4,1,True,1,2048,True,True,0.03516293762096677,2048,True,2
193,10,0.09464643246608678,0.07888722753391322,7,1,0.08676683,False,RS,2,8,True,8,1,True,True,0.012713239144218912,1024,False,16
194,10,0.3576675897225767,0.3572816102774233,9,1,0.3574746,False,RS,2,256,True,8,128,False,True,0.00031137668506168694,32,False,32
195,10,0.10382785477383845,0.07545396522616156,1,14,0.08964091,False,RS,1,128,True,2048,4,True,False,0.022889736177922632,1,True,16
196,10,0.0966128361588905,0.0808484238411095,1,27,0.08873063,False,RS,8,1,True,2,8,True,False,0.01271744003752721,128,True,8
197,10,0.0954665471444004,0.0722670928555996,28,1,0.08386682,False,RS,1,16,True,1,8,True,True,0.018715424519085855,1,True,32
198,10,0.12153091756737996,0.12149668243262005,2,1,0.1215138,False,RS,4,1,True,32,8,False,False,2.7618110000506864e-05,32,False,1
199,10,0.09666022105071281,0.07859477894928718,1,11,0.0876275,False,RS,2,2,True,256,1,True,True,0.014573722892109623,2048,True,2
200,10,0.13379997409197775,0.13353722590802225,24,1,0.1336686,False,RS,8,128,True,4,2,False,False,0.0002119637704892022,2048,False,2
