id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,1,32,256,2,14,1,RS,15,2048,128,1,0.22652595272521472,0.23304667584621389,0.009841282424479406,1,0.2297863142857143,8
2,True,35,False,1,1,256,16,1,2,17,RS,13,2048,512,512,0.14865629850244103,0.15584804435470181,0.010854011241368563,1,0.15225217142857142,32
3,True,35,False,1,256,1,32,1,1,17,RS,9,128,2048,1024,0.2666005411862855,0.28340963024228594,0.025368811039622678,32,0.2750050857142857,1
4,True,35,False,32,128,32,128,20,2,1,RS,25,2048,256,2048,0.305209074061364,0.31021166879577877,0.007550074849527614,1,0.3077103714285714,1
5,True,35,False,1,64,128,1,23,20,1,RS,18,128,1024,64,0.11847619862604668,0.12668094423109616,0.01238286263992231,8,0.12257857142857141,8
6,False,1,False,32,512,256,1,23,1,3,RS,28,1,512,1024,inf,inf,inf,1,inf,1
7,True,35,False,1,1,256,32,24,25,1,RS,18,128,512,128,0.12156540441558433,0.12164939558441573,0.00012676213945812058,8,0.12160740000000003,8
8,True,35,False,8,1,16,512,16,1,5,RS,26,1,64,64,0.1484572130732312,0.14848187264105453,3.7217002916979605e-05,1,0.14846954285714287,1
9,True,35,False,1,16,512,256,5,1,28,RS,20,512,2048,128,0.20160592639706598,0.2053841307457911,0.005702185994289331,1,0.20349502857142854,32
10,True,35,False,1,32,1,64,21,21,1,RS,21,512,1024,2048,0.20531118147298522,0.20977596138415766,0.0067383876379430475,1,0.20754357142857144,32
11,True,35,False,32,64,32,128,4,1,6,RS,3,1024,128,64,0.1629632895813203,0.16299962470439397,5.483812170230181e-05,1,0.16298145714285714,1
12,True,35,False,1,128,16,16,14,4,1,RS,18,256,1,1,0.28709071106794165,0.2883540317892011,0.0019066437540605128,1,0.2877223714285714,32
13,True,35,False,8,64,32,1,20,4,1,RS,28,256,2048,128,0.22225450340918212,0.22230429659081785,7.514945109580126e-05,1,0.2222794,8
14,True,35,False,1,512,32,1,6,1,9,RS,23,2048,512,512,0.13003346814079883,0.13593310328777267,0.008903916729078688,1,0.13298328571428575,1
15,True,35,False,1,128,16,512,1,7,9,RS,3,2048,64,256,0.30045837781417145,0.30064567932868574,0.0002826813941741517,32,0.3005520285714286,1
16,True,35,False,32,32,16,16,1,16,12,RS,16,1,128,1024,0.1624237991487119,0.16247082942271662,7.097958315241014e-05,1,0.16244731428571427,1
17,True,35,False,1,256,64,16,10,1,18,RS,3,64,128,256,0.14289725935818776,0.14294799778466932,7.657604463698056e-05,1,0.14292262857142854,32
18,True,35,False,8,16,1,64,11,18,1,RS,1,2048,256,64,0.21769688811133012,0.21837402617438414,0.0010219582698457522,1,0.21803545714285713,1
19,True,35,False,1,256,1,128,6,15,1,RS,4,2048,1024,256,0.11783875134084244,0.11795199151630038,0.00017090566917192098,8,0.11789537142857141,8
20,True,35,False,32,256,512,256,3,1,3,RS,8,512,1024,256,0.18906753960430595,0.1892166318242654,0.0002250147133511259,1,0.18914208571428567,1
21,True,35,False,1,32,1,256,17,4,1,RS,4,256,512,1024,0.1970582347791472,0.19709370807799564,5.3537429211073413e-05,1,0.19707597142857142,32
22,True,35,False,1,512,128,16,1,6,17,RS,18,512,256,1024,0.12307023019865347,0.12310234122991802,4.8462988191915745e-05,8,0.12308628571428575,1
23,True,35,False,1,16,64,16,1,1,23,RS,15,1024,1024,256,0.21905871843851193,0.21907802441863095,2.9137198330152234e-05,1,0.21906837142857144,32
24,True,35,False,1,256,32,128,19,13,1,RS,27,128,2048,2048,0.12181109015168205,0.12185308127688942,6.337433975021343e-05,8,0.12183208571428573,1
