id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
11,1,1,4,2048,2,1,3.1894782447337904,1,False,32,DLMT,16,False,True,False,True,4,256,2,True,32,16,64,16,10,1,2,3.189846,8,0.000593349812505268,16,True,10,1,8,3.19021375526621,1,3
12,4,8,8,128,1,1,inf,1,False,128,DLMT,16,True,False,False,True,1,8,17,True,4,30,2,4,1,1,32,inf,8,inf,2,False,7,1,2048,inf,15,1
13,32,1,256,32,4,2048,inf,4,False,2,DLMT,256,False,False,True,True,16,32,7,False,4,9,8,16,1,1,4,inf,32,inf,2,False,4,1,64,inf,1,15
14,2,16,1,512,256,128,4.926498288126525,4,False,32,DLMT,128,True,False,True,False,1,8,1,True,1,9,512,2,10,27,1,4.9265810000000005,16,0.00013345036530499965,8,True,24,1,8,4.926663711873476,2,1
15,2,8,512,16,2,512,5.106188634711845,8,False,128,DLMT,2048,False,False,True,False,1,128,1,True,16,30,32,4,10,17,2,5.1064050000000005,32,0.0003490916785029848,4,True,11,1,2048,5.106621365288156,1,6
16,2,2048,2,4,1,2048,2.154573196565334,64,False,2048,DLMT,32,True,True,True,True,8,64,11,False,16,5,1024,8,10,1,16,2.1548369999999997,2,0.0004256301211145219,32,True,1,29,64,2.1551008034346655,1,19
17,64,2,4,2048,16,128,4.6223793512261295,2,False,1,DLMT,1024,True,True,False,True,2,1,7,True,4,18,16,4,10,1,1,4.622584,16,0.0003301878253357138,1,True,27,1,256,4.62278864877387,1,22
18,32,128,16,128,4,256,2.9794124152287034,8,False,2048,DLMT,128,True,True,False,True,4,1,21,False,4,22,8,32,10,1,4,2.979588,16,0.0002832948993540289,2,True,18,1,64,2.979763584771297,21,1
19,1024,32,256,1024,64,4,8.646308872413018,1,False,1024,DLMT,1024,True,False,False,False,8,1,12,True,16,18,1,32,10,1,4,8.646441999999999,32,0.00021479292353325698,1,True,22,1,16,8.64657512758698,1,29
20,2,16,8,128,4,4,inf,2,False,2048,DLMT,2048,True,False,True,True,1,1,1,True,16,6,2048,8,1,29,2,inf,4,inf,4,False,1,3,1024,inf,1,16
21,32,512,32,64,32,32,2.9957195011120845,64,False,1024,DLMT,256,True,False,False,True,16,32,3,False,4,30,32,8,10,1,4,2.996058,32,0.0005461465004922801,1,True,1,26,1,2.9963964988879157,28,1
22,8,32,128,8,1,64,4.3002545145844095,2,False,1024,DLMT,2048,False,False,True,True,2,8,1,False,2,11,1024,1,10,29,1,4.300703,16,0.0007236027915922856,2,True,1,6,512,4.301151485415591,21,1
23,4,32,8,512,256,8,inf,1,False,64,DLMT,2048,True,True,True,False,4,2,1,False,16,9,512,8,1,17,2,inf,1,inf,2,False,1,8,1,inf,9,1
24,1,16,8,32,32,1024,2.0636791175069553,4,False,128,DLMT,1,False,False,True,True,2,512,28,False,8,22,2048,4,10,1,2,2.0637770000000004,8,0.00015792719841746758,4,True,19,1,1,2.0638748824930455,4,1
25,16,16,2,2048,16,128,4.617517003962685,4,False,16,DLMT,128,True,True,True,False,16,16,30,False,4,25,256,16,10,1,8,4.617821,16,0.0004904783379519565,8,True,30,1,8,4.618124996037316,1,11
26,128,1,1,1024,128,128,2.244558939227224,512,False,512,DLMT,2,True,False,True,True,1,8,21,False,32,24,128,4,10,1,2,2.244656,2,0.00015660140484679636,8,True,1,28,1024,2.244753060772776,25,1
27,1,32,1024,1024,2,1,5.132910916526603,32,False,64,DLMT,1,False,True,True,False,4,8,17,True,16,13,256,4,10,1,16,5.1331500000000005,8,0.0003857460304397793,1,True,13,1,1024,5.133389083473398,1,7
28,128,2048,1,512,128,1,3.4319264466179993,8,False,1,DLMT,1,False,True,False,True,16,2048,1,False,4,6,2048,4,10,23,2,3.4320009999999996,1,0.00012028715642170218,4,True,1,2,2048,3.432075553382,8,1
29,2,2,4,1,16,2048,1.8237109126017326,2,False,64,DLMT,16,False,True,False,True,1,2048,1,False,2,12,32,2,10,7,16,1.823814,32,0.00016632498309032762,1,True,30,1,2,1.8239170873982675,1,30
30,4,64,128,16,2,128,inf,8,False,1024,DLMT,2048,True,False,True,True,16,64,1,False,1,25,256,8,1,1,1,inf,16,inf,4,False,1,7,256,inf,1,1
31,8,4,32,8,256,16,3.8906095400668494,128,False,2048,DLMT,1,False,False,True,False,16,4,13,True,1,16,256,16,10,1,2,3.890813,2,0.0003282697061868333,4,True,10,1,1,3.8910164599331507,1,10
32,2048,32,4,2048,2,512,1.9976944799649659,1024,False,32,DLMT,1024,True,False,True,True,8,8,11,True,1,26,64,8,10,1,1,1.997786,4,0.00014766177569029462,4,True,1,11,2048,1.9978775200350343,1,10
33,1,32,8,2048,8,512,2.6046335765086317,2,False,64,DLMT,32,False,False,True,True,1,64,7,False,8,2,8,16,10,1,4,2.604868,1,0.00037822744480003553,1,True,1,11,2,2.6051024234913687,2,1
34,32,32,64,512,8,64,4.612842678228005,16,False,256,DLMT,2048,False,True,True,True,4,1,10,True,32,20,128,2,10,1,8,4.6129869999999995,4,0.0002328540315304935,2,True,1,28,1024,4.613131321771994,16,1
35,32,4,64,1024,32,128,inf,1,False,1024,DLMT,128,False,True,False,True,1,1,1,False,1,20,128,8,1,17,2,inf,4,inf,16,False,7,1,256,inf,1,26
36,32,1024,8,1,8,2048,3.1774657646141993,16,False,1,DLMT,64,False,False,False,False,2,512,6,False,1,30,32,8,10,1,8,3.1775589999999996,8,0.0001504293854272407,2,True,24,1,2048,3.1776522353858,14,1
37,16,1024,4,32,512,16,1.8948661028950373,128,False,1,DLMT,8,False,False,False,True,2,4,1,False,8,24,2048,4,10,7,32,1.8957760000000001,2,0.0014680613066217819,32,True,9,1,512,1.896685897104963,9,1
38,256,8,1,1,64,128,3.660691642664865,32,False,1,DLMT,2048,True,True,True,True,8,16,1,False,16,7,1024,8,10,25,4,3.6608989999999997,1,0.0003345579172580007,4,True,19,1,256,3.6611063573351346,1,16
39,512,256,2,1024,2,4,2.0395844957299776,16,False,256,DLMT,8,False,True,False,True,2,1,1,False,8,13,2,8,10,29,8,2.040715,1,0.0018239969846466056,8,True,2,1,1,2.0418455042700225,17,1
40,128,1,16,2048,256,1024,2.3755279558684,4,False,1024,DLMT,64,True,False,True,True,8,1024,1,True,4,8,2048,8,10,24,2,2.37564,1,0.0001807761046156048,2,True,1,17,4,2.3757520441316005,1,22
41,256,512,16,256,1,1,4.235222032420123,2048,False,512,DLMT,2048,False,True,True,False,2,16,1,True,16,28,2048,1,10,2,16,4.235591,1,0.0005953058037681174,4,True,20,1,1,4.235959967579878,1,12
42,256,4,2,1024,64,1,2.0793951987428185,16,False,2048,DLMT,2,False,False,False,True,8,1,1,False,8,4,256,2,10,5,1,2.079707,4,0.0005030715654854209,2,True,4,1,128,2.0800188012571814,19,1
43,2048,2,2,1,4,256,2.0031672294480116,16,False,1,DLMT,1024,False,False,False,False,16,128,1,False,4,22,512,1,10,9,1,2.0032389999999998,4,0.00011579723658183834,1,True,1,4,16,2.003310770551988,28,1
44,64,1024,1,2048,8,1,2.2048437038307314,64,False,2048,DLMT,256,True,False,False,True,1,256,22,False,4,20,32,2,10,1,16,2.204951,16,0.0001731155683351045,8,True,1,4,1,2.2050582961692684,1,16
45,2,2048,2,1024,256,32,1.9630200671468316,64,False,2048,DLMT,2048,False,True,True,True,8,8,25,True,4,6,1,4,10,1,8,1.9630760000000003,2,9.024411338142507e-05,2,True,1,28,1,1.963131932853169,27,1
46,4,256,8,512,64,1024,inf,2048,False,1,DLMT,64,False,True,True,True,1,64,1,True,32,29,1024,4,1,29,2,inf,32,inf,4,False,1,8,1,inf,1,29
47,512,256,8,1,2,8,2.062953980369329,1,False,512,DLMT,128,True,True,True,False,32,1,1,False,2,5,128,2,10,16,1,2.063308,4,0.0005711882351728849,32,True,1,29,8,2.063662019630671,1,29
48,32,1,32,32,8,64,inf,512,False,8,DLMT,64,True,False,False,False,8,16,1,True,1,24,64,2,1,29,1,inf,4,inf,8,False,1,8,1024,inf,10,1
49,16,1,8,32,64,256,inf,64,False,256,DLMT,256,False,True,True,False,16,1,1,True,1,13,1024,32,1,10,2,inf,8,inf,16,False,1,3,128,inf,1,13
50,8,512,32,1024,2,512,4.39222213614069,512,False,1,DLMT,32,False,False,False,False,8,512,21,True,8,4,256,4,10,1,4,4.392486,1,0.00042572761244731686,4,True,3,1,1,4.39274986385931,19,1
51,2,16,8,512,2,1024,2.5806088157416163,4,False,256,DLMT,128,True,True,False,False,1,256,1,True,8,30,32,4,10,27,4,2.58076,1,0.00024392621835302164,4,True,25,1,16,2.580911184258384,29,1
52,512,8,16,1,2,4,6.164370493472133,1,False,1,DLMT,128,False,False,True,False,1,2,16,True,16,28,4,32,10,1,2,6.164497,4,0.00020411026431793952,16,True,1,19,16,6.1646235065278665,1,20
53,16,512,8,1,1024,2048,3.0833515725849,16,False,1,DLMT,32,False,False,False,True,4,2,9,False,2,14,1,32,10,1,4,3.083695,8,0.000554098366718414,8,True,1,24,128,3.0840384274151003,1,26
54,64,64,16,1024,64,256,2.1058570703739306,16,False,1,DLMT,128,False,False,True,True,8,32,1,False,4,7,1,1,10,6,16,2.1060000000000003,4,0.00023060789231939624,8,True,1,27,32,2.10614292962607,6,1
55,256,128,4,1,128,128,2.589528924626817,2,False,2048,DLMT,128,False,False,True,True,32,16,26,False,1,26,1,4,10,1,1,2.5896130000000004,8,0.00013565028566129387,2,True,29,1,256,2.589697075373184,1,21
56,2,512,8,1,128,512,10.931253971107848,4,False,1024,DLMT,1024,False,True,True,True,8,32,21,True,2,22,1024,2,10,1,2,10.93332,32,0.00333340666586019,2,True,18,1,8,10.935386028892152,30,1
57,1024,16,64,1024,4,128,inf,512,False,256,DLMT,512,False,False,False,False,1,4,19,False,1,9,32,16,1,1,1,inf,2,inf,1,False,18,1,512,inf,1,22
58,2,2,16,16,64,2048,inf,16,False,512,DLMT,1024,True,False,False,False,2,2,15,False,1,30,64,1,1,1,2,inf,1,inf,1,False,1,2,512,inf,1,24
59,1,8,1024,4,2,256,13.287692579789725,16,False,1,DLMT,1,False,False,True,True,8,8,22,True,2,18,4,2,10,1,32,13.287949999999999,2,0.00041533119314596223,8,True,21,1,16,13.288207420210272,1,30
60,16,16,8,2048,4,512,2.4126197190285636,2,False,512,DLMT,1,True,False,True,True,2,1,1,True,4,28,16,4,10,7,32,2.4128819999999997,1,0.00042317372319178244,1,True,10,1,1,2.413144280971436,22,1
61,4,4,8,64,128,1,2.528890014054679,1,False,512,DLMT,1,True,True,False,False,2,128,1,True,16,24,256,8,10,22,16,2.5292540000000003,16,0.0005872682521641779,2,True,1,28,256,2.529617985945322,1,2
62,1,256,64,32,8,512,5.778237635691172,2048,False,1,DLMT,1,True,False,True,False,1,8,13,True,32,5,16,4,10,1,1,5.778603,4,0.0005894921543160327,8,True,1,21,2048,5.778968364308828,26,1
63,2,8,2,64,8,128,8.002179618344158,1,False,256,DLMT,16,False,False,False,True,32,2,1,True,4,16,128,4,10,13,4,8.002498000000001,1,0.000513688621637619,4,True,10,1,8,8.002816381655844,1,15
64,32,8,2,2048,16,1,2.946592682397214,4,False,64,DLMT,1024,True,False,False,False,4,512,6,True,8,6,256,1,10,1,32,2.9466339999999995,8,6.666333325004618e-05,16,True,24,1,1024,2.946675317602785,1,14
65,32,128,2,1024,16,1024,inf,64,False,2048,DLMT,2,False,False,False,True,32,256,16,True,2,23,512,4,1,1,8,inf,32,inf,1,False,13,1,2048,inf,27,1
66,64,2,16,512,2,2048,inf,4,False,2048,DLMT,64,False,False,False,False,8,1,1,False,2,17,1,4,1,27,32,inf,16,inf,8,False,4,1,1,inf,1,6
67,2,1024,32,512,1,1024,3.1030567687940467,16,False,1,DLMT,128,False,False,False,True,16,16,1,False,2,12,4,2,10,21,2,3.103254,8,0.0003182200496512166,4,True,1,22,64,3.1034512312059537,1,22
68,4,32,128,8,64,1,4.190831314796967,128,False,256,DLMT,1,False,False,True,False,2,4,1,True,16,5,128,2,10,9,1,4.190969000000001,8,0.0002221463481581993,2,True,1,29,1024,4.191106685203034,6,1
69,4,32,128,1024,256,1024,1.9689452368657296,16,False,1024,DLMT,256,False,True,True,False,1,512,1,True,4,24,1,8,10,1,8,1.9692699999999999,4,0.0005239847326020361,4,True,1,23,256,1.96959476313427,26,1
70,2,16,256,1024,128,512,2.526175674503912,1,False,1024,DLMT,1,True,False,True,False,32,2,28,False,4,13,1024,32,10,1,4,2.52653,4,0.0005716817296363845,2,True,7,1,4,2.526884325496088,3,1
71,256,1024,4,512,2,1024,4.229439911337555,2,False,2048,DLMT,128,True,True,False,True,2,256,11,True,32,18,512,8,10,1,16,4.2295609999999995,1,0.0001953688818618946,8,True,22,1,32,4.229682088662444,1,29
72,4,16,2,256,1024,1,3.1010587164620644,128,False,32,DLMT,1,False,False,True,False,2,256,16,False,2,30,1024,16,10,1,4,3.101323,2,0.0004264047373094583,32,True,1,18,1,3.1015872835379352,1,19
73,128,4,4,1024,32,1,2.841751978105285,16,False,2048,DLMT,8,False,True,False,False,2,16,1,True,1,11,1,16,10,20,4,2.8418420000000006,8,0.00014524462124294572,8,True,1,6,32,2.841932021894716,1,9
74,2,2048,4,2048,2,8,2.7442292654264695,4,False,2048,DLMT,4,True,True,True,False,8,1,10,True,2,9,16,4,10,1,1,2.744369,1,0.00022545287755982245,32,True,10,1,512,2.74450873457353,12,1
75,1,2,32,1024,512,4,inf,128,False,16,DLMT,2048,True,False,False,True,1,1,1,True,16,23,1024,2,1,1,4,inf,4,inf,32,False,19,1,512,inf,1,22
76,16,16,512,64,2,4,6.678630467021512,128,False,16,DLMT,512,True,False,True,False,1,2,14,True,32,2,1,2,10,1,16,6.6789369999999995,2,0.0004945715317323491,16,True,1,17,2048,6.679243532978487,1,8
77,2,4,64,16,256,64,inf,16,False,1,DLMT,2048,False,True,True,True,4,16,12,False,1,30,256,32,1,1,1,inf,1,inf,32,False,1,20,2048,inf,22,1
78,256,512,4,2048,32,2048,2.4500484029292107,1024,False,1024,DLMT,1024,True,False,False,False,2,256,20,True,4,24,64,8,10,1,16,2.450197,8,0.00023975195515366397,1,True,2,1,1,2.4503455970707897,5,1
79,8,1,64,16,4,512,inf,1,False,128,DLMT,1,True,True,True,True,1,64,1,True,16,11,128,2,1,25,1,inf,32,inf,2,False,13,1,1024,inf,1,6
80,2,16,64,1024,512,256,2.993356865625334,2,False,32,DLMT,64,False,True,False,False,1,1,1,False,8,8,1024,32,10,8,4,2.9936130000000003,16,0.0004132565788949228,8,True,29,1,512,2.9938691343746666,5,1
81,32,16,4,128,64,1,3.3591557804007066,1,False,128,DLMT,512,False,True,True,True,4,4,2,False,4,14,1024,32,10,1,1,3.359494,1,0.0005456958860024869,32,True,1,15,4,3.359832219599294,19,1
82,4,8,16,128,16,32,5.101864594281201,256,False,8,DLMT,32,False,False,True,False,8,16,13,True,8,20,1,1,10,1,4,5.102282999999999,4,0.000675071107365775,2,True,1,23,2048,5.102701405718797,1,4
83,1,1,1,1,1,1,1.9213330478304664,1,True,1,DLMT,1,False,False,False,False,1,1,1,False,1,1,1,1,10,1,1,1.9219709999999999,1,0.0010292953900605936,1,True,1,1,1,1.9226089521695333,1,1
84,2,2,256,4,2,16,3.142572545717228,256,False,2,DLMT,512,True,True,True,False,32,2,3,False,1,2,1,8,10,1,8,3.142984,4,0.0006638554059431706,16,True,14,1,1024,3.1433954542827722,21,1
85,1,1024,16,1,128,1,inf,1,False,2048,DLMT,64,True,False,True,True,1,512,1,True,16,9,1,8,1,3,8,inf,32,inf,1,False,30,1,256,inf,27,1
86,4,16,16,128,1,1,3.3761137449396155,8,False,16,DLMT,32,False,True,True,True,1,512,30,True,4,14,128,2,10,1,8,3.3762969999999997,1,0.0002956704246284627,32,True,1,8,1,3.376480255060384,11,1
87,32,2,1,512,4,512,2.0459368954125297,1,False,4,DLMT,1,False,False,True,False,16,8,1,False,2,21,2048,8,10,14,16,2.0461169999999997,2,0.00029058733626906964,32,True,19,1,1024,2.04629710458747,10,1
88,16,1,1,1024,256,8,2.3852035444135664,32,False,1,DLMT,4,True,False,False,True,1,4,22,False,4,28,2048,16,10,1,1,2.3855049999999998,4,0.0004863794814751208,1,True,1,19,128,2.385806455586433,15,1
89,32,1,32,32,1,256,2.3481216657901807,8,False,128,DLMT,2048,True,True,False,True,16,1,1,True,4,3,512,8,10,17,2,2.348509,1,0.0006249391970424274,16,True,1,30,128,2.3488963342098192,1,23
90,1,2,16,64,16,32,5.283498377249378,8,False,2,DLMT,64,False,False,True,False,16,16,1,True,4,27,256,16,10,29,8,5.283918,2,0.0006770347110746609,32,True,14,1,1,5.284337622750622,12,1
91,1024,8,16,1024,8,128,2.17614276620365,256,False,32,DLMT,2048,False,False,True,True,8,128,10,False,2,5,8,4,10,1,32,2.176481,32,0.0005457187920532142,1,True,4,1,1024,2.17681923379635,1,1
92,1,16,256,2048,32,1024,2.093426810856681,1,False,2048,DLMT,2048,False,True,True,True,1,2,1,True,8,14,512,4,10,12,1,2.093768,4,0.0005504870570685418,16,True,1,29,32,2.094109189143319,13,1
93,32,4,512,2048,16,256,2.0541192458562927,16,False,8,DLMT,1024,True,True,False,False,1,4,11,False,2,24,512,8,10,1,16,2.0542119999999997,4,0.0001496529318122577,2,True,1,6,1,2.0543047541437067,20,1
94,2,8,1,2048,256,16,3.638291605147482,8,False,256,DLMT,4,True,False,True,False,8,2,11,False,4,13,512,16,10,1,4,3.6392970000000004,4,0.0016221408693451792,1,True,1,25,256,3.640302394852519,1,20
95,8,256,4,1,4,1,inf,2,False,1024,DLMT,128,True,True,False,True,2,2048,1,False,16,15,1,4,1,10,32,inf,8,inf,2,False,1,4,256,inf,1,1
96,8,1,16,64,16,16,inf,1,False,32,DLMT,1024,True,False,True,False,1,1,4,False,2,13,32,4,1,1,2,inf,8,inf,4,False,2,1,16,inf,8,1
97,8,32,1,512,1,2048,3.8108440670964994,2,False,64,DLMT,8,False,False,False,True,8,1024,1,False,16,9,64,4,10,17,1,3.8111039999999994,32,0.0004193852644049434,1,True,16,1,8,3.8113639329034994,1,22
98,16,512,64,32,4,2048,2.5736745323980705,2,False,1,DLMT,64,True,True,False,True,16,32,1,False,4,17,8,2,10,16,4,2.573789,4,0.00018468622038476077,1,True,13,1,1024,2.5739034676019297,1,30
99,128,128,1,128,512,1024,inf,1024,False,128,DLMT,512,False,False,True,True,1,64,1,True,2,9,1,4,1,29,1,inf,4,inf,1,False,15,1,1,inf,1,1
100,1024,4,32,1024,1024,1,4.325295988814176,16,False,64,DLMT,512,False,False,True,True,16,1024,1,False,1,6,1024,16,10,10,2,4.325593,16,0.0004792087227920673,1,True,10,1,512,4.325890011185823,1,26
101,2,32,2048,2048,256,64,5.4809743814187435,32,False,128,DLMT,1,True,True,True,True,2,32,1,True,16,8,1024,32,10,25,1,5.481134,4,0.00025753446371311784,4,True,1,9,2048,5.481293618581256,8,1
102,1,64,2,128,32,256,inf,128,False,128,DLMT,8,True,True,False,True,1,128,1,True,1,28,128,2,1,14,4,inf,1,inf,32,False,17,1,1,inf,30,1
103,256,2,2,256,128,256,2.9683462630399804,32,False,64,DLMT,128,False,False,True,False,32,64,1,True,2,7,128,4,10,5,1,2.9696569999999998,2,0.0021147910062226756,4,True,1,11,512,2.970967736960019,22,1
104,4,64,2,256,4,256,3.615930898005638,4,False,128,DLMT,128,False,True,True,False,1,16,3,True,16,19,128,32,10,1,1,3.6173360000000003,4,0.0022670430079731923,2,True,1,28,2048,3.6187411019943627,19,1
105,2048,1,64,1,4,512,inf,32,False,16,DLMT,64,False,False,False,False,2,512,1,True,1,29,512,2,1,13,4,inf,32,inf,2,False,1,17,1,inf,1,12
106,2,128,128,1,1,1024,2.0220337427345543,256,False,128,DLMT,2048,True,True,False,True,2,1,24,False,8,4,2,8,10,1,4,2.0225,16,0.0007522765448955204,8,True,3,1,256,2.0229662572654457,1,19
107,16,1024,4,1024,16,512,2.6360915405834238,128,False,1,DLMT,32,False,False,True,False,8,1,1,False,16,21,64,32,10,9,4,2.637141,8,0.0016932362504979027,2,True,1,15,1024,2.6381904594165766,12,1
108,128,2,8,2048,2,1024,3.178092469662081,32,False,16,DLMT,16,False,False,True,False,8,1024,16,True,2,7,4,4,10,1,1,3.17834,4,0.00039937451095436603,2,True,27,1,512,3.1785875303379187,17,1
109,16,1,1,16,8,16,inf,8,False,8,DLMT,128,False,False,True,False,1,4,21,True,1,21,1,4,1,1,8,inf,8,inf,1,False,1,15,512,inf,7,1
110,16,2048,16,512,1024,32,5.652706947457888,1,False,1,DLMT,1,True,False,False,False,4,4,2,True,32,15,2048,8,10,1,16,5.652774000000001,4,0.00010818502669044506,32,True,1,25,2048,5.652841052542113,1,26
111,64,8,256,512,1,16,inf,32,False,128,DLMT,1024,False,False,False,True,1,1,1,False,1,27,1024,4,1,5,4,inf,8,inf,8,False,13,1,1024,inf,1,10
112,16,8,32,512,512,2048,6.6810881922866,8,False,16,DLMT,1,True,False,True,False,2,32,15,True,16,22,1,2,10,1,16,6.681234999999999,1,0.0002368649404196505,32,True,8,1,1024,6.681381807713398,25,1
113,4,4,4,256,512,2048,4.046332663474179,2,False,128,DLMT,32,True,False,False,True,8,512,17,False,1,2,1,2,10,1,8,4.046422000000001,1,0.00014413882197374556,4,True,10,1,1024,4.046511336525822,1,16
114,32,4,1,64,4,1024,1.9436412813972317,2048,False,2048,DLMT,64,False,True,True,False,4,1024,25,False,8,11,16,8,10,1,2,1.9437650000000004,4,0.00019961212388027447,8,True,1,5,2048,1.9438887186027691,23,1
115,32,1,256,32,4,4,inf,64,False,4,DLMT,256,False,False,False,False,1,1,1,False,2,1,4,8,1,8,2,inf,8,inf,16,False,15,1,1,inf,1,7
116,8,2,1,256,2,1024,4.195522827518952,1,False,128,DLMT,2048,False,True,True,True,2,2,1,True,2,1,4,8,10,3,2,4.195621,4,0.0001583950756810454,2,True,30,1,16,4.1957191724810485,4,1
117,128,64,64,1,8,1,12.119100794543218,4,False,256,DLMT,512,False,False,False,False,32,16,21,False,2,16,1,8,10,1,4,12.119280000000002,4,0.00028913664589604575,16,True,12,1,1024,12.119459205456785,9,1
118,32,128,64,64,32,128,5.142383002196409,4,False,1,DLMT,128,True,False,False,True,1,8,11,False,32,3,32,16,10,1,8,5.142511000000001,8,0.00020651634317887877,1,True,11,1,64,5.1426389978035925,12,1
119,1,8,32,512,2,1,1.8946432363173393,16,False,64,DLMT,64,True,True,False,True,2,1024,9,True,2,23,32,1,10,1,1,1.8948699999999998,4,0.0003658688289537219,8,True,1,3,2048,1.8950967636826603,28,1
120,1,32,8,16,256,512,inf,16,False,1,DLMT,32,False,True,True,False,1,128,26,True,32,26,256,16,1,1,8,inf,8,inf,8,False,14,1,128,inf,1,29
121,4,2,1024,512,16,2048,3.6563375741551587,128,False,2048,DLMT,2048,True,False,False,False,4,8,5,False,8,10,1024,16,10,1,1,3.6565260000000004,16,0.00030401315760996556,8,True,25,1,512,3.656714425844842,6,1
122,1,2,32,512,32,1024,4.557157399443432,8,False,128,DLMT,32,True,True,False,False,4,512,1,True,16,27,1,4,10,13,16,4.557281000000001,1,0.00019942166381822044,8,True,19,1,8,4.557404600556569,1,3
123,16,1,256,1024,2,256,4.718287889028907,32,False,32,DLMT,256,False,False,False,True,8,2,1,False,16,27,1,1,10,8,1,4.718649999999999,1,0.0005842431000876045,1,True,1,9,128,4.719012110971092,1,24
124,128,8,1,1,8,8,3.143405142528587,8,False,2048,DLMT,1,False,True,False,False,2,2,22,False,1,3,16,16,10,1,8,3.143472,32,0.00010787029248120653,1,True,10,1,16,3.143538857471413,4,1
125,64,8,512,1024,16,2,5.152395973365157,256,False,256,DLMT,1024,False,False,False,True,8,1,7,True,16,30,128,2,10,1,1,5.152624999999999,8,0.0003695199588654711,16,True,1,2,2048,5.152854026634841,14,1
126,2,1024,1,8,16,128,2.384050876880942,4,False,2048,DLMT,256,True,True,False,True,32,64,12,True,4,17,2048,2,10,1,16,2.3841609999999998,2,0.0001776766726387805,2,True,9,1,4,2.3842711231190576,16,1
127,512,256,2,1024,16,16,2.7072097200394922,16,False,2048,DLMT,64,False,True,False,False,2,16,28,False,32,25,2048,16,10,1,4,2.707363,32,0.00024730750089718446,2,True,1,25,64,2.7075162799605077,24,1
128,1024,16,64,1024,128,512,inf,32,False,16,DLMT,1024,False,False,False,False,16,64,1,True,1,3,512,2,1,2,4,inf,4,inf,32,False,1,4,64,inf,17,1
129,32,1,16,256,1,1024,2.3443100163203923,2,False,16,DLMT,32,True,True,True,True,8,128,1,True,2,10,1,2,10,6,32,2.3445679999999998,4,0.0004162403152027098,16,True,28,1,64,2.3448259836796073,1,18
130,64,8,1,128,32,8,5.435796806392864,8,False,32,DLMT,8,True,True,False,True,4,1,23,True,4,8,1,1,10,1,8,5.435937999999999,2,0.0002278069358031556,32,True,6,1,1,5.436079193607134,1,9
