id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,RSL,1,1,1,1,0.17693317773197492,0.1772541365537394,0.0004844012470703059,1,0.17709365714285716,1
2,True,35,False,8,32,1,128,19,1,19,RSL,1,1,64,128,0.25160988723456335,0.25168731276543665,0.00011685307013510366,1,0.2516486,1
3,True,35,False,1,128,32,32,17,1,21,RSL,23,512,128,512,0.12278896969464732,0.1228133731624955,3.6830488701063346e-05,8,0.12280117142857142,8
4,True,35,False,1,16,512,256,14,1,12,RSL,6,512,512,256,0.1173926890372438,0.11750611096275619,0.00017117997212624735,8,0.1174494,8
5,True,35,False,1,64,128,128,6,1,23,RSL,17,512,1,512,0.15898187843185835,0.15907217871099882,0.00013628404910632892,1,0.15902702857142859,32
6,True,35,False,1,256,64,64,27,8,1,RSL,20,256,512,256,0.233804266177438,0.2338431623939906,5.8703405317907496e-05,1,0.2338237142857143,1
7,True,35,False,8,64,64,512,24,1,2,RSL,4,2048,64,1,0.12764665294914332,0.1276723756222852,3.8821475226676045e-05,8,0.12765951428571426,1
8,True,35,False,1,1,32,16,28,19,1,RSL,9,1,1,1,0.11112798081559351,0.11116527632726363,5.6287570672795625e-05,8,0.11114662857142857,8
9,True,35,False,32,32,512,64,24,1,19,RSL,7,128,1024,256,0.264061503828003,0.2641438676005685,0.00012430602132952332,1,0.26410268571428575,1
10,True,35,False,32,32,128,256,1,15,24,RSL,22,256,512,128,0.1619638497767996,0.1620406073660575,0.0001158449914360421,1,0.16200222857142854,1
11,True,35,False,8,16,128,64,1,23,10,RSL,30,2048,512,1024,0.1540444630639603,0.15407850836461107,5.138224897962523e-05,1,0.15406148571428568,8
12,True,35,False,8,16,128,32,1,16,26,RSL,16,1024,512,128,0.22324969565566163,0.22339493291576698,0.00021919668551046903,1,0.2233223142857143,8
13,True,35,False,8,1,16,32,1,20,24,RSL,25,512,2048,256,0.1304922052825233,0.13065299471747666,0.00024266852170928783,8,0.13057259999999998,1
14,True,35,False,8,16,16,32,10,19,1,RSL,14,2048,128,2048,0.24146768290002407,0.241487517099976,2.9934404477603193e-05,1,0.24147760000000004,8
15,True,35,False,32,1,128,64,1,11,12,RSL,9,128,1024,64,0.13548921166670652,0.13551518833329346,3.920481020050018e-05,1,0.1355022,1
16,True,35,False,1,16,32,32,9,25,1,RSL,21,128,1,1024,0.12224974631282796,0.12228048225860054,4.638766549638118e-05,8,0.12226511428571425,8
17,True,35,False,8,32,32,64,1,27,17,RSL,7,128,64,2048,0.18203646430467801,0.18208353569532199,7.104163769026125e-05,1,0.18206,1
18,True,35,False,8,32,256,256,1,29,18,RSL,11,512,1,256,0.12151661998934685,0.12155515143922457,5.8152887867644194e-05,8,0.12153588571428571,1
19,True,35,False,8,512,32,64,16,1,18,RSL,17,64,1024,1,0.13680079571151574,0.1369041185741985,0.0001559381457697974,1,0.13685245714285713,1
20,True,35,False,1,256,128,32,11,1,6,RSL,2,2048,2048,1024,0.1337515637184418,0.13378260771012965,4.685257817487079e-05,1,0.13376708571428572,32
21,True,35,False,8,1,16,16,1,9,8,RSL,5,64,256,128,0.1187429274637893,0.11879804396478212,8.318357373169012e-05,8,0.11877048571428571,1
22,True,35,False,1,1,32,64,27,1,3,RSL,24,512,256,2048,0.14277810610680733,0.14315469389319266,0.000568358247184694,1,0.1429664,32
23,True,35,False,1,128,256,1,15,1,28,RSL,13,128,2048,256,0.1299390741142034,0.12996881160008233,4.4880758115027546e-05,8,0.12995394285714287,1
24,True,35,False,8,32,16,32,1,9,16,RSL,18,1,256,64,0.11619793466997767,0.11625320818716518,8.342054755935254e-05,8,0.11622557142857143,1
25,True,35,False,1,1,64,128,7,19,1,RSL,23,2048,128,512,0.22644221332226366,0.2265403581063078,0.0001481232250388803,1,0.22649128571428573,8
26,True,35,False,1,256,32,128,5,3,1,RSL,30,128,128,256,0.11811095734772112,0.11818921408085029,0.00011810754697758142,8,0.1181500857142857,1
