id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
19,1,8,128,8,512,32,128,64,28,0.2088468444771336,512,64,32,DLMT,1,False,True,True,512,512,False,22,1,9,1024,32,35,2048,1,20,0.2089275714285714,1,False,0.00024367135780030684,True,0.20900829838000923
20,8,8,2048,1,32,512,512,512,18,0.15018182131137184,256,16,512,DLMT,32,True,True,False,256,1,True,1,10,1,2048,1,35,1,1,23,0.15218542857142855,1,False,0.006047815418034203,True,0.15418903583148527
21,1,32,2048,1,16,1,128,2048,14,0.2831510276219036,256,64,256,DLMT,1,True,False,False,2048,2048,False,23,24,1,1,1,35,2048,1,23,0.2832194571428571,32,False,0.0002065520125235996,True,0.28328788666381066
22,8,1,1,1,64,1,16,2048,1,0.12568934050042999,512,1,128,DLMT,1,False,True,False,1024,128,False,1,17,1,2048,1,35,128,26,23,0.12676460000000003,32,True,0.003245631571380655,True,0.12783985949957008
23,32,1,64,1,16,16,512,1,1,inf,256,32,16,DLMT,1,True,False,False,2048,64,True,23,24,1,1,32,1,2048,28,2,inf,1,True,inf,False,inf
24,8,1,1,8,128,256,1,1,1,0.17876098188671055,512,1,1,DLMT,1,True,False,True,1024,64,False,5,6,1,1024,8,35,1,1,27,0.18041791428571427,8,True,0.005001389997484576,True,0.182074846684718
25,1,1,1,32,16,256,128,256,1,0.14592784473461995,16,1,512,DLMT,1,False,True,True,1,1,True,26,30,1,256,8,35,128,16,15,0.14768997142857143,8,True,0.005318915139041656,True,0.14945209812252291
26,1,1,128,1,256,128,128,1024,1,0.24578290956234836,128,32,16,DLMT,32,False,False,False,1024,1,False,30,9,1,1,1,35,128,5,30,0.24624262857142862,1,False,0.0013876450572455326,True,0.24670234758050888
27,32,1,2048,1,1,128,64,256,19,0.08466952380760154,16,512,1,DLMT,8,True,False,True,1,1,True,3,30,1,64,1,35,256,3,1,0.09198799142857143,8,True,0.022090527518468458,True,0.09930645904954133
28,32,1,2048,1,512,128,16,2048,1,0.15286464262039068,64,1,128,DLMT,1,True,True,False,128,1024,True,20,1,11,1,32,35,128,15,20,0.1564791714285714,1,True,0.01091032334072569,True,0.16009370023675212
29,32,1,2048,1,1,16,16,512,2,0.09898369475729651,32,32,128,DLMT,1,False,True,True,1,128,True,21,1,3,256,1,35,256,1,1,0.10099014571428572,1,False,0.006056399013480007,True,0.10299659667127492
30,32,1,1,1,16,128,256,256,27,0.23458385844128352,32,256,128,DLMT,1,False,True,False,128,1024,True,24,6,1,1024,1,35,1024,29,1,0.23529422857142857,8,False,0.00214422632181952,True,0.23600459870157361
31,1,1,64,1,1,512,32,2048,1,0.09618255118687097,1,1,64,DLMT,1,True,False,True,128,256,False,30,1,28,512,8,35,256,3,6,0.09623140857142858,8,False,0.00014747423285137672,True,0.09628026595598618
32,8,8,512,1,64,1,256,256,29,0.17101090445249842,32,16,512,DLMT,32,True,False,True,64,1,False,21,1,5,1024,1,35,1,14,1,0.17259731428571431,1,True,0.004788520205488051,True,0.1741837241189302
33,32,1,2048,1,1,128,16,1,27,0.09454099011984467,64,256,256,DLMT,1,False,True,False,1024,1,False,1,27,7,2048,8,35,2048,25,1,0.09457290571428573,1,False,9.633605746213163e-05,True,0.09460482130872679
34,1,1,1,8,128,32,1,1,30,0.12328209390271938,16,32,1,DLMT,1,True,True,False,2048,1024,False,1,4,30,1,1,35,256,20,1,0.1233569142857143,8,False,0.00022584259644129796,True,0.12343173466870921
35,1,1,1024,32,128,16,16,512,1,inf,1,512,32,DLMT,1,True,False,False,2048,1,False,1,21,18,512,1,1,1,23,26,inf,32,False,inf,False,inf
36,1,1,1,32,64,16,32,256,1,0.1772370297369507,64,256,1,DLMT,1,True,False,False,1,1,True,4,1,18,2048,1,35,512,27,24,0.18145517142857143,1,True,0.01273230680812894,True,0.18567331312019214
37,8,1,512,8,1,16,256,2048,27,0.12007600088088621,128,16,32,DLMT,1,False,False,False,256,256,True,1,3,28,64,1,35,1,1,10,0.12237234285714287,1,False,0.006931424479212077,True,0.12466868483339952
38,1,32,1024,1,64,128,128,1,1,0.2799243722455307,1,1,1,DLMT,1,False,False,True,2048,1,True,1,22,25,512,1,35,1,9,21,0.2808207714285714,1,True,0.002705748231194519,True,0.28171717061161217
39,1,32,1,1,1,1,1,512,12,0.21991616225537186,64,1,256,DLMT,8,True,True,True,64,256,False,1,7,23,64,1,35,2048,1,1,0.22102277142857144,1,True,0.0033402594175193255,True,0.222129380601771
40,1,1,1,1,1,1,1,1,1,0.05214254381253084,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.05215450571428571,1,False,3.610656404792513e-05,True,0.05216646761604058
41,8,1,2048,1,1,128,32,512,10,0.08421712279402102,16,256,32,DLMT,1,False,False,True,64,2048,False,1,1,9,2048,8,35,64,14,1,0.08422331428571428,8,False,1.868879179549786e-05,True,0.08422950577740754
42,1,1,512,32,1,512,64,2048,27,0.37306209905079035,256,512,32,DLMT,1,False,True,False,2048,128,False,24,21,1,2048,32,35,1,1,22,0.3751376285714285,1,True,0.00626491013770105,True,0.3772131580920667
43,8,1,512,8,1,1,512,512,1,0.1662692996690275,128,16,128,DLMT,1,False,True,True,2048,256,True,13,27,1,1,32,35,512,14,1,0.16937174285714285,1,True,0.009364611578682368,True,0.1724741860452582
44,1,8,256,8,64,1,32,128,4,0.17622566026645742,1,16,1,DLMT,1,False,False,True,512,2048,False,1,8,9,256,1,35,64,1,29,0.17713745714285714,1,True,0.0027522256068535506,True,0.17804925401925686
45,32,1,2048,1,16,32,128,64,1,0.1139615379452871,16,16,1,DLMT,32,False,False,True,512,1,False,27,1,14,128,1,35,2048,25,30,0.11398828571428572,1,False,8.073716489893748e-05,True,0.11401503348328434
46,1,1,1,1,128,512,512,1,11,0.13036452253781713,32,128,1,DLMT,1,True,True,True,128,64,True,13,1,24,1,1,35,1024,1,28,0.13142082857142856,1,False,0.003188421225852911,True,0.13247713460504
47,8,1,512,1,1,32,1,64,29,0.0996221849144826,16,512,1,DLMT,1,False,True,False,64,64,True,4,23,1,2048,8,35,2048,28,1,0.10794257142857143,1,True,0.025114783144919384,True,0.11626295794266026
48,1,32,1024,1,128,512,512,2048,11,0.24135356960616972,1,32,64,DLMT,8,False,True,False,512,2048,True,15,2,1,1024,8,35,2048,2,1,0.24854194285714287,1,True,0.021697842408791128,True,0.25573031610811603
49,32,1,1,1,128,64,1,256,1,0.14634903944380576,512,32,512,DLMT,32,False,True,False,1,1024,True,28,1,3,1024,1,35,64,27,7,0.1485363142857143,1,True,0.006602209313215556,True,0.15072358912762282
50,1,1,2048,32,32,256,512,1,1,0.2631335465414337,1,512,64,DLMT,1,True,True,True,512,128,False,29,21,1,128,1,35,512,10,27,0.26321765714285716,8,False,0.00025388478183810414,True,0.2633017677442806
51,1,1,256,1,16,64,1,1,27,0.22244440006364408,256,256,256,DLMT,32,True,False,True,256,256,False,1,23,4,64,1,35,512,12,1,0.22301797142857147,1,True,0.0017313042397603716,True,0.22359154279349885
52,32,1,64,1,512,1,16,1024,1,0.13332414788735267,512,32,512,DLMT,1,True,False,True,2048,1,False,1,22,3,512,1,35,512,10,26,0.13662271428571426,32,True,0.009956602333760904,True,0.13992128068407586
53,1,8,2048,8,512,256,16,512,26,0.08490884659077176,32,512,1,DLMT,1,False,False,True,1,2048,True,9,25,1,1,1,35,64,9,1,0.0913565057142857,32,False,0.019462023838101333,True,0.09780416483779965
54,8,1,2048,1,512,16,16,2048,1,0.12082307226714419,512,256,1,DLMT,1,True,True,False,1,256,False,3,13,1,512,8,35,1024,28,6,0.1209836,1,False,0.00048454710518468377,True,0.12114412773285581
55,1,8,128,8,1,512,128,1,29,0.1874467753667313,512,16,16,DLMT,1,True,False,False,1,1,True,1,22,7,1024,1,35,256,1,11,0.1916918857142857,1,True,0.012813710712182874,True,0.1959369960618401
56,8,1,512,1,128,64,32,64,28,0.10915869419472743,1,256,32,DLMT,1,False,True,False,1024,512,False,29,1,28,1,1,35,128,6,1,0.11330317142857142,1,True,0.01250995332978782,True,0.11744764866241542
57,1,32,64,1,32,16,128,1,1,0.07701124228950706,512,16,128,DLMT,8,False,False,False,2048,1,True,19,1,15,64,1,35,1024,22,12,0.0853899857142857,8,True,0.025290931350835093,True,0.09376872913906434
58,1,1,2048,1,32,16,1,1,7,0.2591616167769745,128,1,1,DLMT,1,True,True,True,1,1024,False,29,16,1,256,8,35,512,1,15,0.2606227142857143,8,True,0.004410269525754175,True,0.2620838117944541
59,1,1,1024,32,512,32,1,1,14,0.3053731741429099,256,1,64,DLMT,8,True,True,False,2048,1024,True,11,1,6,2048,8,35,1024,29,1,0.30640131428571427,1,False,0.0031034035120118255,True,0.30742945442851866
60,8,8,2048,1,16,1,1,1,22,0.1910029236198987,512,64,1,DLMT,1,True,False,True,2048,512,True,1,4,15,128,32,35,1,1,29,0.1919424857142857,1,False,0.0028360339044057217,True,0.1928820478086727
61,1,32,1024,1,1,16,16,2048,1,0.24995001654698568,128,512,256,DLMT,1,True,True,True,128,2048,True,26,24,1,128,1,35,2048,18,30,0.25119751428571424,1,False,0.003765526412612407,True,0.2524450120244428
62,8,8,2048,1,64,64,16,512,1,0.2379339153899368,1,16,64,DLMT,1,True,True,True,2048,1,True,1,24,29,2048,8,35,64,15,18,0.23901348571428574,8,False,0.0032586436387063897,True,0.24009305603863468
63,1,1,128,8,1,512,32,2048,6,0.17709515439785561,32,128,1,DLMT,8,False,False,False,2048,1,False,4,3,1,2048,8,35,2048,1,12,0.1771454,1,False,0.00015166451699157033,True,0.1771956456021444
64,8,1,128,8,512,128,64,2048,1,0.16705975286879743,32,32,64,DLMT,1,False,False,True,1,1,False,1,2,25,1,32,35,2048,12,27,0.16817977142857146,1,True,0.003380735161687379,True,0.1692997899883455
65,1,32,512,1,64,32,16,128,19,0.14499699424369789,32,16,512,DLMT,8,False,True,False,64,1,False,1,22,29,512,8,35,512,1,10,0.1450478285714286,1,False,0.00015344156369572192,True,0.1450986628991593
66,1,1,512,32,16,1,256,128,3,0.15655190195797591,64,256,512,DLMT,1,False,True,False,1,2048,True,1,2,21,1,1,35,512,17,1,0.15793845714285715,32,True,0.004185266240671688,True,0.15932501232773838
67,8,1,128,8,128,64,1,1024,1,0.1523842838070802,64,1,256,DLMT,1,True,False,True,512,1,True,12,1,4,1,1,35,128,4,6,0.15474422857142855,1,True,0.007123407174683089,True,0.15710417333577692
68,32,1,1,1,64,64,1,1,20,0.1588306473646008,512,64,16,DLMT,1,True,False,True,1,256,False,1,29,27,2048,1,35,1024,1,11,0.15983468571428575,1,True,0.0030306531287725377,True,0.16083872406397068
69,32,1,1024,1,256,32,512,1024,21,0.08207185378617861,128,16,512,DLMT,1,True,False,False,1,1,False,1,15,30,256,1,35,2048,6,1,0.08208876285714287,1,False,5.1039413821725304e-05,True,0.08210567192810712
70,1,8,512,1,32,64,1,256,3,0.08706799248458172,32,512,32,DLMT,1,False,False,False,1024,1024,True,23,1,18,256,1,35,1024,3,1,0.08835821428571428,32,False,0.0038944874363014965,True,0.08964843608684683
71,32,1,128,1,1,64,64,64,29,0.1595225279923463,1,1,32,DLMT,1,False,True,False,64,512,False,17,3,1,512,1,35,256,1,18,0.15953637142857144,32,False,4.178590720346087e-05,True,0.15955021486479656
72,1,1,512,8,256,1,256,1,14,0.18460213070747422,1,256,512,DLMT,1,True,False,True,2048,1024,False,22,1,14,2048,32,35,1024,18,1,0.18470808571428574,1,False,0.00031982132256518894,True,0.18481404072109725
73,1,8,1,8,256,1,256,256,30,0.1699625167109512,1,512,32,DLMT,32,True,True,True,1,1,False,29,17,1,2048,1,35,1,2,1,0.17002394285714284,1,False,0.00018541258130483587,True,0.17008536900333449
74,1,8,1,1,1,256,256,512,24,0.11102854808502315,256,32,256,DLMT,1,True,True,True,2048,1024,False,3,1,21,128,8,35,2048,29,1,0.11427374285714285,8,True,0.009795502027075947,True,0.11751893762926256
75,1,1,1024,32,512,1,256,1024,29,0.14422619438091006,16,1,16,DLMT,1,False,True,True,512,512,False,21,1,28,2048,1,35,2048,23,1,0.1442731142857143,8,False,0.00014162602089982641,True,0.14432003419051853
76,1,1,256,8,128,1,256,1024,29,0.20893678188879752,32,32,16,DLMT,32,True,True,False,512,1024,True,13,1,23,256,1,35,2048,1,30,0.2108842571428571,1,True,0.005878383005763487,True,0.2128317323969167
77,1,32,1,1,16,256,64,512,1,0.30491202480157537,1,1,64,DLMT,8,True,False,False,64,2048,True,23,28,1,64,8,35,256,26,25,0.30885034285714286,1,False,0.011887669371346474,True,0.31278866091271035
78,1,8,256,1,1,32,256,128,1,0.2085069202304585,512,1,1,DLMT,32,False,True,False,2048,1024,False,1,13,19,512,1,35,1,25,1,0.20857714285714288,1,False,0.0002119644367552738,True,0.20864736548382726
79,1,1,64,1,512,256,64,1,25,0.12049972338013287,16,32,512,DLMT,8,False,True,False,128,2048,True,18,17,1,512,1,35,128,1,25,0.12134534285714285,1,False,0.0025524715411074164,True,0.12219096233415283
80,1,1,2048,1,128,16,256,128,1,0.14359424869076862,64,1,128,DLMT,8,False,False,True,256,128,True,23,1,11,2048,1,35,1,29,24,0.14482977142857145,8,True,0.003729380309195115,True,0.1460652941663743
81,1,8,1,1,256,1,512,64,5,0.08281262220714798,1,1,64,DLMT,1,False,False,True,512,128,True,24,1,4,1024,1,35,512,5,1,0.08572307714285714,1,False,0.008785102042990923,True,0.0886335320785663
82,1,1,1024,1,1,1,128,1,1,0.1334038768767736,128,256,256,DLMT,1,False,True,False,1,1,False,2,1,4,256,1,35,1,24,20,0.13423908571428572,1,True,0.0025210474055884957,True,0.13507429455179784
83,1,8,64,1,128,128,1,256,18,0.10911457732681905,512,16,1,DLMT,1,False,True,False,1,2048,False,2,1,4,1,1,35,1,19,1,0.11097014285714286,32,True,0.005600956857756448,True,0.11282570838746668
84,1,32,512,1,1,64,16,256,7,0.09326722188216185,512,1,16,DLMT,1,False,False,False,1024,512,False,23,1,4,1,1,35,2048,25,1,0.09530245714285715,1,True,0.006143283384095682,True,0.09733769240355244
85,1,1,256,1,64,512,128,512,20,0.10500518718886241,16,64,16,DLMT,1,False,False,False,128,1024,True,1,29,4,2048,1,35,1,1,26,0.10709497142857143,1,False,0.006307937487169702,True,0.10918475566828044
86,32,1,2048,1,256,16,256,2048,1,0.13699699462915732,16,256,1,DLMT,1,False,False,True,128,1024,True,10,1,4,1,1,35,256,26,7,0.14074277142857142,1,True,0.01130649061401892,True,0.1444885482279855
87,32,1,1,1,16,256,64,1,11,0.11496314237845753,512,16,512,DLMT,1,False,False,False,1024,2048,True,24,1,4,512,1,35,512,18,1,0.11668680000000002,8,False,0.0052027976474200875,True,0.11841045762154251
88,8,1,1024,1,32,16,32,2048,28,0.14354621401967255,256,256,32,DLMT,1,False,True,True,1,2048,True,22,1,4,128,1,35,64,1,7,0.14461580000000002,1,False,0.003228506260530669,True,0.1456853859803275
89,32,1,1,1,64,128,512,1,26,0.09432226252256491,128,32,128,DLMT,8,False,True,True,1,128,False,1,1,4,64,1,35,2048,1,22,0.09590676000000001,1,True,0.004782747829331109,True,0.0974912574774351
90,1,1,1,1,128,1,512,1024,1,0.17471429089031484,16,1,1,DLMT,8,False,False,False,64,512,False,30,1,4,1,1,35,1,18,20,0.1767537142857143,1,True,0.006155925115906872,True,0.17879313768111374
91,1,32,256,1,128,128,512,1,9,0.1690076600931079,512,1,16,DLMT,32,False,True,True,2048,1,True,11,1,4,2048,1,35,1,1,3,0.17106208571428574,1,True,0.006201208787101471,True,0.1731165113354636
92,32,1,512,1,1,32,32,2048,27,0.12730094937052516,16,1,256,DLMT,1,False,True,False,256,1,True,28,1,4,1024,1,35,256,1,14,0.12818357142857145,1,True,0.002664162482021741,True,0.12906619348661774
93,1,32,256,1,512,256,32,256,21,0.15963715701690454,512,128,64,DLMT,1,False,True,False,1,1,False,30,1,4,1024,1,35,64,1,27,0.16042497142857143,1,True,0.002377989060238133,True,0.16121278584023832
94,1,32,2048,1,512,1,1,64,1,0.16862250392263092,64,16,64,DLMT,1,False,True,False,1024,2048,True,1,26,4,1,1,35,1,27,11,0.1705768857142857,32,False,0.005899230137527286,True,0.17253126750594047
95,8,8,64,1,32,1,1,128,1,0.26013321976409526,256,64,1,DLMT,32,False,True,False,1,64,False,1,19,4,2048,1,35,1,4,2,0.2619981142857143,1,True,0.005629116077636898,True,0.2638630088073333
96,32,1,128,1,256,64,1,512,5,0.12508277126092968,1,64,64,DLMT,1,False,True,False,512,64,False,1,3,4,512,1,35,2048,1,2,0.12624862857142857,1,True,0.0035190977584416993,True,0.12741448588192747
97,8,1,1024,1,64,512,128,512,1,0.14688249777092804,512,512,512,DLMT,1,False,False,True,512,512,False,1,30,4,1024,1,35,256,16,3,0.14755397142857143,32,True,0.002026818738610751,True,0.14822544508621482
98,1,8,2048,1,1,256,1,2048,1,0.21788210261013663,16,1,32,DLMT,32,False,False,True,256,512,True,1,16,4,256,1,35,1024,27,24,0.22004468571428573,1,True,0.006527678203603172,True,0.22220726881843483
99,32,1,256,1,16,1,16,512,1,0.13500462219462805,256,128,1,DLMT,1,False,False,False,2048,1,True,1,20,4,2048,1,35,512,28,16,0.13561122857142854,1,False,0.0018310192179020232,True,0.13621783494822903
100,1,8,512,1,512,1,512,512,1,0.17942568116670585,128,16,512,DLMT,8,False,False,False,1,1,False,1,29,4,1,1,35,2048,4,27,0.17947814285714284,8,False,0.00015835369865447216,True,0.17953060454757983
101,1,32,512,1,512,64,512,1024,1,0.18000403746574242,512,128,32,DLMT,8,False,True,False,1,256,True,4,1,4,1024,1,35,512,27,26,0.1812757142857143,1,False,0.003838510087233837,True,0.18254739110568616
102,8,8,2048,1,16,16,1,256,30,0.08615991599348345,16,256,1,DLMT,8,False,False,False,64,2048,True,18,1,4,128,1,35,1024,1,30,0.09061865428571429,8,True,0.013458538869523749,True,0.09507739257794513
103,8,8,128,1,32,32,512,2048,28,0.10680234800645194,16,32,32,DLMT,8,False,False,True,2048,64,False,1,18,4,256,1,35,1,29,1,0.10684388571428571,8,False,0.00012538005570004678,True,0.10688542342211949
104,1,1,2048,1,256,512,32,1024,30,0.11081100572906642,128,32,1,DLMT,8,False,True,False,2048,256,False,15,1,4,512,1,35,1024,17,1,0.1108499142857143,8,False,0.00011744405876320736,True,0.11088882284236216
105,1,8,256,1,32,64,512,128,26,0.18433731859746402,512,1,1,DLMT,32,False,True,True,1,512,True,1,29,4,1,1,35,1024,1,3,0.18511254285714285,1,True,0.0023399861457814182,True,0.18588776711682167
106,1,8,1024,1,1,128,512,1024,13,0.08733068575339722,32,512,16,DLMT,1,False,False,False,128,1,False,4,1,4,1,1,35,2048,1,3,0.08787031428571429,32,True,0.0016288490378428674,True,0.08840994281803136
107,8,1,2048,1,64,512,32,1,1,0.11036538675709322,64,16,16,DLMT,1,False,False,False,1,1,True,2,1,4,1024,1,35,1,12,21,0.115037,32,False,0.014101094141945157,True,0.11970861324290678
108,1,32,128,1,16,32,64,2048,13,0.13263219360223105,1,64,512,DLMT,32,False,False,False,128,1,False,13,1,4,64,1,35,1,2,1,0.13264668571428573,1,False,4.3743911529701015e-05,True,0.1326611778263404
109,1,1,1,1,512,1,16,64,8,0.07697315072973293,64,256,32,DLMT,1,False,False,True,128,1,False,26,1,4,512,1,35,1024,29,1,0.07699092285714286,8,False,5.364451821662523e-05,True,0.07700869498455279
110,1,8,1,1,256,16,16,512,26,0.10810473585292406,256,512,256,DLMT,32,False,True,False,1024,1,True,4,1,4,1,1,35,256,1,28,0.11102405714285714,1,True,0.008811864809749756,True,0.11394337843279022
111,1,8,1,1,64,16,64,2048,1,0.10795944244070292,1,16,16,DLMT,1,False,True,True,256,1024,True,21,1,4,2048,1,35,2048,8,1,0.10907757142857144,32,False,0.0033750315578267597,True,0.11019570041643996
112,1,32,64,1,128,512,256,1,21,0.11875697757287763,16,64,1,DLMT,1,False,True,True,64,128,True,1,26,4,1024,1,35,256,27,1,0.11961902857142856,1,True,0.0026020694894170475,True,0.12048107956997949
113,1,1,512,1,512,1,128,128,27,0.10203981546970688,16,16,512,DLMT,8,False,True,False,2048,1024,True,1,9,4,2048,1,35,256,1,4,0.10646902857142855,8,True,0.013369418159122312,True,0.11089824167315022
114,1,1,1,1,1,1,128,512,1,0.14996955844983634,1,128,16,DLMT,8,False,True,True,2048,256,False,1,25,4,1,1,35,256,4,28,0.15001665714285714,1,False,0.00014216568660889887,True,0.15006375583587794
115,32,1,2048,1,128,256,64,1,1,0.15500216138927736,64,64,64,DLMT,32,False,True,False,128,512,False,13,1,4,1,1,35,64,26,8,0.15502768571428574,1,False,7.704424384861016e-05,True,0.15505321003929412
116,1,32,2048,1,512,1,16,64,30,0.10141392961142993,512,16,256,DLMT,1,False,False,True,1024,1024,False,1,16,4,2048,1,35,1,3,1,0.10159814285714286,1,False,0.0005560409616389862,True,0.10178235610285578
117,1,8,64,1,16,64,64,1,30,0.13377198863725395,32,16,256,DLMT,1,False,False,False,256,256,True,5,1,4,1,1,35,2048,22,1,0.13555574285714286,8,False,0.005384197037059246,True,0.13733949707703177
118,1,32,1024,1,16,512,32,1,30,0.13487355317960592,512,64,16,DLMT,1,False,True,False,1,1,False,30,1,4,1,1,35,512,1,6,0.13489142857142855,1,False,5.395621807899293e-05,True,0.13490930396325118
119,8,1,64,1,1,1,1,1,30,0.12406157451696276,128,1,16,DLMT,1,False,False,False,1,2048,False,19,1,4,2048,1,35,2048,18,1,0.12596700000000002,32,True,0.005751457306010117,True,0.1278724254830373
120,32,1,2048,1,1,16,128,1,30,0.12664618429852312,128,256,64,DLMT,1,False,False,True,1,1,False,19,1,4,1024,1,35,1,29,1,0.12667499999999998,32,False,8.697914364128608e-05,True,0.12670381570147685
121,1,1,1,1,1,256,16,1,30,0.08062299884103796,16,256,16,DLMT,1,False,True,True,1,64,True,2,1,4,128,1,35,1024,1,27,0.08465422857142857,8,False,0.012168119872157065,True,0.08868545830181918
122,1,1,128,1,256,1,32,1,30,0.07803847444843126,64,32,1,DLMT,1,False,False,False,1024,64,False,10,1,4,1,1,35,64,1,2,0.07805919142857141,32,False,6.253344874740961e-05,True,0.07807990840871157
123,1,1,1024,1,512,128,32,1,30,0.07221859308281951,128,512,1,DLMT,1,False,True,True,1,2048,False,3,1,4,1,1,35,1024,1,12,0.07225029428571429,32,False,9.568892440121358e-05,True,0.07228199548860907
124,1,8,1024,1,16,1,1,1,30,0.12209446468657671,1,1,512,DLMT,1,False,False,True,256,512,False,30,1,4,1,1,35,256,1,29,0.12293374285714287,32,True,0.0025333305389529897,True,0.12377302102770903
125,1,8,1,1,16,1,256,1,30,0.13947406735167123,1,256,128,DLMT,1,False,False,False,2048,1,True,21,1,4,64,1,35,2048,22,1,0.14043651428571427,32,False,0.0029051109580130225,True,0.1413989612197573
126,1,32,2048,1,128,512,256,1,30,0.07058295947500853,1,16,512,DLMT,1,False,False,True,256,512,True,1,1,4,1,1,35,1,1,9,0.07746403428571427,8,True,0.020770273277835496,True,0.08434510909642001
