id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.12646960440137012,8,16,64,128,1,23,19,SIMA,15,1,64,1024,0.1263417670272013,0.00019293622505578173,8,0.1264056857142857,1
2,True,35,0.2570586655224279,1,32,16,16,1,17,19,SIMA,2,1,1,1,0.2566415059061435,0.0006295905413806032,32,0.2568500857142857,1
3,True,35,0.24187822898193953,32,16,1,1,23,4,1,SIMA,15,1024,1024,1024,0.24185725673234623,3.165198513940875e-05,1,0.24186774285714288,1
4,True,35,0.11072428419366336,1,32,16,16,22,23,1,SIMA,1,1,64,1,0.11069200152062235,4.872203541205905e-05,8,0.11070814285714285,1
5,True,35,0.12995513878117856,8,512,1,16,5,1,5,SIMA,2,512,256,1024,0.12955851836167856,0.0005985921332934607,1,0.12975682857142856,8
6,True,35,0.12461575910939067,1,512,128,32,28,6,1,SIMA,7,1,256,1024,0.12458424089060936,4.7568296765206914e-05,8,0.12460000000000002,8
7,True,35,0.12303550587372059,1,512,1,512,1,21,27,SIMA,9,1,256,1024,0.12300209412627944,5.0426070354814566e-05,8,0.12301880000000001,8
8,True,35,0.23749033161832908,1,1,256,1,9,3,1,SIMA,12,128,2048,64,0.23729806838167092,0.00029016978281196494,32,0.2373942,1
9,True,35,0.1202483594507122,1,64,1,64,14,20,1,SIMA,20,64,256,64,0.1201333548350021,0.0001735686184369805,8,0.12019085714285715,1
10,True,35,0.20782693320505535,1,256,256,64,19,15,1,SIMA,3,1024,1,1,0.20779369536637327,5.0163601732488985e-05,1,0.2078103142857143,32
11,False,1,inf,32,256,256,1,1,10,15,SIMA,21,1,2048,256,inf,inf,1,inf,1
12,True,35,0.11927227450866118,8,256,512,16,1,8,15,SIMA,21,64,1024,256,0.11925126834848168,3.1703164073083934e-05,1,0.11926177142857143,1
13,True,35,0.12373106003083231,1,128,512,1,1,7,16,SIMA,21,64,2048,256,0.12370162568345341,4.442325186343828e-05,8,0.12371634285714286,8
14,True,35,0.1377793978466902,32,128,512,16,1,9,14,SIMA,22,64,1024,128,0.1377333450104527,6.950440303186723e-05,1,0.13775637142857144,1
15,True,35,0.12553727517205088,1,512,256,32,1,8,14,SIMA,21,1,2048,512,0.12550935339937774,4.214042608000174e-05,1,0.1255233142857143,1
16,True,35,0.14267490692100607,32,128,512,16,1,7,15,SIMA,22,1,512,256,0.14263812165042247,5.5517498620356366e-05,1,0.14265651428571427,1
17,True,35,0.13299154402198107,1,128,256,1,1,8,14,SIMA,21,64,512,512,0.13296382740659038,4.183079619376429e-05,1,0.13297768571428573,8
18,True,35,0.13159015287625647,1,256,256,16,1,8,16,SIMA,21,1,512,256,0.1315559614094578,5.160284757211649e-05,1,0.13157305714285714,1
19,True,35,0.11807400279679232,1,128,256,1,1,7,14,SIMA,20,1,512,256,0.1180300543460648,6.632839758753877e-05,1,0.11805202857142856,1
20,True,35,0.1250440384173785,1,256,256,1,1,8,14,SIMA,21,64,1024,256,0.12500996158262156,5.1429841254165726e-05,1,0.12502700000000003,1
21,True,35,0.11212108261934739,8,256,256,1,1,8,13,SIMA,21,1,1024,512,0.11209200309493833,4.388774176864212e-05,1,0.11210654285714286,8
22,True,35,0.1384344094619308,1,128,512,1,1,9,12,SIMA,20,1,512,256,0.1382681048237835,0.0002509922415257534,1,0.13835125714285715,32
23,True,35,0.17703091464135207,1,1,1,1,1,1,1,SIMA,1,1,1,1,0.17661765678721936,0.0006237018780259234,1,0.1768242857142857,1
