id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
79,True,False,2,1,1,32,6.364889305548031,False,DLMT,False,19,1,8,True,10,2048,1,4,1,16,0.0004835380026428827,6.365189,True,1,128,16,6.365488694451969,1024
80,False,True,8,1,8,4,6.3964354103392225,False,DLMT,False,1,20,2048,True,10,32,2,1,8,2,0.000104211323760871,6.3965,True,512,256,512,6.396564589660777,2048
81,True,True,32,1,8,2,6.24425703620406,False,DLMT,True,1,19,512,False,10,64,1,23,1,8,0.0003758723187467339,6.244490000000001,True,1,2,512,6.244722963795941,1024
82,True,True,1,1024,4,8,5.531878461351553,False,DLMT,False,22,1,16,False,10,64,20,1,1,32,0.00022190989162273477,5.5320160000000005,True,4,2,8,5.532153538648448,1
83,False,False,1,1,32,4,5.960968431026622,False,DLMT,False,10,1,256,False,10,16,30,1,2,2,0.00011708543888966077,5.961041000000001,True,1,2,2048,5.96111356897338,1
84,True,False,512,4,2,2,5.975077973995731,False,DLMT,True,6,1,1,True,10,2048,1,14,1,8,0.0003469308288405605,5.975293,True,64,128,1,5.975508026004269,128
85,False,False,2,256,1,16,6.0958479708509286,False,DLMT,True,3,1,64,False,10,1,1,19,4,2,0.00015009663553867752,6.095941000000001,True,64,512,1,6.096034029149073,2048
86,False,False,32,16,1,16,4.567521377878378,False,DLMT,True,1,12,256,False,10,64,1,12,16,1,8.651589449345987e-05,4.567575,True,256,8,4,4.567628622121622,1024
87,True,True,32,2048,32,4,7.200325298068157,False,DLMT,True,1,30,1024,True,10,128,1,21,16,1,0.0003318870289722614,7.200531000000001,True,1,8,8,7.200736701931844,128
88,False,False,16,32,4,1,5.888144436217971,False,DLMT,True,1,19,512,False,10,256,1,23,32,4,0.00021872356983184402,5.88828,True,256,32,2,5.888415563782029,128
89,False,True,4,1024,8,4,9.29915790792603,False,DLMT,False,20,1,64,False,10,2048,21,1,8,1,8.8887569434416e-05,9.299213,True,32,2,2,9.29926809207397,2048
90,False,True,2,4,1,1,6.030316338767685,False,DLMT,True,1,4,512,False,10,32,1,3,4,32,0.0003011660671457935,6.030503,True,1,256,4,6.030689661232316,512
91,False,True,1,512,8,2,6.807721414345888,False,DLMT,False,18,1,32,True,10,128,17,1,8,4,0.00010259142264348853,6.807785,True,1,64,1,6.807848585654112,128
92,True,False,32,256,16,8,4.605267499846914,False,DLMT,True,11,1,1024,True,10,128,1,4,16,1,0.00813414095034012,4.610309,True,1,256,16,4.615350500153086,2048
93,False,True,512,512,32,2,6.626218533129317,False,DLMT,True,26,1,1,False,10,512,2,1,1,16,0.00029762560373722524,6.626403000000001,True,64,1,512,6.626587466870684,1
94,False,False,4,2048,1,2,4.4214827496209494,False,DLMT,True,20,1,1,False,10,64,1,27,2,8,0.0025092979097748034,4.423038,True,4,32,2048,4.424593250379051,1
95,True,True,4,512,16,1,4.390909084362281,False,DLMT,False,8,1,256,True,10,128,28,1,32,1,0.003029897853063569,4.392787,True,1,128,16,4.394664915637719,128
96,False,True,2,256,4,32,4.404005586699695,False,DLMT,False,12,1,1,True,10,1,1,28,4,32,0.00030721979102929633,4.404196000000001,True,2048,16,128,4.404386413300307,256
97,True,True,1,4,16,1,4.386645072161171,False,DLMT,True,3,1,1,True,10,4,1,1,4,2,0.0019327806393899317,4.387842999999999,True,4,64,1,4.389040927838828,128
98,False,False,2,16,8,4,4.56434318484629,False,DLMT,True,1,16,1024,False,10,64,4,1,4,1,0.00023203663503859257,4.564487,True,2,2,1,4.564630815153709,256
99,False,False,32,1,8,4,5.860133556146828,False,DLMT,True,22,1,2048,False,10,512,1,6,2,1,8.138795979759118e-05,5.860184,True,512,64,2048,5.860234443853172,128
100,False,True,16,512,4,2,5.486032600561168,False,DLMT,False,13,1,8,True,10,16,1,23,16,4,5.8728187440078233e-05,5.486069,True,1,512,2,5.486105399438832,2048
101,False,True,16,1024,16,4,8.976999885537312,False,DLMT,False,2,1,256,False,10,1024,1,16,1,32,0.00026317484682241874,8.977163000000001,True,4,4,1,8.97732611446269,1
102,False,False,8,64,32,4,6.01729927187277,False,DLMT,False,1,24,4,False,10,16,1,25,4,32,0.00013347658970763024,6.017382,True,1,8,64,6.017464728127229,8
103,True,True,2,2048,1,2,6.1838878302407645,False,DLMT,True,1,23,1024,True,10,512,8,1,4,8,0.002878644820049956,6.185672,True,64,256,32,6.187456169759236,1
104,False,False,32,1,2,16,5.855293480117612,False,DLMT,False,27,1,2048,True,10,64,1,26,8,1,0.00012023310692161967,5.855368,True,512,1,256,5.855442519882389,4
105,True,False,16,2048,4,8,6.63073015491067,False,DLMT,False,1,1,128,False,10,1,15,1,1,32,0.00044989887752688927,6.631009000000001,True,2,512,16,6.631287845089331,1
106,False,False,1,2048,4,4,5.909805017577943,False,DLMT,True,1,2,1024,True,10,512,1,27,4,16,0.0001225928219758451,5.9098809999999995,True,8,512,2,5.909956982422056,1
107,False,True,2,128,2,32,4.488842404379925,False,DLMT,True,12,1,512,True,10,2,22,1,8,16,0.0001881196427808548,4.4889589999999995,True,1,8,8,4.489075595620074,256
108,True,False,64,1,1,8,6.369023325393257,False,DLMT,False,10,1,1,False,10,128,11,1,32,2,0.022886073407205623,6.383208000000001,True,2048,1,256,6.397392674606745,16
109,True,True,4,4,1,2,4.557817161686465,False,DLMT,True,17,1,256,True,10,128,1,24,16,1,9.654532614260089e-05,4.557877,True,8,1,4,4.557936838313536,1
110,True,True,1024,2048,8,16,6.2525488301663525,False,DLMT,False,1,30,256,False,10,1024,1,12,4,1,0.0008505551128528319,6.253076,True,256,4,512,6.253603169833648,2048
111,False,False,1,1024,2,32,6.076156593913626,False,DLMT,True,13,1,2048,False,10,64,1,9,4,1,0.0004395099543809261,6.076429,True,16,8,128,6.076701406086374,16
112,False,False,4,64,8,2,6.51925959968366,False,DLMT,False,26,1,16,False,10,2048,1,25,4,2,0.0006557011514402725,6.519665999999999,True,4,64,16,6.520072400316338,512
113,False,False,1,512,32,1,6.268481540185208,False,DLMT,True,1,18,128,False,10,256,1,20,1,32,0.00021694238866578765,6.268616,True,8,512,4,6.268750459814791,2048
114,True,True,4,1,32,4,5.8228617562458185,False,DLMT,False,2,1,128,True,10,1,1,13,4,8,0.0028303611077033033,5.824616000000001,True,16,2,8,5.826370243754183,2048
115,False,True,8,2048,8,16,4.7101162190003105,False,DLMT,True,6,1,64,False,10,8,1,10,2,16,7.386474125033859e-05,4.7101619999999995,True,8,1,32,4.7102077809996885,8
116,True,False,1024,2048,32,1,7.392872566873699,False,DLMT,True,14,1,2048,True,10,1,30,1,8,16,0.005386350248544833,7.396210999999999,True,512,64,2048,7.3995494331263,512
117,False,False,1,2048,1,16,5.9435620682564965,False,DLMT,True,1,2,1,True,10,128,29,1,2,32,0.00010637668917578484,5.943628,True,4,4,16,5.943693931743504,128
118,False,True,128,2048,32,2,4.731347724315936,False,DLMT,True,1,14,1024,False,10,512,9,1,2,16,0.0005764416709433368,4.731705,True,8,8,4,4.732062275684064,16
119,True,False,128,2048,2,4,6.808355328211917,False,DLMT,True,29,1,2048,True,10,2048,1,1,2,16,0.001240203209155747,6.809124,True,2048,64,2048,6.8098926717880826,64
120,True,True,16,1,32,1,4.867827778821864,False,DLMT,False,22,1,1,True,10,64,1,9,4,8,0.0020332869940073313,4.869088,True,128,4,8,4.870348221178135,8
121,False,False,512,1,1,8,5.91249296700034,False,DLMT,True,1,27,2048,True,10,1024,17,1,1,8,0.0003195136929772369,5.912691000000001,True,16,128,32,5.9128890329996615,256
122,False,True,64,128,1,1,4.37991049771814,False,DLMT,True,1,7,2048,True,10,64,18,1,1,4,9.761659694950272e-05,4.379971,True,64,4,32,4.38003150228186,4
123,True,True,4,512,2,1,4.901834508100965,False,DLMT,True,26,1,2,False,10,2048,28,1,16,2,0.008295471294628189,4.906976,True,1,256,128,4.912117491899036,512
124,True,False,4,256,1,32,6.925224128377988,False,DLMT,True,28,1,2048,True,10,8,4,1,2,2,0.0011743747272485127,6.9259520000000006,True,1,128,128,6.926679871622013,1
125,True,False,4,32,16,2,4.392317580054478,False,DLMT,True,1,24,32,True,10,32,1,30,1,2,0.0001055509355714475,4.392383,True,4,2,1,4.392448419945522,8
126,False,True,16,2048,4,8,6.347215917406427,False,DLMT,False,29,1,512,False,10,32,22,1,4,4,0.000134048498686027,6.3472990000000005,True,128,32,256,6.347382082593574,128
127,False,True,1,1024,1,4,5.863187972700718,False,DLMT,False,1,3,8,False,10,1,15,1,2,2,0.0002743282705081946,5.863358,True,2,4,2,5.863528027299282,1
128,True,True,4,16,1,16,5.829190030680371,False,DLMT,False,1,13,4,False,10,512,1,30,2,16,0.001166465173076456,5.8299129999999995,True,1,4,1,5.830635969319628,256
129,True,True,64,1,1,8,4.942451031067948,False,DLMT,True,9,1,64,True,10,128,27,1,2,8,0.0007760128864909603,4.942932,True,64,2,4,4.943412968932051,16
130,False,False,256,1,4,32,5.9427811005691655,False,DLMT,False,1,30,1,True,10,256,20,1,32,2,0.00033704599092719117,5.94299,True,256,512,1024,5.9431988994308345,512
131,False,True,1,512,2,16,4.45512341309239,False,DLMT,True,6,1,1024,True,10,2048,11,1,2,32,6.225752966504201e-05,4.455162,True,1,2,1,4.455200586907609,128
132,True,False,2,1,8,16,5.826236147048158,False,DLMT,False,6,1,2048,True,10,4,1,9,1,4,0.0031992075581306584,5.828218999999999,True,512,1,128,5.83020185295184,8
133,False,False,2048,64,2,16,4.597222809393074,False,DLMT,True,6,1,1,False,10,1,10,1,16,1,0.00017939899665274923,4.597334,True,2048,4,4,4.597445190606926,128
134,False,False,1,64,16,8,6.3751066852391975,False,DLMT,True,30,1,2048,False,10,8,1,1,8,16,0.0003361026628873941,6.375315,True,4,2048,32,6.375523314760802,1
135,True,False,2,1024,16,4,6.5536861924688985,False,DLMT,True,1,11,32,False,10,1024,1,22,32,2,0.022337719422537334,6.567531000000001,True,32,1,256,6.581375807531103,256
136,True,True,16,8,1,16,7.004499657572926,False,DLMT,False,1,15,128,True,10,64,1,5,2,32,0.00019416487838951296,7.00462,True,4,2,4,7.004740342427074,16
137,True,True,1024,32,16,4,6.969520800120657,False,DLMT,True,8,1,2048,False,10,1,1,24,32,2,0.022965979295470892,6.9837549999999995,True,8,16,1,6.997989199879342,2048
138,False,True,64,4,16,1,4.395662123530546,False,DLMT,True,7,1,64,False,10,256,4,1,1,2,0.0009355939290098543,4.396242000000001,True,16,1024,2,4.396821876469455,2048
139,False,True,1,1024,2,16,10.061538972253443,False,DLMT,True,19,1,512,False,10,1,1,23,16,2,0.004164324675142287,10.064119999999999,True,128,128,4,10.066701027746555,2048
140,True,True,16,64,32,2,4.49296767260307,False,DLMT,True,1,15,32,False,10,1024,17,1,4,2,0.001978601526331237,4.494194,True,32,512,32,4.49542032739693,2048
141,False,True,512,32,16,8,6.02989860230713,False,DLMT,False,1,28,2048,True,10,2048,19,1,2,1,0.00014101063789646182,6.029986,True,2,256,16,6.03007339769287,256
142,True,True,512,2048,8,16,8.167989117498431,False,DLMT,False,21,1,1,True,10,1024,18,1,16,2,0.011656889979750203,8.175214,True,16,1,16,8.18243888250157,1024
143,True,True,1024,256,2,1,4.827052327758262,False,DLMT,True,24,1,256,False,10,1024,13,1,1,4,0.008808835110274197,4.832512,True,1,16,32,4.837971672241738,64
144,True,False,512,128,4,1,7.824365883586353,False,DLMT,True,23,1,128,False,10,2048,1,28,8,16,0.004908262014195971,7.827408000000001,True,64,512,16,7.830450116413649,1
145,True,False,1,4,4,1,10.0938366428182,False,DLMT,False,1,28,16,False,10,64,29,1,4,32,0.0003442382895613741,10.09405,True,4,1,2,10.094263357181799,2048
146,False,True,16,256,8,16,6.18097470127962,False,DLMT,True,28,1,4,False,10,2048,1,29,16,4,0.0001876406139405265,6.1810909999999994,True,4,1,4,6.181207298720379,8
147,False,False,4,512,8,4,5.995526261613053,False,DLMT,True,1,15,2048,False,10,1,1,13,32,2,7.056911505744311e-05,5.99557,True,512,2,128,5.995613738386947,1
148,True,False,1024,1,2,2,7.032333127184983,False,DLMT,False,1,13,1024,False,10,2048,1,11,4,32,0.011243834577225007,7.039302000000001,True,512,128,2,7.046270872815019,1
149,False,True,8,1,16,1,4.39718367556967,False,DLMT,True,2,1,1024,False,10,2048,13,1,1,4,0.0031741532729219328,4.399151,True,8,8,256,4.40111832443033,256
150,True,False,1024,1024,1,32,7.7329302529404655,False,DLMT,False,1,15,8,False,10,1,1,12,32,1,0.05070506445119653,7.7643569999999995,True,2,2048,1,7.7957837470595335,1
151,True,False,2048,1,2,16,7.494787172819992,False,DLMT,True,1,13,64,False,10,1,17,1,32,1,0.01901245825767942,7.506570999999999,True,64,16,1,7.518354827180007,32
152,True,False,8,1,16,1,4.42368857212077,False,DLMT,True,7,1,1024,False,10,64,17,1,1,2,0.002882288153533571,4.4254750000000005,True,8,16,2,4.427261427879231,16
153,True,False,4,256,2,2,12.299108130629238,False,DLMT,False,1,10,1,True,10,1,24,1,8,16,0.0008581375181168108,12.29964,True,2,8,2,12.300171869370763,32
154,False,False,1024,2048,2,32,4.379049449828709,False,DLMT,True,1,17,1,True,10,1024,1,11,4,4,7.833262411024709e-05,4.379098,True,1024,2,1,4.379146550171291,32
155,False,False,64,1,1,32,6.29421013154646,False,DLMT,False,1,3,512,True,10,1024,1,28,8,1,0.0005015665459340258,6.294521,True,16,128,2048,6.29483186845354,1024
156,True,True,64,2048,4,1,4.408577093995191,False,DLMT,True,1,16,128,False,10,256,30,1,2,4,0.0011679764552421205,4.409300999999999,True,4,32,64,4.410024906004807,128
157,False,False,2,32,1,4,5.852998469978389,False,DLMT,False,1,30,1,False,10,128,1,30,4,2,0.00170141735032885,5.8540529999999995,True,2,4,2,5.85510753002161,64
