id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,32,256,32,1,29,9,SIMA,26,64,256,1,0.12420633201048867,0.1243437822752256,0.00020744430479489387,8,0.12427505714285714,1
2,True,35,False,1,64,32,1,7,1,25,SIMA,27,64,128,1,0.2681407129059477,0.26834545852262376,0.0003090085871602493,32,0.26824308571428573,1
3,True,35,False,1,16,1,16,26,1,13,SIMA,21,512,512,128,0.1289604096590526,0.1289969617695188,5.5165605966332604e-05,8,0.1289786857142857,8
4,True,35,False,8,128,1,64,19,1,8,SIMA,17,2048,128,128,0.12665757474091746,0.1266853395447968,4.190352379123104e-05,1,0.12667145714285713,1
5,True,35,False,1,16,1,64,4,1,7,SIMA,15,128,1024,1,0.13494050503715818,0.13501595210569897,0.0001138671119492944,1,0.13497822857142858,32
6,True,35,False,8,32,64,128,1,9,21,SIMA,16,1,512,1024,0.15481310118004374,0.15485027024852774,5.6096738600675215e-05,1,0.15483168571428574,1
7,True,35,False,1,16,256,1,24,24,1,SIMA,22,64,2048,1024,0.2242712033266462,0.22450953953049665,0.0003597045681201865,1,0.22439037142857143,8
8,True,35,False,1,32,128,256,28,3,1,SIMA,24,2048,1024,1024,0.11937067372757548,0.11939641198671022,3.884499810208596e-05,8,0.11938354285714285,1
9,True,35,False,1,512,128,16,1,6,17,SIMA,17,1024,128,2048,0.13412516468739982,0.1341590067411716,5.107550233503009e-05,1,0.1341420857142857,8
10,True,35,False,1,32,256,1,27,1,24,SIMA,21,128,2048,128,0.11840778788024861,0.11853655497689428,0.00019433939174463177,8,0.11847217142857144,8
11,True,35,False,1,64,32,32,25,27,1,SIMA,27,128,512,1024,0.2244216896314008,0.22453316751145624,0.0001682459569820823,1,0.22447742857142852,1
12,True,35,False,1,32,16,64,24,27,1,SIMA,28,64,256,512,0.22473566534708259,0.22479079179577457,8.319858711516157e-05,1,0.22476322857142858,8
13,True,35,False,1,128,32,32,26,28,1,SIMA,26,128,256,512,0.1331574730957131,0.13318058404714403,3.487978187537109e-05,8,0.13316902857142857,1
14,True,35,False,1,256,16,16,26,28,1,SIMA,25,128,512,512,0.2217926141783293,0.2219516715359564,0.00024005441559983803,1,0.22187214285714285,1
15,True,35,False,8,128,32,32,27,29,1,SIMA,25,128,512,512,0.22873509440438952,0.22875284845275332,2.679497363769737e-05,1,0.22874397142857142,1
16,True,35,False,1,128,32,64,26,28,1,SIMA,27,256,512,512,0.12059886856156811,0.12067438858128902,0.00011397721218717069,8,0.12063662857142857,8
17,True,35,False,1,64,64,64,25,29,1,SIMA,26,256,512,256,0.2313672042609999,0.2314255957390001,8.812627304045325e-05,1,0.2313964,8
