id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
30,2,16,1,16,1.078675882338269,4,16,DLMT,4,True,2048,16,512,1,20,True,False,10,0.002015372174066155,1.079925,True,True,1.081174117661731
31,1,512,2,32,2.7182540816708447,64,32,DLMT,256,False,128,20,2048,1,4,True,False,10,0.004262567770722145,2.7208959999999998,True,True,2.723537918329155
32,8,64,2,8,1.1106605429908902,4,32,DLMT,256,True,8,16,1,6,1,False,False,10,0.00031858436873141027,1.110858,True,False,1.1110554570091096
33,1,1024,8,8,1.0881618240417423,1,64,DLMT,1,True,2048,1,32,1,2,True,False,10,2.9325756597225614e-05,1.08818,True,False,1.0881981759582575
34,2,1,8,8,1.1263755479128668,128,4,DLMT,128,True,1024,1,512,7,30,True,False,10,3.1384709652954405e-05,1.126395,True,False,1.1264144520871333
35,2,4,4,16,1.0926702960265804,128,1,DLMT,64,True,512,17,2048,23,1,True,False,10,0.005830482312810814,1.096284,True,True,1.0998977039734197
36,32,256,1,1,1.3072398209543452,32,4,DLMT,2048,True,32,15,1,24,1,True,False,10,0.0026414846204360323,1.3088770000000003,True,True,1.3105141790456554
37,2,1,1,1,1.6211676564319637,2048,1,DLMT,1,False,1,3,512,1,2,True,False,10,0.004153540176764877,1.623742,True,True,1.6263163435680363
38,1,16,32,2,2.9199615474240646,4,2,DLMT,8,False,256,3,32,8,1,True,False,10,0.03945248235536006,2.944414,True,True,2.9688664525759356
39,8,1024,4,4,1.8751761882215652,16,1024,DLMT,2,True,16,29,128,1,9,True,False,10,1.0749508741642289,2.5414254,True,True,3.207674611778435
40,1,2,1,16,2.7522997240855083,4,1,DLMT,256,False,512,29,1,1,9,False,False,10,0.007996637043157543,2.757256,True,True,2.7622122759144916
41,1,1024,2,16,2.7323277865923647,2,4,DLMT,32,False,32,1,256,13,13,True,False,10,0.003927449044863672,2.7347620000000004,True,True,2.737196213407636
42,32,1,2,2,2.7695170334292953,8,8,DLMT,2,False,1024,1,2048,26,30,True,False,10,9.675226095545582e-05,2.769577,True,False,2.7696369665707046
43,2,128,4,4,1.7886059861094048,16,128,DLMT,2048,False,1,5,1,6,1,False,False,10,0.0038448418693101433,1.7909889999999997,True,True,1.7933720138905946
44,2,1,1,8,2.0978784415379685,64,8,DLMT,2,False,1,1,8,18,18,True,False,10,0.00010254754994632701,2.097942,True,False,2.098005558462032
45,1,1,8,1,0.7789285258798917,2048,32,DLMT,128,True,1,1,2048,8,14,False,False,10,0.0027850725322691324,0.7806547,True,True,0.7823808741201084
46,1,1,4,8,1.4151660286232768,512,2048,DLMT,1024,False,1,20,1,1,30,False,False,10,0.006277835693931479,1.4190569999999998,True,True,1.4229479713767228
47,8,128,1,8,1.1139737091528428,512,64,DLMT,1,True,1,23,512,17,1,False,False,10,0.003840448411318637,1.116354,True,True,1.1187342908471574
48,2,1,32,2,1.2922472207689844,1,1024,DLMT,1024,True,256,22,1024,1,9,False,False,10,5.127377497318602e-05,1.2922790000000002,True,False,1.292310779231016
49,1,1,1,1,2.896984964220835,1,1,DLMT,1,False,1,1,1,1,1,False,True,10,3.232645975042625e-05,2.897005,True,False,2.897025035779165
50,1,128,16,2,1.0607403096554624,128,1,DLMT,8,True,512,1,128,19,2,True,False,10,4.467661580738774e-05,1.060768,True,False,1.0607956903445375
51,1,8,4,1,0.13394857465241358,2,2,DLMT,2,True,16,7,2,1,17,False,False,10,0.018559079611877312,0.1454514,True,True,0.15695422534758643
52,4,16,16,2,1.3222066727316635,512,8,DLMT,2048,True,2048,21,1,1,16,True,False,10,4.409081537007079e-05,1.3222340000000001,True,False,1.3222613272683368
53,8,64,4,1,0.16385659309279854,1024,8,DLMT,1,True,2048,30,16,1,30,True,False,10,0.015382999879412336,0.1733909,True,True,0.18292520690720143
54,1,512,1,2,2.7934007160895136,4,512,DLMT,1,True,1,11,8,1,29,True,False,10,7.144928271164598e-05,2.793445,True,False,2.793489283910487
55,16,1,1,4,1.2395808416258884,16,16,DLMT,1024,True,1,1,1024,25,22,True,False,10,0.002675333437162548,1.241239,True,True,1.2428971583741115
56,2,2048,1,32,0.09056860485454367,1024,1,DLMT,1,True,1,1,4,29,7,False,False,10,0.0075142021195932695,0.09522586999999999,True,True,0.09988313514545631
57,2,64,2,32,1.06830358744967,32,8,DLMT,1,True,32,2,1,30,1,True,False,10,3.132091952672487e-05,1.068323,True,False,1.0683424125503298
58,2,16,8,8,1.1274841305739098,32,8,DLMT,64,True,512,1,64,6,29,False,False,10,9.820896089461279e-05,1.127545,True,False,1.1276058694260902
59,8,1,4,2,1.1760357879175296,128,2048,DLMT,8,True,2048,1,2048,29,26,False,False,10,0.01019403472625045,1.182354,True,True,1.1886722120824702
60,16,128,2,4,1.1628501555475244,256,32,DLMT,8,True,1024,1,2048,1,2,False,False,10,0.005732289333242007,1.166403,True,True,1.1699558444524758
61,1,4,1,32,0.9666572484700944,2048,4,DLMT,16,True,1,1,2048,10,26,False,False,10,0.006545150119745163,0.9707139,True,True,0.9747705515299057
62,8,256,8,1,0.5452881005682384,4,256,DLMT,16,True,512,7,512,30,1,False,False,10,0.00394339951818225,0.5477322,True,True,0.5501762994317616
63,1,4,32,1,3.374575605479035,4,1,DLMT,4,True,128,1,512,22,29,False,False,10,0.0045827965261398635,3.3774159999999993,True,True,3.3802563945209636
64,2,128,2,1,1.0762018813148702,2048,32,DLMT,8,True,2048,1,8,27,22,True,False,10,5.827520913732546e-05,1.076238,True,False,1.07627411868513
65,1,4,1,32,2.64971782553881,16,1,DLMT,128,True,32,8,1024,23,1,True,False,10,3.577708764006965e-05,2.6497399999999995,True,False,2.649762174461189
66,32,2048,1,1,1.2205210625522478,1,128,DLMT,2048,True,64,1,1,26,27,False,False,10,0.0028492281410936607,1.222287,True,True,1.224052937447752
67,32,2048,1,2,inf,2048,2048,DLMT,1,True,2048,1,256,2,5,False,False,1,inf,inf,False,True,inf
68,1,256,1,32,1.2239521294133633,256,1,DLMT,64,True,1,1,64,6,18,False,False,10,8.368990381161172e-05,1.2240039999999999,True,False,1.2240558705866365
69,4,64,16,2,1.2761585715442905,16,64,DLMT,1024,True,32,1,2048,13,8,False,False,10,1.843908891463432e-05,1.27617,True,False,1.2761814284557096
70,1,64,8,8,0.5638431147496794,1024,1,DLMT,8,True,2048,23,1024,14,1,False,False,10,2.2241627638294055e-05,0.5638569,True,False,0.5638706852503206
71,16,2048,1,1,0.9424145043235699,1,32,DLMT,1,True,2048,1,1,8,29,True,False,10,0.00021829099844014415,0.9425497999999999,True,False,0.9426850956764299
72,2,512,1,1,1.0625631019645916,1,2,DLMT,2,True,256,14,256,1,16,False,False,10,0.007032805699008076,1.066922,True,True,1.0712808980354083
73,2,32,32,2,3.039752614816498,2,4,DLMT,256,True,128,30,1024,24,1,False,False,10,0.0007815247916733098,3.0402370000000003,True,False,3.0407213851835024
74,8,16,1,4,1.1410258668053017,4,1,DLMT,8,True,512,27,16,7,1,True,False,10,0.019543772639897348,1.153139,True,True,1.1652521331946981
75,1,2048,1,16,0.9088882000006095,1,2,DLMT,32,True,8,22,2048,1,8,False,False,10,2.3878860944344287e-05,0.9089029999999999,True,False,0.9089177999993903
76,1,2048,1,2,0.7174389071816696,2048,8,DLMT,256,True,1,1,1,29,26,False,False,10,1.87042775856164e-05,0.7174505,True,False,0.7174620928183304
77,2,1,8,2,1.4699329157411047,2,32,DLMT,4,True,4,11,128,1,3,True,False,10,5.9833101206601254e-05,1.46997,True,False,1.4700070842588953
78,32,16,2,2,1.5303942441426515,1,8,DLMT,256,True,16,1,256,29,12,True,False,10,0.009013876469089223,1.535981,True,True,1.5415677558573486
79,1,128,2,32,0.6090083284199812,2,128,DLMT,16,True,2048,1,128,24,9,True,False,10,0.004797023895083284,0.6119815000000001,True,True,0.6149546715800189
80,2,2048,32,1,1.7542370995030816,512,16,DLMT,8,True,512,10,1024,10,1,True,False,10,0.004107649084330343,1.756783,True,True,1.7593289004969184
81,1,1,4,16,0.10083677088387588,128,2,DLMT,2,True,256,29,2,1,8,True,False,10,0.015141020219588902,0.1102211,True,True,0.11960542911612412
82,4,2048,2,2,1.080764496684261,4,1024,DLMT,2048,True,64,30,1,11,1,True,False,10,2.662705391134882e-05,1.080781,True,False,1.080797503315739
83,1,1,8,2,inf,256,1,DLMT,512,True,2048,1,2048,5,1,True,False,1,inf,inf,False,True,inf
84,2,256,4,16,1.0768935954046845,4,1,DLMT,128,True,4,11,512,1,28,False,False,10,0.004873231371482363,1.079914,True,True,1.0829344045953155
85,8,1,2,2,1.0804033556465873,2048,1,DLMT,32,True,1,24,256,11,1,False,False,10,0.004573518995259549,1.0832379999999997,True,True,1.086072644353412
86,4,1,16,2,1.0754237198164769,4,2048,DLMT,256,True,32,14,1,13,1,False,False,10,0.0024415816594986076,1.076937,True,True,1.0784502801835232
87,32,512,2,1,1.8354039331235223,4,4,DLMT,4,True,512,7,4,1,8,True,False,10,0.00012111564721375038,1.8354789999999999,True,False,1.8355540668764774
88,4,2048,4,8,0.14608185050203598,1,64,DLMT,1,True,32,1,16,18,17,False,False,10,0.01545873877423381,0.1556631,True,True,0.16524434949796402
89,2,4,1,1,1.0968220033188376,128,4,DLMT,2048,True,1,9,1,9,1,False,False,10,0.0003646313206514242,1.097048,True,False,1.0972739966811624
90,32,32,1,1,3.3634817885681274,8,16,DLMT,1,True,2048,24,16,1,23,False,False,10,4.8744230427798004e-05,3.363512,True,False,3.3635422114318727
91,4,2048,2,2,1.0742087477182747,512,2048,DLMT,32,True,1,21,2048,1,24,True,False,10,3.590264614203268e-05,1.0742310000000002,True,False,1.0742532522817256
92,1,1,1,8,inf,1,2048,DLMT,1,True,8,17,8,10,1,False,False,1,inf,inf,False,True,inf
93,1,2048,2,32,1.3802126220290873,8,2,DLMT,2048,True,128,21,2048,26,1,False,False,10,3.287856444556606e-05,1.380233,True,False,1.3802533779709127
94,2,1,32,1,1.7580890169773955,2,512,DLMT,1024,True,2048,4,1,1,15,True,False,10,2.5787593916447678e-05,1.758105,True,False,1.7581209830226046
95,1,2048,32,1,1.7972612376391686,8,8,DLMT,16,True,16,5,16,17,1,False,False,10,2.05912602819644e-05,1.7972740000000003,True,False,1.797286762360832
96,2,64,16,1,1.7945366691918168,1,2,DLMT,1024,True,1,1,1024,19,4,True,False,10,0.0060218791917473905,1.798269,True,True,1.802001330808183
97,2,2048,1,2,0.8376932236495731,32,8,DLMT,16,True,1,1,1,21,9,True,False,10,0.17359783596580342,0.9452883000000002,True,True,1.0528833763504273
98,2,64,1,2,1.161930924063391,1,1,DLMT,1024,True,4,1,1,18,10,False,False,10,0.005216363100858697,1.165164,True,True,1.1683970759366091
99,32,4,1,2,3.0283418041672125,2,4,DLMT,256,True,16,18,1,22,1,True,False,10,3.903844259185763e-05,3.0283659999999997,True,False,3.028390195832787
100,16,512,1,1,3.9850376510450802,4,8,DLMT,4,True,2048,1,2048,13,30,False,False,10,0.01874385619343031,3.9966549999999996,True,True,4.008272348954919
101,2,1,1,16,0.6235786880148035,512,2048,DLMT,1,True,1024,22,2,1,9,False,False,10,0.00019040485813129308,0.6236967,True,False,0.6238147119851964
102,8,2048,1,2,inf,1,512,DLMT,4,True,1,1,8,14,21,True,False,1,inf,inf,False,True,inf
103,4,2048,1,4,1.0801210772856662,4,32,DLMT,256,True,2048,16,1,1,10,True,False,10,0.0031234885945045426,1.082057,True,True,1.083992922714334
104,8,8,1,8,1.0942058449247052,1,8,DLMT,1,True,2048,8,512,1,1,True,False,10,0.00016804761230078708,1.09431,True,False,1.0944141550752946
105,2,1,1,1,0.1057794543032121,256,4,DLMT,8,True,2048,26,1,21,1,True,False,10,0.008837511453457922,0.11125689999999999,True,True,0.11673434569678788
106,32,16,1,1,3.3629990518285195,2,1,DLMT,4,True,2048,20,1024,1,15,False,False,10,0.0004678129968266743,3.3632890000000004,True,False,3.3635789481714813
107,8,2048,1,1,0.7593300958191284,512,1,DLMT,16,True,2048,1,16,4,27,False,False,10,7.40634862803407e-05,0.759376,True,False,0.7594219041808717
108,16,2048,1,1,1.088850605211467,4,1,DLMT,1024,True,1024,1,2048,21,1,True,False,10,6.356099432830097e-05,1.0888900000000001,True,False,1.0889293947885332
109,1,256,1,2,0.5856308340009718,64,256,DLMT,32,True,2048,13,2048,8,1,True,False,10,0.00030746616073967174,0.5858214,True,False,0.5860119659990283
110,4,1,1,2,1.6150928308304862,1,64,DLMT,64,True,2048,19,128,28,1,False,False,10,5.3516352641064747e-05,1.615126,True,False,1.615159169169514
111,2,1,1,4,1.086713601764807,2,256,DLMT,16,True,128,3,1,1,29,False,False,10,2.6457513110651388e-05,1.08673,True,False,1.086746398235193
112,16,2048,1,1,0.10522504902498231,1024,64,DLMT,1,True,1024,30,1,30,1,False,False,10,0.012364492413762886,0.11288849999999999,True,True,0.12055195097501767
113,1,1,1,32,1.754699136783609,32,1024,DLMT,16,True,1024,1,512,2,1,True,False,10,4.495553358600831e-05,1.7547270000000001,True,False,1.7547548632163914
114,4,8,1,8,2.237931294763841,16,1,DLMT,16,True,2048,30,64,26,1,True,False,10,3.340658617702351e-05,2.237952,True,False,2.237972705236159
115,1,1,1,4,0.07501946549632468,2048,1,DLMT,1,True,2048,11,16,23,1,True,False,10,0.005898941283993257,0.0786756,True,True,0.08233173450367531
116,2,16,1,2,1.094785573223517,4,4,DLMT,1,True,8,2,1024,1,1,False,False,10,0.00456510076559102,1.097615,True,True,1.100444426776483
117,1,256,1,32,0.12514254621840687,2,256,DLMT,2,True,512,26,1,1,4,True,False,10,0.022576098633067674,0.1391351,True,True,0.15312765378159315
118,1,32,1,1,0.732040349038062,512,4,DLMT,8,True,1024,1,512,18,8,True,False,10,4.558113644919643e-05,0.7320686000000001,True,False,0.7320968509619381
119,2,256,1,8,1.1814723693640246,1,4,DLMT,2048,True,16,1,1,7,17,True,False,10,2.521904042586837e-05,1.181488,True,False,1.1815036306359756
120,1,2048,1,16,3.074915016786708,8,8,DLMT,2,True,1,26,64,25,1,True,False,10,2.2561028345343352e-05,3.074929,True,False,3.074942983213292
121,2,2048,1,16,0.7567329920824049,2048,256,DLMT,256,True,2048,1,512,12,21,False,False,10,4.728646740876404e-05,0.7567623,True,False,0.7567916079175951
122,1,1,1,1,0.7733699790605398,32,1,DLMT,1,True,32,4,512,1,24,False,False,10,0.008358926208550962,0.7785508000000001,True,True,0.7837316209394604
123,1,512,1,8,2.728846969705566,2,4,DLMT,128,True,256,25,2048,20,1,False,False,10,0.0023976156906393505,2.730333,True,True,2.731819030294434
124,2,1,1,32,1.4261015530365841,2,4,DLMT,1,True,64,8,2048,13,1,False,False,10,0.0011833701872195229,1.426835,True,False,1.427568446963416
125,16,1,1,1,0.7352741002316432,2048,2048,DLMT,32,True,1,19,2048,1,20,False,False,10,4.808003743758036e-05,0.7353039,True,False,0.7353336997683568
126,4,2048,1,2,1.0727840891537717,4,2048,DLMT,32,True,512,13,256,19,1,False,False,10,0.0027201102918815523,1.0744700000000003,True,True,1.0761559108462289
127,1,8,1,32,2.650997681287949,1,1,DLMT,64,True,2,8,128,1,23,True,False,10,0.0035387807222262723,2.653191,True,True,2.655384318712051
128,8,512,1,1,0.13411481827038144,16,256,DLMT,1,True,512,1,16,24,21,True,False,10,0.017466551303849307,0.1449405,True,True,0.15576618172961856
129,16,1,1,4,inf,256,256,DLMT,32,True,1,1,128,17,8,False,False,1,inf,inf,False,True,inf
130,32,16,1,1,2.0452537859747784,1,16,DLMT,512,True,1024,3,2048,30,1,False,False,10,0.002754481620922579,2.0469610000000005,True,True,2.0486682140252226
131,2,2,1,16,0.26665175963019655,64,1,DLMT,1,True,1,3,1,12,1,True,False,10,0.009965456397476237,0.2728283,True,True,0.2790048403698035
132,8,1,1,1,0.4879294675745427,2048,32,DLMT,2048,True,1,13,1,29,1,False,False,10,2.4253865671265855e-05,0.48794449999999995,True,False,0.4879595324254572
133,1,512,1,1,0.48820963591799615,2048,16,DLMT,128,True,1,3,128,1,10,False,False,10,1.8173882359026366e-05,0.48822089999999996,True,False,0.48823216408200376
134,4,256,1,16,0.05025251370819451,128,256,DLMT,4,True,512,2,8,1,1,False,False,10,0.010766859919790914,0.056925760000000006,True,True,0.06359900629180551
135,8,1,1,1,0.43361940869768867,8,1024,DLMT,512,True,64,24,1024,8,1,True,False,10,0.010054761618755565,0.43985129999999995,True,True,0.4460831913023112
136,2,1,1,1,0.5055378908419224,256,32,DLMT,2048,True,256,18,2048,1,30,True,False,10,6.92312068362243e-05,0.5055807999999999,True,False,0.5056237091580775
137,32,1,1,2,12.096017766418047,2,16,DLMT,4,True,512,28,16,9,1,False,False,10,0.0016009059934926617,12.097010000000001,True,False,12.098002233581955
138,1,16,1,4,1.3927175689262234,8,8,DLMT,2048,True,2048,1,1,5,14,False,False,10,0.010263765829363019,1.399079,True,False,1.4054404310737765
139,32,1024,1,1,0.5730153666551189,512,512,DLMT,2048,True,1,29,2048,28,1,True,False,10,0.002688684578004637,0.5746818,True,True,0.5763482333448812
140,4,4,1,16,2.741089520370955,16,2,DLMT,32,True,256,1,1024,30,21,True,False,10,0.004641017560837227,2.743966,True,True,2.746842479629045
141,32,128,1,2,0.7131892852757511,1024,4,DLMT,512,True,1,24,512,1,28,False,False,10,0.00023832834493613494,0.7133369999999999,True,False,0.7134847147242487
142,1,512,1,2,0.9694671543364665,256,128,DLMT,512,True,2048,16,1,28,1,True,False,10,4.2507058237420316e-05,0.9694934999999999,True,False,0.9695198456635333
143,16,512,1,4,0.6803353971557817,64,128,DLMT,2048,True,1,25,1,1,13,True,False,10,0.0025977988855952687,0.6819455,True,True,0.6835556028442182
144,2,2048,1,4,7.392153993558728,4,256,DLMT,4,True,256,2,16,16,1,False,False,10,0.00011456439237385382,7.392225000000001,True,False,7.392296006441273
145,32,32,1,2,1.5813090582997802,2048,1,DLMT,256,True,1,28,512,13,1,False,False,10,2.0880613017785622e-05,1.5813220000000001,True,False,1.58133494170022
146,32,2048,1,2,0.8248607014615008,64,128,DLMT,512,True,2048,1,1,26,20,True,False,10,0.008185929660704397,0.8299343,True,True,0.8350078985384992
147,1,128,1,8,0.17228406927910864,2048,16,DLMT,1,True,2048,1,1,2,18,False,False,10,0.010347018589429515,0.1786971,True,True,0.18511013072089136
148,2,2048,1,16,1.8608468275941707,1024,4,DLMT,4,True,1,1,1,13,22,False,False,10,0.0004568807284182328,1.86113,True,False,1.8614131724058292
149,2,8,1,16,0.7536315074245274,1,2,DLMT,1,True,256,17,128,1,16,True,False,10,2.0640009689926876e-05,0.7536442999999999,True,False,0.7536570925754724
150,2,4,1,16,1.5471320038898988,128,2,DLMT,256,True,1,30,2048,6,1,False,False,10,0.0037996369563419842,1.5494870000000003,True,True,1.5518419961101018
151,2,512,1,1,1.4475239489322458,16,2,DLMT,2048,True,32,1,1,10,30,True,False,10,0.00036471906997027887,1.44775,True,False,1.4479760510677544
152,4,512,1,4,0.7146813368942129,128,4,DLMT,8,True,2048,23,128,1,25,False,False,10,0.2513465823153559,0.8704647,True,True,1.026248063105787
153,8,256,1,4,0.1399012888999081,8,2,DLMT,2,True,256,30,1,18,1,False,False,10,0.027122371467849196,0.1567116,True,True,0.1735219111000919
154,32,256,1,1,0.49924429008700105,1,256,DLMT,2048,True,2048,27,1,26,1,False,False,10,8.698022763824686e-05,0.49929819999999997,True,False,0.4993521099129989
155,1,1,1,32,0.9645861223194788,1,16,DLMT,8,True,2,29,64,27,1,True,False,10,0.016190316407037865,0.9746208,True,True,0.9846554776805211
156,2,32,1,8,1.1575196662345855,16,1,DLMT,8,True,1,3,2048,1,28,False,False,10,1.989974874209986e-05,1.157532,True,False,1.1575443337654145
157,2,1,1,16,1.2389759494291046,64,1,DLMT,128,True,2048,12,256,15,1,False,False,10,0.002931695925569362,1.240793,True,True,1.2426100505708955
158,16,8,1,2,3.0267908702467747,64,2,DLMT,4,True,1024,8,1,9,1,False,False,10,4.377213725650764e-05,3.0268179999999996,True,False,3.0268451297532244
159,1,256,1,4,1.5051460213275418,1,32,DLMT,64,True,1,19,256,19,1,True,False,10,0.0026927913027191635,1.506815,True,True,1.5084839786724582
160,8,64,1,1,0.14609112319491863,2,1,DLMT,8,True,16,1,16,17,25,False,False,10,0.01893170515009147,0.1578249,True,True,0.16955867680508135
161,2,64,1,8,0.7684099986252297,2048,32,DLMT,4,True,2048,7,4,1,12,True,False,10,5.389100110407979e-05,0.7684434,True,False,0.7684768013747703
162,32,2,1,1,0.28355296411958303,32,2,DLMT,2,True,512,21,16,30,1,True,False,10,0.013645214045957662,0.2920102,True,True,0.30046743588041697
163,2,512,1,1,0.9094683652710543,4,8,DLMT,256,True,256,12,1,1,19,False,False,10,1.5706368135250072e-05,0.9094781000000001,True,False,0.9094878347289458
164,2,8,1,32,0.13582816268085815,128,1,DLMT,8,True,1024,10,16,1,30,False,False,10,0.012278635552861725,0.14343840000000002,True,True,0.1510486373191419
165,1,128,1,16,0.9498019964939177,256,16,DLMT,128,True,512,1,128,30,19,False,False,10,3.114498354469315e-05,0.9498213,True,False,0.9498406035060822
166,1,1,1,2,0.6330717245630684,2,16,DLMT,2,True,16,1,2048,5,19,False,False,10,0.0020328905061512883,0.6343317,True,True,0.6355916754369317
167,2,2048,1,1,1.0739534926891787,1,2048,DLMT,2,True,1,5,16,21,1,False,False,10,0.002085378622696644,1.0752460000000001,True,False,1.0765385073108216
168,4,2048,1,1,1.3436232415984697,8,32,DLMT,2,True,1,1,512,16,13,False,False,10,3.0265491900811017e-05,1.343642,True,False,1.3436607584015303
169,8,1,1,8,0.4705261792946231,16,2048,DLMT,1,True,16,1,32,20,5,False,False,10,1.7458522274239943e-05,0.47053700000000004,True,False,0.470547820705377
170,4,1,1,8,0.5374042872201141,512,32,DLMT,8,True,1024,1,2048,21,27,True,False,10,2.293141949377995e-05,0.5374185,True,False,0.5374327127798859
171,1,16,1,2,2.9073772897049506,8,2,DLMT,2048,True,512,1,2048,13,9,False,False,10,0.009572052026603347,2.91331,True,True,2.9192427102950496
172,1,4,1,1,3.259780854576513,2048,1,DLMT,16,True,2048,20,512,20,1,False,False,10,0.003925725920132521,3.262214,True,True,3.2646471454234876
173,2,2048,1,2,5.005093226056204,2,2,DLMT,128,True,4,1,256,30,3,False,False,10,0.0246577870864359,5.020376000000001,True,True,5.035658773943797
174,16,1,1,1,1.2587942271728865,2,128,DLMT,512,True,512,1,1024,30,24,True,False,10,0.0037653945344412712,1.261128,True,True,1.2634617728271136
175,8,128,1,2,3.0300182970634997,1024,4,DLMT,2048,True,1,3,2048,27,1,True,False,10,0.0014532270985637525,3.030919,True,True,3.0318197029365
176,8,2048,1,8,1.082939544019928,1,32,DLMT,128,True,8,15,2048,1,30,False,False,10,2.332380757939691e-05,1.0829540000000002,True,False,1.0829684559800723
177,16,512,1,4,1.637317575207508,1,2,DLMT,8,True,512,1,2048,12,10,True,False,10,0.002583797399178208,1.638919,True,True,1.640520424792492
