id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,4,256,128,256,512,0.05692576000000001,186,DLMT,50.89093233010854,1,2,8,1,1,True,False,4,True,16
