id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,1,1024,8,256,1.426542576422531,256,2048,4,DLMT,500,10,True,256,512,32,1,19,1,False,1,1,False,10,0.034120027549813005,1.44769,True,True,1.4688374235774688
2,256,1,1,64,1.0919737400228764,4,256,8,DLMT,500,10,True,256,256,256,3,1,1,True,7,4,False,10,0.0015702932847083055,1.092947,True,True,1.0939202599771234
3,512,512,16,1024,0.3134581901282181,2,8,2048,DLMT,500,10,False,32,1024,2048,1,8,1,True,2,9,False,10,0.08385483452252471,0.36543099999999995,True,True,0.41740380987178183
4,64,32,32,128,3.5655455755846424,1,4,8,DLMT,500,10,False,2048,2048,1,1,5,1,True,1,20,False,10,0.00035080051311248676,3.5657629999999996,True,False,3.565980424415357
5,8,2048,16,4,6.5497143599231755,1,4,16,DLMT,500,10,False,256,32,256,1,9,8,True,1,1,False,10,0.15003450371497895,6.642704999999999,True,True,6.735695640076823
6,32,16,4,128,1.159359869159855,2,1,1,DLMT,500,10,False,128,512,2048,3,1,1,True,19,1,False,10,0.013670859556004557,1.167833,True,True,1.1763061308401448
7,64,32,32,128,3.0414017483554754,32,1,64,DLMT,500,10,True,1024,1,128,2,1,1,True,1,29,False,10,0.012369011116495916,3.0490679999999997,True,True,3.056734251644524
8,32,4,2,512,0.29299250129877835,8,8,32,DLMT,500,10,True,32,512,512,1,1,30,True,1,2,False,10,0.09419355699600689,0.3513732,True,True,0.40975389870122164
9,512,1,1,8,0.2703833592532494,16,16,1,DLMT,500,10,False,16,128,2,1,1,1,True,1,23,False,10,0.022043966205971204,0.2840461,True,True,0.29770884074675064
10,8,1,32,2048,3.1360809512215457,2,8,64,DLMT,500,10,True,1,1,256,1,1,1,True,14,1,False,10,0.0005970502491416157,3.136451,True,False,3.1368210487784545
11,512,64,64,4,6.4481551117149705,1,128,8,DLMT,500,10,False,32,1024,8,1,24,1,True,3,1,False,10,0.0011663344288839396,6.448877999999999,True,False,6.449600888285027
12,128,16,4,128,3.675873551475842,8,32,256,DLMT,500,10,True,512,1,1,25,3,1,False,1,1,False,10,0.07508361006238316,3.72241,True,True,3.768946448524158
13,32,256,1,512,3.9634501136485722,32,16,1,DLMT,500,10,False,1,512,1,3,1,1,False,2,1,False,10,8.532877591999811e-05,3.963503,True,False,3.963555886351428
14,256,1024,256,1,1.6654534597150983,1,4,256,DLMT,500,10,True,128,128,256,1,1,7,False,11,1,False,10,0.018394049146395156,1.676854,True,True,1.6882545402849019
15,64,4,4,4,3.175098079928022,2048,16,512,DLMT,500,10,True,1,16,1,8,5,1,True,5,1,False,10,0.00010313098467482946,3.1751620000000003,True,False,3.1752259200719783
16,32,1024,32,16,0.3349478395666612,1,32,8,DLMT,500,10,True,32,512,1024,1,1,1,False,30,2,False,10,0.0509934071523957,0.36655329999999997,True,True,0.39815876043333875
17,1,2,1,1,3.6668920433245265,64,512,1,DLMT,500,10,True,128,2,2048,9,2,1,True,6,1,False,10,0.0002435590277530032,3.6670430000000005,True,False,3.6671939566754745
18,512,64,32,1,3.090955493716608,1,512,32,DLMT,500,10,True,8,128,256,1,3,3,True,1,2,False,10,0.00012666491226854396,3.0910339999999996,True,False,3.091112506283391
19,8,256,16,128,3.472871263998953,256,2,256,DLMT,500,10,True,512,1024,1,1,8,1,True,1,13,False,10,0.001619464417639292,3.4738749999999996,True,True,3.4748787360010462
20,1024,1024,256,1,4.086783696418563,2048,1,1,DLMT,500,10,False,1,256,8,1,27,1,True,1,3,False,10,0.0008620649627492455,4.087317999999999,True,False,4.0878523035814345
21,256,8,4,1,6.176376709936958,256,4,4,DLMT,500,10,False,1,1,128,1,8,13,False,1,1,False,10,0.008099919814417956,6.181397,True,True,6.186417290063041
22,1024,1,128,16,2.6731242779205098,256,1,16,DLMT,500,10,True,1,2048,2048,1,2,4,True,8,1,False,10,0.031313129450759127,2.692532,True,True,2.71193972207949
23,1,1,1,32,0.28724399199052914,2,1,1,DLMT,500,10,False,8,1024,16,1,2,1,False,2,30,False,10,0.024259161861243266,0.3022797,True,True,0.31731540800947083
24,256,2048,8,128,11.02476502585855,2048,16,64,DLMT,500,10,False,2048,2048,256,1,1,14,True,1,2,False,10,0.010204944879811774,11.031089999999999,True,True,11.037414974141448
25,128,2048,256,1,0.23741257822764547,1,32,64,DLMT,500,10,True,16,2048,2048,2,2,3,True,1,4,False,10,0.018179916238530908,0.24868039999999997,True,True,0.25994822177235444
26,2048,1,64,4,0.42303679281320233,8,2048,8,DLMT,500,10,False,16,1,1,1,2,1,False,5,7,False,10,0.03190797950293939,0.44281319999999996,True,True,0.4625896071867976
27,1,1,16,64,4.968525860283941,128,32,2,DLMT,500,10,True,128,2048,128,17,1,2,True,1,1,False,10,0.0010376651675757726,4.969169,True,False,4.969812139716059
28,64,2048,1024,64,4.968675401810491,512,2,32,DLMT,500,10,False,1,1,128,24,1,1,True,3,1,False,10,0.059528709115854436,5.005571000000001,True,True,5.0424665981895105
29,128,2048,1024,8,5.634649461624755,16,4,1,DLMT,500,10,False,1024,512,32,1,5,1,True,3,9,False,10,0.008548855829875747,5.6399479999999995,True,True,5.645246538375244
30,128,512,2,2,8.629635425242922,128,1,32,DLMT,500,10,True,1024,32,2048,1,1,25,False,1,2,False,10,0.139545446880219,8.716125000000002,True,True,8.802614574757081
31,64,1,2048,4,7.028056334389734,2048,4,1024,DLMT,500,10,False,2048,1,2048,1,3,2,True,11,2,False,10,0.0004834914683837716,7.028356,True,False,7.028655665610265
32,2048,2048,1024,2,0.3651404960014798,4,2,128,DLMT,500,10,True,8,512,1,2,1,13,False,2,1,False,10,0.02629079477764032,0.3814354,True,True,0.39773030399852016
33,1,32,8,8,0.5011450071860001,8,2,1,DLMT,500,10,True,16,16,1024,1,19,1,True,5,1,False,10,0.02882935790492046,0.5190133,True,True,0.5368815928139999
34,256,2048,128,1,3.8309465579335593,4,1,2,DLMT,500,10,False,256,512,4,1,2,1,True,4,1,False,10,0.00012172099243763142,3.8310219999999995,True,False,3.8310974420664397
35,2048,256,8,2048,7.413091536623328,2,1,8,DLMT,500,10,False,2048,1,1024,1,2,2,False,1,1,False,10,0.003445434805652366,7.415227,True,True,7.417362463376672
36,32,16,16,1,3.585505420616345,128,8,2048,DLMT,500,10,True,512,4,2048,11,2,1,True,1,1,False,10,0.00992679686505162,3.5916580000000002,True,True,3.5978105793836557
37,1,512,4,1,0.3594282911014083,4,256,32,DLMT,500,10,False,8,2,1,1,30,1,True,1,1,False,10,0.024077651676399008,0.3743515,True,True,0.3892747088985917
38,1024,1024,8,16,3.4279662609735744,1,512,2048,DLMT,500,10,True,1,1,2048,4,1,2,False,2,4,False,10,0.00027063628729341723,3.428134,True,False,3.4283017390264257
39,2048,2048,32,64,4.074919399383889,1024,128,4,DLMT,500,10,False,2048,64,512,1,22,1,False,1,3,False,10,0.003521487753776937,4.077102000000001,True,True,4.079284600616113
40,2048,128,4,1,4.845879250893482,16,16,8,DLMT,500,10,True,16,1,8,1,1,2,False,3,11,False,10,0.0007272551134230662,4.84633,True,False,4.846780749106518
41,2048,4,1,64,3.136899325297167,8,1,32,DLMT,500,10,True,16,1,512,1,30,1,False,1,1,False,10,0.0025874274869065912,3.138503,True,False,3.140106674702833
42,512,1,1024,64,4.000981236100426,4,128,32,DLMT,500,10,False,4,2048,32,6,3,1,True,10,1,False,10,0.0001609627286050342,4.001081000000001,True,False,4.001180763899576
43,1,16,4,16,5.217453733100688,2,32,8,DLMT,500,10,False,2048,256,8,2,1,1,True,23,2,False,10,0.010552306098668538,5.223993999999999,True,True,5.230534266899311
44,2048,1,2048,512,1.7647986046573725,1,8,1,DLMT,500,10,True,128,2048,1,1,1,19,True,2,2,False,10,0.01863583078373491,1.7763489999999997,True,True,1.787899395342627
45,256,512,256,16,11.852086143803641,8,16,32,DLMT,500,10,False,2048,128,512,30,1,2,False,1,1,False,10,0.0014744490496453697,11.852999999999998,True,False,11.853913856196355
46,128,128,4,1,2.8598368272423773,1024,64,1,DLMT,500,10,True,2048,2048,256,6,4,1,True,9,1,False,10,0.061310870169978875,2.897837,True,True,2.9358371727576227
47,128,1,256,2048,4.078465906000773,32,1,1,DLMT,500,10,True,2048,1,128,7,3,4,True,1,1,False,10,0.005992455256403723,4.082179999999999,True,True,4.085894093999226
48,2048,2048,8,8,13.23055678974225,128,1024,1024,DLMT,500,10,False,2048,128,1024,1,1,11,True,5,1,False,10,0.00027946377224953773,13.23073,True,False,13.230903210257749
49,256,128,1,4,2.8948449906366602,64,4,32,DLMT,500,10,False,256,1,128,1,18,1,True,1,5,False,10,0.003599592199124711,2.8970759999999998,True,True,2.8993070093633393
50,2048,1024,4,512,5.0960425915841085,1024,16,512,DLMT,500,10,False,1,1,1024,3,1,1,True,27,1,False,10,0.00025396850198392457,5.0962,True,False,5.096357408415891
51,2048,128,2,4,0.3901680499342264,2,64,2,DLMT,500,10,True,8,8,16,27,2,1,True,2,1,False,10,0.03715962352930934,0.4131994,True,True,0.4362307500657736
52,64,32,4,1024,10.092303194846982,256,8,64,DLMT,500,10,False,512,2048,2048,1,1,9,False,3,1,False,10,9.165151389890319e-05,10.09236,True,False,10.092416805153016
53,256,1024,8,1,10.084521399025562,1,4,2048,DLMT,500,10,False,2,4,1,1,1,7,True,9,1,False,10,0.0006431174076324288,10.08492,True,False,10.085318600974439
54,1,128,128,256,3.614452486438407,8,512,1,DLMT,500,10,False,2048,1,16,1,2,15,False,2,2,False,10,0.009778254496585748,3.6205130000000003,True,True,3.6265735135615937
55,16,4,2,2,0.6366317025196753,2,1,32,DLMT,500,10,False,32,2048,1024,2,1,1,True,2,15,False,10,0.10834420087337394,0.7037829,True,True,0.7709340974803247
56,2048,1,4,1,6.070012230012172,4,128,256,DLMT,500,10,False,2048,4,512,1,23,1,True,1,1,False,10,0.010538596870551687,6.076544,True,True,6.083075769987828
57,2048,64,4,2,0.22355771738037805,4,2048,64,DLMT,500,10,True,8,512,256,14,4,1,True,4,1,False,10,0.02463263147310899,0.2388249,True,True,0.25409208261962196
58,1,1024,1024,8,1.2468124372420668,128,256,1,DLMT,500,10,False,128,16,128,2,2,1,False,4,3,False,10,0.02213564491945059,1.260532,True,True,1.2742515627579332
59,2048,1024,512,2048,4.149223043249626,8,512,2,DLMT,500,10,True,512,2048,512,2,1,2,False,25,1,False,10,0.0016698371178052805,4.150258,True,False,4.151292956750374
60,1,1,1,1,4.754883915999685,1,1,1,DLMT,500,10,False,1,1,1,1,1,1,False,1,1,True,10,0.00012759702190878728,4.754963000000001,True,False,4.7550420840003165
61,512,1,8,32,0.21082633370718074,1,256,1,DLMT,500,10,True,16,1024,16,7,5,1,False,1,1,False,10,0.017662881633810485,0.22177369999999996,True,True,0.2327210662928192
62,64,512,256,16,0.1942487555549147,1,1,1,DLMT,500,10,True,16,2048,1,3,4,1,True,2,3,False,10,0.02304478690636995,0.2085318,True,True,0.22281484444508529
63,512,4,4,2048,0.19075059993715865,1,64,1,DLMT,500,10,True,16,1,256,1,4,1,True,1,16,False,10,0.01656870340612083,0.2010198,True,True,0.21128900006284135
64,2048,512,1,1,0.204253376446764,1,32,1,DLMT,500,10,True,16,64,512,2,1,1,True,18,1,False,10,0.028507042864702754,0.22192189999999998,True,True,0.23959042355323595
65,1,128,8,32,0.25807539921882694,1,2048,1,DLMT,500,10,True,16,1024,2048,21,2,1,True,1,1,False,10,0.03547269602891778,0.28006119999999995,True,True,0.30204700078117297
66,2048,32,2,256,0.25576824676859944,1,2048,1,DLMT,500,10,True,16,2048,128,2,4,1,False,19,1,False,10,0.025164050078634002,0.2713648,True,True,0.2869613532314006
67,2048,2048,8,2,0.5683801480628612,1,32,1,DLMT,500,10,True,16,1,32,30,1,1,False,1,1,False,10,0.049692640843891564,0.5991793999999999,True,True,0.6299786519371386
68,128,2048,512,4,0.5415680798447441,1,32,1,DLMT,500,10,True,16,4,4,6,1,1,True,17,1,False,10,0.03983852542903666,0.5662598,True,True,0.5909515201552559
69,256,128,8,1024,0.2799727453585392,1,4,1,DLMT,500,10,True,16,1,16,2,16,1,False,2,1,False,10,0.024751980641758754,0.29531389999999996,True,True,0.3106550546414607
70,512,1,1,8,0.3625460461621061,1,16,1,DLMT,500,10,True,16,1,2048,2,27,1,False,2,1,False,10,0.020384890454697085,0.37518050000000003,True,True,0.38781495383789394
71,32,2048,32,2048,0.19632053646759762,1,2,1,DLMT,500,10,True,16,1,1024,5,4,1,True,1,4,False,10,0.034593797005243586,0.2177616,True,True,0.23920266353240238
72,32,1,1024,1,0.1902567873666973,1,2,1,DLMT,500,10,True,16,64,1,29,1,1,True,3,1,False,10,0.029828752522524305,0.20874450000000003,True,True,0.22723221263330276
73,512,1024,2,1,0.21677198604770131,1,64,1,DLMT,500,10,True,16,1024,256,2,2,1,False,30,1,False,10,0.025696582131482,0.23269860000000003,True,True,0.24862521395229875
74,2048,1,64,256,0.17887875576311915,1,512,1,DLMT,500,10,True,16,256,2,12,8,1,False,1,1,False,10,0.03492968337674992,0.20052799999999998,True,True,0.22217724423688082
75,2048,256,256,1,0.23386968436685035,1,16,1,DLMT,500,10,True,16,2,8,6,7,1,True,2,1,False,10,0.02304909669900319,0.2481554,True,True,0.26244111563314965
76,8,2048,2,4,0.4958982721592151,1,1,1,DLMT,500,10,True,16,1,4,19,1,1,True,4,1,False,10,0.020771911954367603,0.5087725999999999,True,True,0.5216469278407847
77,2048,256,256,2,0.21106496137781877,1,1,1,DLMT,500,10,True,16,128,1024,1,3,1,False,4,7,False,10,0.03822221442158996,0.2347549,True,True,0.2584448386221812
78,2,32,1,512,0.22574617062564245,1,1,1,DLMT,500,10,True,16,1,8,1,1,1,True,21,3,False,10,0.01666910645595619,0.2360776,True,True,0.24640902937435755
79,128,32,1,512,0.165768246440708,1,128,1,DLMT,500,10,True,16,1,32,1,7,1,False,5,2,False,10,0.009166987896250327,0.1714499,True,True,0.17713155355929197
80,2048,1,16,256,0.2065636722944682,1,8,1,DLMT,500,10,True,16,1,2,1,2,1,True,1,2,False,10,0.01839725572361269,0.2179662,True,True,0.2293687277055318
81,1,2048,1,1,0.22860116483675447,1,8,1,DLMT,500,10,True,16,64,2,2,13,1,True,6,1,False,10,0.06637248286790241,0.2697385,True,True,0.3108758351632455
82,32,8,1,4,0.3502164843763935,1,2,1,DLMT,500,10,True,16,1024,128,7,1,1,False,3,1,False,10,0.022556514484512007,0.36419689999999993,True,True,0.37817731562360635
83,2048,2048,2048,512,0.17930417106707006,1,2048,1,DLMT,500,10,True,16,1,128,1,1,1,True,3,9,False,10,0.02949221594268562,0.1975833,True,True,0.21586242893292992
84,1,1,64,8,0.22633628559463817,1,2048,1,DLMT,500,10,True,16,1,8,1,5,1,False,2,1,False,10,0.032160332636494926,0.2462691,True,True,0.2662019144053618
85,128,256,64,1,0.20235991075714974,1,16,1,DLMT,500,10,True,16,512,8,1,1,1,True,10,10,False,10,0.024133928901030603,0.21731799999999998,True,True,0.23227608924285023
86,32,8,8,8,0.48322277648844736,1,8,1,DLMT,500,10,True,16,1024,1,1,12,1,False,1,9,False,10,0.03499563949537142,0.5049128999999999,True,True,0.5266030235115524
87,1,1024,1,16,0.2422399030934244,1,1024,1,DLMT,500,10,True,16,64,128,6,1,1,False,1,7,False,10,0.04311263484513559,0.2689609,True,True,0.2956818969065756
