id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,128,32,27.733833615534348,130,1,512,1,128,1,DLMT,500,10,True,16,1,32,1,7,1,False,5,2,0.1714499,True
