id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.0276667833856075,2048,256,256,1,1,64,512,RS,True,True,True,True,False,26,8,8,0.08777291714285713,1,11,1,301
