id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
12,True,False,1,2048,4,32,5.825378203277418,False,DLMT,False,1,17,1,False,10,16,1,9,2,2,0.0012387913464339908,5.826146,True,64,1,512,5.8269137967225815,4
13,True,True,1,64,1,2,6.380197592904027,False,DLMT,True,1,12,1,False,10,512,21,1,2,32,0.0006750733293501933,6.380616,True,16,32,2,6.381034407095973,2048
14,True,True,128,256,1,8,6.516578006264987,False,DLMT,False,18,1,1,True,10,1,1,11,16,8,0.011547355757921431,6.523735,True,4,32,256,6.530891993735014,1024
15,False,True,64,256,1,32,7.3488601490219345,False,DLMT,True,1,25,256,True,10,1024,1,29,32,2,0.0003724634210228166,7.349091,True,8,1,32,7.349321850978065,512
16,False,True,8,2048,1,1,4.384413601972492,False,DLMT,True,20,1,128,True,10,512,1,2,2,4,8.938120607831575e-05,4.384469,True,8,2,4,4.384524398027509,256
17,False,True,4,2048,1,2,5.0255663118116916,False,DLMT,False,24,1,2,False,10,2048,30,1,32,1,0.0006529387413838348,5.025971,True,1,128,32,5.026375688188309,1024
18,False,False,8,128,4,16,5.90447951277457,False,DLMT,True,1,6,1,False,10,512,2,1,16,2,6.209669878521233e-05,5.9045179999999995,True,256,4,1,5.904556487225429,512
19,True,False,4,64,4,4,5.931147724972716,False,DLMT,False,12,1,1,True,10,64,5,1,16,1,0.00011338430226451885,5.931218,True,2,4,8,5.931288275027285,2048
20,False,True,1,1,4,1,5.843381871132726,False,DLMT,False,20,1,1024,True,10,256,3,1,32,1,0.0003583908480973862,5.843604,True,2,1,1024,5.843826128867274,2048
21,True,False,2,1,16,8,5.900452715587016,False,DLMT,False,11,1,128,True,10,128,20,1,1,8,0.004422888648835865,5.903194000000001,True,128,128,32,5.905935284412986,128
22,True,False,2,256,2,1,6.439748143656013,False,DLMT,False,12,1,8,True,10,1,7,1,2,4,0.0024747799902214095,6.441281999999999,True,8,16,256,6.4428158563439855,16
23,True,True,32,1,2,32,6.174834927182658,False,DLMT,True,1,25,512,True,10,512,1,12,4,32,0.001713587173154532,6.175897,True,512,2,4,6.176959072817342,256
24,True,True,4,4,8,16,6.539137970850929,False,DLMT,False,29,1,256,True,10,4,1,22,16,8,0.0001500966355386089,6.539231000000001,True,4,2048,1,6.539324029149073,1
25,False,False,4,512,2,32,5.903233447635426,False,DLMT,True,21,1,512,True,10,2048,1,3,8,2,3.6386810797373373e-05,5.903256,True,512,8,256,5.903278552364574,16
26,False,True,4,512,2,1,4.384884211878194,False,DLMT,False,11,1,2048,True,10,8,1,1,2,4,0.00015293462655664004,4.384979,True,128,512,8,4.385073788121807,1
27,False,True,64,512,16,1,4.410986536029296,False,DLMT,True,27,1,1,True,10,128,21,1,32,4,0.00010562196741209796,4.411052,True,128,2,128,4.411117463970704,1
28,True,False,1,1024,4,1,6.229723542844408,False,DLMT,True,2,1,1,True,10,128,1,26,8,4,0.0058268572146569836,6.233335000000001,True,64,2,256,6.236946457155594,1024
29,False,False,16,2048,4,4,5.833037970740609,False,DLMT,True,25,1,1024,False,10,2048,1,6,4,8,0.00015171025014798693,5.833132,True,64,256,1,5.833226029259391,256
30,False,True,2,4,8,1,6.836677757556603,False,DLMT,False,6,1,8,False,10,4,1,10,16,4,0.0003343725467200663,6.836885,True,8,1,1,6.837092242443396,128
31,True,False,2,2048,16,2,5.847264111708105,False,DLMT,True,1,6,8,True,10,1,23,1,2,32,0.003192810830600702,5.8492429999999995,True,4,64,64,5.851221888291894,64
32,True,False,512,64,32,2,6.154694010865656,False,DLMT,True,1,28,128,True,10,2048,8,1,8,2,0.005793833359702398,6.158285,True,128,2,1,6.161875989134344,64
33,True,True,1,1024,1,16,4.380925291708105,False,DLMT,False,1,29,16,True,10,2,20,1,2,32,0.0024503395683048842,4.382444,True,2,2,1,4.383962708291894,128
34,True,True,4,256,32,4,5.81768539435686,False,DLMT,False,1,26,64,True,10,1,1,23,1,2,0.0026921894435571127,5.819354,True,8,2,1,5.821022605643139,128
35,False,True,4,1024,1,2,4.678536962628938,False,DLMT,True,10,1,2,True,10,2048,28,1,1,1,0.00033888198535782585,4.6787469999999995,True,2,2,4,4.678957037371061,8
36,False,True,128,4,16,4,6.035892644572474,False,DLMT,True,30,1,2048,True,10,256,8,1,1,1,0.002169032272696799,6.037237,True,4,128,4,6.038581355427526,1
37,True,True,2048,64,8,16,4.464603135593343,False,DLMT,True,18,1,128,True,10,1,1,26,32,1,0.0012985977052190213,4.465408,True,2,8,8,4.466212864406657,2048
38,True,False,8,2048,16,1,5.487543173781272,False,DLMT,False,1,8,1024,False,10,2048,1,6,8,2,0.00016590358645918288,5.487646000000001,True,16,8,4,5.48774882621873,1
39,False,True,4,512,2,32,6.957362056631463,False,DLMT,False,4,1,16,True,10,4,20,1,1,32,0.0006065607966230956,6.957738000000001,True,8,32,128,6.958113943368539,128
40,False,False,4,64,2,4,6.813484063683839,False,DLMT,False,1,5,8,True,10,2048,1,9,8,1,0.0002435261792908778,6.813635,True,2,4,1,6.81378593631616,16
41,False,False,16,256,2,1,4.38474677554286,False,DLMT,False,1,3,2048,True,10,1024,1,29,2,8,9.394147114030656e-05,4.384805,True,1,16,16,4.38486322445714,1024
42,True,True,256,1,1,32,7.798741400842724,False,DLMT,False,1,20,4,False,10,1,16,1,2,16,0.0010513139397915613,7.799392999999999,True,1,1,256,7.800044599157275,512
43,False,False,8,512,8,16,5.862078402514565,False,DLMT,False,1,29,2048,True,10,128,1,14,4,16,0.0002736347931093153,5.862248,True,4,4,64,5.862417597485435,2048
44,True,True,64,1,1,32,7.0185396062018475,False,DLMT,False,11,1,128,False,10,2048,1,18,1,4,0.00663508673643377,7.022651999999999,True,64,1024,1,7.0267643937981505,1024
45,False,True,32,1,4,2,9.596878654024303,False,DLMT,False,23,1,2048,False,10,256,30,1,1,2,0.0004620010822498514,9.597165,True,512,16,2,9.597451345975697,512
46,True,True,256,32,2,4,6.451544847232659,False,DLMT,False,29,1,1,False,10,512,1,24,1,4,0.017785158306857878,6.462568,True,2048,256,32,6.473591152767341,2048
47,True,False,1,64,8,8,6.4774773071587095,False,DLMT,False,1,23,1,True,10,128,3,1,16,4,0.01193086819975805,6.484872,True,2,8,1,6.492266692841291,1024
48,True,True,1,8,2,32,6.57148131735608,False,DLMT,False,19,1,16,False,10,16,1,7,1,32,8.822698000049153e-05,6.571536,True,16,1,4,6.57159068264392,16
49,False,False,2,8,1,8,6.063509181487968,False,DLMT,True,29,1,64,True,10,256,1,12,4,8,0.00015298365925810756,6.063604,True,1,8,4,6.063698818512032,1
50,True,True,32,1,2,2,3.124023476760069,False,DLMT,False,29,1,1024,True,10,2048,1,22,16,1,0.005144480148664176,3.1272120000000005,True,8,4,1024,3.130400523239932,256
51,True,False,2,16,1,32,4.364601971966492,False,DLMT,True,8,1,16,True,10,2048,30,1,4,32,0.00190067356481858,4.365779999999999,True,16,4,16,4.3669580280335065,64
52,True,False,8,1,16,1,5.881880891707559,False,DLMT,True,1,13,512,True,10,64,1,3,1,32,0.00016474525789829503,5.881983,True,2,1,32,5.882085108292441,256
53,True,False,64,2048,8,2,7.016460527462527,False,DLMT,True,1,30,2048,True,10,64,1,8,1,32,0.00021212260605609672,7.016592,True,2048,1024,512,7.016723472537473,1024
54,False,False,1024,8,4,32,6.038858380933899,False,DLMT,True,28,1,2048,False,10,1,1,25,2,32,0.0004495342033705572,6.039136999999999,True,8,32,1,6.0394156190661,512
55,False,True,256,1,1,4,5.934452996324206,False,DLMT,False,1,7,512,False,10,2048,1,9,8,1,0.00024040798655628165,5.934602,True,256,128,256,5.934751003675794,1024
56,False,False,2,256,16,2,4.442906437532078,False,DLMT,True,17,1,512,False,10,512,1,28,1,1,0.00010094057657870143,4.442969,True,2,128,1,4.4430315624679215,512
57,True,False,1,64,32,2,7.302706157803254,False,DLMT,False,25,1,1,True,10,16,18,1,1,16,0.012584551005101516,7.310505999999999,True,512,32,64,7.318305842196745,2048
58,True,True,2,512,32,4,4.552859511721234,False,DLMT,False,1,23,512,True,10,256,1,30,16,4,0.0003831722850104298,4.553097,True,64,2,8,4.553334488278766,32
59,False,True,8,128,8,16,4.457468512561301,False,DLMT,True,1,6,512,False,10,1,1,28,2,32,0.00010565983153491566,4.457534000000001,True,256,2,8,4.4575994874387,2
60,False,False,2,1,2,2,6.083049328894038,False,DLMT,False,12,1,512,True,10,256,29,1,2,32,0.00015113239229227468,6.0831430000000015,True,64,4,512,6.083236671105965,4
61,True,False,64,64,8,2,6.174131635967735,False,DLMT,False,13,1,1024,True,10,1,21,1,4,1,0.00029584624384956267,6.174314999999999,True,256,2,2,6.174498364032263,128
62,True,False,64,512,8,4,6.210540711459479,False,DLMT,False,16,1,512,False,10,64,22,1,16,1,0.011420369915199664,6.217619,True,1,8,1,6.224697288540521,16
63,True,False,8,64,8,8,6.468636858893635,False,DLMT,True,1,7,2048,False,10,1024,1,29,32,1,0.020284352811958253,6.481209,True,1024,2048,32,6.493781141106364,1
64,False,False,4,128,2,4,5.9333258162543485,False,DLMT,True,1,27,1,False,10,128,1,19,8,1,0.00014389232085145682,5.933414999999999,True,32,2,64,5.93350418374565,8
65,True,False,1024,512,2,32,6.802545158639524,False,DLMT,True,1,28,128,True,10,1,17,1,32,4,0.01976272916375676,6.814794000000001,True,16,1,64,6.827042841360478,32
66,False,True,8,512,32,2,5.8659059383606476,False,DLMT,False,2,1,128,True,10,128,1,7,32,4,8.077128202520083e-05,5.865956,True,8,512,256,5.866006061639352,1
67,False,False,4,2048,8,16,6.924105443326757,False,DLMT,False,8,1,128,False,10,8,6,1,16,2,0.0017692246889527475,6.9252020000000005,True,2,64,16,6.9262985566732445,512
68,False,False,1,1,4,16,5.924837220502549,False,DLMT,False,1,26,2048,True,10,4,1,11,4,1,8.676981041803157e-05,5.924891,True,2048,128,1,5.924944779497451,2048
69,True,False,16,16,2,2,5.823254442788957,False,DLMT,True,1,23,2048,False,10,64,1,24,32,4,0.00014933519344089512,5.823347,True,256,8,2,5.823439557211043,1024
70,True,False,2048,2048,8,16,7.678883495166665,False,DLMT,False,13,1,512,False,10,1,1,2,8,16,0.00414734662163648,7.6814540000000004,True,4,1024,2048,7.684024504833336,1
71,True,False,2,1,1,1,4.383603493077904,False,DLMT,True,1,16,256,True,10,16,25,1,2,1,0.0008704602231003616,4.384143,True,64,2048,16,4.384682506922096,2048
72,True,False,16,512,8,4,5.895876041161509,False,DLMT,True,2,1,256,True,10,64,7,1,32,4,0.00017579817974039912,5.8959850000000005,True,64,1024,4,5.896093958838492,2048
73,False,True,8,2048,8,2,6.33948410377649,False,DLMT,True,1,18,256,False,10,64,1,6,8,8,0.00020312557692206233,6.33961,True,256,1,256,6.339735896223511,256
74,False,False,2,8,4,1,4.391466688544967,False,DLMT,True,1,2,1024,False,10,8,8,1,4,32,6.019966777306535e-05,4.391503999999999,True,1,512,1,4.391541311455032,1
75,False,True,2048,2048,1,32,7.428563224998496,False,DLMT,False,1,30,64,True,10,1,16,1,1,2,0.00023681216184991336,7.42871,True,64,1024,1,7.4288567750015035,1024
76,False,False,32,512,1,2,4.39579786647041,False,DLMT,False,1,1,256,False,10,512,12,1,8,2,0.00012929037087118002,4.395878000000001,True,2,8,4,4.395958133529591,512
77,True,False,2048,128,32,4,6.1730994416694065,False,DLMT,True,1,18,2048,False,10,1,1,6,8,2,0.0057140798909360154,6.176641,True,8,256,1,6.180182558330594,1
78,False,True,4,2048,1,4,5.904415394533151,False,DLMT,False,1,1,32,False,10,1,1,5,16,1,0.0001510264877430016,5.904509000000001,True,2,1,256,5.904602605466851,512
79,False,True,2,1024,16,4,6.3867576349267585,False,DLMT,False,11,1,256,False,10,8,1,19,32,1,0.00011998333217581537,6.386832,True,1,512,1,6.386906365073242,1024
80,True,True,8,512,32,4,6.720321269027735,False,DLMT,True,19,1,128,True,10,16,17,1,2,16,0.0011660806147090414,6.721043999999999,True,128,16,256,6.721766730972263,256
81,True,False,512,1024,1,4,6.304736205797163,False,DLMT,True,1,16,256,True,10,1,3,1,32,2,0.021994035918857662,6.3183679999999995,True,8,32,512,6.331999794202836,512
82,True,True,16,256,32,4,8.279940971891781,False,DLMT,False,23,1,8,True,10,1,5,1,8,16,0.005509931397031842,8.283356000000001,True,1,1,256,8.286771028108221,16
83,True,True,8,256,16,2,4.713884571233619,False,DLMT,False,9,1,1,True,10,32,9,1,2,8,0.0007880488563535167,4.714373,True,2048,128,64,4.7148614287663815,2048
84,False,True,8,2048,16,8,6.687984122668735,False,DLMT,True,1,7,2048,True,10,8,30,1,32,4,0.0006596976580222424,6.688393,True,16,512,128,6.688801877331264,2048
85,False,False,2,512,1,2,6.166817428202722,False,DLMT,False,1,8,256,True,10,1,1,16,2,1,0.00020421557237383843,6.166943999999999,True,1,32,2,6.167070571797276,256
86,False,True,2,512,16,4,6.571026303002537,False,DLMT,False,1,20,1,False,10,2048,1,5,16,4,0.0001447204201210834,6.571116000000001,True,64,4,16,6.571205696997465,1
87,False,True,1,1024,32,4,6.018975364932649,False,DLMT,True,9,1,64,False,10,16,1,30,32,4,0.00020270421801239148,6.019101,True,8,8,16,6.019226635067351,1024
88,True,True,32,256,16,4,6.465905129720317,False,DLMT,False,1,1,128,False,10,32,4,1,32,4,0.0001449999999999561,6.465995000000001,True,1,16,8,6.466084870279685,2048
89,True,True,1,2,16,2,7.8544478854523705,False,DLMT,False,1,26,256,True,10,256,1,19,2,16,0.0011892876018860942,7.8551850000000005,True,128,1,1,7.855922114547631,32
90,True,True,8,1024,4,4,14.161047012373777,False,DLMT,False,30,1,1,False,10,8,30,1,8,16,0.0009728823155965518,14.16165,True,32,4,2,14.162252987626223,256
91,False,False,256,2048,32,2,5.883507361589469,False,DLMT,True,1,21,2048,False,10,1,1,22,32,1,0.00026724707669112147,5.883673,True,2048,2,4,5.883838638410531,2
92,False,False,2,256,1,16,4.4633914853104875,False,DLMT,True,30,1,512,False,10,64,4,1,1,32,0.00011054410884355723,4.4634599999999995,True,128,2,128,4.463528514689512,2048
93,True,False,1,1,16,1,4.856795893042995,False,DLMT,True,28,1,64,True,10,512,3,1,4,8,0.0019750189872504843,4.85802,True,2,32,8,4.8592441069570045,128
94,False,False,512,512,4,32,6.042744481831894,False,DLMT,False,1,18,64,False,10,1024,8,1,4,32,0.0001992887352561201,6.042868,True,8,1,16,6.042991518168106,128
95,False,True,32,1024,2,8,4.4250808157699275,False,DLMT,True,1,16,32,False,10,1,1,29,1,1,0.00011162437009906156,4.4251499999999995,True,1,2,16,4.425219184230071,512
96,True,True,1,64,1,2,6.210425610973764,False,DLMT,False,8,1,16,True,10,16,8,1,2,8,0.0012720157231731841,6.211214,True,4,1,32,6.212002389026236,2
97,False,True,1024,128,2,1,6.545394351793734,False,DLMT,True,1,3,512,False,10,1024,1,16,4,4,0.00031405254337453004,6.545589,True,128,64,32,6.545783648206266,64
98,True,True,256,8,2,16,6.730966058486468,False,DLMT,False,9,1,1024,True,10,2048,1,22,2,2,0.001192235295568894,6.731705,True,64,1,4,6.732443941513532,2048
99,True,False,128,1,2,2,5.831200015335707,False,DLMT,False,1,9,2,True,10,512,1,8,2,4,0.0014827235076035762,5.8321190000000005,True,1,2048,1,5.833037984664294,1
100,True,True,1,128,8,8,7.388040093305214,False,DLMT,False,1,11,256,False,10,256,28,1,32,2,0.02207166237509071,7.401719999999999,True,8,16,1,7.415399906694784,16
101,True,True,512,2048,2,32,4.651198755064912,False,DLMT,False,1,1,8,True,10,512,18,1,4,4,0.0020639806200641563,4.652478,True,8,2,32,4.653757244935089,1
102,False,False,256,32,8,4,6.32423047875738,False,DLMT,True,1,19,32,True,10,1,25,1,2,32,0.0002864192730944862,6.324408000000001,True,8,4,1,6.324585521242621,1024
103,True,False,1,256,1,2,7.8260525679548225,False,DLMT,False,20,1,512,True,10,128,1,4,8,16,0.005479927827991907,7.829448999999999,True,64,1,128,7.832845432045176,1
104,True,False,64,128,8,16,5.734658080870648,False,DLMT,False,1,30,512,True,10,1,1,6,2,2,0.0011308885886770362,5.735359000000001,True,8,8,128,5.736059919129353,512
105,False,True,32,256,1,1,6.027369946078386,False,DLMT,False,7,1,32,True,10,32,1,25,16,4,0.00015013660446416507,6.027463,True,4,16,128,6.027556053921614,1
106,False,True,1,1,32,4,7.639093375803526,False,DLMT,True,19,1,64,False,10,512,11,1,2,4,0.00038823188946804566,7.639334000000001,True,1,1,8,7.6395746241964755,16
107,False,False,64,128,32,1,9.328022463458787,False,DLMT,False,1,23,32,True,10,1024,14,1,32,2,8.476437931095307e-05,9.328075,True,8,128,8,9.328127536541214,512
108,False,False,2048,64,8,2,5.833970692411428,False,DLMT,True,23,1,2048,False,10,2048,30,1,1,8,0.00025219238687963514,5.8341270000000005,True,2048,2,32,5.834283307588573,128
109,True,True,8,128,1,2,inf,False,DLMT,False,30,1,512,True,1,512,6,1,1,8,inf,inf,False,512,4,2,inf,8
110,True,False,128,128,32,4,7.005898604883743,False,DLMT,True,1,11,16,False,10,2048,5,1,1,32,0.00018618270596377663,7.006014,True,2,16,64,7.0061293951162575,16
111,False,False,4,64,2,32,6.764352045327444,False,DLMT,False,1,11,1024,False,10,16,30,1,2,2,0.00018385864135246488,6.7644660000000005,True,2,512,2,6.764579954672557,512
112,True,True,2,32,32,1,4.366520188529929,False,DLMT,True,1,3,2048,True,10,16,1,13,8,4,0.003975203642582455,4.368984,True,256,4,8,4.371447811470071,512
113,False,True,2,1,1,8,5.873528015128985,False,DLMT,True,1,1,1024,False,10,1,1,6,1,8,0.0001661595618674612,5.873631,True,256,32,2048,5.873733984871015,256
114,True,False,2048,512,8,4,6.276070510638446,False,DLMT,False,29,1,512,True,10,1,1,23,1,2,0.01756788743702559,6.286959,True,512,8,128,6.297847489361555,8
115,True,False,8,512,16,8,5.829172454960538,False,DLMT,True,1,16,2048,False,10,1024,9,1,4,16,0.002819553156086922,5.83092,True,512,64,1,5.832667545039461,128
116,True,False,4,8,4,8,5.83599815315155,False,DLMT,True,1,26,1,False,10,2048,27,1,4,4,0.0001481890684227475,5.83609,True,1,1024,2,5.836181846848451,1
117,True,True,4,1,2,1,4.943547493704625,False,DLMT,False,26,1,32,False,10,1,1,10,1,4,0.010091249476650545,4.949801999999999,True,2,2,64,4.956056506295373,32
118,False,True,4,4,16,1,4.373851881721566,False,DLMT,True,18,1,1,True,10,16,2,1,1,2,8.570297544416411e-05,4.373905,True,16,8,1,4.373958118278433,16
119,True,False,16,1,2,16,5.816517642906491,False,DLMT,True,1,3,32,False,10,32,3,1,8,1,0.0044149387311717865,5.819254,True,8,4,1,5.821990357093509,32
120,True,False,64,512,8,8,5.902859644188464,False,DLMT,True,1,16,64,True,10,1,1,22,1,2,0.00013287588193507582,5.902942,True,32,128,4,5.903024355811537,1
121,False,True,2048,2048,16,4,7.229193013606007,False,DLMT,False,5,1,1024,False,10,1,17,1,4,2,0.0025943841273025734,7.230801,True,256,2048,4,7.232408986393992,2048
122,True,True,32,256,8,1,4.933797070963927,False,DLMT,True,29,1,1,False,10,1,17,1,4,8,0.00197795879633532,4.935022999999999,True,2048,32,32,4.936248929036071,1024
123,False,True,256,512,32,2,6.5731118574417104,False,DLMT,False,1,16,1,True,10,1024,17,1,1,16,0.0002567664308275404,6.573271,True,512,4,128,6.57343014255829,16
124,False,True,32,128,1,2,6.144168146513889,False,DLMT,False,24,1,1,True,10,512,8,1,16,2,0.00031922405924369947,6.144366,True,512,4,2,6.144563853486111,2048
125,True,False,256,512,1,4,6.850326225692319,False,DLMT,False,5,1,2048,False,10,512,1,18,2,16,0.0012952254629985283,6.851129,True,2048,32,32,6.8519317743076815,1
126,False,True,4,1,2,8,6.521859188614694,False,DLMT,True,1,13,1,False,10,4,1,28,2,1,0.00013038404810406928,6.521940000000001,True,1024,64,256,6.522020811385308,512
127,True,False,256,256,8,1,6.185769434865069,False,DLMT,False,1,1,1,False,10,1,1,19,1,8,0.0001670957809162413,6.185873,True,4,1,16,6.185976565134931,256
128,True,True,2048,1,8,8,7.015996033391137,False,DLMT,True,1,25,2048,True,10,2048,17,1,16,2,0.011724790019441886,7.023263000000002,True,8,1,2048,7.030529966608866,512
129,False,True,4,1,2,2,4.387823922429839,False,DLMT,True,20,1,2048,True,10,256,1,16,1,4,4.691481642297445e-05,4.387853,True,1,2048,2048,4.38788207757016,2048
130,True,False,1,1,32,1,6.444568607753217,False,DLMT,False,29,1,2048,False,10,8,1,29,8,4,0.005002286377247892,6.447669,True,4,256,1,6.450769392246784,2048
131,False,True,1,512,2,32,6.926151024454706,False,DLMT,True,1,17,64,True,10,1,5,1,2,2,0.00016614451540749757,6.926254,True,64,128,256,6.9263569755452945,1024
132,True,True,16,64,32,2,7.414556003612452,False,DLMT,False,11,1,32,False,10,2048,1,12,4,16,0.00263796303992307,7.4161909999999995,True,16,8,64,7.417825996387547,512
133,False,False,2,256,8,16,6.002727611681706,False,DLMT,True,1,19,1024,True,10,512,8,1,1,32,0.0001716508083290395,6.002834,True,512,2048,8,6.002940388318294,1
134,False,False,2048,8,32,2,5.90730962819208,False,DLMT,False,1,4,8,False,10,2048,1,1,1,32,0.00015226293048538494,5.907404,True,2,1024,4,5.907498371807919,1
135,False,False,16,4,2,32,9.166373689469486,False,DLMT,False,1,27,32,False,10,2048,1,19,32,2,0.00039095268255860097,9.166616000000001,True,1,2,4,9.166858310530516,512
136,False,False,1,256,32,2,6.17688149415919,False,DLMT,True,20,1,256,False,10,1024,18,1,1,1,0.0003251169020523414,6.1770830000000005,True,4,1,2,6.177284505840811,2
137,False,False,16,64,16,4,5.843024990730196,False,DLMT,True,1,5,2,True,10,512,1,7,2,1,3.5510561809043145e-05,5.843047,True,1,16,8,5.843069009269804,32
138,True,False,512,2048,4,2,6.746364592647943,False,DLMT,True,1,22,1024,False,10,2048,1,13,1,1,0.00034109236285780785,6.746575999999999,True,4,64,128,6.7467874073520555,2048
139,False,False,128,16,8,16,4.626350466344503,False,DLMT,False,28,1,16,True,10,2048,1,1,2,16,0.0002428765118324721,4.626501,True,8,2,4,4.626651533655497,2048
140,True,False,32,32,4,8,6.83963507147933,False,DLMT,False,25,1,1024,False,10,2048,1,1,2,16,0.001234163684443984,6.8404,True,64,8,32,6.841164928520669,16
141,True,False,1,2048,2,8,6.474141368020441,False,DLMT,False,1,17,128,True,10,64,11,1,16,2,0.011551612398275816,6.481301,True,16,2,1024,6.488460631979559,512
142,True,True,4,1,8,1,4.3722399575008675,False,DLMT,False,19,1,128,False,10,8,3,1,4,2,0.001992662791342343,4.373475,True,1,4,1,4.3747100424991325,32
143,True,True,1,1,16,4,7.417944223454321,False,DLMT,True,25,1,1,False,10,64,10,1,4,16,0.002555323071550826,7.4195280000000015,True,8,1,512,7.421111776545682,64
144,False,False,8,1,2,8,6.294447588947837,False,DLMT,True,16,1,1,False,10,1024,1,25,16,4,0.0001184440796325829,6.294521,True,32,8,16,6.294594411052162,1
145,False,False,1,32,1,1,6.825041889832514,False,DLMT,False,26,1,1024,False,10,1,1,21,2,1,0.0009569456619891953,6.825635,True,8,512,1,6.826228110167486,2048
146,False,True,1,4,8,4,6.321231765554006,False,DLMT,True,1,21,128,True,10,1,25,1,16,4,0.00013268006632507928,6.321314,True,32,1,2,6.321396234445994,16
147,False,True,2048,2048,2,8,6.159023385712312,False,DLMT,True,21,1,128,True,10,2048,1,7,4,2,0.00012361229712279685,6.1591000000000005,True,32,8,4,6.159176614287689,8
148,True,True,2048,16,1,2,6.551179526276038,False,DLMT,False,1,26,512,True,10,2048,1,30,1,16,0.0002556873090320253,6.551337999999999,True,8,32,2,6.551496473723961,64
149,False,False,512,64,4,1,5.871938289205942,False,DLMT,True,1,29,64,False,10,512,1,21,4,8,0.00010763363786498616,5.872005,True,16,256,32,5.872071710794057,2048
150,False,True,16,256,16,1,7.660211800787073,False,DLMT,False,1,12,64,False,10,32,1,13,8,1,0.0003278490506315221,7.660415,True,64,1,2,7.660618199212927,1024
151,True,False,16,2048,1,32,7.613670327423997,False,DLMT,False,25,1,2048,True,10,128,6,1,4,16,0.0022292411264823067,7.615052,True,128,512,8,7.616433672576004,1024
152,False,False,1,16,32,2,5.938232607704611,False,DLMT,True,28,1,2048,True,10,1,21,1,8,16,0.00038140398529641666,5.9384689999999996,True,64,8,8,5.938705392295388,16
153,False,False,512,1,4,16,6.07042600918467,False,DLMT,True,19,1,128,True,10,1,1,30,8,8,0.00010163168797171127,6.070489,True,16,64,2048,6.07055199081533,1
154,False,True,8,1,2,2,6.248709629036591,False,DLMT,False,1,26,2048,False,10,1,14,1,32,1,0.00015710187777364282,6.248807,True,128,4,16,6.24890437096341,1
155,False,False,4,1,2,32,5.90319394215331,False,DLMT,True,1,15,64,False,10,2048,20,1,16,8,0.0001743444865776137,5.903302,True,32,8,512,5.90341005784669,2048
156,False,False,2048,32,8,1,6.284159994355297,False,DLMT,False,1,8,2048,True,10,2048,21,1,8,8,0.00014844527611218426,6.284252,True,256,32,8,6.284344005644704,512
157,False,False,8,4,1,8,6.073430413582418,False,DLMT,False,9,1,128,True,10,256,26,1,8,1,0.0013255776099497633,6.0742519999999995,True,64,128,1,6.075073586417581,1
