id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
23,8,8,2048,False,1,1,64,32,2048,1,0.17113056231383963,512,512,32,DLMT,8,True,True,False,1,256,True,14,1,18,1024,8,35,128,3,30,0.1725850857142857,1,False,0.004390425819708991,True,0.1740396091147318
24,8,8,256,False,1,256,64,512,2048,1,inf,64,32,512,DLMT,1,False,True,True,128,1,True,8,1,17,256,1,1,2048,23,30,inf,32,False,inf,False,inf
25,1,32,512,False,1,32,16,256,1,3,0.25816169178714443,32,256,1,DLMT,1,False,False,True,1024,2048,False,1,29,13,2048,8,35,1,13,1,0.2587766285714285,1,True,0.0018561642489778958,True,0.2593915653557126
26,1,1,512,False,32,512,128,1,128,10,0.26958019494455937,64,512,256,DLMT,8,True,True,True,256,1,False,29,1,11,2048,1,35,256,1,1,0.27119105714285713,8,True,0.004862328777406133,True,0.2728019193411549
27,1,1,1,False,1,64,512,512,1,6,0.18743637432402127,256,512,512,DLMT,32,False,False,False,1,1,True,6,28,1,256,1,35,1,1,17,0.18896882857142855,1,True,0.0046256572381552395,True,0.19050128281883583
28,32,1,1024,False,1,32,64,16,64,18,0.19410637051479238,1,128,1,DLMT,1,False,False,False,128,256,False,16,9,1,512,1,35,64,1,21,0.19413268571428574,1,False,7.943146962852097e-05,True,0.1941590009137791
29,1,1,64,False,1,1,128,1,256,10,0.09121343604801795,512,1,32,DLMT,1,True,False,True,1024,256,True,1,15,26,2048,1,35,128,1,21,0.09516306571428572,32,True,0.011921813055570335,True,0.09911269538055349
30,8,1,1024,False,1,64,16,64,256,30,0.1169191193556327,1,256,512,DLMT,8,True,False,True,64,1,True,1,9,25,512,1,35,256,18,1,0.12030422857142857,8,False,0.010217828670894569,True,0.12368933778722443
31,1,1,1,False,8,128,1,32,2048,13,0.07895813905596547,512,512,16,DLMT,1,True,False,True,1,2048,False,1,15,4,128,1,35,128,12,1,0.08018704,32,True,0.0037093926662845654,True,0.08141594094403454
32,1,8,1,False,8,256,256,1,1,25,0.19165773309687442,16,256,128,DLMT,1,True,True,True,1,1,False,1,21,11,2048,32,35,128,1,29,0.19171308571428572,1,False,0.00016707985625845673,True,0.19176843833169702
33,1,8,1,False,8,128,1,1,64,6,0.12251502882931135,32,64,16,DLMT,1,False,False,False,64,64,True,11,1,10,2048,1,35,256,1,11,0.12453642857142856,1,True,0.006101521376020971,True,0.12655782831354576
34,1,1,2048,False,1,512,1,128,1024,1,0.10418488718552511,512,64,64,DLMT,1,False,True,False,2048,1,False,17,1,6,2048,32,35,2048,30,2,0.10421725714285714,1,False,9.770753527225772e-05,True,0.10424962710018916
35,8,8,256,False,1,1,512,64,1,1,0.16938323443946068,128,1,64,DLMT,32,True,True,True,256,2048,True,23,1,15,2048,1,35,1,17,18,0.16986562857142856,1,False,0.0014560890884384077,True,0.17034802270339644
36,32,1,512,False,1,1,1,16,512,20,0.087374210242345,1,32,1,DLMT,8,True,True,True,1,1,True,23,1,16,128,1,35,2048,1,28,0.08845321714285714,8,False,0.0032569429644100927,True,0.08953222404336929
37,1,32,2048,False,1,16,32,256,256,12,0.2333676280557574,128,64,1,DLMT,8,False,True,True,1,64,True,1,9,6,2048,8,35,2048,17,1,0.2339905714285714,1,False,0.0018803318443556605,True,0.23461351480138543
38,1,32,2048,False,1,128,512,256,512,30,0.19379040097661016,256,1,1,DLMT,1,True,True,True,2048,64,True,16,8,1,1,1,35,512,1,30,0.19499408571428573,32,False,0.0036332784673383466,True,0.1961977704519613
39,1,8,1,False,8,1,1,16,256,28,0.17163153353921567,32,256,128,DLMT,8,False,False,True,2048,1024,False,27,1,28,128,1,35,1,1,18,0.17171014285714287,1,False,0.0002372793583048276,True,0.17178875217507006
40,1,8,512,False,8,256,256,1,256,3,0.19881212567329087,512,512,1,DLMT,8,False,False,True,512,64,False,3,1,2,2048,8,35,2048,30,1,0.1989002571428571,1,False,0.0002660216256361933,True,0.19898838861242335
41,1,32,128,False,1,1,32,1,64,1,0.12318563644361055,512,128,128,DLMT,1,False,False,True,1,256,False,1,1,15,1,1,35,64,18,13,0.12321111428571427,32,False,7.690393689665099e-05,True,0.12323659212781798
42,1,1,1024,False,1,1,512,512,512,9,0.21743523204114498,1,32,1,DLMT,32,True,True,True,128,1024,True,1,30,26,2048,1,35,2048,17,1,0.21823931428571428,1,False,0.0024270929203641187,True,0.21904339653028357
43,1,1,64,False,8,64,128,16,512,1,0.17567986684279893,256,64,512,DLMT,8,True,False,False,512,2048,True,13,1,24,1024,1,35,2048,19,15,0.18260882857142857,1,True,0.020914818192558006,True,0.1895377903000582
44,8,1,1024,False,1,1,1,512,1,5,0.09548467221841214,256,1,512,DLMT,1,True,False,False,256,512,False,8,1,26,1024,32,35,1024,13,1,0.09557150285714286,1,False,0.0002620951152166111,True,0.09565833349587358
45,8,8,1,False,1,1,64,128,512,15,0.09889146597050313,1,512,64,DLMT,1,True,True,False,64,512,True,29,6,1,256,8,35,128,15,1,0.1000209,1,True,0.003409155413546629,True,0.10115033402949686
46,1,1,128,False,32,1,512,1,512,26,0.20374539801506178,1,32,16,DLMT,1,False,True,True,2048,1,False,14,1,1,1,32,35,2048,23,1,0.20385134285714288,1,False,0.00031979064069724203,True,0.20395728769922397
47,8,1,1024,False,8,512,16,128,512,1,0.12533400004146633,256,256,16,DLMT,32,False,True,False,2048,256,True,1,21,23,1,1,35,1,12,15,0.12591171428571432,1,True,0.0017438093698473307,True,0.1264894285299623
48,1,8,1024,False,1,512,1,16,256,12,0.10708938977262332,16,1,256,DLMT,8,False,False,True,1,2048,True,22,28,1,512,1,35,64,7,1,0.10931988571428572,1,False,0.006732670626012189,True,0.11155038165594812
49,1,1,1024,False,1,512,128,32,1024,6,0.09422382752135272,32,16,32,DLMT,1,False,False,True,512,256,False,19,14,1,1,8,35,1,1,15,0.0942443142857143,1,False,6.18385508186182e-05,True,0.09426480105007587
50,32,1,1,False,1,1,128,32,2048,1,0.085632191509101,64,128,1,DLMT,1,True,False,False,2048,256,False,20,1,29,1024,1,35,1024,11,2,0.08564891142857141,32,False,5.046846693829837e-05,True,0.08566563134804182
51,32,1,128,False,1,32,64,512,2048,3,inf,1,16,256,DLMT,8,True,False,True,128,2048,True,29,18,1,2048,8,1,1,30,1,inf,1,False,inf,False,inf
52,1,32,1,False,1,128,64,16,256,1,0.24435627477687155,1,512,64,DLMT,1,False,False,False,1024,1024,False,18,15,1,1024,8,35,512,11,30,0.2444410571428572,1,False,0.0002559124786615414,True,0.24452583950884282
53,1,8,512,False,8,64,64,16,128,29,0.14537776625192622,128,256,1,DLMT,1,True,True,False,128,256,False,12,28,1,1024,1,35,256,25,1,0.14542511428571425,8,False,0.00014291831261819732,True,0.14547246231950228
54,1,8,1,False,8,512,32,256,1,15,0.17896269175613075,1,64,512,DLMT,1,True,True,False,1024,512,True,7,1,29,1024,8,35,1,1,2,0.1839582,1,True,0.015078759385875981,True,0.18895370824386923
55,1,1,1,False,32,1,128,512,1,7,0.10764420774724218,16,512,1,DLMT,1,False,False,False,128,256,True,1,12,18,2048,1,35,1024,1,3,0.10998197142857143,32,False,0.0070564543848095525,True,0.11231973510990068
56,1,1,256,False,32,1,512,32,1,2,0.19251140501340674,32,128,1,DLMT,1,True,False,False,1,128,False,1,28,28,256,1,35,2048,1,3,0.19454245714285714,8,True,0.0061306567550437245,True,0.19657350927230755
57,1,8,2048,False,1,1,64,512,2048,10,0.24987680349396824,32,512,16,DLMT,1,True,True,False,1024,1,False,24,23,1,1,32,35,1024,1,16,0.2515477714285715,1,True,0.005043755749641411,True,0.25321873936317474
58,8,1,1024,False,1,1,256,16,2048,29,0.09927706359963198,64,16,1,DLMT,1,True,False,False,1024,2048,True,19,1,12,256,8,35,128,1,8,0.10194316571428572,1,True,0.008047531967218021,True,0.10460926782893945
59,32,1,128,False,1,1,256,256,1024,5,0.17962120651304317,256,128,128,DLMT,32,False,True,False,256,2048,False,4,21,1,512,1,35,1,1,30,0.1802168,1,True,0.0017977772116859049,True,0.18081239348695685
60,1,1,512,False,8,256,1,32,64,21,0.11980209985874445,512,16,512,DLMT,1,False,False,True,1,1,True,27,1,21,1,8,35,256,1,25,0.12413271428571428,1,True,0.013071801656502399,True,0.1284633287126841
61,1,1,128,False,32,32,16,512,256,1,0.2606851485811474,1,1,64,DLMT,1,False,True,False,512,1,False,26,18,1,128,8,35,2048,1,2,0.2617529142857143,8,True,0.003223011824555487,True,0.2628206799902812
62,1,1,1,False,32,16,16,128,2048,1,0.20600791568830526,32,16,512,DLMT,1,False,False,True,128,1024,False,10,29,1,1,1,35,1024,14,4,0.20955725714285717,8,True,0.010713557691989704,True,0.21310659859740907
63,32,1,512,False,1,64,512,32,1,4,0.15381428747813888,512,512,64,DLMT,1,True,True,True,512,2048,True,1,23,12,128,1,35,128,1,3,0.15627554285714285,1,False,0.0074292095689643765,True,0.1587367982361468
64,1,32,1024,False,1,16,256,16,512,21,0.09561794130158266,32,128,64,DLMT,1,False,False,True,1,1024,False,29,1,30,128,32,35,1024,30,1,0.09670464857142856,1,True,0.003280186248315912,True,0.09779135584127446
65,1,1,512,False,32,64,1,128,1,13,0.33438157522043616,32,32,64,DLMT,8,True,False,False,1024,64,True,28,3,1,1,1,35,512,12,1,0.33554048571428563,1,False,0.003498129045822132,True,0.3366993962081351
66,8,1,64,False,8,1,512,256,1,13,0.20635139437426947,1,1,512,DLMT,8,False,True,True,512,512,False,21,1,14,128,1,35,256,1,3,0.20727408571428574,8,True,0.002785110147823637,True,0.208196777054302
67,1,1,128,False,8,16,256,16,1,1,0.13077851993008086,32,1,1,DLMT,8,False,True,False,512,2048,False,1,18,18,1024,1,35,128,27,30,0.13165142857142859,1,True,0.00263484288808611,True,0.13252433721277632
68,1,32,1024,False,1,1,64,64,1024,1,0.1641722146156641,16,1,256,DLMT,32,False,False,False,1024,256,False,27,1,9,128,1,35,512,24,12,0.1642006285714286,1,False,8.576648886508718e-05,True,0.16422904252719306
69,32,1,2048,False,1,64,16,1,64,1,0.15944500755213645,64,1,256,DLMT,8,False,False,True,2048,1024,True,14,1,27,1024,8,35,1024,7,12,0.16365957142857146,1,True,0.012721507303518297,True,0.16787413530500647
70,1,32,64,False,1,512,1,512,2048,1,0.19144794548437932,32,1,128,DLMT,1,False,False,True,64,256,True,1,5,29,1024,1,35,1024,8,30,0.1927718857142857,1,False,0.003996265283425288,True,0.19409582594419206
71,8,1,256,False,8,256,16,64,1,20,0.14524287524418283,256,16,32,DLMT,1,False,False,False,2048,1024,True,7,30,1,1,8,35,512,1,20,0.14667679999999997,8,False,0.004328249562384975,True,0.1481107247558171
72,1,1,1,False,32,128,1,16,1024,21,0.06111542182285586,16,64,512,DLMT,1,False,True,True,256,512,False,1,30,17,256,1,35,64,1,29,0.06647466857142859,32,True,0.01617669079226159,True,0.0718339153200013
73,1,32,1,False,1,128,512,256,1024,1,0.3566630577302046,1,32,128,DLMT,8,True,True,False,1,128,False,30,30,1,128,8,35,1,19,27,0.35760837142857144,1,True,0.002853394911186269,True,0.35855368512693825
74,1,8,1024,False,8,1,64,128,128,14,0.1671184638987011,64,1,64,DLMT,1,True,False,False,256,1,True,3,1,2,512,1,35,256,1,24,0.1678378,8,False,0.0021712897786470486,True,0.1685571361012989
75,8,8,2048,False,1,128,32,256,512,1,0.16456983100539127,32,64,32,DLMT,8,True,False,False,1,2048,False,1,19,3,2048,1,35,2048,7,30,0.16557399999999997,8,True,0.0030310474757086884,True,0.16657816899460867
76,1,1,1024,False,32,32,32,1,256,4,0.26744646362127894,512,16,1,DLMT,32,True,False,False,1,1024,True,15,1,22,128,1,35,64,29,1,0.2684060285714286,1,True,0.0028964117947726195,True,0.26936559352157824
77,8,1,1,False,8,16,1,1,1,1,0.16526396470676533,128,16,1,DLMT,1,True,False,True,512,256,True,29,11,1,512,32,35,2048,22,16,0.16646591428571428,1,False,0.003628040954024863,True,0.16766786386466323
78,1,1,2048,False,32,128,256,32,2048,26,0.3197788959434866,256,128,64,DLMT,8,False,True,False,512,1,False,17,1,27,512,1,35,1,1,19,0.32034257142857137,1,True,0.0017014338874812018,True,0.32090624691365616
79,1,1,128,False,8,16,1,16,256,1,0.3202299121965984,1,128,64,DLMT,1,False,False,False,1,2048,True,28,16,1,2048,1,35,2048,16,5,0.3223239428571428,32,True,0.006320755153541417,True,0.32441797351768714
80,8,1,256,False,8,256,1,512,1,1,0.18268789763387816,16,32,1,DLMT,32,True,True,True,2048,512,False,11,2,1,512,1,35,512,12,22,0.18372968571428572,1,True,0.003144599313757102,True,0.18477147379469328
81,1,8,2048,False,1,64,512,1,1,1,0.10228706032327763,16,128,64,DLMT,1,False,False,True,1024,128,True,1,1,23,256,32,35,1024,9,2,0.10289131428571428,1,False,0.0018239185409665729,True,0.10349556824815094
82,1,8,1,False,8,1,64,512,2048,23,0.15209522022512306,512,16,16,DLMT,1,False,False,False,1024,128,True,21,13,1,128,8,35,512,19,1,0.15457811428571427,8,False,0.007494525139903999,True,0.1570610083463055
83,8,8,2048,False,1,256,128,16,1,26,0.09535954295093291,128,64,1,DLMT,1,False,False,True,128,2048,False,29,1,6,2048,1,35,2048,1,14,0.09541184,8,False,0.0001578567346859629,True,0.09546413704906709
84,1,32,64,False,1,512,16,64,1,1,0.2138351055275421,16,32,64,DLMT,8,True,False,False,128,2048,False,1,4,2,1,8,35,2048,15,3,0.21485688571428568,1,True,0.003084206216668848,True,0.21587866590102928
85,32,1,64,False,1,512,512,64,2048,24,0.20722436286213783,512,1,32,DLMT,1,False,False,False,2048,256,True,19,15,1,1024,8,35,512,19,1,0.21500280000000002,8,True,0.023478928724405518,True,0.22278123713786221
86,1,8,128,False,1,512,1,1,64,1,0.21436016510241745,128,128,512,DLMT,1,False,True,False,128,1,True,1,5,30,1,8,35,1,18,18,0.21894222857142856,1,True,0.013830791416433766,True,0.22352429204043966
87,1,1,1,True,1,1,1,1,1,1,0.0525021054584277,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.05251094857142857,1,False,2.669261397496182e-05,True,0.05251979168442945
88,1,8,2048,False,1,512,64,1,128,16,0.10750078205887953,64,16,1,DLMT,1,True,True,False,1,512,False,11,1,18,1,1,35,2048,1,9,0.10890308571428571,32,True,0.004232802424408875,True,0.11030538936969189
89,1,8,128,False,1,256,128,16,1,9,0.0917272169888825,512,1,64,DLMT,1,True,False,True,1,1,False,18,1,12,256,1,35,128,1,23,0.09297310857142857,32,True,0.0037606782887719624,True,0.09421900015397464
90,1,8,2048,False,1,32,128,256,2048,28,0.08482008681717884,64,1,32,DLMT,1,True,False,False,64,1,False,28,1,1,2048,1,35,2048,4,1,0.08652837714285715,32,True,0.005156412025490245,True,0.08823666746853545
91,8,8,1,False,1,128,256,512,2048,1,0.13728840871407702,1,1,32,DLMT,1,True,False,False,128,128,True,27,1,18,2048,1,35,1,16,15,0.13826111428571428,32,False,0.002936076281331244,True,0.13923381985735153
92,8,8,512,False,1,256,1,1,1024,27,0.11707412588912677,16,512,32,DLMT,1,True,False,True,1,128,False,3,29,1,2048,1,35,2048,1,30,0.11798265714285715,32,True,0.0027423684439638997,True,0.11889118839658752
93,8,8,2048,False,1,128,64,64,256,25,0.1902276597039831,512,128,64,DLMT,1,False,False,False,512,1024,True,29,30,1,2048,1,35,256,1,24,0.1937304571428571,32,True,0.01057306627870447,True,0.19723325458173113
94,8,8,1,False,1,1,512,64,512,1,0.1505101178436684,512,64,32,DLMT,1,True,True,True,1024,1,True,7,1,23,2048,1,35,1,25,9,0.15139737142857143,32,False,0.002678142576869426,True,0.15228462501347445
95,1,8,512,False,1,1,32,1,256,1,0.14297223663760014,512,1,128,DLMT,1,False,True,True,2048,2048,False,1,6,2,64,1,35,2048,28,3,0.14409922857142857,32,True,0.0034017840368649804,True,0.145226220505257
96,1,8,128,False,1,1,16,1,1024,28,0.18433071291831582,128,64,1,DLMT,1,False,True,True,128,1,False,1,17,11,1,1,35,128,19,1,0.1860266857142857,32,True,0.005119232011438704,True,0.1877226585102556
97,8,8,2048,False,1,1,1,1,64,1,0.17492558985547252,64,512,128,DLMT,1,True,False,False,512,1,False,18,29,1,128,1,35,256,30,5,0.17494985714285713,32,False,7.32499216409713e-05,True,0.17497412443024174
98,8,8,512,False,1,128,16,32,512,17,0.08442411062042349,1,128,512,DLMT,1,True,False,True,2048,2048,False,12,1,26,2048,1,35,2048,15,1,0.08443918571428571,32,False,4.5503620847181365e-05,True,0.08445426080814794
99,1,8,2048,False,1,1,256,512,2048,19,0.15653323364913033,1,16,512,DLMT,1,False,False,True,2048,2048,True,15,9,1,1024,1,35,2048,1,23,0.15715714285714283,32,False,0.0018832471826662593,True,0.15778105206515533
100,1,8,512,False,1,256,1,32,128,27,0.08346522367064863,256,1,512,DLMT,1,False,False,False,256,2048,False,5,1,21,256,1,35,1,1,17,0.08347808571428572,32,False,3.8823609480073104e-05,True,0.08349094775792282
101,8,8,64,False,1,512,1,256,512,1,0.09811949194137717,16,1,16,DLMT,1,True,True,False,64,64,False,1,26,20,512,1,35,256,29,2,0.09814907142857143,32,False,8.928460296451188e-05,True,0.09817865091576569
102,1,8,1024,False,1,128,512,32,2048,29,0.09125009655423115,16,1,64,DLMT,1,False,False,False,2048,1,True,29,1,30,2048,1,35,128,1,29,0.09467637142857144,32,False,0.010342085709387954,True,0.09810264630291173
103,1,8,2048,False,1,128,256,512,512,11,0.10069602171068637,64,16,64,DLMT,1,True,False,True,512,64,False,4,1,30,256,1,35,1024,28,1,0.1032154,32,True,0.007604651453269523,True,0.10573477828931363
104,8,8,512,False,1,64,32,64,1024,29,0.04996292031904288,32,512,1,DLMT,1,False,True,False,1,256,True,22,1,9,256,1,35,128,1,7,0.05621872,32,True,0.018882903110240833,True,0.062474519680957116
105,1,8,256,False,1,1,32,256,1024,16,0.19252599087131284,512,64,512,DLMT,1,True,False,True,512,1,True,1,16,27,512,1,35,2048,27,1,0.19767228571428572,32,False,0.01553390323420987,True,0.2028185805572586
106,1,8,1,False,1,1,16,128,128,14,0.08419723340378497,1,512,512,DLMT,1,False,False,False,64,2048,False,11,1,3,128,1,35,128,1,15,0.08421522571428572,32,False,5.430913284341937e-05,True,0.08423321802478646
107,1,8,2048,False,1,32,128,16,2048,1,0.17444941035225708,64,1,512,DLMT,1,True,False,False,1024,1,True,1,26,20,1,1,35,1024,27,14,0.17527637142857147,32,False,0.002496151839311455,True,0.17610333250488586
108,1,8,1,False,1,1,256,512,2048,30,0.15432093088256213,32,512,64,DLMT,1,False,False,False,512,512,False,1,28,18,256,1,35,1024,10,1,0.15437785714285718,32,False,0.00017182983989270264,True,0.15443478340315223
109,1,8,64,False,1,256,512,1,1,26,0.1049750371523641,256,1,1,DLMT,1,False,False,True,1,256,True,18,1,28,512,1,35,1024,1,11,0.10583011428571429,32,False,0.0025810191317321434,True,0.10668519141906448
110,1,8,1,False,1,1,32,256,1024,21,0.11298918606760336,256,512,1,DLMT,1,False,True,False,256,256,True,15,1,30,1,1,35,2048,28,1,0.119232,32,True,0.01884370610196261,True,0.12547481393239665
111,1,8,1024,False,1,32,512,64,2048,5,0.18301436577461727,512,32,64,DLMT,1,False,False,True,1,256,True,1,19,19,2048,1,35,1,3,1,0.18410511428571427,32,True,0.00329238458759803,True,0.18519586279681127
112,1,8,2048,False,1,16,64,64,1024,29,0.16535949332848418,128,64,512,DLMT,1,True,False,False,1,2048,False,1,11,19,64,1,35,128,1,20,0.1654103142857143,32,False,0.00015340120532746546,True,0.1654611352429444
113,1,8,1,False,1,1,32,1,512,1,0.12193849769931578,64,32,256,DLMT,1,False,False,False,1,2048,False,2,1,28,2048,1,35,64,29,5,0.12299719999999999,32,True,0.0031956542705904303,True,0.1240559023006842
114,1,8,1024,False,1,64,16,512,1,28,0.1535033539966,1,512,1,DLMT,1,False,True,True,2048,256,True,1,9,23,2048,1,35,1024,9,1,0.154206,32,True,0.0021209113270344087,True,0.1549086460034
115,1,8,1,False,1,512,16,512,512,1,inf,512,1,1,DLMT,1,False,False,False,2048,512,False,1,10,8,1,1,1,2048,25,20,inf,32,True,inf,False,inf
116,8,8,1,False,1,512,1,128,1,2,0.1438062925250678,1,128,1,DLMT,1,False,True,True,256,2048,True,29,7,1,2048,1,35,512,29,1,0.14573419999999998,32,True,0.005819318378347369,True,0.14766210747493216
117,1,8,1,False,1,64,1,32,256,2,0.1040490843297556,1,256,256,DLMT,1,False,False,False,1,1,True,1,11,6,64,1,35,1,1,24,0.10835613142857142,32,False,0.013000664536262783,True,0.11266317852738725
118,8,8,2048,False,1,1,32,1,1,30,0.11527800859016103,64,64,32,DLMT,1,True,True,True,128,512,True,1,1,8,512,1,35,2048,1,12,0.11914834285714286,32,False,0.011682462785713969,True,0.12301867712412469
119,8,8,64,False,1,128,16,64,128,24,0.1088666878416873,512,1,128,DLMT,1,True,False,True,2048,1024,True,30,1,26,1,1,35,256,16,1,0.11194228571428572,32,False,0.009283579973176692,True,0.11501788358688413
120,1,8,1,False,1,1,256,1,256,22,0.24139788442352977,32,1,256,DLMT,1,True,False,True,128,1024,False,24,28,1,2048,1,35,1,19,1,0.24374408571428569,32,True,0.007081923001039553,True,0.2460902870050416
121,1,8,1024,False,1,128,16,64,512,18,0.09468689219693474,128,32,16,DLMT,1,False,True,True,1,256,False,4,1,1,1024,1,35,2048,28,1,0.09470575714285714,32,False,5.694315102784182e-05,True,0.09472462208877955
122,8,8,256,False,1,64,128,512,256,24,0.18182313904050512,64,16,16,DLMT,1,False,True,False,1024,2048,False,22,19,1,1024,1,35,1,1,28,0.18411434285714287,32,True,0.006915915131854961,True,0.18640554667378062
123,1,8,512,False,1,512,32,32,256,6,0.16064582276534373,1,128,1,DLMT,1,False,True,False,64,256,False,1,16,26,1024,1,35,2048,10,1,0.16068708571428572,32,False,0.00012455070600902857,True,0.16072834866322772
124,1,8,2048,False,1,128,512,32,1,14,0.2593553416738831,512,32,1,DLMT,1,False,False,False,1,64,True,1,30,30,256,1,35,1,26,1,0.2623044285714285,32,True,0.008901711210406088,True,0.2652535154689739
