id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,128,16,512,9,5,1,RS,24,2048,256,512,0.22515389818137566,0.22525678753291006,0.00015528387697691097,1,0.22520534285714286,8
2,True,35,False,1,256,16,32,1,30,29,RS,29,1,128,256,0.12518378978745273,0.12521118164111875,4.134065548486328e-05,8,0.12519748571428574,8
3,True,35,False,1,128,32,16,20,13,1,RS,29,2048,2048,1,0.2118863232956395,0.21192761956150336,6.232563596112885e-05,1,0.21190697142857143,32
4,True,35,False,8,32,256,32,29,1,22,RS,27,1,512,64,0.1660181095882067,0.16619211898322192,0.0002626205052845607,1,0.1661051142857143,8
5,True,35,False,1,1,16,16,1,3,12,RS,12,1024,2048,1024,0.14769856447498356,0.14777137838215929,0.00010989306119113911,1,0.14773497142857142,32
6,True,35,False,1,128,64,1,20,3,1,RS,10,2048,2048,1,0.28624280315402484,0.28655645398883245,0.00047337180106214424,32,0.28639962857142864,1
7,True,35,False,1,16,64,32,1,25,24,RS,26,64,2048,256,0.23200397231343436,0.23211219911513706,0.00016333932628183822,1,0.2320580857142857,8
8,True,35,False,8,256,64,256,24,25,1,RS,19,2048,128,2048,0.12369966837122236,0.1241282744859205,0.0006468659603134529,8,0.12391397142857143,1
9,True,35,False,1,1,16,16,29,3,1,RS,3,1024,256,2048,0.2889745131229746,0.2890230868770256,7.330905225725684e-05,1,0.2889988000000001,32
10,True,35,False,32,1,16,16,2,9,1,RS,5,64,256,1024,0.25245072118754464,0.25255459309816974,0.0001567667863615326,1,0.2525026571428572,1
11,True,35,False,8,256,128,16,22,11,1,RS,9,512,1024,1024,0.2535807689794541,0.25361145959197445,4.631924711242086e-05,1,0.25359611428571427,8
12,True,35,False,1,128,16,32,23,1,23,RS,15,512,128,1,0.18865604559201182,0.18878035440798818,0.00018761081296891387,1,0.1887182,1
13,True,35,False,8,1,16,64,1,7,12,RS,9,256,1024,1024,0.1284092466298334,0.12850618194159522,0.0001462978510590298,1,0.12845771428571431,1
14,True,35,False,1,64,32,1,1,7,19,RS,30,2048,256,2048,0.14956222183529957,0.14960206387898614,6.013087766680072e-05,1,0.14958214285714286,1
15,True,35,False,8,1,64,512,26,8,1,RS,11,512,128,256,0.2218160992977762,0.2218426435593667,4.006144260599546e-05,1,0.22182937142857145,1
16,True,35,False,1,32,512,128,14,1,10,RS,24,2048,2048,1024,0.29047162691280926,0.2909055730871908,0.0006549253479814077,32,0.2906886,1
17,True,35,False,1,64,16,64,6,9,1,RS,8,256,128,128,0.12220932647561052,0.12225981638153237,7.620096951549875e-05,8,0.12223457142857144,8
18,True,35,False,1,512,64,512,1,20,3,RS,6,1024,256,1024,0.13449585118384177,0.13451643453044398,3.106504039420732e-05,1,0.13450614285714288,1
19,True,35,False,1,1,512,1,1,17,23,RS,1,128,1024,256,0.12071156677912606,0.1207411189351596,4.460105242649689e-05,8,0.12072634285714283,1
20,True,35,False,8,128,128,128,17,1,7,RS,24,512,128,1,0.13290744343800062,0.13293809941914222,4.626698033574041e-05,1,0.13292277142857142,1
21,True,35,False,8,512,1,1,1,3,17,RS,15,1024,64,512,0.11239427055513382,0.11242367230200903,4.4374050147925335e-05,8,0.11240897142857142,1
22,True,35,False,8,32,16,256,7,4,1,RS,6,256,64,128,0.2513932865245806,0.25143945633256226,6.968094050303228e-05,1,0.25141637142857143,1
23,True,35,False,8,16,1,1,1,3,26,RS,27,2048,256,64,0.11293797384689046,0.11300996901025238,0.00010865738702500642,8,0.11297397142857142,1
24,True,35,False,1,256,256,1,13,15,1,RS,25,64,1024,1,0.11652151392989475,0.11655694321296238,5.3470999196779754e-05,8,0.11653922857142857,8
25,True,35,False,32,32,1,256,16,11,1,RS,11,256,128,512,0.21079104009713806,0.21086004561714766,0.00010414532233021913,1,0.21082554285714286,1
