id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
25,1,4,2,16,inf,False,8,RS,16,True,False,True,14,8,inf,1,1,25,inf,False,True,inf
26,8,16,2,128,0.1887172553587616,False,4,RS,1,False,True,False,7,8,0.04861517609975305,10,1,5,0.21884869999999998,True,True,0.24898014464123835
27,2,2,16,512,inf,False,256,RS,16,False,True,True,24,9,inf,1,14,1,inf,False,False,inf
28,32,8,8,512,inf,False,64,RS,2,False,True,True,23,22,inf,1,14,1,inf,False,True,inf
29,8,256,512,1,3.52880649896421,False,1,RS,16,True,False,False,9,28,0.00010084145972760353,10,5,1,3.5288689999999994,True,False,3.528931501035789
30,8,1,1,64,1.3459841728243032,False,512,RS,2,False,True,False,21,18,0.04467094076690128,10,20,1,1.3736709999999999,True,True,1.4013578271756966
31,2,1,8,64,2.952456279805112,False,64,RS,1,False,False,False,2,14,0.00012862348152654224,10,19,1,2.952536,True,False,2.9526157201948875
32,4,2,8,32,inf,False,16,RS,2,True,True,True,28,25,inf,1,1,26,inf,False,False,inf
33,16,4,16,1,inf,False,256,RS,4,False,False,False,18,28,inf,1,1,16,inf,False,False,inf
34,1,1,8,8,4.294585015473138,False,128,RS,4,False,True,False,4,21,0.0003565445273733538,10,20,1,4.2948059999999995,True,False,4.295026984526861
35,16,1,16,64,inf,False,256,RS,8,False,True,True,30,7,inf,1,27,1,inf,False,False,inf
36,1,1024,4,2048,inf,False,1024,RS,16,False,False,True,25,24,inf,1,17,1,inf,False,False,inf
37,8,64,2,1024,3.1305382703841205,False,2,RS,8,True,True,False,11,17,0.00023512549840461536,10,1,13,3.1306839999999996,True,False,3.1308297296158787
38,1,2,32,1,4.281546423667887,False,1,RS,32,True,False,False,2,24,0.0005027086631439387,10,3,1,4.281858,True,False,4.282169576332112
39,4,1,16,32,2.477576354609264,False,256,RS,4,False,False,False,23,2,0.00023660304309119015,10,2,1,2.477723,True,False,2.477869645390736
40,8,4,4,256,10.783612471510908,False,16,RS,2,True,False,False,15,12,0.0008834025130142147,10,1,16,10.78416,True,False,10.784707528489092
41,32,32,16,256,0.22357658356834464,False,1,RS,4,False,True,False,17,4,0.03292639561142398,10,1,2,0.24398419999999996,True,True,0.26439181643165527
42,8,16,4,512,inf,False,128,RS,2,True,False,False,11,29,inf,1,1,24,inf,False,True,inf
43,2,1024,32,2048,inf,False,1,RS,16,False,True,True,19,15,inf,1,25,1,inf,False,False,inf
44,8,2048,4,2048,inf,False,8,RS,2,False,True,True,23,12,inf,1,6,1,inf,False,False,inf
45,32,4,64,1,inf,False,2048,RS,1,True,True,True,27,17,inf,1,1,29,inf,False,True,inf
46,2,4,2,64,3.9049151298251834,False,512,RS,1,True,True,True,4,11,0.05925809059529339,10,29,1,3.941643,True,True,3.9783708701748166
47,1,16,32,1,inf,False,64,RS,4,False,True,True,25,21,inf,1,16,1,inf,False,True,inf
48,2,2,4,32,3.691937936743897,False,256,RS,1,True,False,False,25,16,0.05501183694442495,10,1,9,3.726034,True,True,3.7601300632561028
49,1,2,1,1,9.498889838892595,False,2,RS,8,True,True,True,18,15,0.0019331570034529272,10,1,4,9.500088,True,False,9.501286161107405
50,4,32,2048,512,inf,False,2048,RS,8,False,True,True,13,25,inf,1,13,1,inf,False,True,inf
51,4,16,64,256,3.793037478652758,False,512,RS,1,True,False,True,11,8,0.0009382478350628222,10,16,1,3.7936190000000005,True,False,3.794200521347243
52,2,8,64,1024,4.536465663344158,False,512,RS,1,True,False,False,3,9,0.0032306432795960634,10,2,1,4.538468,True,False,4.540470336655842
53,16,8,64,256,inf,False,1,RS,4,False,False,True,3,24,inf,1,1,24,inf,False,False,inf
54,8,128,64,256,0.7398611223960243,False,256,RS,2,True,False,False,20,1,0.02895873098117389,10,1,29,0.7578096000000001,True,True,0.7757580776039759
55,1,2048,64,2048,inf,False,512,RS,2,True,False,True,1,12,inf,1,1,21,inf,False,False,inf
56,8,128,1,1,0.14907326507815277,False,4,RS,2,False,False,True,20,30,0.023043964822920555,10,9,1,0.1633558,True,True,0.17763833492184722
57,1,2048,16,1,0.4359553810778435,False,128,RS,2,False,False,False,24,17,0.04887973820879159,10,1,16,0.46625079999999997,True,True,0.49654621892215645
58,16,1,32,256,3.108174312004954,False,512,RS,4,True,True,False,25,14,0.000449645415855612,10,1,2,3.108453,True,False,3.108731687995046
59,4,8,64,1,inf,False,1024,RS,32,True,True,True,26,30,inf,1,1,5,inf,False,False,inf
60,32,1,4,16,inf,False,1,RS,2,True,True,False,9,22,inf,1,1,22,inf,False,False,inf
61,4,8,256,32,4.506748790301081,False,1024,RS,16,True,False,False,5,29,0.000800602897821497,10,1,20,4.507245,True,False,4.507741209698919
62,8,32,4,512,inf,False,4,RS,16,True,False,True,15,24,inf,1,25,1,inf,False,False,inf
63,2,32,512,256,inf,False,1024,RS,32,False,False,True,11,23,inf,1,1,26,inf,False,False,inf
64,2,32,2,1,inf,False,128,RS,4,False,False,True,30,9,inf,1,1,14,inf,False,False,inf
65,4,4,16,64,inf,False,128,RS,4,False,True,True,30,26,inf,1,1,29,inf,False,False,inf
66,2,2,2,128,11.6916358744967,False,64,RS,32,False,True,False,7,6,0.0003132091952672785,10,9,1,11.69183,True,False,11.692024125503298
67,16,128,8,1,inf,False,32,RS,8,False,True,True,1,16,inf,1,1,22,inf,False,True,inf
68,8,2048,2,2048,3.2180627164419575,False,2048,RS,2,False,True,False,16,19,0.01759982411843936,10,24,1,3.228971,True,True,3.2398792835580426
69,32,16,16,512,inf,False,1,RS,4,False,False,True,26,13,inf,1,2,1,inf,False,True,inf
70,16,2048,4,2048,inf,False,2048,RS,1,False,False,True,2,27,inf,1,1,30,inf,False,True,inf
71,2,1,512,32,2.441798309922821,False,1,RS,2,True,True,False,6,25,0.00013018832512937058,10,19,1,2.441879,True,False,2.441959690077179
72,2,256,4,1,3.228164030503361,False,2048,RS,4,False,True,False,14,26,0.023756191529788643,10,1,12,3.2428879999999998,True,True,3.2576119694966383
73,16,32,256,128,inf,False,1,RS,2,True,True,True,5,16,inf,1,6,1,inf,False,False,inf
74,4,8,1,1,inf,False,32,RS,1,False,False,False,14,2,inf,1,1,3,inf,False,True,inf
75,8,64,128,512,inf,False,128,RS,16,True,True,True,22,26,inf,1,9,1,inf,False,True,inf
76,16,2048,512,1,inf,False,1,RS,2,True,True,True,19,22,inf,1,4,1,inf,False,True,inf
77,2,1,64,4,inf,False,2048,RS,32,False,True,True,20,22,inf,1,1,26,inf,False,True,inf
78,4,4,2,32,15.400364381370121,False,16,RS,1,True,True,False,25,11,0.0036715664232043694,10,1,3,15.40264,True,False,15.404915618629879
79,2,2048,16,1,0.2081700451160096,False,32,RS,8,False,False,False,1,17,0.008474180350334773,10,1,18,0.2134223,True,True,0.21867455488399043
80,4,2,2,4,3.283805742096939,False,256,RS,1,True,True,True,12,19,0.04003461888166287,10,7,1,3.308619,True,True,3.3334322579030613
81,8,8,512,2048,4.906001987829026,False,1,RS,8,True,True,False,20,16,0.0002339679465226276,10,3,1,4.906147,True,False,4.906292012170973
82,1,16,8,32,inf,False,16,RS,1,False,False,True,5,3,inf,1,20,1,inf,False,False,inf
83,4,32,1,64,inf,False,16,RS,16,False,True,True,28,26,inf,1,1,29,inf,False,True,inf
84,4,128,8,512,2.9803117219675057,False,512,RS,2,False,True,False,14,9,0.00017469974241541582,10,1,23,2.9804199999999996,True,False,2.9805282780324935
85,32,32,1,256,0.2905928674709246,False,16,RS,1,True,True,False,25,10,0.05245626511104274,10,20,1,0.323105,True,True,0.35561713252907534
86,16,1,32,64,inf,False,64,RS,2,True,True,True,26,9,inf,1,29,1,inf,False,True,inf
87,1,2,16,32,inf,False,256,RS,32,True,True,True,16,20,inf,1,1,13,inf,False,True,inf
88,2,256,4,1,0.2406890271611795,False,1,RS,32,False,True,False,19,1,0.020739715823511185,10,1,18,0.25354340000000003,True,True,0.26639777283882055
89,2,128,2048,256,inf,False,2048,RS,8,True,True,True,26,22,inf,1,24,1,inf,False,True,inf
90,16,4,4,4,inf,False,512,RS,1,False,True,True,22,26,inf,1,1,4,inf,False,True,inf
91,2,32,8,256,inf,False,1,RS,16,True,True,True,26,1,inf,1,15,1,inf,False,False,inf
92,4,4,64,32,2.098304576770374,False,256,RS,4,False,False,False,25,7,0.05823122378930399,10,24,1,2.1343959999999997,True,True,2.1704874232296256
93,8,16,1,1,inf,False,64,RS,2,True,True,True,30,6,inf,1,2,1,inf,False,False,inf
94,1,16,128,256,inf,False,128,RS,16,True,False,True,21,14,inf,1,1,14,inf,False,False,inf
95,32,64,32,2048,6.7899823125636685,False,32,RS,4,True,False,False,1,15,0.0013612362028686885,10,1,16,6.790826,True,False,6.791669687436332
96,4,2048,4,1,inf,False,256,RS,32,False,False,True,29,27,inf,1,1,18,inf,False,False,inf
97,8,32,64,128,inf,False,128,RS,16,False,True,True,2,30,inf,1,1,10,inf,False,False,inf
98,16,64,256,1,inf,False,512,RS,8,True,True,True,5,20,inf,1,1,17,inf,False,False,inf
99,2,4,1,8,inf,False,64,RS,16,True,False,True,21,16,inf,1,24,1,inf,False,False,inf
100,16,4,512,4,4.967517159995812,False,2048,RS,2,True,True,False,6,12,0.08241247080387776,10,1,15,5.0185960000000005,True,True,5.069674840004189
101,8,1,512,2048,2.245418343590712,False,512,RS,1,True,False,True,27,28,0.04693593025604157,10,26,1,2.2745089999999997,True,True,2.3035996564092875
102,2,8,16,256,7.315563915384599,False,128,RS,32,True,False,False,17,20,0.0002566729436461757,10,1,11,7.315722999999998,True,False,7.315882084615398
103,8,8,32,1024,3.004114106644249,False,1024,RS,16,True,True,False,27,18,0.019753132435135465,10,1,26,3.016357,True,True,3.0285998933557514
104,4,32,16,2048,inf,False,512,RS,2,False,True,True,22,7,inf,1,12,1,inf,False,True,inf
105,2,256,512,256,inf,False,1024,RS,16,True,True,True,4,11,inf,1,18,1,inf,False,True,inf
106,4,2048,512,1,4.347209795928452,False,2048,RS,1,False,False,True,25,22,0.013165972049187945,10,28,1,4.35537,True,True,4.363530204071547
107,4,2,1,32,0.4537122436597966,False,128,RS,1,True,True,True,15,16,0.03712559014009069,10,22,1,0.47672250000000005,True,True,0.4997327563402035
108,2,128,1,1,inf,False,512,RS,32,False,True,True,3,13,inf,1,25,1,inf,False,True,inf
109,1,2,32,1024,7.217879462899192,False,32,RS,2,False,False,True,17,29,0.14685586743470613,10,1,10,7.3088999999999995,True,True,7.399920537100807
110,8,32,128,1024,0.9694460197607341,False,256,RS,4,True,True,False,18,16,0.06306613993649843,10,12,1,1.0085341,True,True,1.0476221802392662
111,4,2,2,64,inf,False,32,RS,1,False,False,True,21,17,inf,1,1,24,inf,False,True,inf
112,1,16,2,512,inf,False,2,RS,16,True,True,True,1,14,inf,1,1,24,inf,False,False,inf
113,16,4,512,128,inf,False,2048,RS,4,False,True,True,30,8,inf,1,20,1,inf,False,True,inf
114,4,4,8,4,3.9319565784764494,False,256,RS,2,False,True,False,10,3,0.00033304804458220497,10,1,3,3.932163,True,False,3.9323694215235507
115,8,1,1,1,inf,False,2,RS,2,False,True,True,8,10,inf,1,13,1,inf,False,True,inf
116,16,4,16,1024,0.27841264079846023,False,16,RS,1,False,False,True,11,21,0.02077680286280832,10,22,1,0.29129,True,True,0.30416735920153976
117,4,1024,1,1024,inf,False,16,RS,4,False,True,True,9,29,inf,1,1,25,inf,False,False,inf
118,8,128,4,1,0.2674194861582136,False,64,RS,2,False,True,False,28,11,0.026376322799814236,10,1,2,0.2837674,True,True,0.3001153138417864
119,4,1,2,4,inf,False,256,RS,4,True,False,True,28,22,inf,1,1,30,inf,False,False,inf
120,4,4,8,4,12.127135331507473,False,32,RS,2,False,False,False,30,8,0.0005238320341486501,10,1,11,12.127460000000001,True,False,12.127784668492529
121,32,2048,1,2048,inf,False,32,RS,2,False,False,True,25,1,inf,1,6,1,inf,False,False,inf
122,4,8,2048,8,3.2098311507427204,False,1,RS,2,True,True,False,4,5,0.0004127965600631617,10,1,21,3.210087,True,False,3.21034284925728
123,4,64,8,64,5.233024104291694,False,256,RS,32,False,False,False,6,5,0.0003112249989959352,10,1,16,5.233217000000001,True,False,5.2334098957083075
124,4,256,8,256,inf,False,1,RS,16,False,False,True,11,8,inf,1,1,6,inf,False,False,inf
125,16,8,2,256,inf,False,32,RS,2,False,False,True,22,25,inf,1,4,1,inf,False,False,inf
126,2,2,4,512,inf,False,16,RS,16,False,False,True,17,17,inf,1,1,22,inf,False,True,inf
127,4,16,64,64,inf,False,2048,RS,4,True,True,True,18,1,inf,1,5,1,inf,False,True,inf
128,4,1,1,4,0.9238194197153117,False,256,RS,32,False,True,False,13,5,0.029192683615762365,10,13,1,0.9419128999999999,True,True,0.9600063802846882
129,2,1,128,1024,2.3751748917075584,False,512,RS,8,True,False,False,11,13,0.0001647452578982969,10,20,1,2.3752769999999996,True,False,2.375379108292441
130,2,1,4,16,inf,False,128,RS,32,True,True,True,21,5,inf,1,1,2,inf,False,True,inf
131,2,32,16,1024,inf,False,512,RS,8,True,True,True,3,2,inf,1,1,29,inf,False,True,inf
132,2,4,1,4,inf,False,2048,RS,32,True,False,True,27,8,inf,1,1,6,inf,False,False,inf
133,16,32,8,256,9.371689687991152,False,2048,RS,4,False,False,False,2,27,0.023440510574643924,10,1,15,9.386218,True,True,9.400746312008847
134,1,32,8,512,1.0479845360658055,False,256,RS,2,False,True,False,18,19,0.01702089139851376,10,1,6,1.0585339999999999,True,True,1.0690834639341942
135,2,32,8,512,5.67450374533146,False,64,RS,32,True,False,False,3,23,0.005492549134964687,10,6,1,5.677908,True,False,5.681312254668541
136,8,16,8,1024,6.760372736944183,False,2048,RS,4,False,False,False,3,23,0.04471520682049917,10,3,1,6.788087,True,True,6.815801263055817
137,1,8,32,1024,inf,False,1,RS,16,False,False,True,3,14,inf,1,1,9,inf,False,False,inf
138,8,16,32,128,inf,False,256,RS,8,False,False,True,24,19,inf,1,23,1,inf,False,True,inf
139,2,1024,2,2048,inf,False,1024,RS,1,True,True,True,19,3,inf,1,14,1,inf,False,False,inf
140,1,1,4,512,0.23836035481463255,False,16,RS,1,False,True,False,11,18,0.023146273263961948,10,9,1,0.25270630000000005,True,True,0.2670522451853676
141,2,1024,1,2048,2.0304271251552075,False,32,RS,1,True,True,True,12,15,0.001129203701729637,10,29,1,2.0311269999999997,True,False,2.031826874844792
142,16,2048,128,2048,inf,False,128,RS,4,False,False,True,30,5,inf,1,1,5,inf,False,True,inf
143,16,64,32,256,inf,False,64,RS,1,False,False,True,25,7,inf,1,1,22,inf,False,False,inf
144,1,4,16,128,6.668912179443239,False,32,RS,1,False,True,True,24,30,0.0019600359690577613,10,1,5,6.670126999999999,True,False,6.671341820556759
145,4,4,1,128,2.501710142055365,False,512,RS,1,True,False,False,9,5,0.028075181370740887,10,1,17,2.5191109999999997,True,True,2.5365118579446344
146,32,2,256,64,inf,False,2048,RS,1,False,False,True,2,30,inf,1,1,10,inf,False,True,inf
147,16,8,2,8,inf,False,4,RS,4,False,False,True,17,17,inf,1,17,1,inf,False,True,inf
148,8,8,64,128,inf,False,1,RS,4,True,False,True,16,1,inf,1,19,1,inf,False,False,inf
149,4,2,16,16,14.329794886932303,False,2048,RS,2,False,False,True,16,10,0.00039547439866556366,10,6,1,14.33004,True,False,14.330285113067697
150,16,32,1,2048,inf,False,16,RS,4,False,True,True,13,30,inf,1,24,1,inf,False,True,inf
151,1,16,128,32,inf,False,256,RS,16,True,False,True,29,4,inf,1,23,1,inf,False,False,inf
152,4,2,1,512,inf,False,512,RS,4,True,False,True,30,11,inf,1,4,1,inf,False,False,inf
153,16,4,4,128,15.381553259849207,False,16,RS,8,True,True,False,13,16,0.0006723838189606906,10,1,24,15.38197,True,False,15.382386740150794
154,2,8,4,64,inf,False,32,RS,16,False,False,True,15,5,inf,1,1,19,inf,False,True,inf
155,1,128,64,128,2.427185542204884,False,1024,RS,4,True,True,False,8,4,0.05239225244251291,10,1,13,2.4596579999999997,True,True,2.4921304577951156
156,8,32,32,2048,inf,False,512,RS,8,False,True,True,4,12,inf,1,6,1,inf,False,True,inf
157,1,8,2,32,3.9187292358461123,False,16,RS,2,False,True,True,27,11,0.0013613599817829886,10,4,1,3.9195729999999998,True,False,3.920416764153887
158,1,16,1,128,4.491457739490992,False,16,RS,2,True,True,False,23,19,0.0006635427642585362,10,1,8,4.491869,True,False,4.492280260509009
159,4,2,1,8,8.910721827146276,False,2,RS,1,True,False,False,8,17,0.0045711448237829785,10,1,30,8.913555,True,False,8.916388172853726
160,8,4,2048,1,3.6169828492369662,False,2048,RS,1,True,True,True,18,26,0.1961037833928759,10,4,1,3.7385270000000004,True,True,3.8600711507630345
161,8,256,16,256,0.36093948503727263,False,64,RS,16,False,False,False,8,15,0.03733785163891999,10,24,1,0.38408129999999996,True,True,0.4072231149627273
162,4,2,2,128,inf,False,32,RS,8,True,True,True,2,21,inf,1,1,20,inf,False,True,inf
163,1,1,32,512,3.3857395341693235,False,128,RS,32,True,True,False,17,1,0.00015080119362922997,10,1,17,3.3858330000000003,True,False,3.385926465830677
164,4,1,2,2048,inf,False,2,RS,16,True,False,True,1,5,inf,1,1,7,inf,False,True,inf
165,2,64,1,256,inf,False,2048,RS,32,False,True,True,14,20,inf,1,1,30,inf,False,False,inf
166,2,1024,4,1,2.391765999670876,False,8,RS,4,False,False,False,17,3,0.00037754469934037007,10,1,6,2.3920000000000003,True,False,2.3922340003291245
167,2,2,8,128,inf,False,256,RS,4,False,False,True,7,19,inf,1,1,23,inf,False,True,inf
168,2,256,8,256,inf,False,16,RS,8,True,False,True,16,28,inf,1,28,1,inf,False,False,inf
169,1,2,16,4,0.30599494248377085,False,1,RS,1,True,False,False,30,30,0.03306779894640707,10,5,1,0.32649019999999995,True,True,0.34698545751622906
170,1,8,8,8,3.7987996885052566,False,2048,RS,16,False,True,False,2,12,0.18684775685300595,10,8,1,3.914607,True,True,4.030414311494744
171,32,1024,16,2048,inf,False,1,RS,4,False,True,False,11,21,inf,1,1,27,inf,False,False,inf
172,16,4,8,1,inf,False,1024,RS,2,True,False,True,25,15,inf,1,16,1,inf,False,True,inf
173,1,2,16,512,inf,False,32,RS,32,False,False,True,1,6,inf,1,21,1,inf,False,False,inf
174,1,128,512,256,inf,False,1024,RS,32,False,True,True,30,2,inf,1,1,25,inf,False,False,inf
175,8,64,32,512,inf,False,1,RS,4,False,False,True,19,15,inf,1,1,28,inf,False,False,inf
176,2,1,256,8,1.0489644425647546,False,256,RS,2,True,True,False,20,9,0.05747796542154217,10,4,1,1.0845889999999998,True,True,1.120213557435245
177,1,512,64,1,inf,False,256,RS,32,True,True,True,27,17,inf,1,1,17,inf,False,False,inf
178,1,256,128,1,4.332988819116158,False,2048,RS,1,False,False,True,21,17,0.02020535859617453,10,5,1,4.345511999999999,True,True,4.3580351808838405
179,2,8,1024,512,6.782203903326275,False,1,RS,16,True,True,False,19,5,0.02638468497064154,10,1,29,6.798557,True,True,6.814910096673724
180,32,256,8,256,inf,False,32,RS,4,False,False,True,2,10,inf,1,1,7,inf,False,True,inf
181,1,4,8,64,4.5608297151228685,False,1024,RS,4,False,True,False,24,4,0.0006603552074452259,10,13,1,4.561239,True,False,4.561648284877131
182,32,512,4,2048,inf,False,4,RS,2,True,False,True,3,8,inf,1,18,1,inf,False,False,inf
183,1,128,4,128,0.2534699408063872,False,32,RS,2,False,False,False,30,26,0.03123477631246941,10,29,1,0.27282909999999994,True,True,0.2921882591936127
184,8,1,128,256,2.483887705962646,False,1024,RS,2,True,True,True,13,30,0.00016988525539314786,10,6,1,2.4839930000000003,True,False,2.484098294037355
185,8,8,8,128,3.805592038205071,False,16,RS,16,True,False,False,25,14,0.00013869390758071645,10,1,11,3.8056780000000003,True,False,3.8057639617949297
186,4,32,2,64,1.0537699198740373,False,128,RS,32,True,True,False,16,22,0.02429848472641864,10,1,12,1.06883,True,True,1.0838900801259626
187,8,2,128,32,inf,False,128,RS,2,False,True,True,3,29,inf,1,1,12,inf,False,False,inf
188,2,16,1,16,5.355247628473778,False,1,RS,16,True,False,False,24,15,0.0004071854614301359,10,27,1,5.355499999999999,True,False,5.35575237152622
189,4,1024,2,1,2.90146761428143,False,256,RS,16,False,False,False,14,17,0.00019100785324166898,10,1,19,2.9015860000000004,True,False,2.901704385718571
190,4,1,1,256,inf,False,32,RS,32,False,False,True,8,25,inf,1,2,1,inf,False,False,inf
191,1,256,2,1,inf,False,64,RS,8,True,True,True,22,3,inf,1,1,10,inf,False,False,inf
192,1,32,2,128,2.7138653913182433,False,4,RS,8,True,True,True,14,18,0.00033657688571853546,10,1,10,2.714074,True,False,2.714282608681757
193,32,1,128,128,inf,False,128,RS,2,True,True,True,9,14,inf,1,7,1,inf,False,False,inf
194,1,2,1,1,inf,False,64,RS,16,False,True,True,16,7,inf,1,2,1,inf,False,True,inf
195,4,1,128,64,2.4723041343205607,False,256,RS,4,False,True,False,10,23,0.00018210161998187123,10,1,15,2.472417,True,False,2.4725298656794394
196,4,64,1,2048,0.33836747407242773,False,64,RS,16,True,False,False,19,26,0.035354794384354724,10,13,1,0.3602802,True,True,0.38219292592757226
197,16,2048,8,1,2.4105298725120723,False,16,RS,8,False,False,False,26,12,0.0003341870733585845,10,19,1,2.410737,True,False,2.410944127487928
198,4,256,32,1,2.157702776015293,False,32,RS,4,True,False,False,1,18,0.0001810662862047774,10,1,15,2.1578150000000003,True,False,2.1579272239847076
199,1,8,4,32,20.89911338448935,False,32,RS,16,False,False,False,17,27,0.0011723480711810532,10,11,1,20.89984,True,False,20.90056661551065
200,1,256,1024,256,inf,False,1,RS,4,False,True,True,30,17,inf,1,15,1,inf,False,False,inf
201,4,128,2,256,inf,False,2048,RS,32,False,False,True,15,17,inf,1,1,25,inf,False,False,inf
202,1,4,1024,32,inf,False,1,RS,2,False,False,True,11,5,inf,1,1,9,inf,False,False,inf
203,1,256,32,256,2.9299313411685888,False,2048,RS,8,True,False,False,22,2,0.00022049036260118033,10,3,1,2.930068,True,False,2.930204658831411
204,2,4,64,32,1.2415268155877843,False,128,RS,1,True,False,False,28,30,0.02313052487515142,10,4,1,1.2558630000000002,True,True,1.270199184412216
205,2,4,2048,16,12.311172354362022,False,2048,RS,2,False,False,False,30,13,0.030586959639689496,10,23,1,12.33013,True,True,12.34908764563798
206,8,2048,32,2048,inf,False,1,RS,2,False,False,True,28,15,inf,1,17,1,inf,False,True,inf
207,2,1,8,64,inf,False,8,RS,1,False,True,True,21,11,inf,1,1,11,inf,False,True,inf
208,2,4,1,4,8.65558501343683,False,64,RS,16,False,True,False,11,28,0.0006550335869251835,10,17,1,8.655991,True,False,8.65639698656317
209,32,256,8,1,inf,False,32,RS,2,False,True,True,28,27,inf,1,1,2,inf,False,True,inf
210,8,1,256,8,inf,False,1,RS,8,True,True,True,3,29,inf,1,1,18,inf,False,True,inf
211,8,4,1,32,inf,False,2,RS,2,True,True,True,9,12,inf,1,2,1,inf,False,True,inf
212,32,8,2,128,1.9521235162209316,False,256,RS,2,False,False,False,2,4,0.014247425872767394,10,23,1,1.9609540000000003,True,True,1.969784483779069
213,1,1,16,256,inf,False,2048,RS,8,True,True,True,3,7,inf,1,21,1,inf,False,False,inf
214,1,1,1,1024,2.609715200379526,False,1024,RS,8,True,True,False,17,10,0.000254599685781423,10,1,12,2.6098729999999994,True,False,2.610030799620473
215,2,4,4,256,7.121975371213649,False,1024,RS,2,True,False,False,20,28,0.0002559374923687275,10,1,7,7.122134,True,False,7.122292628786351
216,4,8,4,8,2.057648584110927,False,32,RS,1,False,True,True,20,27,0.0010881272903479446,10,4,1,2.0583229999999997,True,False,2.0589974158890723
217,2,4,128,2048,inf,False,128,RS,32,True,True,True,6,18,inf,1,11,1,inf,False,True,inf
218,16,64,2048,1024,inf,False,2048,RS,2,True,False,False,30,24,inf,1,1,25,inf,False,True,inf
219,16,64,8,2048,6.078549230930801,False,128,RS,2,False,False,False,3,23,0.0002190547876674293,10,1,30,6.078685,True,False,6.078820769069199
220,8,2,8,32,inf,False,1,RS,2,True,False,True,11,16,inf,1,1,13,inf,False,False,inf
221,1,16,8,64,4.673592684899897,False,2048,RS,4,True,False,False,15,2,0.21454401563315628,10,18,1,4.806565999999999,True,True,4.9395393151001015
222,2,32,4,512,5.557033752582616,False,2048,RS,8,False,False,False,12,2,0.0003472880648682999,10,1,14,5.5572490000000005,True,False,5.557464247417385
