id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
23,10,0.10159501812303504,0.07704408187696496,1,30,0.08931955,False,DLMT,2,32,True,1,1,True,False,0.01980568975745354,2048,True,16
24,10,0.0829069576842589,0.06699044231574111,1,17,0.07494870000000001,False,DLMT,1,8,True,4,2,True,True,0.012840144353316282,256,True,4
25,10,0.13220108335060365,0.13203631664939636,21,1,0.1321187,False,DLMT,16,1,True,1,512,False,True,0.00013292031447449825,512,False,2
26,10,0.10203174061560409,0.10200705938439593,1,30,0.10201940000000001,False,DLMT,16,32,True,2048,8,False,True,1.9910801088855523e-05,2048,True,1
27,10,0.11287966701727395,0.112818332982726,1,9,0.11284899999999998,False,DLMT,8,1,True,32,4,False,True,4.947928859633974e-05,32,True,2
28,10,0.15745215779277363,0.15225044220722636,1,23,0.1548513,False,DLMT,16,2048,True,8,128,True,False,0.004196319197820871,256,True,1
29,1,inf,inf,24,1,inf,False,DLMT,16,1,False,128,1,True,False,inf,2048,False,8
30,10,0.1617292975606678,0.13150670243933218,30,1,0.146618,False,DLMT,1,2048,True,4,2048,True,True,0.02438112081098816,64,False,32
31,10,0.0929818071027126,0.09284997289728737,1,8,0.09291588999999999,False,DLMT,8,8,True,2048,1,False,True,0.00010635306718661078,1,False,8
32,10,0.0858790713812909,0.05420568861870907,4,1,0.07004237999999999,False,DLMT,32,2048,True,2,16,True,True,0.025551497762745727,256,False,4
33,10,0.1283470320613538,0.08804516793864622,1,1,0.10819610000000002,False,DLMT,2,1,True,1,1024,True,True,0.0325122516494321,16,False,1
34,10,0.09603373588512001,0.09600646411487998,1,1,0.0960201,True,DLMT,1,1,True,1,1,False,False,2.200063635443386e-05,1,False,1
35,10,0.0887561628761251,0.07461815712387491,14,1,0.08168716000000001,False,DLMT,1,8,True,2048,8,True,True,0.011405388084252106,2048,True,32
36,10,0.09748652937784157,0.06131711062215843,1,6,0.07940182,False,DLMT,1,2048,True,2048,512,True,False,0.02917853231349377,2048,False,16
37,10,0.09635389256029175,0.058235047439708254,13,1,0.07729447,False,DLMT,1,2048,True,2048,2048,True,False,0.030751170252887934,2048,False,1
38,10,0.08178083453198154,0.07280532546801843,7,1,0.07729307999999999,False,DLMT,1,1,True,2048,16,True,False,0.007240707488885322,2048,True,2
39,10,0.10346487580411726,0.060969324195882774,1,30,0.08221710000000002,False,DLMT,1,2048,True,2048,32,True,True,0.03428193950685988,2048,False,2
40,10,0.08998277305925435,0.07586870694074564,1,1,0.08292574,False,DLMT,1,8,True,2048,2,True,False,0.011386075543417055,2048,False,32
41,1,inf,inf,26,1,inf,False,DLMT,1,1,False,2048,1,True,False,inf,2048,False,2
42,10,0.12055863059090575,0.09138038940909428,1,30,0.10596951000000002,False,DLMT,1,1,True,2048,2048,True,True,0.023538621367550396,2048,True,16
43,10,0.09657895582915751,0.05963424417084248,23,1,0.0781066,False,DLMT,1,512,True,2048,512,True,False,0.029803975292400173,2048,True,32
44,10,0.09352790116254497,0.081069938837455,30,1,0.08729891999999999,False,DLMT,1,64,True,2048,32,True,False,0.01005006629269678,2048,True,1
45,10,0.1043559774964978,0.07852884250350217,19,1,0.09144240999999999,False,DLMT,1,1,True,2048,16,True,True,0.020835222651723693,2048,False,16
46,10,0.08685259239667947,0.0796951876033205,1,1,0.08327388999999999,False,DLMT,1,256,True,2048,128,True,True,0.005774009487254071,2048,True,1
47,10,0.10529795650378451,0.07302600349621549,1,7,0.08916198,False,DLMT,1,2048,True,2048,2,True,True,0.026034375338225422,2048,True,32
48,10,0.10440527066666941,0.0793050493333306,16,1,0.09185516,False,DLMT,1,4,True,2048,1,True,True,0.02024880809387061,2048,True,1
49,10,0.0911703429268806,0.08174965707311942,30,1,0.08646000000000001,False,DLMT,1,16,True,2048,4,True,True,0.007599839755679062,2048,False,32
50,10,0.10142912631970971,0.08515177368029028,9,1,0.09329045,False,DLMT,1,128,True,2048,1,True,True,0.013131238386096722,2048,False,8
51,10,0.10371725689662636,0.07498702310337363,1,29,0.08935214,False,DLMT,1,512,True,2048,1,True,False,0.02317720560491277,2048,False,1
52,10,0.09168569178925695,0.07368926821074306,1,11,0.08268748000000001,False,DLMT,1,256,True,2048,8,True,True,0.014518044386059713,2048,True,2
53,10,0.09319411570483895,0.07482806429516105,1,10,0.08401109,False,DLMT,1,8,True,2048,4,True,False,0.014816229924744687,2048,False,4
54,10,0.07748810035646289,0.06465487964353708,1,22,0.07107148999999999,False,DLMT,1,2048,True,2048,8,True,False,0.01035279410453526,2048,True,16
55,10,0.10189404795445071,0.08605411204554929,1,13,0.09397408,False,DLMT,1,1,True,2048,64,True,False,0.012778366301198284,2048,False,32
56,10,0.10425455674870061,0.07384842325129941,1,24,0.08905149000000001,False,DLMT,1,1,True,2048,1024,True,True,0.02452918457924967,2048,False,2
57,10,0.1155843576833959,0.07547434231660408,2,1,0.09552934999999999,False,DLMT,1,2048,True,2048,8,True,False,0.032357483745595855,2048,False,2
58,10,0.1048098774281934,0.06285680257180662,2,1,0.08383334,False,DLMT,1,2048,True,2048,128,True,True,0.03384431357927651,2048,True,1
59,10,0.19570704418924736,0.17014195581075262,1,30,0.1829245,False,DLMT,1,2048,True,2048,1,True,True,0.020623824850158127,2048,True,32
60,10,0.10165461339742578,0.07271858660257423,30,1,0.0871866,False,DLMT,1,512,True,2048,8,True,True,0.023343222587037978,2048,False,8
61,10,0.09704134901156497,0.07358291098843503,1,22,0.08531213,False,DLMT,1,512,True,2048,1,True,True,0.01892435143914052,2048,False,1
62,10,0.10242019065661648,0.08128838934338353,1,29,0.09185429,False,DLMT,1,256,True,2048,32,True,False,0.017047411008329096,2048,True,2
63,10,0.11516185456047248,0.0927981254395275,19,1,0.10397999,False,DLMT,1,2048,True,2048,64,True,False,0.01804122972540675,2048,False,2
64,10,0.09369243404467825,0.08091936595532176,26,1,0.0873059,False,DLMT,1,1,True,2048,4,True,False,0.010304267881805093,2048,True,1
65,10,0.09223854049110086,0.06077597950889913,2,1,0.07650726,False,DLMT,1,512,True,2048,1,True,False,0.02538142397270886,2048,True,32
66,10,0.10100108081280962,0.07922101918719038,22,1,0.09011105,False,DLMT,1,8,True,2048,1,True,False,0.01757037447092406,2048,False,8
67,10,0.09755876249199219,0.06844583750800781,1,8,0.0830023,False,DLMT,1,2048,True,2048,64,True,False,0.023485929594929816,2048,True,8
68,10,0.10421842104387412,0.0582753789561259,1,30,0.08124690000000001,False,DLMT,1,1,True,2048,2048,True,True,0.037063093194632316,2048,False,8
69,10,0.09348654739725423,0.07603853260274576,1,9,0.08476254,False,DLMT,1,1,True,2048,16,True,False,0.01407563297952884,2048,False,32
70,10,0.0737905236417058,0.06666677635829421,8,1,0.07022865,False,DLMT,1,1,True,2048,4,True,True,0.005746857357765198,2048,True,4
71,10,0.09307709404474301,0.07294186595525698,1,1,0.08300948,False,DLMT,1,64,True,2048,64,True,True,0.016243457143096107,2048,False,2
72,10,0.08593644361244049,0.0732173963875595,9,1,0.07957692,False,DLMT,1,8,True,2048,8,True,False,0.010260688261398454,2048,True,16
73,10,0.09346778382158975,0.07421121617841024,1,8,0.0838395,False,DLMT,1,8,True,2048,1,True,True,0.015534625674215648,2048,True,2
74,10,0.09483062086270011,0.0786932191372999,30,1,0.08676192,False,DLMT,1,8,True,2048,8,True,True,0.01301833742148359,2048,True,32
75,10,0.08688311592086481,0.048765144079135174,9,1,0.06782413,False,DLMT,1,2048,True,2048,2048,True,True,0.030750465762848213,2048,False,1
76,10,0.1048792851009512,0.07430833489904883,19,1,0.08959381000000001,False,DLMT,1,256,True,2048,256,True,True,0.024662145232296807,2048,True,16
77,10,0.11111417051617752,0.08104582948382251,1,21,0.09608000000000001,False,DLMT,1,2048,True,2048,2048,True,True,0.024256681213265758,2048,True,8
78,10,0.08901427667354928,0.062281623326450715,30,1,0.07564794999999999,False,DLMT,1,1,True,2048,512,True,False,0.021565720886548168,2048,False,4
79,10,0.09825446378769276,0.05319153621230723,1,15,0.075723,False,DLMT,1,1,True,2048,2048,True,False,0.036353088704042746,2048,True,1
80,10,0.09158363100759953,0.08146418899240046,10,1,0.08652391,False,DLMT,1,64,True,2048,8,True,True,0.008163539144200878,2048,True,2
81,10,0.0930942438382561,0.0651688361617439,1,8,0.07913154,False,DLMT,1,512,True,2048,256,True,True,0.02252793764147975,2048,False,8
82,10,0.09103138247210231,0.07635375752789768,1,10,0.08369257,False,DLMT,1,1,True,2048,2,True,False,0.011840708765952314,2048,True,16
83,10,0.08672537057923388,0.05757824942076614,21,1,0.07215181000000001,False,DLMT,1,2048,True,2048,8,True,False,0.02351351627496194,2048,True,1
84,10,0.10355732307842087,0.07416381692157913,1,8,0.08886057,False,DLMT,1,2048,True,2048,64,True,True,0.02371227956405921,2048,True,4
85,10,0.12352395167897912,0.08884564832102088,30,1,0.1061848,False,DLMT,1,1024,True,2048,1024,True,False,0.02797562222224914,2048,True,1
86,10,0.16329106877098606,0.13183073122901387,1,8,0.14756089999999997,False,DLMT,1,2048,True,2048,2048,True,False,0.02537963028276811,2048,False,32
87,10,0.08192517113363035,0.07326298886636964,1,1,0.07759408,False,DLMT,1,8,True,2048,2,True,False,0.006987941025480969,2048,False,2
88,10,0.09925265313039544,0.07913696686960453,30,1,0.08919480999999999,False,DLMT,1,8,True,2048,2,True,False,0.01622769239210862,2048,False,32
89,10,0.09953826237602138,0.0827428176239786,1,29,0.09114053999999999,False,DLMT,1,32,True,2048,8,True,True,0.013549192778774682,2048,False,1
90,10,0.09864751893417832,0.07703184106582169,4,1,0.08783968,False,DLMT,1,1,True,2048,2,True,True,0.017437763084340835,2048,False,1
91,10,0.07515791933784281,0.06542280066215721,1,21,0.07029036000000001,False,DLMT,1,1,True,2048,2048,True,True,0.007853498469879523,2048,True,8
92,10,0.08458722204268525,0.07056355795731474,1,15,0.07757539,False,DLMT,1,32,True,2048,1,True,False,0.011313146568170146,2048,True,1
93,10,0.09301522010069184,0.08068395989930817,21,1,0.08684959,False,DLMT,1,256,True,2048,1,True,True,0.0099478533697929,2048,False,2
94,10,0.09502183886685148,0.06751304113314852,1,30,0.08126744,False,DLMT,1,512,True,2048,1,True,False,0.02219185077316446,2048,True,2
95,10,0.09889159241712557,0.08340934758287445,1,1,0.09115047000000001,False,DLMT,1,64,True,2048,64,True,False,0.012489810362535535,2048,True,32
96,10,0.12036369230403567,0.07493154769596434,8,1,0.09764762,False,DLMT,1,2048,True,2048,256,True,False,0.03665094284407429,2048,False,8
97,10,0.0972565612661122,0.0821436587338878,16,1,0.08970011,False,DLMT,1,1,True,2048,128,True,False,0.012191855165433191,2048,False,2
98,10,0.10032131263446735,0.05664662736553265,1,21,0.07848397,False,DLMT,1,1024,True,2048,8,True,False,0.03523316821896805,2048,False,8
99,10,0.08953631917179754,0.07914666082820247,18,1,0.08434149,False,DLMT,1,16,True,2048,1,True,True,0.008381527603539824,2048,False,16
100,10,0.16066817219301954,0.12752782780698046,1,18,0.144098,False,DLMT,1,2048,True,2048,1,True,True,0.026734922562072255,2048,False,32
101,10,0.08733112754714285,0.06700829245285712,27,1,0.07716970999999999,False,DLMT,1,8,True,2048,4,True,False,0.016394803148647438,2048,True,8
