id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,1,1,1024,False,4,4,1,1,4,1,3.417786938268361,8,1,256,RS,4,True,False,False,256,512,True,1,1,18,1024,4,10,64,22,2,3.434189,8,True,0.026463686988021918,True,3.4505910617316387
2,4,1,512,False,16,2,128,1,1,1,9.244294854412988,128,8,128,RS,4,False,True,True,1,128,True,1,4,11,8,8,10,32,12,17,9.266748999999999,2,True,0.0362283406879201,True,9.28920314558701
3,1,4,1,False,16,1,32,8,1,17,4.578484832062663,8,32,2,RS,2,False,True,False,2048,256,False,11,11,1,1,4,10,32,12,1,4.586119999999999,8,True,0.012318859525134588,True,4.593755167937336
4,2,32,4,False,1,32,1,4,1024,11,4.659455542119956,512,2,2048,RS,1,True,True,True,2048,2048,False,18,23,1,1024,32,10,128,1,9,4.660934,2,False,0.0023853980799857883,True,4.662412457880044
5,1,2,256,False,2,8,32,2,128,25,5.16481096616314,2,128,4,RS,4,False,True,False,1024,1,True,1,3,17,2048,1,10,1024,10,1,5.173521,1,False,0.01405308752552264,True,5.18223103383686
6,4,1,2048,False,2,32,1024,64,1024,25,6.124161038789087,4,32,4,RS,8,True,True,False,64,512,True,19,1,25,512,2,10,1,10,1,6.126912,1,False,0.004438501548946461,True,6.129662961210913
7,1,16,256,False,2,8,8,4,32,1,13.92196493366148,1,32,2,RS,4,False,True,True,512,128,False,1,30,23,64,2,10,512,5,1,13.922450000000001,8,False,0.0007826237921246345,True,13.922935066338523
8,1,16,16,False,1,16,8,16,1,6,10.737185472010655,1,8,1,RS,1,False,False,False,1024,512,True,1,28,25,128,2,10,16,26,1,10.74407,16,False,0.011107749547050474,True,10.750954527989347
9,4,8,128,False,2,512,64,32,64,19,2.7545614054812426,1,2,32,RS,16,True,False,False,4,64,True,5,1,8,1024,2,10,64,28,1,2.7597129999999996,2,True,0.00831177123121187,True,2.7648645945187567
10,1,2,2048,False,32,128,1,2,512,7,20.134943458725896,256,8,512,RS,2,True,False,False,1024,1024,True,1,24,26,1,2,10,512,1,24,20.14673,8,True,0.019016837276476788,True,20.158516541274107
11,2,8,1024,False,2,256,1,1024,4,1,9.401096134075157,8,512,512,RS,1,False,True,False,128,1024,False,2,22,1,2048,2,10,1024,22,7,9.406229999999997,2,True,0.008283167268623525,True,9.411363865924837
12,2,4,512,False,1,32,2,2048,1024,12,5.353948407591627,2,16,16,RS,1,False,True,False,128,64,True,1,5,25,1024,2,10,1,27,1,5.355715999999999,16,False,0.002851898315157842,True,5.3574835924083715
13,2,1,2048,False,32,128,8,64,128,30,9.993597625261549,2,1024,4,RS,4,False,False,False,2048,512,False,13,10,1,256,1,10,128,18,1,10.013139,8,True,0.03152876954465539,True,10.032680374738453
14,1,2,512,False,32,1,2,32,2048,1,12.906158167532364,64,256,512,RS,16,False,False,False,128,1,False,21,24,1,8,2,10,512,18,7,12.91377,1,True,0.012281209223850644,True,12.921381832467635
15,1,2,64,False,32,128,1024,1,1024,16,11.206999791882508,64,4,1,RS,2,False,True,True,128,16,True,4,1,23,512,2,10,128,6,1,12.540802000000001,1,False,2.152005322078921,True,13.874604208117495
16,4,1,1,False,1,4,2048,2,2048,22,3.1350293730606658,2,1,8,RS,4,False,True,True,32,64,True,18,25,1,1024,2,10,1024,1,4,3.1441660000000002,1,True,0.014741368457507592,True,3.1533026269393347
17,2,2,256,False,4,1,128,16,512,1,4.144693555788274,2048,16,8,RS,1,True,True,True,2048,1024,False,1,4,23,16,8,10,1,11,3,4.18152,1,True,0.05941713355590288,True,4.2183464442117256
18,16,1,1,False,1,1,32,1024,1,1,7.094924728605267,512,8,8,RS,1,True,False,False,1024,64,True,13,1,30,2,1,10,2048,26,14,7.620877,16,True,0.8485906533311571,True,8.146829271394733
19,16,1,1,False,2,4,256,8,256,1,4.26555355175277,2,64,4,RS,1,False,False,False,1024,512,True,8,1,30,1024,32,10,1,29,5,4.382588,1,True,0.18882766422322766,True,4.49962244824723
20,2,2,256,False,1,32,16,1,32,1,10.453579372075254,32,128,1,RS,4,True,True,False,128,1,False,21,18,1,2048,16,10,256,28,22,10.45728,1,True,0.005970728598755863,True,10.460980627924748
21,2,32,16,False,2,8,32,8,2048,29,5.617327595855601,1,1,16,RS,1,True,False,True,2048,16,True,29,15,1,2048,16,10,32,1,13,5.624532,4,False,0.011623849448440127,True,5.6317364041444
22,1,2,32,False,16,2,128,8,256,17,3.9115382202739024,2,4,16,RS,2,True,True,False,2,32,True,7,17,1,4,1,10,256,1,3,3.937598,32,True,0.04204580283452792,True,3.9636577797260975
23,1,8,1024,False,1,2048,1,16,1,1,22.879028651943614,64,8,1,RS,32,False,True,False,2048,64,True,1,30,7,1,2,10,256,29,21,26.23974,2,False,5.422294747281818,True,29.60045134805639
24,4,1,128,False,16,2048,8,64,1024,9,4.115074216356568,2,4,64,RS,2,True,True,False,64,1,False,19,15,1,1,8,10,1,25,1,4.115231,2,False,0.00025296047122018856,True,4.115387783643431
