id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.17747871092035322,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.17783917479393252,0.0005440235259018603,0.17765894285714287,1,1,True,1,1
2,1,256,128,0.17400505408392616,1,False,128,256,RSL,True,True,True,True,False,28,8,16,35,0.17403711734464525,4.8390891367558035e-05,0.1740210857142857,1,30,True,6,1
3,1024,1,1024,0.1625866637753885,1,False,32,1,RSL,True,True,True,False,False,1,32,1,35,0.16260385051032583,2.5938766197271517e-05,0.16259525714285716,19,1,True,26,1
4,128,128,256,0.15371586577739677,1,False,64,64,RSL,True,True,True,False,True,8,8,64,35,0.15376476279403184,7.379693041567355e-05,0.1537403142857143,1,4,True,5,1
5,128,256,1024,inf,32,False,32,64,RSL,True,True,True,False,True,6,1,32,1,inf,inf,inf,26,1,False,9,1
6,512,1024,128,0.16523555867128395,1,False,128,512,RSL,True,False,True,False,True,29,1,64,35,0.16533769847157323,0.00015415263043291782,0.1652866285714286,1,30,True,6,1
7,1,2048,1,0.11566050454328135,8,False,1,256,RSL,True,True,False,False,False,15,8,32,35,0.11568538117100437,3.7544596611148815e-05,0.11567294285714286,1,10,True,24,1
8,128,128,128,0.16671891127266175,1,False,128,1,RSL,False,True,True,False,False,26,8,32,35,0.16674091729876683,3.321219348249199e-05,0.1667299142857143,22,1,True,14,1
9,2048,1024,1024,0.31353307421027743,1,False,512,64,RSL,False,True,False,False,True,30,8,1,35,0.3138522972182941,0.00048178150183480936,0.31369268571428577,1,30,True,18,1
10,128,1,1024,0.17414448235953814,1,False,16,1,RSL,True,True,True,False,False,22,32,256,35,0.1741674604976047,3.467933572793067e-05,0.17415597142857142,9,18,True,1,1
11,1,1024,512,0.09242541451295029,1,False,256,256,RSL,True,True,True,False,False,2,1,256,35,0.0924467854870497,3.22537528270526e-05,0.0924361,17,1,True,25,8
12,128,2048,512,inf,32,False,512,16,RSL,True,True,False,False,True,25,1,512,1,inf,inf,inf,12,1,False,8,1
13,2048,2048,512,0.10130095653199003,1,False,256,512,RSL,False,False,True,False,False,15,1,512,35,0.1013287006108671,4.187224495962818e-05,0.10131482857142857,21,4,True,1,8
14,64,512,1024,0.2088556133670133,8,False,64,64,RSL,True,False,False,True,False,8,1,16,35,0.20900832949012954,0.00023048402308611124,0.20893197142857142,24,1,True,14,1
15,1,1,128,inf,32,False,512,1,RSL,True,True,True,False,True,26,1,1,1,inf,inf,inf,10,1,False,29,1
16,128,1,1,0.09555261642500226,1,False,16,64,RSL,True,False,True,False,True,22,1,64,35,0.09563662928928346,0.00012679488291998927,0.09559462285714286,16,1,True,24,8
17,64,256,2048,0.10293189569158759,1,False,128,64,RSL,True,False,True,False,True,18,8,32,35,0.10295290430841242,3.170687172027063e-05,0.1029424,22,6,True,1,8
18,1,2048,1,0.09533363486759831,1,False,128,256,RSL,False,True,False,True,True,29,1,64,35,0.09542651941811599,0.00014018431354208394,0.09538007714285715,5,28,True,1,8
19,64,512,512,0.1358592009659511,1,False,16,16,RSL,False,True,False,False,False,16,1,16,35,0.13597394189119183,0.00017317064840609807,0.13591657142857147,30,1,True,7,8
20,1024,1,256,0.16020043627065994,1,False,64,256,RSL,False,False,True,False,True,30,1,16,35,0.16067493515791154,0.0007161287901499486,0.16043768571428574,1,9,True,12,32
21,256,64,256,0.109194081192306,1,False,1,1,RSL,True,True,False,False,True,24,8,128,35,0.10929677595055112,0.00015499019060467362,0.10924542857142856,1,23,True,30,8
22,1024,512,1024,0.2147215421344322,32,False,128,32,RSL,True,False,True,True,False,11,1,128,35,0.2147825150084249,9.202219785442434e-05,0.21475202857142855,28,24,True,1,1
23,128,1,128,0.12176087570075199,1,False,512,16,RSL,True,True,False,False,False,15,8,128,35,0.12179746715639082,5.522498695041512e-05,0.1217791714285714,25,1,True,1,8
24,1,256,1024,inf,32,False,16,32,RSL,True,False,True,False,True,18,1,32,1,inf,inf,inf,11,19,False,1,1
25,128,256,64,inf,1,False,32,128,RSL,False,True,False,True,False,7,32,32,1,inf,inf,inf,25,1,False,17,1
26,128,128,1024,inf,1,False,128,64,RSL,True,False,True,True,False,3,32,256,1,inf,inf,inf,9,16,False,1,1
27,128,512,512,0.1497976599703608,1,False,256,64,RSL,True,False,True,False,False,28,8,32,35,0.14989039717249628,0.00013996193068408546,0.14984402857142853,1,26,True,30,1
28,1,256,1,inf,32,False,128,1,RSL,True,False,False,False,True,12,1,64,1,inf,inf,inf,18,1,False,17,1
29,256,1,1024,0.09095883599868942,8,False,256,64,RSL,True,True,True,True,False,5,1,16,35,0.09098475828702485,3.912274081630248e-05,0.09097179714285714,15,28,True,1,8
30,1,64,128,0.13382318266045937,8,False,32,64,RSL,True,True,False,False,True,6,1,128,35,0.1338465887681121,3.532524101915443e-05,0.13383488571428573,4,16,True,1,1
31,512,64,2048,0.14529907819667154,1,False,16,1,RSL,False,True,True,True,False,2,1,16,35,0.1453342932318999,5.3147649553497074e-05,0.14531668571428571,1,11,True,6,32
32,64,1,1,0.18348818158023858,8,False,1,64,RSL,True,True,False,False,False,16,1,128,35,0.1835422755626185,8.164035616716836e-05,0.18351522857142855,2,29,True,1,1
33,1024,256,1024,0.11950600577836339,1,False,32,256,RSL,False,True,False,False,True,11,8,16,35,0.1196135942216366,0.00016237589546657256,0.1195598,13,29,True,1,8
34,1,2048,2048,0.09789348421631212,1,False,32,32,RSL,False,False,False,False,True,8,1,32,35,0.09792224149797359,4.340140277992469e-05,0.09790786285714285,8,16,True,1,8
35,1,256,1024,0.09131188298433249,1,False,64,256,RSL,True,False,True,True,True,26,8,64,35,0.09133039130138179,2.7933339892519517e-05,0.09132113714285714,1,7,True,20,8
36,512,128,64,0.1765719123645722,1,False,1,512,RSL,True,True,True,False,True,2,32,32,35,0.17662180192114213,7.52949032071865e-05,0.17659685714285717,14,18,True,1,1
37,256,64,2048,0.09584911284327392,8,False,1,256,RSL,False,False,True,True,True,10,1,64,35,0.09587349287101178,3.679511214211776e-05,0.09586130285714285,1,7,True,8,8
38,1024,512,64,0.2251260461043449,8,False,512,256,RSL,True,True,True,True,True,7,1,32,35,0.22514978246708367,3.5823672483487617e-05,0.22513791428571428,14,1,True,2,1
39,256,256,64,0.11307858653222057,8,False,1,64,RSL,True,True,False,True,False,12,1,16,35,0.11310427061063659,3.8763226840681074e-05,0.11309142857142858,4,1,True,20,8
40,2048,1,128,0.10634464232722132,1,False,1,64,RSL,False,True,True,True,False,24,1,32,35,0.10636730052992155,3.419647911223551e-05,0.10635597142857144,1,3,True,17,8
41,2048,2048,256,0.11788601265289236,8,False,64,16,RSL,True,False,False,False,True,12,1,16,35,0.11791615877567901,4.549748591394716e-05,0.11790108571428569,4,14,True,1,8
42,2048,128,512,0.08891738874501479,1,False,128,512,RSL,False,False,True,False,False,27,1,16,35,0.08894195411212807,3.7074832213693294e-05,0.08892967142857143,30,1,True,2,8
43,1,256,1024,0.20615715641623833,8,False,1,32,RSL,False,True,True,False,True,21,8,32,35,0.20618170072661884,3.704305272384949e-05,0.2061694285714286,23,1,True,8,1
44,1,1,512,inf,32,False,1,1,RSL,True,False,False,True,False,2,1,64,1,inf,inf,inf,1,4,False,4,1
45,1024,128,1024,0.15111343565946841,8,False,32,1,RSL,True,True,True,True,False,18,1,64,35,0.15117576434053157,9.406842494391383e-05,0.1511446,1,27,True,12,1
46,1024,512,1,0.10739567028897849,1,False,1,64,RSL,True,False,False,True,True,20,8,1,35,0.10744061542530721,6.783262715038037e-05,0.10741814285714285,1,28,True,19,8
47,128,64,1,0.09768344043641927,1,False,64,1,RSL,True,True,True,True,True,1,8,512,35,0.09771912527786641,5.385669601936686e-05,0.09770128285714284,25,30,True,1,8
48,1,2048,1,0.16922241754205852,8,False,1,512,RSL,True,False,True,False,False,16,8,64,35,0.1694768396007985,0.00038398185118676656,0.16934962857142852,17,1,True,26,1
49,1,256,64,inf,32,False,16,64,RSL,True,False,True,False,True,29,1,16,1,inf,inf,inf,1,1,False,16,1
50,2048,2048,64,0.13802884913420926,32,False,128,256,RSL,False,False,True,True,False,9,1,1,35,0.1380592080086479,4.581857746391107e-05,0.13804402857142858,1,7,True,24,1
51,128,64,512,0.19910850043494813,8,False,64,32,RSL,True,True,False,False,True,14,8,256,35,0.19915304242219475,6.72241817521403e-05,0.19913077142857144,7,1,True,26,1
52,512,1,1,0.18619021105443068,32,False,16,1,RSL,True,True,False,True,False,11,1,64,35,0.18634767465985497,0.00023764907415973558,0.18626894285714282,1,18,True,15,1
53,2048,256,1024,0.12348028725695337,1,False,16,32,RSL,True,False,False,False,False,13,1,16,35,0.1235092556001895,4.3719943611443105e-05,0.12349477142857143,1,8,True,13,1
54,256,1024,512,0.24258587707324875,1,False,32,64,RSL,True,True,True,True,False,19,1,64,35,0.24284309435532264,0.00038820049101526214,0.2427144857142857,1,18,True,18,32
55,2048,2048,512,0.12242253520567149,1,False,64,64,RSL,False,False,False,False,False,18,8,256,35,0.12245843622289994,5.418295537400168e-05,0.12244048571428572,23,3,True,1,8
56,1,2048,512,0.27401086280666365,1,False,64,16,RSL,True,True,False,False,True,1,1,128,35,0.27415496576476484,0.00021748476090174623,0.27408291428571424,29,4,True,1,32
57,2048,1,1024,0.12212082732877717,8,False,256,32,RSL,False,False,True,False,True,13,1,128,35,0.12215157267122286,4.640184725386969e-05,0.12213620000000001,1,8,True,19,1
58,64,2048,1,0.1776619574493783,32,False,1,32,RSL,True,True,False,False,False,19,1,1,35,0.17770135683633603,5.946280607339949e-05,0.17768165714285716,1,24,True,23,1
59,64,1,512,0.183388506986021,8,False,1,1,RSL,False,False,False,True,True,14,8,32,35,0.18342572158540754,5.61654552847821e-05,0.18340711428571427,1,21,True,6,1
60,1024,64,256,0.11936621757427257,8,False,1,16,RSL,False,True,False,True,False,14,1,16,35,0.11946086814001314,0.00014284963980296334,0.11941354285714285,6,25,True,1,8
61,1,1,128,0.09283838446846286,8,False,256,32,RSL,True,True,True,True,True,6,1,16,35,0.09286143838868001,3.479370855631798e-05,0.09284991142857144,1,9,True,22,8
62,512,64,512,inf,32,False,1,1,RSL,True,True,False,False,True,19,1,512,1,inf,inf,inf,1,12,False,7,1
63,256,2048,2048,0.256803848990366,8,False,256,16,RSL,True,False,True,False,False,12,8,1,35,0.25716472243820543,0.000544641668382779,0.2569842857142857,1,29,True,14,1
64,64,512,64,0.1675345292251534,8,False,128,1,RSL,True,False,True,False,False,9,8,32,35,0.16754947077484664,2.2550261322528804e-05,0.16754200000000002,30,1,True,24,1
65,64,128,128,0.1769620598758365,1,False,64,32,RSL,True,True,True,False,False,1,1,64,35,0.17698439726702067,3.371230018366408e-05,0.17697322857142858,2,1,True,4,1
66,1024,128,1024,0.36378531345396675,1,False,32,16,RSL,False,True,True,False,True,28,8,512,35,0.363820629403176,5.329995213843335e-05,0.3638029714285714,6,30,True,1,1
67,512,2048,2048,0.1367483885679491,1,False,16,16,RSL,True,True,False,False,False,27,8,1,35,0.1368260114320509,0.00011715089171052603,0.1367872,1,4,True,3,8
68,128,1,1024,inf,32,False,16,64,RSL,False,True,True,True,True,16,1,32,1,inf,inf,inf,20,2,False,1,1
69,1,256,512,0.20580530982850215,1,False,64,64,RSL,False,False,True,False,True,10,8,256,35,0.20597937588578363,0.000262706021776342,0.2058923428571429,4,1,True,1,1
70,512,1,512,inf,32,False,16,1,RSL,False,True,True,False,True,29,1,1,1,inf,inf,inf,1,3,False,11,1
71,1,2048,128,0.12653981917538812,8,False,128,1,RSL,False,True,False,False,False,6,1,1,35,0.1266220665388976,0.00012413033308517442,0.12658094285714286,1,8,True,13,1
72,64,2048,256,0.21492148810758657,1,False,64,64,RSL,False,True,True,True,True,11,1,16,35,0.21503942617812769,0.00017799588163086986,0.21498045714285713,1,18,True,4,1
73,1,512,2048,0.10264174218839345,1,False,32,256,RSL,True,True,True,False,True,20,1,32,35,0.1026684863830351,4.0363187916410764e-05,0.10265511428571428,3,8,True,1,8
74,128,128,64,0.16834044796579206,1,False,32,32,RSL,False,True,True,False,True,3,32,64,35,0.16841698060563653,0.00011550549063722568,0.1683787142857143,1,10,True,30,1
75,256,1,1,0.2788740530532397,1,False,64,1,RSL,False,False,True,False,False,23,1,64,35,0.27897228980390315,0.00014826202398153757,0.2789231714285714,29,11,True,1,32
76,1,512,128,0.08990725188521836,1,False,128,1,RSL,True,True,True,False,False,10,1,64,35,0.08992930240049593,3.327933795456034e-05,0.08991827714285715,1,6,True,13,8
77,2048,2048,512,inf,1,False,128,64,RSL,False,True,False,True,True,9,32,32,1,inf,inf,inf,19,10,False,1,1
78,512,256,256,inf,32,False,1,1,RSL,False,True,False,False,True,7,1,1,1,inf,inf,inf,1,21,False,6,1
79,2048,512,256,0.2278702666999067,8,False,128,32,RSL,False,False,False,False,False,12,1,32,35,0.2279002475858076,4.52481051582071e-05,0.22788525714285715,18,1,True,24,1
