id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,RSL,1,1,1,1,0.17746142909774207,0.17764097090225797,0.00027097019340563205,1,0.17755120000000002,1
2,True,35,False,1,128,16,16,25,9,1,RSL,10,64,64,512,0.2409917782413652,0.24107336461577766,0.0001231327473476812,1,0.24103257142857143,8
3,True,35,False,1,32,32,64,1,22,14,RSL,12,64,1,128,0.12369129221668211,0.12378687921188934,0.0001442629288939511,8,0.12373908571428573,8
4,True,35,False,8,1,16,256,1,26,30,RSL,15,512,1,64,0.3185293984242013,0.3192091730043701,0.0010259373852079584,1,0.3188692857142857,8
5,True,35,False,1,64,256,256,4,24,1,RSL,5,1024,512,1,0.12285852423970198,0.12293559004601229,0.00011631016240015759,8,0.12289705714285713,1
6,True,35,False,1,16,16,128,2,17,1,RSL,15,128,512,2048,0.2146158441069973,0.21483729875014562,0.0003342263805706962,1,0.21472657142857146,32
7,True,35,False,8,32,32,32,16,1,10,RSL,2,256,256,1024,0.1453034691327527,0.1454645880101045,0.00024316572663976672,1,0.1453840285714286,1
8,True,35,False,1,128,128,128,7,7,1,RSL,22,2048,1,512,0.2571625704920895,0.2578526295079104,0.0010414589821152685,32,0.25750759999999995,1
9,True,35,False,8,32,16,16,1,10,16,RSL,6,128,256,1024,0.11865806995887818,0.11868061575540759,3.4026832149385094e-05,8,0.11866934285714288,1
10,True,35,False,1,128,512,256,13,1,11,RSL,17,1024,512,512,0.2904799362712751,0.2910218351572963,0.0008178510088353865,32,0.2907508857142857,1
11,True,35,False,8,64,256,1,17,19,1,RSL,12,64,1,128,0.2164966012401354,0.21652671304557888,4.544569308975293e-05,1,0.21651165714285714,1
12,True,35,False,8,256,1,32,1,14,29,RSL,18,64,128,1024,0.2590194360517837,0.2593733068053591,0.0005340729798024837,1,0.2591963714285714,8
