id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
124,2048,64,1,0.19048056045322725,32,False,1,128,DLMT,True,False,False,True,False,7,1,512,35,1,1,6,6,0.00017130937284483272,True,0.1905373142857143,0.19059406811820134
125,2048,128,1,0.19326317961789902,1,False,32,512,DLMT,False,True,True,False,False,23,1,16,35,32,1,28,17,2.8176354249183345e-05,True,0.19327251428571432,0.19328184895352962
126,128,1,1,0.2548725199587023,1,False,1,1,DLMT,False,True,False,False,True,6,1,64,35,32,11,1,11,0.00018669640530846689,True,0.25493437142857145,0.2549962228984406
127,1,64,1,inf,1,False,1,16,DLMT,True,False,False,True,False,29,32,64,1,1,29,1,17,inf,False,inf,inf
128,1,1,1,0.22028830275466568,1,False,16,512,DLMT,False,False,True,True,False,13,1,512,35,1,1,12,25,0.00014216131682001236,True,0.2203354,0.2203824972453343
129,64,256,128,0.09812387378464067,1,False,32,1,DLMT,True,True,True,False,True,30,1,16,35,8,30,30,1,0.0003275651733998749,True,0.09823239428571427,0.09834091478678787
130,2048,1024,512,0.1692083587863836,1,False,64,256,DLMT,True,False,False,False,False,29,1,1,35,1,30,2,1,0.0002448786721656921,True,0.16928948571428573,0.16937061264218786
131,1,64,1,inf,32,False,64,512,DLMT,False,True,False,True,True,30,1,512,1,1,25,1,28,inf,False,inf,inf
132,2048,2048,1,0.24538598908709602,1,False,64,32,DLMT,True,False,False,True,True,30,1,256,35,1,13,8,1,0.0002767829238569039,True,0.2454776857142857,0.24556938234147535
133,512,2048,2048,0.2071972856130625,1,False,16,512,DLMT,True,True,True,True,True,15,1,16,35,32,18,5,1,0.0001779171694459916,True,0.20725622857142856,0.20731517152979462
134,2048,1,2048,0.1188273273966058,1,False,16,16,DLMT,False,False,False,True,True,25,8,32,35,8,4,1,30,6.231325734397406e-05,True,0.11884797142857144,0.11886861546053708
135,2048,512,64,0.19735303816249505,1,False,256,512,DLMT,False,False,True,False,True,3,32,32,35,1,28,7,1,3.1276828483720426e-05,True,0.1973634,0.19737376183750494
136,128,2048,512,0.24602600322774734,32,False,1,64,DLMT,False,False,False,True,False,4,1,1,35,1,11,30,1,3.71604793361156e-05,True,0.24603831428571432,0.2460506253436813
137,1,2048,512,0.18149162220922638,1,False,16,256,DLMT,True,True,False,False,False,12,32,512,35,1,1,9,29,0.0002469295198130458,True,0.18157342857142858,0.18165523493363078
138,2048,1,2048,inf,32,False,512,256,DLMT,True,True,False,True,True,2,1,16,1,1,24,1,12,inf,False,inf,inf
139,1024,2048,1024,0.34236832160286373,1,False,1,16,DLMT,False,True,False,True,False,26,1,512,35,32,27,27,1,0.0008641208976261847,True,0.3426546,0.3429408783971362
140,1024,1,2048,0.15263937759636073,1,False,512,64,DLMT,False,True,False,False,False,18,32,32,35,1,1,29,9,7.147584721214486e-05,True,0.15266305714285713,0.15268673668935354
141,2048,512,2048,inf,32,False,64,1,DLMT,True,False,True,False,True,10,1,64,1,1,1,27,30,inf,False,inf,inf
142,1,1024,512,inf,1,False,64,128,DLMT,False,True,True,True,True,1,32,32,1,1,8,1,3,inf,False,inf,inf
143,1,64,1,0.25523829160065714,1,False,16,32,DLMT,True,True,False,True,False,28,1,16,35,32,29,19,1,8.070457084392351e-05,True,0.2552650285714285,0.2552917655421999
144,2048,256,1,0.2276587899170061,1,False,256,512,DLMT,False,True,False,False,True,1,32,16,35,1,29,1,19,3.5475821027158174e-05,True,0.2276705428571429,0.22768229579727967
145,2048,256,1,0.13399720904784565,1,False,1,512,DLMT,False,False,False,True,False,6,1,512,35,8,28,1,30,0.0001343374368475728,True,0.1340417142857143,0.13408621952358293
146,2048,2048,1,0.23964394931069344,1,False,512,256,DLMT,False,True,False,True,False,12,1,32,35,1,7,8,1,5.957361421136202e-05,True,0.23966368571428567,0.2396834221178779
147,1,128,1,0.20832039845209133,1,False,32,16,DLMT,True,True,True,False,False,24,32,512,35,1,27,1,29,0.001204285374004359,True,0.20871937142857142,0.2091183444050515
148,1,1,1,inf,1,False,32,512,DLMT,True,True,True,False,True,10,1,1,1,32,15,29,1,inf,False,inf,inf
149,1,1024,128,0.18172928684616735,32,False,32,32,DLMT,False,True,True,True,False,5,1,16,35,1,7,30,1,7.554441321068504e-05,True,0.18175431428571426,0.18177934172526117
150,2048,1,1,0.29052922046972535,1,False,128,128,DLMT,False,False,True,True,False,15,1,32,35,32,1,25,30,0.0003690531801731594,True,0.29065148571428573,0.2907737509588461
151,1024,1,1,0.17331205223149979,8,False,64,16,DLMT,True,False,True,False,False,18,1,512,35,1,2,8,1,4.356694122091754e-05,True,0.17332648571428572,0.17334091919707165
152,1024,2048,512,0.12239925890670525,1,False,512,16,DLMT,False,True,False,False,False,29,8,512,35,8,1,28,30,4.518538683771019e-05,True,0.12241422857142857,0.12242919823615189
153,1024,64,2048,0.1737929744442975,1,False,1,512,DLMT,True,False,False,False,False,1,1,1,35,1,14,8,1,1.9740272727269324e-05,True,0.17379951428571427,0.17380605412713104
154,2048,512,128,inf,32,False,512,16,DLMT,True,False,False,False,True,15,1,16,1,1,1,29,26,inf,False,inf,inf
155,2048,2048,128,0.2829254956206491,1,False,1,1,DLMT,False,False,True,True,True,26,1,32,35,1,15,30,1,3.895139828775524e-05,True,0.28293840000000003,0.28295130437935095
156,1,2048,512,0.2376168688336302,1,False,512,512,DLMT,True,False,False,False,False,23,8,32,35,1,1,21,29,0.00040909588118190603,True,0.2377524,0.2378879311663698
157,2048,256,2048,0.3030022252301773,1,False,16,16,DLMT,True,True,True,False,True,24,1,16,35,1,13,1,1,4.589073091239198e-05,True,0.3030174285714286,0.30303263191267993
158,2048,1024,2048,0.2209159127519692,32,False,1,512,DLMT,False,True,False,True,False,30,1,256,35,1,1,28,4,4.191815154049124e-05,True,0.22092979999999998,0.22094368724803076
159,1024,256,1,inf,32,False,256,512,DLMT,True,False,True,True,True,30,1,512,1,1,1,3,23,inf,False,inf,inf
160,1,2048,512,0.23010768285942104,1,False,64,1,DLMT,False,False,False,False,True,29,1,512,35,32,1,3,6,0.00015558885118235717,True,0.2301592285714286,0.23021077428343614
161,128,2048,512,inf,1,False,512,128,DLMT,True,False,True,True,False,5,32,64,1,1,28,1,4,inf,False,inf,inf
162,2048,2048,64,0.13250071406396205,1,False,512,512,DLMT,True,False,True,False,False,26,32,16,35,1,1,28,12,0.00034721021568719665,True,0.13261574285714287,0.13273077165032368
163,128,64,512,0.1579114921055728,1,False,32,1,DLMT,False,False,False,False,True,29,32,1,35,1,5,1,4,6.638690551976152e-05,True,0.1579334857142857,0.1579554793229986
164,1,2048,2048,0.10264123818657823,1,False,1,256,DLMT,False,True,True,False,False,1,1,32,35,8,1,6,30,7.646746673839647e-05,True,0.10266657142857143,0.10269190467056462
165,1024,2048,256,inf,32,False,1,32,DLMT,True,False,False,False,True,4,1,64,1,1,29,13,1,inf,False,inf,inf
166,128,256,2048,inf,1,False,32,1,DLMT,True,False,False,True,False,24,32,256,1,1,1,20,29,inf,False,inf,inf
167,512,1,1024,0.31548632181238156,1,False,512,128,DLMT,True,True,False,True,False,2,1,512,35,32,17,30,1,0.00011148794755030323,True,0.31552325714285717,0.3155601924733328
168,2048,2048,2048,0.23804937749154748,1,False,512,32,DLMT,True,False,True,False,True,15,1,64,35,32,25,1,24,0.00033968820757769564,True,0.23816191428571432,0.23827445107988116
169,1,1,1024,0.20752696177275123,1,False,512,64,DLMT,False,True,False,True,True,5,8,1,35,1,9,1,28,0.0002440934815907685,True,0.20760782857142857,0.2076886953701059
