id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,512,512,1,1,17,10,DLMT,2,1.908554339924414,1,1024,512,181,1,0.09300649142857144,1
