id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,256,1024,1,0.12825875837293876,1,64,512,16,RS,False,False,False,False,False,15,8,35,0.12830484162706124,6.95503106699454e-05,0.1282818,1,23,True,23,8
2,1024,1024,64,0.12274430038214329,8,32,64,256,RS,False,False,False,False,True,7,1,35,0.1228087281892852,9.723649268769482e-05,0.12277651428571425,27,1,True,3,8
3,2048,2048,2048,0.19891870953135807,8,32,512,128,RS,True,True,False,False,False,3,8,35,0.19898723332578475,0.00010341828678147683,0.1989529714285714,2,1,True,1,1
4,2048,1024,1024,0.11496135218999895,1,16,32,128,RS,False,True,False,False,True,20,1,35,0.11502807638142959,0.00010070226878663414,0.11499471428571427,30,1,True,13,8
5,256,512,256,0.24015593999564624,1,256,512,128,RS,False,False,False,False,True,29,1,35,0.240270574290068,0.00017300971778769778,0.24021325714285713,7,1,True,27,32
6,128,256,256,0.2473844413138429,1,1,64,32,RS,False,True,False,False,True,10,32,35,0.24749744440044275,0.00017054784713758638,0.24744094285714283,25,1,True,14,1
7,1,1024,64,0.28712708330023545,1,64,16,16,RS,True,True,True,True,True,24,8,35,0.2871765738426217,7.469269832904095e-05,0.28715182857142857,3,1,True,5,1
8,64,1,1024,0.2928431449569721,1,1,512,64,RS,True,False,True,False,False,17,1,35,0.2930711407573135,0.0003440985027457117,0.2929571428571428,25,12,True,1,32
9,256,512,1024,0.19531008085555562,8,256,512,64,RS,True,True,True,True,False,27,8,35,0.1953949477158729,0.00012808376085951667,0.19535251428571426,27,1,True,13,1
10,1,64,256,0.19914064144778756,1,16,64,16,RS,False,True,True,False,False,18,1,35,0.19917215855221246,4.756661494307498e-05,0.1991564,30,1,True,25,1
11,512,512,1024,0.10818557908204432,8,128,64,64,RS,False,False,False,False,True,18,1,35,0.10823476377509855,7.423110080370992e-05,0.10821017142857144,12,1,True,30,8
12,2048,2048,128,0.2161110104255323,8,32,256,32,RS,False,False,False,True,True,1,8,35,0.2161728181458963,9.328217451170965e-05,0.2161419142857143,1,17,True,3,1
13,1024,512,1,0.12013675076129893,8,64,256,256,RS,False,False,False,False,True,5,1,35,0.12020347781012966,0.00010070658126559708,0.1201701142857143,1,16,True,30,8
14,512,2048,128,0.09452667693567238,8,128,512,16,RS,False,True,True,True,False,28,1,35,0.09455162592147048,3.7653801716074306e-05,0.09453915142857143,13,18,True,1,8
15,1,128,512,0.10566515039168406,1,1,1,256,RS,False,False,True,False,True,9,8,35,0.10578627817974451,0.00018280990461265971,0.10572571428571428,1,8,True,22,8
16,256,1024,2048,0.09413592864494791,8,1,128,32,RS,True,True,True,False,True,2,1,35,0.09415991135505206,3.6195467751009266e-05,0.09414791999999998,1,15,True,22,8
17,64,1024,256,0.10627394771852987,1,1,256,64,RS,False,True,True,False,False,30,8,35,0.10630170942432725,4.1898848067550726e-05,0.10628782857142856,9,7,True,1,1
18,1,1024,64,0.09916726841865962,1,16,128,32,RS,False,False,True,True,False,14,8,35,0.09919166300991179,3.6817091860456135e-05,0.09917946571428571,13,1,True,18,8
19,128,2048,64,0.09232354661515804,1,64,64,1,RS,True,True,True,True,True,13,8,35,0.09242977338484196,0.000160320814440474,0.09237666,6,1,True,28,8
20,128,1,512,0.2999185064071687,1,64,512,64,RS,True,False,False,True,True,21,8,35,0.30007349359283136,0.00023391158280732614,0.29999600000000004,1,30,True,11,1
21,128,1,2048,0.16716051951524513,32,64,1,128,RS,True,False,True,True,False,12,1,35,0.1672704519133263,0.0001659134665039176,0.1672154857142857,15,1,True,9,1
22,1024,128,1,0.09358571164535123,8,512,16,256,RS,False,True,True,False,True,3,1,35,0.09363252835464875,7.06572645137885e-05,0.09360911999999999,1,20,True,22,8
23,512,512,128,0.08793733080228631,1,64,256,1,RS,False,True,True,False,False,28,8,35,0.08795581205485654,2.789249332120494e-05,0.08794657142857143,28,1,True,6,8
24,256,256,1,0.18384901756416336,1,64,1,256,RS,True,False,True,True,True,17,1,35,0.18395755386440812,0.00016380643131078747,0.18390328571428574,1,30,True,12,1
25,64,512,256,inf,32,64,16,16,RS,False,True,True,False,True,2,1,1,inf,inf,inf,21,28,False,1,1
26,512,512,64,inf,1,16,256,16,RS,True,True,True,True,True,28,32,1,inf,inf,inf,13,5,False,1,1
27,1024,512,1024,0.19714808319739419,1,256,256,512,RS,True,True,True,False,True,29,32,35,0.19716774537403448,2.967478143240865e-05,0.19715791428571433,21,1,True,17,1
28,1024,1,512,0.08919476279505983,8,256,16,32,RS,True,True,True,True,False,6,1,35,0.0892124943477973,2.6761022524010174e-05,0.08920362857142856,28,18,True,1,8
29,2048,256,1,0.23430625962528526,1,256,128,512,RS,True,False,True,True,False,9,1,35,0.23472745466042907,0.0006356809236831729,0.23451685714285717,1,5,True,30,32
30,64,512,256,0.09411203073384516,8,32,256,32,RS,False,True,True,False,True,30,1,35,0.09420812355186908,0.00014502633275318154,0.09416007714285712,3,1,True,21,8
31,1,1,128,0.19008864651447627,1,128,256,1,RS,True,False,False,True,True,16,1,35,0.19011163919980945,3.470129092464416e-05,0.19010014285714286,24,1,True,12,1
32,1024,256,1024,0.09655082212592968,1,128,64,64,RS,True,True,True,False,False,8,8,35,0.09681538358835605,0.00039928456124546,0.09668310285714286,28,18,True,1,8
33,128,1,1,0.11444873696463108,1,1,256,32,RS,True,False,True,True,True,5,8,35,0.11447303446394035,3.6670557616680755e-05,0.11446088571428571,14,1,True,27,8
34,1,128,1024,0.24081678957705702,1,1,1,1,RS,True,False,True,False,True,7,1,35,0.2409774961372287,0.0002425434444568207,0.24089714285714287,1,13,True,9,32
35,256,64,128,0.1054381257512198,1,32,64,1,RS,False,False,True,True,False,14,8,35,0.10546553139163736,4.136146288811505e-05,0.10545182857142858,11,1,True,29,8
36,2048,1,1024,0.13410260953272632,1,128,512,16,RS,True,False,False,False,False,6,1,35,0.13414304761013088,6.103043068328831e-05,0.1341228285714286,1,10,True,3,8
37,128,2048,256,0.09458623598751252,8,1,64,32,RS,False,True,True,True,False,23,1,35,0.09461588972677319,4.475436505902803e-05,0.09460106285714286,18,15,True,1,8
38,256,1024,64,0.2232953044587997,8,64,16,256,RS,True,False,False,False,True,24,1,35,0.22332686696977178,4.763514394620118e-05,0.22331108571428573,15,1,True,29,1
39,1024,128,64,0.09662447532066834,1,16,16,1,RS,False,True,True,True,True,27,1,35,0.09664800467933166,3.551125535858797e-05,0.09663624,2,1,True,12,8
40,128,512,1,0.13391847147996577,1,64,512,128,RS,True,False,False,False,False,20,1,35,0.1339392999486057,3.143498635830604e-05,0.13392888571428574,24,16,True,1,1
41,1024,64,256,0.1258363071249216,1,1,16,16,RS,False,False,False,True,False,27,8,35,0.12586569287507837,4.434990739239641e-05,0.125851,23,8,True,1,8
42,2048,512,256,0.09461998448985891,1,128,64,512,RS,True,True,True,False,False,6,1,35,0.09463848408156965,2.7920171334483246e-05,0.09462923428571428,10,7,True,1,8
43,256,1024,256,0.12040498615637188,1,1,128,256,RS,False,True,False,False,False,23,1,35,0.1204471852721995,6.368824579984271e-05,0.12042608571428569,23,1,True,24,8
44,256,1,64,inf,32,32,512,32,RS,True,True,False,True,True,19,1,1,inf,inf,inf,11,19,False,1,1
45,128,64,256,inf,32,64,32,32,RS,True,True,False,True,True,29,1,1,inf,inf,inf,25,1,False,1,1
46,128,1024,256,0.10719351424415571,8,128,512,1,RS,False,False,True,True,True,11,1,35,0.10721831432727286,3.742907306097947e-05,0.10720591428571428,14,1,True,19,8
47,2048,1,512,0.18139384141328746,1,128,512,32,RS,True,True,False,True,False,28,1,35,0.1814257585867125,4.8170411783879274e-05,0.18140979999999998,29,4,True,1,1
48,128,128,256,0.19368061200293302,1,32,16,16,RS,False,True,True,True,False,22,1,35,0.193726587997067,6.93884304889068e-05,0.1937036,1,21,True,18,1
49,1,1024,512,0.1604790285691185,1,128,32,16,RS,False,False,False,True,False,27,1,35,0.1606485142880244,0.00025579322963388004,0.16056377142857145,1,19,True,25,1
50,1,512,64,0.12485429774352415,8,1,1,256,RS,False,False,False,False,False,19,1,35,0.12488764511361868,5.032891001873058e-05,0.12487097142857141,1,2,True,29,8
51,2048,256,512,0.11282686307731579,8,128,64,128,RS,False,True,False,False,False,10,1,35,0.11286913692268422,6.380102999616332e-05,0.112848,10,1,True,29,8
52,64,1,2048,0.2581871628916535,1,64,32,32,RS,True,True,True,True,True,27,1,35,0.25833312282263227,0.00022028736334383397,0.2582601428571429,26,1,True,13,32
53,512,1,512,0.08929369521568464,8,512,512,128,RS,False,False,True,False,False,16,8,35,0.08931816192717248,3.692593801055322e-05,0.08930592857142856,5,8,True,1,1
54,64,64,128,0.2476831268945847,8,128,1,32,RS,False,False,False,True,False,10,8,35,0.247783158819701,0.00015097135827834502,0.24773314285714285,16,1,True,14,1
55,2048,1024,64,0.10196084821692206,1,1,256,128,RS,True,False,False,False,False,17,1,35,0.1019902946402208,4.444147722521429e-05,0.10197557142857143,15,19,True,1,8
56,1024,1024,64,0.2513291791870856,1,1,64,16,RS,True,True,False,True,True,23,1,35,0.25140379224148585,0.00011260839132106616,0.2513664857142857,3,3,True,1,1
57,1,128,128,0.28268448156354087,1,64,1,256,RS,True,False,False,False,False,10,1,35,0.2827719184364591,0.0001319625054973642,0.2827282,12,21,True,1,32
58,1,1024,512,0.3780908636148778,1,256,16,16,RS,False,False,True,True,True,8,8,35,0.3783974220994079,0.000462667800778863,0.37824414285714286,1,12,True,28,1
59,1,2048,128,0.3111365542497221,1,64,512,16,RS,True,True,True,True,True,11,8,35,0.31119270289313494,8.474131585150979e-05,0.3111646285714285,6,1,True,12,1
60,128,2048,1024,inf,32,16,128,16,RS,True,False,True,False,True,14,1,1,inf,inf,inf,5,17,False,1,1
61,256,1024,1024,0.1902630920777027,8,16,128,16,RS,True,False,True,True,False,23,1,35,0.1904094222080116,0.00022084607992990752,0.19033625714285715,4,1,True,5,1
62,128,1,512,0.16545004737084887,32,16,32,128,RS,True,False,True,False,False,20,1,35,0.16548332405772256,5.022223265707349e-05,0.16546668571428572,18,24,True,1,1
63,64,1,512,0.10735078558848438,1,256,64,1,RS,False,True,True,True,False,2,1,35,0.10738115726865852,4.583790428660354e-05,0.10736597142857145,11,1,True,13,8
64,128,1,1024,0.12258159330529314,1,64,64,32,RS,False,False,False,False,False,6,8,35,0.12268166383756393,0.0001510296254219761,0.12263162857142854,16,17,True,1,8
65,256,256,1024,0.21638280008821129,1,256,16,256,RS,True,False,True,False,True,18,1,35,0.2164146856260745,4.812266638921924e-05,0.2163987428571429,23,1,True,2,1
66,256,2048,1,0.21366048352159914,8,64,16,64,RS,True,True,False,False,False,1,1,35,0.21369465933554369,5.157922378759392e-05,0.2136775714285714,23,1,True,9,1
67,256,128,2048,0.23012602745830987,1,32,32,1,RS,False,False,True,True,False,26,1,35,0.23041654397026165,0.00043845674629015076,0.23027128571428576,4,1,True,29,32
68,256,512,512,0.11249585113824886,1,512,128,64,RS,False,False,False,True,True,8,1,35,0.11252409171889402,4.262158119630856e-05,0.11250997142857144,6,1,True,6,8
69,1024,2048,1024,inf,32,512,64,512,RS,True,False,True,False,True,17,1,1,inf,inf,inf,2,30,False,1,1
70,1024,2048,1,0.20109545293199144,1,256,512,256,RS,True,True,False,False,True,28,8,35,0.20113106135372283,5.374136095737814e-05,0.20111325714285713,23,1,True,11,1
71,1024,256,1,inf,1,128,16,256,RS,False,False,False,True,True,20,32,1,inf,inf,inf,1,9,False,6,1
72,64,1024,2048,0.1450848021761097,1,128,256,64,RS,False,True,False,False,False,14,1,35,0.14513588353817602,7.70936139127133e-05,0.14511034285714286,2,18,True,1,1
73,1024,1,64,inf,32,16,32,32,RS,True,False,True,False,True,12,1,1,inf,inf,inf,8,8,False,1,1
74,2048,128,512,0.1612291495699391,1,64,128,256,RS,False,False,True,False,False,16,8,35,0.161397707572918,0.0002543930912936897,0.16131342857142855,6,26,True,1,1
75,256,512,1024,inf,32,256,512,16,RS,False,False,False,False,True,3,1,1,inf,inf,inf,13,16,False,1,1
76,512,1,1,0.10069434256853704,1,128,32,16,RS,False,True,False,True,True,27,8,35,0.10078982886003438,0.00014411094365672812,0.10074208571428571,3,14,True,1,8
77,128,256,2048,0.29965463639637546,1,64,1,16,RS,False,False,False,False,True,14,1,35,0.30029656360362444,0.0009688169280106545,0.29997559999999995,1,13,True,23,32
78,512,256,512,0.09446898198354214,8,32,32,64,RS,False,True,True,True,True,7,1,35,0.09449288087360072,3.606896387619239e-05,0.09448093142857143,2,9,True,1,8
79,512,512,1,0.11654340666472773,1,16,512,512,RS,False,True,False,False,False,22,1,35,0.11667013619241517,0.00019126422796215525,0.11660677142857145,11,1,True,9,8
80,64,1,256,0.0881846497986168,1,1,1,1,RS,True,True,True,True,False,2,8,35,0.08825074448709748,9.975220294227558e-05,0.08821769714285714,1,5,True,2,8
81,256,128,256,0.09740530915842567,1,16,16,128,RS,False,True,False,True,True,7,8,35,0.09744117655586003,5.413221531300821e-05,0.09742324285714285,2,8,True,1,8
82,1024,128,1,0.24250823894615076,1,16,64,64,RS,False,True,False,False,False,17,8,35,0.24253867533956358,4.593557156163192e-05,0.24252345714285717,10,21,True,1,1
83,512,512,1,0.2024696132642044,1,1,256,512,RS,True,False,False,True,True,19,1,35,0.20264495816436698,0.00026463609206699303,0.2025572857142857,29,18,True,1,1
84,1024,512,1,inf,1,256,1,128,RS,False,True,True,True,True,18,32,1,inf,inf,inf,24,1,False,27,1
85,2048,128,512,0.22287969577488587,1,16,128,512,RS,False,True,True,False,True,6,32,35,0.22290910422511406,4.43841670611758e-05,0.22289439999999996,27,1,True,17,1
86,2048,256,1,0.2987067875694667,1,16,16,16,RS,False,False,True,False,True,11,1,35,0.29875789814481896,7.713770353155826e-05,0.29873234285714284,7,1,True,12,32
87,1,1,128,0.1940140163550459,1,1,16,64,RS,False,True,True,True,False,16,8,35,0.19419552650209698,0.0002739408784719039,0.19410477142857144,8,1,True,13,1
88,512,128,2048,0.19800152654875497,1,32,64,1,RS,True,False,True,False,True,28,8,35,0.1980325877369593,4.687853170369106e-05,0.19801705714285714,16,1,True,5,1
89,256,2048,1,0.1437200355399978,1,16,64,64,RS,True,True,True,False,False,5,32,35,0.14374379303143076,3.585556057977302e-05,0.14373191428571427,1,9,True,27,1
90,1,64,1024,0.19438106332581997,1,256,16,32,RS,True,True,False,False,False,5,8,35,0.1944237938170371,6.449021441352071e-05,0.19440242857142853,21,1,True,14,1
91,64,128,1024,0.12902542795224772,8,32,1,16,RS,True,True,True,False,False,12,1,35,0.12908125776203802,8.426012202261228e-05,0.12905334285714287,5,23,True,1,1
92,1024,256,1024,0.17380254267034698,1,512,128,64,RS,False,False,False,False,True,23,8,35,0.173950657329653,0.00022353934776678437,0.1738766,1,20,True,26,1
93,64,1,512,0.12433432733826215,1,64,256,32,RS,True,False,False,False,False,16,1,35,0.1243952155188807,9.189437592437721e-05,0.12436477142857143,1,1,True,23,8
94,1024,256,1,0.11771794425113638,8,1,256,16,RS,True,True,False,False,False,22,8,35,0.11775194146314932,5.1309672080219866e-05,0.11773494285714285,12,15,True,1,1
95,64,1024,64,0.21134590147802165,32,1,32,16,RS,True,True,False,True,False,22,1,35,0.2114241556648355,0.00011810370399762799,0.21138502857142857,1,13,True,5,1
96,512,1,256,0.0924070051965581,8,64,1,32,RS,False,True,True,False,True,21,1,35,0.09243496051772766,4.219105853623667e-05,0.09242098285714288,1,23,True,17,8
97,128,512,256,0.20859109918257043,1,1,32,1,RS,True,True,False,False,False,20,8,35,0.20899650081742957,0.0006118450223942108,0.2087938,1,28,True,29,1
98,1024,2048,2048,0.20691310783196834,32,128,64,64,RS,False,False,False,False,False,3,1,35,0.20694837788231737,5.323068012079724e-05,0.20693074285714286,30,1,True,13,1
99,2048,256,1024,0.15873723617212473,1,64,32,128,RS,False,False,False,False,True,5,8,35,0.1588600209707324,0.0001853107175551817,0.15879862857142857,1,21,True,29,1
100,256,256,1024,0.2673075594333287,1,256,128,256,RS,False,True,False,False,False,28,1,35,0.2674820405666714,0.00026333246775023467,0.26739480000000004,1,28,True,8,32
101,1,256,1,0.21998903974531483,8,64,32,16,RS,True,False,True,True,True,17,1,35,0.22002713168325658,5.748956249545144e-05,0.2200080857142857,1,11,True,24,1
102,512,1,1024,0.36547833853975054,1,64,64,16,RS,False,True,True,False,True,30,8,35,0.36551223288882095,5.115442806057601e-05,0.36549528571428574,12,1,True,29,1
103,1,512,2048,0.1655252070239723,1,16,512,1,RS,True,True,False,False,True,8,1,35,0.16555187869031343,4.025372590182878e-05,0.16553854285714287,15,1,True,6,32
104,128,128,1,inf,1,128,1,64,RS,False,True,False,True,True,13,32,1,inf,inf,inf,11,1,False,28,1
105,1,1,2048,0.3135019804860314,1,64,16,16,RS,False,False,False,False,False,19,1,35,0.3137610480853972,0.0003909930486359458,0.3136315142857143,11,1,True,12,32
106,1,1024,128,0.12213194995974587,8,32,512,64,RS,False,True,True,False,True,20,1,35,0.122154392897397,3.38715942636198e-05,0.12214317142857144,16,4,True,1,1
107,128,1024,1024,0.09428807936778397,8,16,16,32,RS,True,True,True,False,True,23,1,35,0.0943164634893589,4.283821772622132e-05,0.09430227142857144,1,29,True,5,8
108,1024,256,2048,0.18660451244042559,1,64,32,32,RS,False,False,False,True,True,26,1,35,0.18671503041671722,0.0001667972397363723,0.1866597714285714,1,7,True,29,1
109,512,256,64,0.143509491495116,1,1,32,128,RS,False,True,False,False,False,22,32,35,0.14356073707631262,7.73414586395266e-05,0.1435351142857143,1,10,True,24,1
110,1,256,1,0.11103220123538006,1,16,1,16,RS,True,True,True,True,True,21,1,35,0.11105877019319137,4.0098714926734486e-05,0.11104548571428571,1,13,True,6,8
111,2048,1024,256,0.19962262619251994,1,64,32,512,RS,True,True,True,True,True,19,1,35,0.19973308809319437,0.00016671260863399177,0.19967785714285716,2,1,True,23,32
112,1024,128,512,0.1115836293257784,1,64,1,32,RS,True,False,False,True,True,9,1,35,0.11175962781707874,0.00026562251256938567,0.11167162857142857,18,1,True,22,8
113,1024,1,1,0.13389345738434208,8,64,64,16,RS,False,True,False,False,True,25,1,35,0.13402237118708646,0.00019456080524806507,0.13395791428571427,1,18,True,25,8
114,64,2048,64,0.22038626842811562,1,64,1,16,RS,True,False,True,True,False,8,1,35,0.22051721728617005,0.00019763217535283657,0.22045174285714284,1,9,True,4,32
115,2048,1024,1024,0.28303072616353364,1,128,256,128,RS,True,False,False,True,False,25,1,35,0.2831551595507521,0.00018779881984372056,0.28309294285714287,8,19,True,1,32
116,64,512,64,0.2296153906541659,1,16,512,64,RS,True,False,True,True,False,30,1,35,0.22964620934583416,4.651254823010091e-05,0.22963080000000002,9,1,True,19,1
117,128,2048,1,0.10605813651296549,8,512,16,128,RS,False,True,True,False,True,28,1,35,0.10609512062989164,5.581760383569968e-05,0.10607662857142856,1,8,True,25,8
118,256,1,256,0.13781856038829426,1,256,128,64,RS,False,True,True,False,False,7,32,35,0.1378565253259914,5.7297889692950074e-05,0.13783754285714284,1,11,True,30,1
119,2048,64,1024,0.20847376762316217,1,32,16,64,RS,True,False,False,False,True,28,1,35,0.20862228951969497,0.00022415396312283568,0.20854802857142857,4,4,True,1,32
120,256,512,2048,0.14199642402468912,1,1,64,256,RS,False,True,False,False,False,9,8,35,0.14204226168959663,6.917965962710788e-05,0.14201934285714288,24,21,True,1,1
121,2048,1024,256,0.12269207046705762,8,1,128,128,RS,True,False,True,True,True,25,8,35,0.12271970096151379,4.1700819744303244e-05,0.1227058857142857,1,8,True,3,1
122,1,1,1,0.11422333829284559,8,512,1,512,RS,True,True,False,True,False,19,1,35,0.11428146170715442,8.772170280413642e-05,0.1142524,1,19,True,22,8
123,256,512,512,0.22149554249729136,1,16,512,128,RS,True,True,False,False,True,11,8,35,0.2216665146455657,0.000258036596043972,0.22158102857142853,30,17,True,1,1
124,256,1024,1,0.09721097998594372,8,64,1,64,RS,False,True,True,True,True,14,1,35,0.09726308858548485,7.864395333347943e-05,0.09723703428571429,23,15,True,1,8
125,1024,1,1,inf,1,16,1,1,RS,False,True,False,False,False,23,32,1,inf,inf,inf,11,1,False,23,1
126,2048,512,1024,0.19923312938306317,1,128,512,512,RS,True,True,True,False,True,19,8,35,0.19927372775979393,6.127235951729195e-05,0.19925342857142855,24,1,True,17,1
127,2048,2048,1,0.09428629250069741,1,512,256,512,RS,True,False,True,False,True,6,1,35,0.09432037607073114,5.144000634779644e-05,0.09430333428571427,10,1,True,11,8
128,512,64,128,0.1335521764982367,8,1,64,1,RS,False,True,True,True,False,27,8,35,0.13365845207319194,0.0001603944729059424,0.13360531428571432,15,23,True,1,1
129,128,1,512,inf,1,256,32,64,RS,True,False,True,True,False,5,32,1,inf,inf,inf,21,1,False,18,1
130,2048,256,128,0.21972183865395603,1,16,64,64,RS,True,True,True,False,True,18,1,35,0.21990856134604406,0.00028180781698577094,0.21981520000000004,1,18,True,13,32
131,1,1024,512,0.14908526312058817,1,512,256,32,RS,False,False,False,False,True,5,1,35,0.14914982259369752,9.743520714729676e-05,0.14911754285714285,13,25,True,1,1
132,2048,512,1,0.12901526457405424,1,512,1,256,RS,True,True,True,True,False,30,8,35,0.1290428497116601,4.163236574530703e-05,0.12902905714285717,14,19,True,1,1
133,256,2048,256,0.1774719285163977,32,64,1,32,RS,False,False,True,False,False,16,1,35,0.1776447000550309,0.00026075229312001594,0.1775583142857143,19,1,True,26,1
134,512,1024,1,0.17174268375921162,1,128,128,1,RS,True,False,False,False,False,6,1,35,0.17176383052650265,3.191537279130841e-05,0.17175325714285714,12,1,True,21,1
135,1024,64,1,0.2242006832470146,1,16,16,32,RS,False,True,True,False,True,27,8,35,0.22423223103869966,4.761292913073379e-05,0.22421645714285712,7,1,True,26,1
136,128,2048,128,0.13142819513350862,1,128,64,64,RS,False,True,False,False,False,20,1,35,0.13158683343791994,0.00023942196717792347,0.13150751428571428,22,11,True,1,8
137,512,2048,512,0.0996596342943297,8,256,32,1,RS,True,True,True,False,False,23,1,35,0.09979966856281314,0.0002113441653139373,0.09972965142857142,1,3,True,18,1
138,1024,128,2048,0.20577438318270017,8,128,1,128,RS,True,False,False,True,True,3,1,35,0.205819273960157,6.775058701455034e-05,0.20579682857142859,1,1,True,28,1
139,256,1,2048,0.24892264593384972,1,512,1,16,RS,False,False,True,True,True,13,1,35,0.24909221120900749,0.000255913298455806,0.2490074285714286,1,27,True,25,32
140,256,1,128,0.11398744347002937,8,128,1,1,RS,False,False,False,False,False,24,8,35,0.11401718510139919,4.488701462152066e-05,0.11400231428571428,13,8,True,1,1
141,1,2048,256,0.253335089413295,8,128,1,256,RS,True,True,True,True,True,10,8,35,0.2536206248724194,0.0004309391831707047,0.2534778571428572,30,29,True,1,1
142,128,512,2048,0.2352066685211724,1,64,128,32,RS,False,False,True,True,True,25,1,35,0.23543047433597047,0.0003377748434948319,0.23531857142857143,1,3,True,5,32
143,2048,256,1024,0.12965183609010844,1,32,32,512,RS,False,False,False,True,False,11,1,35,0.1297122210527487,9.113490336992137e-05,0.12968202857142858,27,1,True,5,8
144,1,64,2048,0.1451579664858529,1,1,1,32,RS,True,False,True,False,False,28,1,35,0.14521654779986135,8.841277957307292e-05,0.14518725714285713,1,28,True,14,1
145,256,512,2048,0.0990823687334073,1,256,128,256,RS,True,True,True,True,False,7,8,35,0.09910719126659266,3.746295541693747e-05,0.09909477999999998,7,21,True,1,8
146,1,128,128,0.12358088121134518,8,1,128,32,RS,True,False,False,True,False,8,1,35,0.12361437593151194,5.0551295427395144e-05,0.12359762857142856,22,18,True,1,8
147,64,1024,2048,0.20441094371758184,8,256,32,16,RS,False,False,False,True,False,26,8,35,0.20460139913956094,0.0002874413714843712,0.2045061714285714,1,27,True,25,1
148,2048,256,2048,0.11073038441187795,1,16,32,16,RS,True,False,True,True,False,8,1,35,0.11077184415955064,6.257236789901606e-05,0.1107511142857143,7,8,True,1,8
149,64,256,1024,0.131421607504213,1,64,64,1,RS,False,False,False,True,True,21,1,35,0.13145662106721556,5.284358127183238e-05,0.13143911428571428,1,28,True,28,8
150,1024,128,2048,0.13619043595731867,8,16,128,64,RS,True,False,False,True,False,23,8,35,0.13622716404268131,5.5431192868793464e-05,0.1362088,1,15,True,12,1
151,1,1024,128,0.1399638047434878,1,1,64,256,RS,True,True,False,False,True,11,32,35,0.13999556668508362,4.7936130977177776e-05,0.1399796857142857,25,9,True,1,1
152,64,1024,1,0.21721010514509673,1,16,32,32,RS,False,False,False,True,False,28,8,35,0.21728029485490322,0.000105932539180097,0.21724519999999997,17,1,True,20,1
153,128,512,1,0.1790795301399132,1,16,128,128,RS,True,True,True,True,False,20,1,35,0.17928155557437245,0.00030490320176898957,0.17918054285714283,20,10,True,1,1
154,64,1,256,0.3648723558924195,1,16,512,16,RS,False,True,False,True,True,6,1,35,0.36491227267900905,6.024368202965765e-05,0.3648923142857143,5,1,True,15,1
155,1024,512,256,0.10279805241382318,1,128,256,16,RS,False,False,True,False,False,16,1,35,0.1028277761576054,4.4860018106213266e-05,0.10281291428571429,22,15,True,1,8
156,1024,512,2048,0.08937664165602537,1,128,512,512,RS,False,True,True,False,False,19,1,35,0.08940214120111749,3.848472328769769e-05,0.08938939142857143,1,19,True,14,8
157,1024,1024,64,0.21867264396305436,1,64,512,128,RS,False,True,True,True,False,10,1,35,0.21869855603694566,3.910732485280346e-05,0.2186856,2,1,True,9,1
158,512,128,1,0.20454464992997526,8,1,64,512,RS,False,True,False,True,True,28,1,35,0.20458980721288186,6.815280550321577e-05,0.20456722857142856,22,2,True,1,1
159,512,2048,64,inf,1,1,1,32,RS,True,True,True,True,False,30,32,1,inf,inf,inf,19,8,False,1,1
160,512,1,1024,0.1245647024325095,1,32,1,16,RS,False,True,False,False,False,9,8,35,0.12459678328177626,4.8417436562309815e-05,0.12458074285714288,7,21,True,1,8
161,256,64,64,0.13670563637147012,8,1,1,64,RS,True,True,False,True,False,19,8,35,0.136926820771387,0.00033381852090313827,0.13681622857142856,23,5,True,1,1
162,128,1,1,0.09000677093499604,8,64,16,1,RS,True,True,True,True,False,11,1,35,0.09002578335071826,2.8694141619246817e-05,0.09001627714285715,5,1,True,25,8
163,1024,2048,64,0.1730420804644756,8,32,16,1,RS,False,True,False,False,True,21,1,35,0.17322929096409584,0.00028254403160555197,0.17313568571428573,26,11,True,1,1
164,1024,1024,512,0.18173622088292138,8,128,256,1,RS,True,True,True,False,True,7,8,35,0.1820378934027929,0.0004552937477439099,0.18188705714285713,9,28,True,1,1
165,256,1,256,0.1224156717999509,8,64,32,64,RS,False,True,False,True,True,15,1,35,0.12249901391433483,0.00012578256587282167,0.12245734285714287,27,9,True,1,8
166,128,512,1,0.12114748853634984,1,1,32,64,RS,False,False,False,True,False,24,1,35,0.12124085432079303,0.0001409106070658741,0.12119417142857143,1,27,True,12,8
167,512,1,1,0.10973896557018531,1,1,1,64,RS,True,False,False,True,False,5,1,35,0.10982532014410043,0.0001303290654693827,0.10978214285714287,20,9,True,1,8
168,1024,256,1,0.1110121123958657,1,512,1,32,RS,True,True,False,False,False,26,1,35,0.11108211617556285,0.00010565192755420217,0.11104711428571427,7,4,True,1,8
