id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,1,128,1,4,1.641794757658083,32,4,RS,1,True,1,1,2048,29,17,True,False,10,0.0032982554479603597,1.6438390000000003,True,True,1.6458832423419176
2,8,2048,2,2,1.6956346847245753,32,1,RS,4,False,1024,8,32,30,1,False,False,10,0.06634986266752935,1.736758,True,True,1.7778813152754247
3,4,512,2,2,1.074564813477395,64,128,RS,64,True,1024,9,64,1,26,False,False,10,2.9342801502241687e-05,1.074583,True,False,1.074601186522605
4,2,16,8,4,2.8547224933438873,64,2,RS,2,False,256,7,512,27,1,True,False,10,4.2766809560714035e-05,2.8547490000000004,True,False,2.8547755066561136
5,8,32,8,2,2.2166550279467008,256,4,RS,256,False,256,1,512,23,8,False,False,10,5.158488150612481e-05,2.2166870000000003,True,False,2.2167189720533
6,1,1,1,8,1.0743780496936597,32,64,RS,256,True,1,14,1,1,26,True,False,10,0.0036430597030518443,1.0766360000000001,True,True,1.0788939503063406
7,2,512,16,2,1.2703489409413056,8,4,RS,8,True,64,14,8,1,22,False,False,10,0.056196092648866595,1.3051789999999999,True,True,1.3400090590586942
8,8,2,2,1,1.7861726502932245,2,1,RS,64,False,2,28,256,1,3,True,False,10,9.737042672187422e-05,1.786233,True,False,1.7862933497067754
9,8,256,1,2,inf,16,4,RS,128,False,64,12,1,1,17,True,False,1,inf,inf,False,False,inf
10,4,1024,2,1,1.565302680348674,4,4,RS,32,True,128,13,2048,12,1,False,False,10,8.764131445841795e-05,1.565357,True,False,1.5654113196513262
11,2,512,1,1,inf,64,32,RS,32,False,2048,1,64,21,29,False,False,1,inf,inf,False,True,inf
12,1,32,4,16,1.450123026796516,128,32,RS,8,False,1024,27,1,1,29,True,False,10,9.353608929181677e-05,1.4501810000000002,True,False,1.4502389732034844
13,2,2048,4,1,1.111675800903295,16,1024,RS,32,False,256,25,512,1,19,False,False,10,0.005648962825156459,1.115177,True,True,1.1186781990967052
14,8,1,4,1,0.5288168887221522,16,512,RS,128,True,16,7,1,14,1,False,False,10,3.4061708706409765e-05,0.5288380000000001,True,False,0.5288591112778481
15,8,256,4,8,1.127869757936346,1,256,RS,1,True,512,1,1,8,30,True,False,10,1.813835714717674e-05,1.127881,True,False,1.127892242063654
16,1,2048,1,32,inf,64,128,RS,1024,False,2048,1,1,30,5,True,False,1,inf,inf,False,False,inf
