id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,512,1,0.3161979901175418,1,False,64,16,DLMT,True,False,False,True,True,1,1,64,35,0.3162422384538869,6.678099448563079e-05,0.31622011428571434,10,1,True,9,1
2,64,1,128,0.1129895050485946,1,False,256,1,DLMT,True,True,True,False,False,23,1,32,35,0.1130142092371197,3.728434589716676e-05,0.11300185714285715,1,2,True,10,1
3,2048,1024,1024,0.2890725559448707,1,False,512,512,DLMT,False,True,True,False,False,2,1,64,35,0.28915241548370063,0.00012052655224438223,0.28911248571428566,20,1,True,7,32
4,2048,64,1,0.1101241780957766,8,False,64,512,DLMT,False,True,False,True,True,12,1,512,35,0.1101835361899377,8.958512084911819e-05,0.11015385714285715,1,21,True,29,8
5,2048,64,1,0.2870349582144801,1,False,64,16,DLMT,False,True,False,True,True,30,8,128,35,0.28728075607123416,0.00037096593165543136,0.28715785714285713,1,8,True,10,1
6,1,1,2048,0.12346461268507593,1,False,32,512,DLMT,False,False,False,True,False,24,1,256,35,0.12356590160063834,0.0001528684481800594,0.12351525714285713,1,1,True,2,8
7,1,512,2048,0.27264847292411865,1,False,128,128,DLMT,True,True,True,False,False,30,1,1,35,0.2728271270758815,0.00026963051967990824,0.2727378000000001,10,1,True,30,32
8,2048,1024,2048,0.11791829019371104,1,False,1,1,DLMT,True,False,False,False,False,26,1,16,35,0.11794376694914609,3.845032841344742e-05,0.11793102857142856,1,18,True,29,8
9,64,2048,256,0.25210467402980014,1,False,64,16,DLMT,True,True,True,True,False,17,1,256,35,0.2521625259701999,8.731198575878735e-05,0.2521336,3,1,True,25,1
10,1,512,1,0.09738233807831448,1,False,512,512,DLMT,True,True,True,True,True,30,1,1,35,0.09740488477882839,3.402819647148532e-05,0.09739361142857143,16,1,True,21,8
11,512,1024,256,0.09906024505360045,1,False,512,1,DLMT,True,False,False,False,True,10,8,16,35,0.09909762923211388,5.64213894887103e-05,0.09907893714285716,5,2,True,1,8
12,2048,512,256,0.12319136425719716,8,False,512,16,DLMT,True,True,False,False,True,21,1,256,35,0.12333749288566,0.00022054196694433012,0.12326442857142858,25,30,True,1,8
13,512,1,1,0.24871435451222865,8,False,256,1,DLMT,False,False,True,True,True,21,8,256,35,0.24912038834491426,0.0006127991554318246,0.24891737142857145,22,29,True,1,1
14,1,1,512,0.12120538609783114,8,False,512,128,DLMT,True,False,False,False,False,8,8,512,35,0.1212654139021689,9.05958687169096e-05,0.12123540000000002,13,20,True,1,1
15,128,512,1,0.2746232098728437,1,False,32,1,DLMT,False,False,True,False,False,29,32,256,35,0.2749801615557277,0.0005387228161615792,0.2748016857142857,1,30,True,29,1
16,512,512,64,inf,1,False,16,128,DLMT,True,False,True,True,False,17,32,1,1,inf,inf,inf,4,1,False,6,1
17,1,128,256,0.21898827753303068,1,False,32,512,DLMT,False,False,True,False,True,14,1,1,35,0.2190102367526836,3.3141551698428485e-05,0.21899925714285715,8,7,True,1,32
18,2048,256,2048,inf,32,False,256,1,DLMT,True,False,True,True,True,5,1,256,1,inf,inf,inf,1,18,False,30,1
19,512,2048,512,0.1387671409140996,8,False,128,1,DLMT,True,True,False,False,False,1,1,1,35,0.13895063051447185,0.0002769283322892234,0.13885888571428573,21,25,True,1,1
20,64,2048,2048,0.11440650361325222,1,False,1,32,DLMT,True,False,False,True,False,27,8,32,35,0.1145352678153192,0.00019433502315457617,0.11447088571428571,25,30,True,1,8
21,1,512,1024,0.10085140823924987,1,False,256,64,DLMT,False,True,True,True,True,12,1,16,35,0.10109516318932155,0.0003678827120101177,0.10097328571428571,1,2,True,1,8
22,2048,1,2048,inf,1,False,1,64,DLMT,True,False,False,False,True,12,32,1,1,inf,inf,inf,30,1,False,1,1
23,256,2048,2048,0.1753498081269604,1,False,512,128,DLMT,True,True,True,True,True,1,1,512,35,0.17549036330161097,0.00021213033344466827,0.1754200857142857,1,17,True,22,32
24,1024,1024,512,inf,1,False,256,512,DLMT,False,True,False,True,False,15,32,512,1,inf,inf,inf,21,1,False,11,1
25,256,1,1,inf,32,False,1,32,DLMT,False,False,True,True,True,1,1,1,1,inf,inf,inf,7,1,False,12,1
26,2048,256,256,0.17547326348422512,8,False,128,64,DLMT,True,False,True,True,False,1,8,64,35,0.17559936508720345,0.00019031654404905393,0.17553631428571428,22,1,True,24,1
27,1,2048,2048,0.20728270750333835,1,False,256,512,DLMT,False,True,True,False,True,29,32,16,35,0.2072985496395188,2.3909455050591434e-05,0.20729062857142858,1,21,True,1,1
28,256,1,1024,0.11824134338908145,1,False,512,16,DLMT,False,False,True,False,False,26,1,1,35,0.1182815137537757,6.0626390158687535e-05,0.11826142857142857,1,17,True,28,1
29,128,64,512,0.10293414246584463,1,False,32,16,DLMT,True,True,True,True,True,23,8,64,35,0.10295802896272678,3.605025970072564e-05,0.1029460857142857,1,24,True,18,8
30,128,1,512,inf,32,False,16,1,DLMT,True,True,False,True,True,30,1,32,1,inf,inf,inf,26,1,False,7,1
31,512,1,256,0.19361973426457477,8,False,1,512,DLMT,True,True,False,False,False,9,8,256,35,0.19363843716399673,2.8227009789078828e-05,0.19362908571428575,2,1,True,29,1
32,128,512,1,0.25170280402009865,1,False,512,128,DLMT,False,False,False,False,True,22,8,512,35,0.25175353883704416,7.657059701041214e-05,0.2517281714285714,27,1,True,29,1
33,2048,512,1,0.15321341960566073,32,False,64,256,DLMT,False,True,True,False,False,22,1,64,35,0.15323372325148213,3.064290709286489e-05,0.15322357142857143,30,23,True,1,1
34,512,2048,1024,0.09907113967571957,1,False,1,32,DLMT,True,False,True,False,False,18,8,256,35,0.09908811746713761,2.5623422002184267e-05,0.09907962857142859,1,19,True,6,1
35,64,64,512,0.23497865366621817,1,False,1,64,DLMT,True,True,False,True,True,15,1,128,35,0.23519020347663894,0.000319277692452762,0.23508442857142856,1,30,True,17,32
36,1,256,2048,0.2090250318636025,1,False,256,32,DLMT,False,False,False,False,False,26,32,32,35,0.20905553956496897,4.6043191789927235e-05,0.20904028571428573,29,1,True,30,1
37,2048,128,1024,0.3097992257785918,8,False,1,16,DLMT,False,True,False,False,True,30,1,512,35,0.3098308885071223,4.778639546813336e-05,0.30981505714285706,6,1,True,1,1
38,1024,256,64,0.1899317996961667,1,False,256,512,DLMT,True,False,True,True,False,17,1,16,35,0.18995774316097624,3.915470102356795e-05,0.18994477142857147,8,30,True,1,1
39,1,1,64,0.202492935859907,32,False,512,32,DLMT,True,True,False,False,False,3,1,32,35,0.20258477842580733,0.00013861171726540754,0.20253885714285716,1,30,True,4,1
40,128,128,256,0.0930435219970029,8,False,16,64,DLMT,True,False,True,True,False,2,1,16,35,0.09306496371728283,3.236052520953265e-05,0.09305424285714287,1,8,True,7,8
41,128,512,512,0.33060451699550997,1,False,64,16,DLMT,True,False,False,True,False,27,1,512,35,0.3306746830044899,0.00010589676913997929,0.3306395999999999,21,23,True,1,32
