id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,2048,256,1,3.0769060352157345,8,False,2,256,RS,True,False,False,True,False,17,1,16,10,3.077205964784266,0.000241958674157427,3.0770560000000002,27,15,True,1,2
2,512,512,128,4.151380024248549,1,False,128,16,RS,False,False,True,False,True,3,2,32,10,4.153249975751451,0.0015085241131649182,4.152315,13,1,True,29,32
3,16,1024,2048,3.477562384154079,1,False,1,8,RS,True,False,False,False,True,16,8,64,10,3.477703615845921,0.00011393419153184285,3.477633,1,23,True,27,2
4,1,128,1,1.7227727156155326,4,False,4,32,RS,True,True,True,True,False,2,2,1,10,1.7248772843844677,0.001697794157134518,1.7238250000000002,12,1,True,12,16
5,64,1024,512,2.3134367196035286,4,False,8,8,RS,False,False,False,False,False,29,4,64,10,2.313519280396472,6.66033032213471e-05,2.3134780000000004,1,21,True,26,1
6,128,2048,4,2.5417673334316833,4,False,16,128,RS,False,False,False,False,True,12,4,2,10,2.544110666568317,0.0018904097439443905,2.542939,24,1,True,12,2
7,1024,512,2048,3.681140535059513,8,False,8,1024,RS,False,True,False,True,False,15,8,2,10,3.6820014649404857,0.0006945278972078934,3.6815709999999995,8,1,True,5,4
8,32,256,1,2.302703544474306,4,False,32,4,RS,True,False,False,True,False,7,2,1,10,2.304642455525695,0.0015641550434659112,2.3036730000000003,3,1,True,19,8
9,512,32,256,2.009579013746859,4,False,1,1,RS,False,False,False,True,True,14,16,8,10,2.009662986253141,6.774215821777748e-05,2.009621,1,20,True,20,4
10,1024,256,256,3.3810280471916445,16,False,64,32,RS,True,True,False,False,True,30,1,4,10,3.381275952808356,0.0001999899997499649,3.381152,12,7,True,1,1
11,1024,512,1,3.9378201328421465,1,False,8,1024,RS,False,True,True,True,True,12,2,4,10,3.938261867157853,0.00035635515991774304,3.9380409999999997,9,16,True,1,16
12,64,4,512,9.140050989649808,16,False,1,4,RS,True,True,True,False,False,26,4,16,10,9.144113010350189,0.003276906467996744,9.142081999999998,9,1,True,29,1
13,512,1024,512,3.2076675512035786,2,False,32,2,RS,False,False,False,True,False,11,8,32,10,3.207888448796422,0.00017820213242268523,3.2077780000000002,1,16,True,16,1
14,2048,128,256,3.344979963625775,1,False,16,2,RS,False,False,False,True,True,29,2,1,10,3.3451980363742253,0.00017592327873250697,3.345089,1,30,True,8,4
15,256,64,128,3.930957689688665,2,False,2,64,RS,False,True,False,False,False,2,4,8,10,3.9311143103113344,0.0001263487237766373,3.9310359999999998,1,6,True,14,2
16,256,256,16,4.554074153274239,8,False,64,8,RS,True,True,True,True,True,7,4,2,10,4.554703846725761,0.0005079852360060349,4.554389,1,10,True,8,1
17,1,256,2048,2.8275520178792446,1,False,4,32,RS,True,False,True,False,False,2,32,8,10,2.8278539821207556,0.00024360008210176558,2.827703,25,1,True,18,2
18,32,32,2048,2.556309459352242,2,False,8,4,RS,True,False,True,False,False,12,32,64,10,2.558150540647758,0.0014852339882994627,2.55723,22,11,True,1,1
19,128,1,1024,2.691877423540282,1,False,64,4,RS,True,True,True,False,False,27,2,64,10,2.693542576459718,0.0013433093463531966,2.69271,4,1,True,9,8
20,1,32,16,1.656543431057337,1,False,1,512,RS,True,True,True,True,True,18,2,8,10,1.6604285689426628,0.003134211862653837,1.658486,1,18,True,4,4
21,1024,2048,2048,4.776381097622607,32,False,32,8,RS,True,False,True,False,False,25,2,256,10,4.777542902377394,0.0009372491664440362,4.776962,20,1,True,28,1
22,1,1024,2048,2.006770697965372,1,False,16,64,RS,True,False,False,False,False,5,8,2,10,2.0068753020346275,8.43860177991899e-05,2.006823,16,14,True,1,2
23,1,8,2048,1.4600920257199732,4,False,8,2048,RS,True,False,True,False,True,5,4,1024,10,1.4640199742800268,0.003168748017750864,1.462056,1,16,True,20,16
24,1,1,8,1.888343026337632,4,False,1,1024,RS,True,True,False,True,True,10,16,8,10,1.8885369736623678,0.00015646085772485683,1.88844,27,15,True,1,4
25,256,32,4,2.628678078628805,4,False,8,64,RS,False,True,False,True,False,17,2,4,10,2.629029921371195,0.00028383798195452854,2.628854,1,1,True,13,2
26,4,4,128,8.36233639777378,2,False,4,2,RS,False,False,False,False,True,6,1,16,10,8.362649602226222,0.00025266776604881806,8.362493,1,20,True,25,32
27,256,2048,2048,5.534596638624745,4,False,4,8,RS,True,True,False,True,True,1,2,2,10,5.535547361375256,0.0007669654490262468,5.535072,1,7,True,1,1
28,64,2048,2,3.8622990779488675,4,False,512,32,RS,True,False,False,True,True,18,2,2,10,3.8624809220511325,0.0001466969665671636,3.86239,10,22,True,1,1
29,1024,64,1024,inf,2,False,4,16,RS,True,True,False,True,True,3,16,4,1,inf,inf,inf,11,13,False,1,2
30,512,2048,256,2.2765585371121295,2,False,128,4,RS,True,False,False,True,False,24,8,8,10,2.2766594628878707,8.141867107728163e-05,2.276609,1,21,True,8,8
31,8,4,1,2.8984313278005884,4,False,4,8,RS,False,False,False,False,False,13,16,256,10,2.899602672199411,0.0009449449719427841,2.8990169999999997,3,11,True,1,1
32,2048,1024,1024,3.478424343020203,4,False,32,128,RS,False,True,False,False,False,15,16,16,10,3.4787196569797967,0.00023823517792293173,3.4785719999999998,27,25,True,1,1
33,2048,2048,512,3.256780351993813,16,False,32,16,RS,True,True,True,False,False,11,2,16,10,3.2604836480061867,0.002987516694514062,3.258632,1,22,True,21,1
34,64,1024,512,5.68435544685693,2,False,128,1,RS,False,True,False,False,True,16,2,2,10,5.690370553143069,0.004852496367850296,5.6873629999999995,11,1,True,1,1
35,512,64,128,1.9704044437936463,4,False,32,256,RS,True,True,False,True,False,15,8,16,10,1.9707275562063533,0.0002606606989939356,1.9705659999999998,23,1,True,17,4
36,16,32,8,4.732399399088396,2,False,4,1,RS,True,True,False,False,False,7,8,2,10,4.734454600911605,0.0016579689381890517,4.733427000000001,1,13,True,13,1
37,32,1,2,3.339815237861747,4,False,2048,32,RS,True,True,True,False,True,22,16,1,10,3.340064762138253,0.0002012958022414327,3.33994,29,22,True,1,4
38,16,512,128,2.619043195763414,2,False,512,1,RS,False,True,False,False,True,25,1,32,10,2.6197908042365867,0.0006031094428045487,2.6194170000000003,1,29,True,17,4
39,512,512,1,3.1309727830357414,2,False,4,64,RS,False,False,True,False,True,22,32,32,10,3.131847216964258,0.0007054218595989235,3.13141,1,25,True,11,1
40,2,512,2,inf,1,False,4,2,RS,False,True,False,True,False,20,32,1,1,inf,inf,inf,27,1,False,7,1
41,1,8,1,inf,4,False,4,256,RS,False,True,True,True,False,27,8,32,1,inf,inf,inf,10,1,False,5,1
42,512,256,512,3.008143560414676,1,False,4,512,RS,True,True,True,False,False,20,64,512,10,3.0084384395853236,0.0002378844257196791,3.008291,25,2,True,1,1
43,128,2048,256,2.5613175718348313,1,False,1,2,RS,True,True,False,True,True,12,4,64,10,2.561708428165169,0.00031531095762756813,2.561513,1,9,True,15,8
44,2,128,1024,10.397966457390954,4,False,1,2,RS,False,True,True,False,False,7,2,16,10,10.398313542609046,0.0002799999999999692,10.39814,12,1,True,3,1
45,64,128,1024,2.875020368965251,8,False,8,64,RS,False,True,False,False,False,21,2,512,10,2.875767631034749,0.0006028299926181478,2.875394,17,28,True,1,2
46,1,16,2048,1.9034057198291445,2,False,16,16,RS,False,True,True,True,False,17,2,8,10,1.9038022801708556,0.00031991248803386364,1.903604,28,1,True,28,4
47,64,512,4,7.284658738999198,1,False,256,32,RS,False,True,False,True,False,20,1,2,10,7.2848992610008025,0.00019403350226178599,7.284779,1,28,True,5,64
48,1,1024,2048,4.5623043117467175,4,False,32,4,RS,False,False,False,False,True,3,2,32,10,4.562705688253282,0.00032379777639751937,4.562505,1,21,True,2,1
49,2048,1024,256,2.2121847429642147,16,False,1,256,RS,True,False,True,True,True,3,2,128,10,2.212499257035786,0.00025372425977822225,2.2123420000000005,1,13,True,18,2
50,64,32,256,3.1631533435587826,1,False,32,2,RS,False,True,False,True,False,3,2,16,10,3.1658626564412176,0.0021856523053769912,3.164508,16,16,True,1,16
51,64,1024,2048,1.665625733557451,16,False,128,64,RS,True,True,True,False,True,9,1,32,10,1.6656782664425493,4.2379240200817355e-05,1.6656520000000001,1,29,True,16,4
52,32,2,1,inf,8,False,1,2,RS,True,True,True,True,False,8,4,2048,1,inf,inf,inf,7,1,False,9,4
53,1024,32,128,3.460395042564213,4,False,16,8,RS,True,True,False,False,True,6,16,1,10,3.4607789574357875,0.0003097111557563951,3.4605870000000003,12,26,True,1,2
54,256,8,256,2.907362742691281,4,False,1,8,RS,False,False,False,False,False,12,1,256,10,2.9117532573087184,0.0035419085250751464,2.9095579999999996,17,1,True,3,2
55,8,4,1024,inf,8,False,2,1,RS,True,False,True,True,False,12,8,16,1,inf,inf,inf,7,1,False,2,4
56,1024,32,1,3.972567308099999,2,False,2,1024,RS,False,True,False,True,True,29,1,2048,10,3.980132691900001,0.006103133621345682,3.97635,1,15,True,21,32
57,32,16,32,2.1218488523022017,2,False,8,4,RS,True,True,False,False,False,9,1,1,10,2.124007147697798,0.0017411364105089813,2.122928,28,11,True,1,8
58,4,128,16,7.485583425240054,1,False,8,2,RS,True,True,False,False,False,2,8,2,10,7.488420574759945,0.002288780461293602,7.4870019999999995,24,4,True,1,1
59,32,256,32,1.7091188663658767,2,False,128,4,RS,False,False,True,False,False,21,2,16,10,1.7099511336341233,0.0006714052427557852,1.709535,21,17,True,1,4
60,32,64,16,4.185857674946404,1,False,4,2,RS,True,True,True,False,True,23,1,4,10,4.186018325053596,0.0001295993827147156,4.185938,1,20,True,22,2
61,128,1024,4,3.523207016792692,16,False,32,128,RS,False,True,True,True,True,22,1,4,10,3.524036983207309,0.0006695491020082007,3.5236220000000005,1,20,True,16,1
62,8,1,512,2.3781259941397717,2,False,1024,8,RS,False,True,True,True,False,20,16,4,10,2.3797980058602284,0.0013488424667098906,2.378962,29,1,True,18,2
63,2048,512,512,3.5565240559783966,1,False,64,512,RS,False,False,True,True,True,26,64,16,10,3.5573899440216046,0.0006985277374592611,3.5569570000000006,18,1,True,8,1
64,512,16,1,2.35859763486006,4,False,1,4,RS,True,False,True,True,False,28,8,1,10,2.35876236513994,0.00013289093272305684,2.35868,8,18,True,1,2
65,1,512,512,2.147541565377799,16,False,4,512,RS,True,False,True,True,False,9,2,8,10,2.1479984346222016,0.0003685647839932404,2.1477700000000004,29,1,True,26,2
66,2048,1024,256,2.773343452884455,2,False,1,2,RS,True,False,True,False,True,8,32,128,10,2.773468547115545,0.00010091580649239323,2.773406,23,1,True,19,2
67,512,64,32,3.5198469292049097,2,False,8,64,RS,True,False,True,False,True,28,1,2,10,3.5219850707950915,0.001724877966697968,3.5209160000000006,1,13,True,6,4
68,2048,128,1024,1.552820003609221,4,False,8,2048,RS,True,True,True,False,True,18,2,512,10,1.5529359963907794,9.357350052232696e-05,1.5528780000000002,1,3,True,2,8
69,32,32,256,inf,32,False,4,4,RS,True,False,False,False,True,5,2,8,1,inf,inf,inf,30,1,False,15,2
70,128,1024,512,2.332145857426267,8,False,4,128,RS,False,True,False,True,False,16,1,256,10,2.3322841425737324,0.00011155716023643195,2.3322149999999997,20,10,True,1,8
71,1,64,256,2.096237553448907,16,False,8,256,RS,False,False,False,False,False,12,4,32,10,2.0964204465510927,0.00014754321400859178,2.096329,29,5,True,1,4
72,16,1024,1,2.602550963809879,1,False,8,16,RS,False,True,False,False,False,1,1,4,10,2.6026930361901206,0.0001146123902551846,2.6026219999999998,1,4,True,5,16
73,256,1,4,3.7264600199999856,2,False,16,128,RS,True,True,True,True,True,26,2,4,10,3.7309099800000145,0.003589864203559767,3.728685,20,1,True,7,8
74,2048,1024,8,1.928681953595842,2,False,32,512,RS,True,False,True,True,False,28,4,8,10,1.9288320464041577,0.00012108261642369559,1.9287569999999998,1,1,True,16,2
75,256,1,1024,2.6962928338010936,1,False,1,4,RS,True,False,True,True,True,20,1,1024,10,2.6967031661989065,0.00033102265783484464,2.696498,19,1,True,8,4
76,8,1024,512,1.7580249840674025,2,False,512,8,RS,False,False,True,True,True,9,8,8,10,1.7582870159325976,0.00021138590303045298,1.758156,1,2,True,16,8
77,1024,64,1024,2.2556499216220813,2,False,2,1,RS,False,False,True,False,True,6,1,512,10,2.255764078377919,9.209234495873517e-05,2.255707,6,27,True,1,8
78,1,512,32,2.292224395167316,1,False,256,256,RS,False,True,True,True,True,19,1,16,10,2.292375604832684,0.00012198360545575522,2.2923,16,9,True,1,2
79,256,2048,128,1.5632776396523729,8,False,2048,1,RS,True,False,True,False,False,27,2,1,10,1.5633923603476274,9.254728521139452e-05,1.5633350000000001,1,24,True,5,4
80,512,256,2048,3.6340851371769385,4,False,128,2,RS,False,True,False,False,False,2,2,32,10,3.634338862823062,0.0002046851240319723,3.634212,23,14,True,1,1
81,64,4,256,inf,1,False,2,16,RS,False,False,False,True,False,15,4,2,1,inf,inf,inf,20,4,False,1,4
82,1,1,1024,1.9550447013599637,2,False,2,4,RS,False,False,True,False,True,18,1,256,10,1.955631298640036,0.00047321876547741905,1.9553379999999998,1,17,True,20,16
83,1,4,512,inf,2,False,1,8,RS,True,False,True,True,False,28,32,64,1,inf,inf,inf,9,20,False,1,1
84,1,8,32,2.320641621048289,2,False,4,64,RS,True,False,False,False,False,3,1,4,10,2.332900378951711,0.009889364438628012,2.326771,7,22,True,1,4
85,4,256,2048,inf,16,False,128,1,RS,True,False,False,False,True,23,1,2048,1,inf,inf,inf,9,1,False,1,4
86,256,16,128,2.037221649320652,4,False,16,8,RS,False,False,False,True,False,22,1,1,10,2.037408350679348,0.00015061540425866037,2.037315,1,8,True,25,8
87,64,128,32,1.9189669307311135,1,False,8,1,RS,True,True,True,False,False,16,1,1,10,1.9197550692688863,0.000635805787957318,1.9193609999999999,1,14,True,28,2
88,256,1024,512,2.3319671451211357,1,False,512,2,RS,True,False,True,False,True,7,1,1,10,2.3323528548788652,0.00031115912327934976,2.3321600000000005,3,1,True,5,8
89,128,512,4,2.4428657392039845,16,False,16,16,RS,True,True,False,False,False,25,4,4,10,2.4432622607960166,0.0003198812279581284,2.4430640000000006,1,26,True,30,2
90,16,64,1,2.9524874312951312,2,False,1,2,RS,True,False,True,False,False,11,2,8,10,2.9527005687048695,0.00017194185063560666,2.9525940000000004,15,27,True,1,2
91,128,4,1024,2.9123832954412654,8,False,1,128,RS,True,False,True,True,True,16,1,4,10,2.9126827045587342,0.00024153881675624604,2.912533,18,1,True,25,2
92,128,1,1,4.8481656724737485,4,False,4,4,RS,True,True,True,False,True,4,4,2,10,4.855516327526252,0.005929908009404534,4.851841,20,1,True,1,16
93,256,1,1024,inf,8,False,4,2,RS,False,False,False,False,True,15,1,8,1,inf,inf,inf,30,1,False,10,8
94,256,2048,128,4.679860045327443,4,False,128,256,RS,False,True,False,False,True,21,4,4,10,4.6800879546725564,0.0001838586413525306,4.679974,29,1,True,25,1
95,4,2048,512,5.782701909611855,1,False,4,1,RS,True,True,False,True,True,20,1,1,10,5.783182090388146,0.00038737062356337894,5.782942,16,18,True,1,1
96,16,16,64,3.697916168205551,16,False,16,8,RS,False,True,True,True,False,20,1,4,10,3.6984758317944495,0.0004514908636949562,3.6981960000000003,1,15,True,10,2
97,256,16,1024,4.779512918789944,8,False,4,2,RS,False,False,False,True,False,28,4,64,10,4.7805570812100555,0.0008423449412206204,4.780035,1,24,True,15,4
98,512,1024,1,1.7997738453066912,2,False,32,128,RS,True,False,True,True,False,22,8,256,10,1.8000281546933083,0.0002051560381758193,1.7999009999999998,1,17,True,10,1
99,64,64,1,inf,32,False,2,8,RS,False,False,True,False,True,9,2,128,1,inf,inf,inf,1,6,False,12,1
100,64,64,32,2.236097183494192,1,False,8,16,RS,False,True,False,True,True,7,1,32,10,2.237278816505808,0.0009532449842511669,2.236688,1,4,True,11,16
101,64,64,32,3.7805555808561224,1,False,32,2,RS,True,True,True,False,False,25,2,1,10,3.7839764191438774,0.0027596528767220626,3.782266,1,11,True,4,8
102,2048,8,2048,3.1398466178566147,16,False,4,512,RS,True,True,True,True,False,17,4,1,10,3.1422493821433854,0.0019383539408477834,3.141048,4,1,True,28,1
103,1,128,1024,inf,1,False,4,32,RS,True,True,True,True,True,21,64,2,1,inf,inf,inf,24,8,False,1,1
104,2048,1,512,1.8389442415079351,4,False,1,64,RS,False,True,True,False,False,11,16,128,10,1.8395197584920644,0.0004642800878780217,1.8392319999999998,1,30,True,8,2
105,1024,1024,64,inf,4,False,1024,2,RS,False,False,False,True,True,18,16,64,1,inf,inf,inf,1,18,False,8,2
106,1,1,2048,inf,64,False,1024,2,RS,True,False,False,True,True,26,1,2,1,inf,inf,inf,1,4,False,22,1
107,256,2048,256,6.142714129284589,2,False,1,16,RS,False,False,False,True,False,29,2,2,10,6.14297587071541,0.00021115160430366762,6.1428449999999994,15,1,True,5,8
108,2,256,16,3.2332510459867003,1,False,1,2,RS,False,True,False,True,False,7,16,1,10,3.2440109540133,0.008680214801489606,3.2386310000000003,12,17,True,1,2
109,1024,512,1024,2.0341168901920623,4,False,512,32,RS,False,True,True,True,False,6,2,1024,10,2.034251109807937,0.0001082774214691246,2.0341839999999998,1,1,True,11,2
110,512,128,2,2.5803469745353502,2,False,1,32,RS,True,True,True,False,True,3,8,2,10,2.5807310254646496,0.00030982091601443524,2.580539,6,6,True,1,2
111,2048,2048,512,5.643314555784691,1,False,8,512,RS,False,False,False,False,True,18,2,4,10,5.644157444215308,0.0006799735288964523,5.643736,27,1,True,14,1
112,2048,32,1024,2.1444183866490003,4,False,1,64,RS,True,True,True,False,True,23,8,32,10,2.1445956133509996,0.0001429720252356435,2.144507,8,17,True,1,2
113,512,32,128,2.2522038158276043,16,False,1,128,RS,True,False,False,False,True,7,4,8,10,2.252348184172395,0.00011646458689231962,2.2522759999999997,30,22,True,1,2
114,128,1024,128,2.3638161534056077,4,False,2,4,RS,True,False,True,True,False,8,1,1,10,2.3648558465943927,0.0008387395304860564,2.364336,24,18,True,1,4
115,512,128,128,3.861016811510675,32,False,4,8,RS,False,True,False,False,False,25,1,2,10,3.8613511884893255,0.00026974803057667443,3.861184,25,1,True,5,2
116,128,512,2048,2.505824849912256,4,False,128,8,RS,False,True,False,True,False,20,8,1,10,2.506223150087744,0.00032131604379483753,2.506024,28,19,True,1,2
117,2048,128,32,3.813862475757882,1,False,2,8,RS,False,False,False,False,False,24,2,32,10,3.8149895242421183,0.0009092106466600563,3.814426,17,1,True,8,16
118,1024,128,1024,3.4922941354932004,2,False,64,16,RS,False,False,True,False,False,1,2,64,10,3.4969778645067993,0.0037784499467374308,3.494636,3,20,True,1,32
119,2048,256,16,inf,32,False,64,16,RS,True,False,True,False,True,28,2,8,1,inf,inf,inf,1,15,False,28,2
120,2048,8,2048,5.0499747598980615,1,False,8,16,RS,False,False,True,False,False,12,1,256,10,5.05091324010194,0.0007570891625165365,5.050444000000001,4,7,True,1,64
121,1,512,512,6.45752909424229,16,False,32,16,RS,False,True,False,True,True,22,2,16,10,6.457928905757711,0.0003225352693893254,6.4577290000000005,10,1,True,11,1
122,512,2048,2048,inf,8,False,8,2,RS,True,True,True,True,True,29,8,64,1,inf,inf,inf,16,22,False,1,4
123,1,2,2048,1.5694834548764791,2,False,2,64,RS,True,False,True,False,False,1,4,512,10,1.569554545123521,5.734980383573521e-05,1.569519,1,12,True,17,8
124,1,1024,256,inf,4,False,1024,2,RS,False,True,True,False,True,6,1,8,1,inf,inf,inf,28,1,False,16,16
125,1,64,2048,inf,4,False,4,4,RS,False,True,True,True,False,9,16,1,1,inf,inf,inf,17,1,False,17,2
126,128,2048,512,3.151665825739042,4,False,8,4,RS,False,True,True,True,False,14,4,1,10,3.153050174260959,0.0011167792978023317,3.1523580000000004,1,19,True,18,2
127,1024,32,1024,3.9331923290625386,4,False,4,2,RS,True,False,False,False,False,5,1,256,10,3.9342476709374616,0.0008513636120953691,3.93372,1,21,True,23,16
128,8,256,8,3.1533746471676305,2,False,256,2,RS,False,False,False,True,True,3,16,1,10,3.153797352832369,0.0003410043987986384,3.153586,8,20,True,1,2
129,1,1,1,2.4345658110017987,4,False,128,256,RS,True,True,False,False,False,27,4,32,10,2.4349661889982017,0.00032299225996912644,2.434766,1,20,True,24,1
130,8,2048,64,3.698027746422771,1,False,2048,4,RS,False,False,True,False,True,4,1,64,10,3.7002062535772287,0.001757441606426797,3.6991169999999998,7,29,True,1,32
131,1024,256,1,inf,1,False,4,128,RS,True,False,True,True,False,1,8,8,1,inf,inf,inf,3,17,False,1,2
132,1,64,512,1.9062335082146307,4,False,1,1024,RS,True,True,False,True,False,17,4,512,10,1.9068104917853694,0.00046546321014662514,1.906522,26,14,True,1,16
133,64,512,128,1.7757884136985174,1,False,256,64,RS,False,True,False,False,True,19,1,16,10,1.7833175863014825,0.00607392138572772,1.779553,16,1,True,16,8
134,64,64,64,3.452625293403466,8,False,64,16,RS,True,False,False,False,False,10,4,2,10,3.4527507065965337,0.00010117311895950407,3.4526879999999998,1,7,True,13,4
135,512,2048,256,1.6269437885498796,1,False,8,256,RS,False,True,True,True,False,25,2,1,10,1.62732421145012,0.0003068941185491032,1.6271339999999999,30,26,True,1,8
136,1024,1,2048,3.916461574949889,1,False,1024,512,RS,True,False,False,False,True,2,1,64,10,3.9170464250501102,0.0004718092835034068,3.9167539999999996,13,2,True,1,32
137,2048,8,2,3.661980134870093,8,False,1,1024,RS,False,True,False,False,False,27,8,2,10,3.6647078651299068,0.0022005099409000274,3.663344,24,17,True,1,4
138,1,128,128,2.2243333702034014,4,False,32,16,RS,False,False,False,True,True,3,1,64,10,2.229098629796599,0.003844222157992435,2.226716,1,26,True,17,4
139,512,8,16,3.346938361024676,4,False,1,64,RS,True,False,True,False,True,26,2,4,10,3.3528396389753232,0.004760668965597164,3.3498889999999997,1,17,True,8,16
140,1024,1024,256,2.469599633362501,1,False,512,64,RS,True,False,False,True,False,11,32,64,10,2.470190366637499,0.0004765553483069738,2.469895,1,25,True,23,2
141,64,1,512,2.399783815838481,8,False,1,16,RS,False,False,False,False,False,19,1,128,10,2.399906184161519,9.871676655968499e-05,2.399845,30,1,True,7,2
142,512,512,1,3.5382552385678525,1,False,64,8,RS,True,False,False,False,True,4,1,4,10,3.538410761432148,0.000125463141997966,3.538333,6,1,True,20,2
143,2048,16,2048,2.524483646465415,4,False,8,8,RS,False,False,False,False,False,12,8,64,10,2.527462353534584,0.0024029775279848322,2.5259729999999996,29,10,True,1,2
144,2048,8,32,2.7032418603111474,2,False,4,2,RS,True,True,True,True,False,29,1,1,10,2.704148139688852,0.0007311121664970141,2.7036949999999997,30,13,True,1,16
145,2048,1024,32,3.281347545666442,2,False,64,64,RS,True,False,False,False,False,3,2,8,10,3.2826284543335573,0.0010333324731178757,3.2819879999999997,1,21,True,20,32
146,32,512,64,3.214629727750016,2,False,32,2,RS,False,True,True,True,False,3,1,64,10,3.2200202722499833,0.00434865094023427,3.2173249999999998,1,23,True,23,16
147,16,128,64,2.28151141340338,2,False,32,1,RS,False,False,False,True,True,16,2,4,10,2.28347858659662,0.0015869546307314972,2.282495,14,1,True,26,4
148,2048,128,128,4.543235363438527,2,False,64,4,RS,True,False,False,True,True,7,1,2,10,4.544196636561474,0.0007754766276295977,4.543716000000001,19,30,True,1,1
149,64,32,2048,3.76218463100754,8,False,4,1,RS,False,True,False,False,False,1,8,8,10,3.76302136899246,0.000675011851747748,3.762603,13,1,True,27,2
150,2048,1,32,2.8909328631270315,8,False,2,512,RS,True,True,False,False,False,5,8,16,10,2.8914171368729678,0.0003906724971122903,2.8911749999999996,1,11,True,2,2
151,2048,2048,16,1.8777459405755068,2,False,1,256,RS,True,False,True,False,False,7,8,1,10,1.8785260594244932,0.0006293361581857747,1.878136,1,21,True,15,2
152,1,1,512,3.417375304421002,1,False,128,512,RS,False,False,True,False,True,4,1,4,10,3.417518695578999,0.00011567627241569603,3.4174470000000006,13,20,True,1,16
153,256,128,32,8.15851653205135,1,False,2,2,RS,True,False,False,False,False,25,4,4,10,8.162479467948652,0.0031969729432698565,8.160498,2,29,True,1,16
154,1024,512,16,3.049186476233718,8,False,64,32,RS,True,False,True,True,False,25,1,2,10,3.049653523766282,0.0003767757954009445,3.04942,4,28,True,1,8
155,16,512,256,2.0927319253706207,16,False,2,1,RS,True,True,True,True,False,6,2,64,10,2.0929020746293796,0.00013726252219749594,2.092817,1,18,True,7,2
156,1,4,128,2.3548687403599193,16,False,1,128,RS,False,True,True,False,False,16,4,32,10,2.3557292596400807,0.000694196658015613,2.355299,18,30,True,1,2
157,512,128,2,3.4068753503852895,4,False,1,8,RS,True,False,True,False,False,16,4,2,10,3.407304649614711,0.0003463235481453471,3.40709,1,7,True,7,4
158,512,1024,256,1.7936278343843142,1,False,128,256,RS,True,False,True,True,True,27,2,128,10,1.7937681656156863,0.00011320777358466654,1.7936980000000002,1,16,True,27,4
159,2048,256,256,3.100310809886962,2,False,16,256,RS,False,False,False,False,True,10,2,64,10,3.1007691901130374,0.00036978372057195106,3.1005399999999996,1,14,True,19,2
160,512,1,1024,inf,8,False,2,64,RS,True,True,True,True,False,19,4,4,1,inf,inf,inf,9,3,False,1,4
161,512,1,4,2.1116725045144826,8,False,1024,512,RS,True,True,True,False,True,25,8,1,10,2.1121494954855176,0.00038479734926323084,2.111911,22,21,True,1,2
162,2048,16,1024,3.4306148301202284,2,False,4,64,RS,True,True,False,False,False,2,32,1,10,3.4314211698797723,0.0006504890467948501,3.4310180000000003,20,8,True,1,2
163,512,4,2048,6.6272727772960724,32,False,2,64,RS,True,True,False,False,False,29,2,4,10,6.629917222703927,0.002133322526014257,6.628595,20,14,True,1,1
164,1,2048,32,1.56578435831054,1,False,8,1024,RS,True,False,True,False,False,13,16,16,10,1.56660564168946,0.0006625443381389858,1.566195,1,15,True,23,4
165,1024,1024,16,2.9009230084585695,4,False,1024,1,RS,False,False,True,True,True,26,16,8,10,2.9011709915414308,0.0002000524931112833,2.901047,1,6,True,3,1
166,4,128,1,3.6578103889267237,2,False,2,2,RS,False,True,False,False,True,20,4,8,10,3.6599696110732753,0.001741884037472011,3.6588899999999995,13,1,True,20,8
167,1,2,32,3.9616604625847054,4,False,2,4,RS,True,False,True,False,False,26,1,8,10,3.9645335374152944,0.0023177620671673417,3.963097,1,22,True,24,1
168,64,128,512,2.0123507598662034,4,False,4,64,RS,True,True,False,True,True,21,4,64,10,2.0126452401337964,0.00023756262332276087,2.012498,10,1,True,14,16
169,4,512,128,4.5256110327191506,2,False,512,1,RS,False,True,False,True,True,24,32,1,10,4.52815096728085,0.002049011712997263,4.526881,8,26,True,1,1
