id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,2048,2048,1024,0.17532722333322293,1,False,512,128,DLMT,True,True,True,True,True,6,1,256,35,0.17541129095249142,0.0001268775208857825,0.17536925714285717,1,29,True,16,1
2,1024,2048,128,0.22097358583928856,1,False,1,512,DLMT,False,True,False,False,True,10,1,64,35,0.2210136141607114,6.041201394235715e-05,0.22099359999999998,16,1,True,1,1
3,128,2048,64,0.1690718177405553,1,False,512,128,DLMT,True,False,False,False,False,5,1,16,35,0.16909206797373044,3.056229503082036e-05,0.16908194285714287,30,1,True,30,1
4,512,1024,256,0.23951994621154432,1,False,32,512,DLMT,True,False,True,False,True,26,1,128,35,0.23964651093131278,0.00019101549461672879,0.23958322857142855,1,13,True,30,32
5,128,2048,2048,0.20043415146698024,1,False,256,64,DLMT,False,True,True,False,False,30,32,512,35,0.20044910567587693,2.2569366994460358e-05,0.20044162857142858,8,1,True,23,1
6,256,1,2048,0.0982202575458239,1,False,32,1,DLMT,False,False,True,False,True,13,8,1,35,0.09829520531131895,0.00011311354793538454,0.09825773142857143,2,20,True,1,8
7,64,1,1024,0.10036359558397709,1,False,16,1,DLMT,False,False,False,True,True,19,8,512,35,0.10061829013030862,0.0003843930981138332,0.10049094285714286,4,30,True,1,8
8,2048,1,128,0.20252349095678643,1,False,1,32,DLMT,False,False,False,False,False,30,1,1,35,0.20254508047178496,3.258358169260235e-05,0.2025342857142857,27,1,True,28,1
9,2048,256,2048,inf,1,False,32,512,DLMT,True,False,False,True,True,18,32,512,1,inf,inf,inf,22,1,False,16,1
10,2048,2048,2048,0.3245982478053253,1,False,128,512,DLMT,False,False,False,True,False,27,1,32,35,0.3248896379089604,0.00043977519860279133,0.32474394285714286,27,18,True,1,32
11,1,1,128,0.20386145442946146,32,False,512,128,DLMT,False,True,False,False,False,30,1,32,35,0.20397385985625288,0.00016964583997377752,0.20391765714285717,1,29,True,23,1
