id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
38,False,10,2,256,0.07212228,1,22,DLMT,0.06490310223114333,0.01164768575510174,True,1,128,True,True,False,True,True,0.07934145776885666,False
39,False,10,1024,256,0.04103715,1,22,DLMT,0.03586858039216021,0.008339159461510495,True,1,2048,True,True,True,True,False,0.04620571960783979,False
40,True,10,1024,256,0.02590057,1,22,DLMT,0.022730522921813084,0.0051146700327684876,True,512,1,True,False,True,True,True,0.02907061707818692,False
41,False,10,1,256,0.06554774999999999,1,22,DLMT,0.06203150642900195,0.005673236130860409,True,2048,4,True,True,False,True,True,0.06906399357099802,False
42,False,10,1,256,0.06675397999999999,1,22,DLMT,0.057662986801429686,0.014667741309199586,True,512,1,True,False,True,True,True,0.0758449731985703,False
43,True,10,64,256,0.03463231,1,22,DLMT,0.028599679433415782,0.00973326705145297,True,512,64,True,True,False,True,True,0.04066494056658422,False
44,False,10,32,256,0.0383844,1,22,DLMT,0.029268257468091335,0.014708318164494541,True,2048,256,True,False,True,True,True,0.04750054253190866,False
45,True,10,1,256,0.07201469,1,22,DLMT,0.06195170140693961,0.01623599426998236,True,256,16,True,False,True,True,False,0.0820776785930604,False
46,True,10,1,256,0.024552730000000002,1,22,DLMT,0.018074311118691032,0.01045251824174921,True,1024,1024,True,True,True,True,False,0.03103114888130897,False
47,True,10,8,256,0.10653420000000002,1,22,DLMT,0.10162236967640771,0.007924926899347406,True,256,2048,True,True,True,True,True,0.11144603032359233,False
48,False,10,256,256,0.020702850000000002,1,22,DLMT,0.016418398436600038,0.006912691035081779,True,256,1,True,True,True,True,False,0.024987301563399966,False
49,False,10,1024,256,0.041232370000000004,1,22,DLMT,0.03570244483439512,0.008922183750074864,True,256,2048,True,False,False,True,False,0.046762295165604886,False
50,True,10,512,256,0.01882572,1,22,DLMT,0.016002609823914535,0.0045549093312161545,True,1024,1,True,True,False,True,True,0.021648830176085467,False
51,True,10,512,256,0.017750139999999998,1,22,DLMT,0.015082668872695121,0.004303795590917394,True,1,1,True,False,False,True,False,0.020417611127304874,False
52,True,10,512,256,0.01916002,1,22,DLMT,0.01578522342741206,0.00544502036429617,True,2048,1,True,False,True,True,True,0.022534816572587938,False
53,False,10,512,256,0.021224890000000003,1,22,DLMT,0.017684104497442732,0.005712832981883858,True,1,1,True,True,True,True,True,0.024765675502557274,False
54,False,10,512,256,0.020852959999999997,1,22,DLMT,0.013575204027066943,0.011742197974502046,True,256,1,True,False,True,True,False,0.02813071597293305,False
55,True,10,512,256,0.02210872,1,22,DLMT,0.015662080593008103,0.010401244074224969,True,256,1,True,True,False,True,True,0.028555359406991894,False
56,False,10,512,256,0.01872921,1,22,DLMT,0.01050232291515998,0.013273560864549498,True,512,1,True,False,False,True,True,0.02695609708484002,False
57,False,10,512,256,0.019429969999999998,1,22,DLMT,0.016946037391513496,0.00400766782407175,True,1024,1,True,False,False,True,True,0.0219139026084865,False
58,True,10,512,256,0.017811139999999996,1,22,DLMT,0.013964626641278313,0.006206105499780035,True,1024,1,True,True,True,True,False,0.02165765335872168,False
59,False,10,512,256,0.021737249999999996,1,22,DLMT,0.014629628691635576,0.011467696476908517,True,2048,1,True,True,False,True,False,0.02884487130836442,False
60,True,10,512,256,0.02026091,1,22,DLMT,0.01688377770405601,0.0054487889058854174,True,1024,1,True,False,True,True,False,0.02363804229594399,False
61,True,10,512,256,0.017289319999999997,1,22,DLMT,0.013378136174820986,0.0063104471983845955,True,256,1,True,True,True,True,False,0.021200503825179007,False
62,False,10,512,256,0.022456570000000002,1,22,DLMT,0.016200605600919692,0.010093602034561302,True,2048,1,True,True,True,True,True,0.028712534399080312,False
63,False,10,512,256,0.01745385,1,22,DLMT,0.01358590499015726,0.006240684110456161,True,1,1,True,False,True,True,False,0.02132179500984274,False
64,False,10,512,256,0.02489403,1,22,DLMT,0.019192891037330375,0.009198426359551941,True,1024,1,True,True,False,True,False,0.030595168962669627,False
65,False,10,512,256,0.018406879999999997,1,22,DLMT,0.015677302638916115,0.004404000062624886,True,512,1,True,True,False,True,False,0.02113645736108388,False
66,True,10,512,256,0.01631983,1,22,DLMT,0.013175964965924868,0.005072426964097166,True,1,1,True,True,False,True,True,0.019463695034075135,False
67,False,10,512,256,0.023025460000000005,1,22,DLMT,0.012971007025418233,0.01622222259058234,True,256,1,True,False,False,True,True,0.03307991297458178,False
68,True,10,512,256,0.01894489,1,22,DLMT,0.015299205610133836,0.00588208068772437,True,1024,1,True,False,True,True,True,0.022590574389866162,False
69,True,10,512,256,0.021370680000000003,1,22,DLMT,0.017257630563275964,0.006636144567713998,True,2048,1,True,False,False,True,False,0.025483729436724042,False
70,True,10,512,256,0.01911509,1,22,DLMT,0.015613543281884926,0.005649523690268057,True,1,1,True,True,True,True,False,0.022616636718115077,False
