id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
50,4,10,32,1,4,0.38851539999999996,10,1,RS,0.3884152317649254,True,False,True,0.0001616150983045851,True,0.38861556823507454,False
51,2048,10,2048,4,16,0.9675703,1,8,RS,0.9626180858430843,True,False,True,0.007990083654756059,True,0.9725225141569157,False
52,2048,10,128,1,8,0.6223057,1,15,RS,0.6222432475075654,True,False,True,0.00010076313810119665,False,0.6223681524924345,False
53,2048,10,2048,16,16,1.043125,11,1,RS,1.0429431717421844,True,False,False,0.00029336836911978033,False,1.0433068282578157,False
54,256,10,256,1,2,0.48063279999999997,1,19,RS,0.480562021252609,True,False,False,0.00011419702272826295,True,0.48070357874739095,False
55,1024,1,1024,1,1,inf,1,23,RS,inf,False,True,True,inf,True,inf,False
56,32,10,2,1,8,0.2643039,1,14,RS,0.2642469230345374,True,False,True,9.192872238860016e-05,True,0.26436087696546257,False
57,128,1,64,8,16,inf,1,30,RS,inf,False,True,False,inf,False,inf,False
58,256,1,2048,16,4,inf,8,1,RS,inf,False,True,False,inf,False,inf,False
59,256,10,1,2,1,0.8044018,1,9,RS,0.8041202405758249,True,False,False,0.00045427828475504795,True,0.804683359424175,False
60,1,1,1024,8,8,inf,13,1,RS,inf,False,True,False,inf,False,inf,False
61,128,10,8,4,1,0.2540939,1,30,RS,0.2539877649370389,True,False,False,0.0001712421969025123,False,0.25420003506296107,False
62,128,1,512,8,2,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
63,2,1,512,4,32,inf,1,9,RS,inf,False,True,True,inf,False,inf,False
64,2,10,64,4,1,0.7522990999999999,1,20,RS,0.7522577680352427,True,False,False,6.668650538152942e-05,False,0.7523404319647571,False
65,512,10,1024,8,8,0.9083685999999999,1,21,RS,0.907830166450749,True,False,False,0.0008687284040481206,False,0.9089070335492507,False
66,256,1,256,8,32,inf,1,6,RS,inf,False,True,True,inf,True,inf,False
67,4,10,8,16,1,0.4032116,13,1,RS,0.40280315035238645,True,False,True,0.0006590076175583873,True,0.40362004964761355,False
68,32,10,4,2,2,0.4681951,30,1,RS,0.4680942067917404,True,False,False,0.00016278479658738687,True,0.46829599320825954,False
69,4,1,256,16,2,inf,16,1,RS,inf,False,True,True,inf,False,inf,False
70,4,1,4,32,2,inf,1,9,RS,inf,False,True,False,inf,True,inf,False
71,16,10,8,2,8,0.7906510000000001,19,1,RS,0.7905181789223845,True,False,False,0.0002142983901012694,True,0.7907838210776157,False
72,8,1,4,32,32,inf,1,12,RS,inf,False,True,False,inf,True,inf,False
73,512,1,2,4,32,inf,12,1,RS,inf,False,True,False,inf,True,inf,False
74,1,10,128,4,4,0.2158004,1,18,RS,0.2155748202869253,True,False,False,0.0003639585690707117,True,0.21602597971307472,False
75,32,10,1,4,8,0.6260540000000001,1,9,RS,0.6259996789343024,True,False,True,8.764359645746244e-05,False,0.6261083210656978,False
76,1,1,2,1,32,inf,18,1,RS,inf,False,True,True,inf,False,inf,False
77,1,1,2,32,4,inf,17,1,RS,inf,False,True,False,inf,False,inf,False
78,512,10,16,4,16,0.9661434,1,20,RS,0.9660287663326083,True,False,True,0.00018495415648209614,True,0.9662580336673917,False
79,1,1,2048,1,4,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
80,64,10,128,16,1,0.9770141999999999,1,21,RS,0.9769338133727964,True,False,True,0.000129698727827213,True,0.9770945866272035,False
81,1024,1,2048,8,4,inf,16,1,RS,inf,False,True,False,inf,True,inf,False
82,2048,10,8,16,4,0.4256289,1,15,RS,0.4255193987048089,True,False,True,0.00017667339924277967,False,0.425738401295191,False
83,64,1,2,2,16,inf,1,23,RS,inf,False,True,False,inf,False,inf,False
84,512,1,1,16,8,inf,1,27,RS,inf,False,True,False,inf,True,inf,False
85,128,1,64,4,32,inf,1,30,RS,inf,False,True,False,inf,True,inf,False
86,32,10,16,4,4,0.22784079999999998,3,1,RS,0.22763995890323022,True,False,True,0.00032404437967661394,True,0.22804164109676975,False
87,128,10,2,4,1,0.20462380000000002,5,1,RS,0.2046011256646685,True,False,True,3.658360288435246e-05,False,0.20464647433533154,False
88,1024,1,8,16,1,inf,9,1,RS,inf,False,True,True,inf,True,inf,False
89,128,1,1,32,32,inf,1,18,RS,inf,False,True,True,inf,True,inf,False
90,2048,1,2048,8,8,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
91,4,1,8,8,4,inf,1,23,RS,inf,False,True,True,inf,False,inf,False
92,2048,10,16,32,8,1.028951,13,1,RS,1.0288194792604806,True,False,False,0.00021220037700248306,False,1.0290825207395193,False
93,4,1,512,1,2,inf,26,1,RS,inf,False,True,False,inf,True,inf,False
94,2048,10,32,8,2,0.4058019,30,1,RS,0.4057348758512322,True,False,False,0.00010813921582848597,False,0.4058689241487678,False
95,8,1,512,32,16,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
96,128,1,16,2,1,inf,23,1,RS,inf,False,True,False,inf,True,inf,False
97,64,1,1,2,16,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
98,64,1,4,1,16,inf,1,17,RS,inf,False,True,False,inf,False,inf,False
99,1,1,1024,16,16,inf,18,1,RS,inf,False,True,True,inf,False,inf,False
100,2,10,8,1,16,0.31384270000000003,15,1,RS,0.3138065695643826,True,False,False,5.829416780433812e-05,False,0.3138788304356175,False
101,32,1,256,4,2,inf,15,1,RS,inf,False,True,True,inf,False,inf,False
102,2048,10,64,2,32,0.7920514000000001,1,29,RS,0.7919611142638389,True,False,True,0.00014567031269275386,False,0.7921416857361613,False
103,512,10,16,32,16,1.06205,11,1,RS,1.0615573506639693,True,False,True,0.0007948584779695083,True,1.0625426493360306,False
104,4,10,256,1,4,0.5035784000000001,11,1,RS,0.5035053213557356,True,False,False,0.00011790776055884557,False,0.5036514786442646,False
105,512,10,16,16,2,0.22527919999999999,1,5,RS,0.22523987860875433,True,False,False,6.344257245730123e-05,True,0.22531852139124564,False
106,512,10,4,1,32,0.2279773,1,22,RS,0.22795789922741974,True,False,True,3.130191687421193e-05,True,0.22799670077258025,False
107,256,10,2048,8,4,0.41288539999999996,1,15,RS,0.41243381722036965,True,False,False,0.0007286001921493071,False,0.41333698277963027,False
108,32,1,32,16,4,inf,30,1,RS,inf,False,True,False,inf,False,inf,False
109,128,10,16,16,8,1.0696480000000002,11,1,RS,1.0694983018564699,True,False,False,0.00024152846623122715,True,1.0697976981435304,False
110,2048,1,4,4,2,inf,3,1,RS,inf,False,True,True,inf,True,inf,False
111,8,10,512,16,4,0.2866867,1,27,RS,0.2865901538969636,True,False,True,0.00015577101784350168,False,0.28678324610303646,False
112,64,1,128,8,8,inf,1,11,RS,inf,False,True,False,inf,False,inf,False
113,1,1,32,8,1,inf,4,1,RS,inf,False,True,True,inf,False,inf,False
114,256,10,2,32,16,0.2111791,1,27,RS,0.21114180249818984,True,False,True,6.017715513382028e-05,True,0.21121639750181018,False
115,64,10,64,4,16,0.9589445,12,1,RS,0.958610210890487,True,False,False,0.0005393542898689109,False,0.9592787891095129,False
116,64,10,128,16,1,0.3113926,23,1,RS,0.31133244717580844,True,False,False,9.70527691516287e-05,True,0.3114527528241916,False
117,256,10,1024,8,4,0.4194304,1,22,RS,0.4193499052550864,True,False,False,0.00012987316889950928,False,0.41951089474491354,False
118,2048,1,2048,32,32,inf,1,2,RS,inf,False,True,False,inf,True,inf,False
119,1024,1,512,4,4,inf,1,14,RS,inf,False,True,True,inf,False,inf,False
120,1,10,64,2,8,0.7374457,13,1,RS,0.7373885583601051,True,False,True,9.21944141475076e-05,False,0.7375028416398949,False
121,1024,10,2,2,1,0.4542218,27,1,RS,0.45420004740172537,True,False,False,3.509643856575532e-05,True,0.45424355259827465,False
122,16,1,4,32,32,inf,1,2,RS,inf,False,True,True,inf,True,inf,False
123,2,1,32,4,16,inf,1,3,RS,inf,False,True,False,inf,True,inf,False
124,128,10,256,32,2,0.46795860000000006,13,1,RS,0.46787994744872863,True,False,False,0.00012690090622213495,True,0.4680372525512715,False
125,32,10,128,4,8,0.6393755,23,1,RS,0.6392914930764354,True,False,True,0.00013553984653966584,False,0.6394595069235646,False
126,1024,10,256,2,16,0.7883479,1,12,RS,0.7882955147053432,True,False,False,8.452035257853345e-05,False,0.7884002852946568,False
127,1024,10,2048,2,2,0.3528246,1,18,RS,0.35278620551115475,True,False,True,6.194707418433757e-05,False,0.3528629944888452,False
128,512,10,2,8,32,0.2099106,1,29,RS,0.20988617787350913,True,False,True,3.940355313928375e-05,True,0.20993502212649087,False
129,1024,10,8,4,32,0.4113032,2,1,RS,0.4112599342223288,True,False,False,6.980658994679195e-05,True,0.41134646577767114,False
130,2048,10,1,32,16,1.047208,1,18,RS,1.0426822824777586,True,False,False,0.007301958367451855,True,1.0517337175222412,False
131,128,1,8,2,16,inf,11,1,RS,inf,False,True,False,inf,True,inf,False
132,1024,10,2048,8,16,1.011993,1,27,RS,1.0118625762145774,True,False,True,0.00021043051109571556,True,1.0121234237854224,False
133,2048,1,2,16,8,inf,1,9,RS,inf,False,True,False,inf,True,inf,False
134,128,1,1,32,4,inf,1,23,RS,inf,False,True,True,inf,False,inf,False
135,1024,10,1,8,16,1.02146,15,1,RS,1.021383787889828,True,False,False,0.0001229634091915334,False,1.021536212110172,False
136,512,10,64,4,2,0.1940639,19,1,RS,0.19403645987423526,True,False,True,4.427290367708165e-05,True,0.19409134012576476,False
137,64,10,128,32,16,1.072461,7,1,RS,1.0723483250815111,True,False,True,0.00018179383927954422,True,1.072573674918489,False
138,512,1,128,1,1,inf,1,19,RS,inf,False,True,True,inf,True,inf,False
139,1024,1,2,32,4,inf,7,1,RS,inf,False,True,False,inf,True,inf,False
140,2048,10,64,32,32,0.982253,10,1,RS,0.9821018696185484,True,False,False,0.00024383929133754982,True,0.9824041303814517,False
141,4,1,2048,2,16,inf,1,3,RS,inf,False,True,False,inf,False,inf,False
142,32,1,2048,16,1,inf,17,1,RS,inf,False,True,False,inf,False,inf,False
143,1024,10,64,1,16,0.6553675,1,24,RS,0.6553046335632376,True,False,True,0.00010143101103704554,True,0.6554303664367623,False
144,32,1,16,32,1,inf,12,1,RS,inf,False,True,False,inf,True,inf,False
145,32,10,128,8,4,0.394544,1,22,RS,0.39447627537373503,True,False,False,0.00010926939187164757,True,0.394611724626265,False
146,128,10,8,1,32,0.48509070000000004,1,4,RS,0.48502095278762825,True,False,False,0.00011253270635686925,False,0.48516044721237184,False
147,256,10,1,4,32,0.801022,1,22,RS,0.797793808191752,True,False,False,0.005208482869320012,False,0.804250191808248,False
148,2048,10,512,8,2,0.20443699999999998,1,22,RS,0.20436695493446508,True,False,True,0.00011301327355669196,True,0.20450704506553488,False
149,1024,1,2048,8,4,inf,1,5,RS,inf,False,True,False,inf,True,inf,False
150,16,1,2,2,32,inf,11,1,RS,inf,False,True,True,inf,False,inf,False
151,1,10,64,1,4,0.23768859999999997,17,1,RS,0.2375129924332167,True,False,False,0.0002833316784265353,True,0.23786420756678325,False
152,4,1,1024,2,16,inf,26,1,RS,inf,False,True,True,inf,False,inf,False
153,128,10,512,32,16,1.063816,1,4,RS,1.0637407414663629,True,False,True,0.00012142487389327556,False,1.0638912585336373,False
154,1,10,32,32,2,0.2224644,9,1,RS,0.22242348676702625,True,False,True,6.601090818948213e-05,False,0.22250531323297376,False
155,1,1,32,16,2,inf,1,7,RS,inf,False,True,True,inf,False,inf,False
156,512,10,1,32,16,1.020271,26,1,RS,1.0201989090183274,True,False,False,0.00011631422956799657,False,1.0203430909816724,False
157,64,1,16,4,32,inf,1,25,RS,inf,False,True,False,inf,True,inf,False
158,512,1,2,16,4,inf,4,1,RS,inf,False,True,True,inf,True,inf,False
159,512,10,128,4,2,0.1926698,1,3,RS,0.19264528117173266,True,False,True,3.9559575326334884e-05,True,0.19269431882826735,False
160,1024,10,128,1,32,0.7178043999999999,1,22,RS,0.7177345899456802,True,False,True,0.00011263409785673046,False,0.7178742100543196,False
161,128,1,256,32,4,inf,1,24,RS,inf,False,True,False,inf,True,inf,False
162,2048,10,1024,4,1,0.20559449999999999,1,1,RS,0.20558700457904766,True,False,True,1.209338662244282e-05,False,0.2056019954209523,False
163,1,1,2,16,8,inf,1,27,RS,inf,False,True,True,inf,True,inf,False
164,512,1,4,16,16,inf,26,1,RS,inf,False,True,True,inf,True,inf,False
165,4,10,1024,2,32,0.8117548999999998,19,1,RS,0.8115666056061408,True,False,True,0.000303801069780868,True,0.8119431943938589,False
166,4,10,4,1,16,0.3396313,14,1,RS,0.33959213400482896,True,False,True,6.319185074043346e-05,True,0.3396704659951711,False
167,256,1,32,16,16,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
168,512,10,512,8,32,0.8459811,1,9,RS,0.8458152005507271,True,False,True,0.0002676682461555643,True,0.846146999449273,False
169,8,10,128,32,2,0.24803630000000002,1,11,RS,0.24800180903293542,True,False,True,5.5648989209145945e-05,True,0.2480707909670646,False
170,64,10,2048,2,32,0.7933325999999999,19,1,RS,0.793161175360428,True,False,False,0.00027658279049861306,False,0.7935040246395719,False
171,16,1,2,8,1,inf,19,1,RS,inf,False,True,False,inf,True,inf,False
172,32,10,16,16,1,0.22997400000000004,26,1,RS,0.2299597851931435,True,False,False,2.293468988235514e-05,True,0.22998821480685658,False
173,2048,10,32,16,1,0.22212610000000002,25,1,RS,0.22209935607776773,True,False,False,4.314962340507643e-05,False,0.2221528439222323,False
174,64,10,4,32,2,0.43088570000000004,5,1,RS,0.43085730953097934,True,False,True,4.5806222284746756e-05,False,0.43091409046902074,False
175,8,10,4,32,16,0.9302279,1,25,RS,0.9301808115236556,True,False,False,7.597427196097046e-05,True,0.9302749884763444,False
176,256,10,2,4,16,0.4065861,16,1,RS,0.4063143239490826,True,False,False,0.0004384934321058819,True,0.4068578760509174,False
177,64,1,1,1,2,inf,1,27,RS,inf,False,True,True,inf,False,inf,False
178,256,10,2048,16,8,1.0567800000000003,5,1,RS,1.0565816268562556,True,False,True,0.00032006249389767924,True,1.056978373143745,False
179,256,10,256,32,4,0.4170113,7,1,RS,0.416937340479216,True,False,False,0.00011932899899019084,False,0.41708525952078396,False
180,2048,10,1,4,2,0.4174631000000001,29,1,RS,0.4174058667359875,True,False,False,9.23422438540509e-05,False,0.41752033326401267,False
181,64,10,8,1,2,0.47845470000000007,1,20,RS,0.478135288397085,True,False,False,0.0005153503759579561,True,0.4787741116029151,False
182,2048,10,128,1,2,0.2153702,22,1,RS,0.21534327805570816,True,False,True,4.343685071457524e-05,True,0.21539712194429186,False
183,128,1,1024,8,4,inf,1,15,RS,inf,False,True,True,inf,False,inf,False
184,16,1,256,32,16,inf,1,19,RS,inf,False,True,False,inf,False,inf,False
185,2,1,8,16,1,inf,6,1,RS,inf,False,True,False,inf,True,inf,False
186,128,1,8,4,1,inf,25,1,RS,inf,False,True,True,inf,False,inf,False
187,256,1,16,1,16,inf,1,6,RS,inf,False,True,True,inf,False,inf,False
188,8,10,8,2,1,0.3892006,1,2,RS,0.38895117901540915,True,False,True,0.00040242494952474997,True,0.38945002098459086,False
189,256,1,1,4,16,inf,1,8,RS,inf,False,True,True,inf,True,inf,False
190,1,10,32,2,2,0.1919575,16,1,RS,0.19192443029022854,True,False,True,5.335588065059109e-05,True,0.19199056970977146,False
191,32,1,512,2,2,inf,11,1,RS,inf,False,True,True,inf,False,inf,False
192,16,1,64,32,16,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
193,32,10,8,16,32,0.2173618,1,20,RS,0.21726962424616297,True,False,True,0.00014871973641719752,False,0.21745397575383701,False
194,2048,10,4,2,2,0.3561282,21,1,RS,0.3561183540335772,True,False,True,1.588584275385003e-05,False,0.3561380459664228,False
195,1024,10,4,8,8,0.2335842,1,6,RS,0.2335574627577956,True,False,False,4.313884560347159e-05,True,0.2336109372422044,False
196,1024,1,512,2,32,inf,1,3,RS,inf,False,True,True,inf,True,inf,False
197,2,1,256,8,1,inf,1,18,RS,inf,False,True,True,inf,False,inf,False
198,128,1,32,32,4,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
199,256,10,2048,32,1,0.2169994,27,1,RS,0.21680078645221906,True,False,True,0.0003204503705724195,True,0.21719801354778095,False
200,32,10,4,32,16,0.2327222,30,1,RS,0.23268998639542077,True,False,False,5.197460918564078e-05,True,0.2327544136045792,False
201,64,1,16,8,8,inf,1,5,RS,inf,False,True,True,inf,False,inf,False
202,64,1,1,4,1,inf,15,1,RS,inf,False,True,True,inf,False,inf,False
203,256,10,1024,1,2,0.3988372,6,1,RS,0.3988152732669975,True,False,False,3.5377393911939556e-05,False,0.3988591267330025,False
204,1,1,2048,32,8,inf,7,1,RS,inf,False,True,False,inf,True,inf,False
205,128,1,2048,2,1,inf,24,1,RS,inf,False,True,False,inf,False,inf,False
206,512,1,256,4,32,inf,1,12,RS,inf,False,True,True,inf,False,inf,False
207,2048,10,1024,4,1,0.4178495000000001,25,1,RS,0.41782312519060655,True,False,False,4.2554083235340644e-05,True,0.41787587480939364,False
208,1,1,512,16,8,inf,1,24,RS,inf,False,True,True,inf,False,inf,False
209,128,1,8,2,2,inf,1,14,RS,inf,False,True,True,inf,False,inf,False
210,1024,1,8,32,16,inf,1,21,RS,inf,False,True,False,inf,True,inf,False
211,32,10,256,2,2,0.44738930000000005,1,13,RS,0.4470823498595405,True,False,False,0.0004952445961340667,False,0.4476962501404596,False
212,1024,10,512,32,2,0.4537273,18,1,RS,0.4536694521353087,True,False,False,9.333386309373847e-05,True,0.4537851478646913,False
213,8,10,1,4,1,0.6018844999999999,5,1,RS,0.6018489470420688,True,False,False,5.736244415991782e-05,True,0.601920052957931,False
214,32,10,256,32,16,1.040689,1,15,RS,1.0404453259454813,True,False,True,0.0003931526421124479,False,1.0409326740545186,False
215,4,1,4,1,32,inf,8,1,RS,inf,False,True,True,inf,False,inf,False
216,1,10,2048,4,16,0.9525,1,1,RS,0.952245609208013,True,False,False,0.0004104434187558636,False,0.952754390791987,False
217,8,10,2048,8,8,1.0759630000000002,1,21,RS,1.0758312866286968,True,False,True,0.00021251117617669452,False,1.0760947133713037,False
218,8,1,4,4,2,inf,1,11,RS,inf,False,True,True,inf,False,inf,False
219,64,1,512,32,1,inf,8,1,RS,inf,False,True,True,inf,True,inf,False
220,1024,10,1024,32,4,0.4194531,21,1,RS,0.41938243224893895,True,False,False,0.000114017937185346,True,0.4195237677510611,False
221,16,10,4,4,1,0.44448689999999996,1,8,RS,0.44443831546171775,True,False,False,7.838807307238299e-05,True,0.4445354845382822,False
222,4,10,1024,4,1,1.039955,1,17,RS,1.0398638142685646,True,False,False,0.00014712239802287694,True,1.0400461857314354,False
223,128,10,1024,4,2,0.44879479999999994,21,1,RS,0.44873544330698095,True,False,False,9.57682619660597e-05,True,0.4488541566930189,False
224,1,10,32,1,2,0.19581949999999998,1,25,RS,0.19577896213545817,True,False,False,6.540527501661929e-05,True,0.19586003786454179,False
225,256,10,32,32,8,1.023016,10,1,RS,1.022869507933471,True,False,True,0.00023635566420117837,True,1.0231624920665288,False
226,8,10,16,16,16,0.7115557,1,19,RS,0.7108947253974038,True,False,True,0.0010664406265704569,False,0.7122166746025962,False
227,32,1,32,8,16,inf,4,1,RS,inf,False,True,False,inf,False,inf,False
228,32,10,4,8,16,0.42951860000000003,29,1,RS,0.4294741686928643,True,False,False,7.168709786286249e-05,False,0.42956303130713575,False
229,128,1,8,4,8,inf,1,12,RS,inf,False,True,False,inf,True,inf,False
230,2,10,2048,1,8,0.6048469,19,1,RS,0.6048020622521489,True,False,True,7.234286419544579e-05,True,0.604891737747851,False
231,1024,1,512,4,1,inf,1,2,RS,inf,False,True,True,inf,True,inf,False
232,8,10,8,2,8,0.9260459000000001,7,1,RS,0.9260038429450327,True,False,False,6.785639247706397e-05,False,0.9260879570549675,False
233,2048,10,512,16,2,0.2183148,26,1,RS,0.21826821070373778,True,False,False,7.516887653809845e-05,True,0.21836138929626223,False
234,512,1,8,2,2,inf,14,1,RS,inf,False,True,False,inf,True,inf,False
235,32,1,2048,2,32,inf,5,1,RS,inf,False,True,True,inf,True,inf,False
236,16,10,512,32,16,0.9144300000000001,15,1,RS,0.9143374830562226,True,False,False,0.0001492702247603363,True,0.9145225169437775,False
237,2,10,2,8,32,0.28013920000000003,1,22,RS,0.2800186057238608,True,False,True,0.00019457122089353287,True,0.2802597942761393,False
238,2048,1,1024,32,8,inf,1,13,RS,inf,False,True,True,inf,False,inf,False
239,512,10,16,4,8,0.649919,18,1,RS,0.6498675107351916,True,False,True,8.307466521148939e-05,False,0.6499704892648085,False
240,512,10,256,32,16,1.03481,28,1,RS,1.0343550265392225,True,False,False,0.0007340708412680617,False,1.0352649734607775,False
241,256,1,1024,16,8,inf,1,13,RS,inf,False,True,True,inf,True,inf,False
242,256,1,1,8,2,inf,1,13,RS,inf,False,True,False,inf,False,inf,False
243,1,10,1,32,1,0.22551259999999998,28,1,RS,0.2254949424757193,True,False,True,2.848929623560254e-05,False,0.22553025752428066,False
244,2048,1,64,32,4,inf,1,16,RS,inf,False,True,True,inf,True,inf,False
245,128,10,2,1,32,0.4774138,1,2,RS,0.4773582615231679,True,False,False,8.96078121594268e-05,True,0.4774693384768321,False
246,128,1,2,16,8,inf,1,28,RS,inf,False,True,True,inf,False,inf,False
247,2048,10,64,1,8,0.7440064999999999,1,4,RS,0.7439462769370664,True,False,False,9.716609490971088e-05,True,0.7440667230629334,False
248,256,10,256,32,2,0.4043509,1,3,RS,0.4040520004864588,True,False,False,0.0004822554198762263,False,0.40464979951354124,False
249,2048,1,1,8,2,inf,12,1,RS,inf,False,True,False,inf,False,inf,False
250,2048,10,128,16,1,0.22375150000000002,28,1,RS,0.22372517038044187,True,False,False,4.2481172300208533e-05,False,0.22377782961955817,False
251,512,10,32,2,2,0.4726313999999999,26,1,RS,0.4725978483017024,True,False,False,5.413353858746099e-05,True,0.4726649516982975,False
252,4,1,4,2,1,inf,2,1,RS,inf,False,True,True,inf,True,inf,False
253,8,1,512,2,2,inf,22,1,RS,inf,False,True,False,inf,False,inf,False
254,64,1,1024,32,8,inf,1,14,RS,inf,False,True,False,inf,False,inf,False
