id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
20,1024,4,256,1,2,512,2.2781529016801776,2,False,4,RS,1024,False,True,True,False,8,1,5,True,8,18,2048,16,10,1,8,2.2783179999999996,1,0.0002663756745650339,16,True,5,1,128,2.2784830983198217,1,18
21,2,16,128,256,64,512,7.040272433528806,2,False,128,RS,1024,False,True,True,False,2,128,1,True,1,6,64,8,10,2,1,7.042036999999999,4,0.0028470161573128008,2,True,26,1,32,7.043801566471192,25,1
22,16,1,1,1,512,16,3.2401096013072426,8,False,2048,RS,2,False,True,True,False,1,16,29,True,16,16,512,32,10,1,2,3.240339,1,0.00037012025072945785,16,True,11,1,2048,3.2405683986927576,1,20
23,2,2,16,128,32,64,1.981888827832988,32,False,1024,RS,1,True,False,True,True,32,1,1,True,1,13,64,4,10,18,4,1.9820240000000002,1,0.00021809172382282756,16,True,26,1,256,1.9821591721670124,1,23
24,1,512,2,2,128,512,1.8686001521648627,256,False,512,RS,128,True,True,True,True,1,16,12,False,2,18,1024,2,10,1,4,1.8686779999999998,2,0.000125602547744865,4,True,1,15,512,1.868755847835137,10,1
25,32,1024,1,128,8,16,inf,128,False,1,RS,16,False,True,False,True,32,1,1,False,4,19,512,4,1,14,8,inf,8,inf,1,False,11,1,256,inf,23,1
26,2,128,2,4,16,1,3.443068057307606,16,False,128,RS,4,True,False,True,True,4,2,1,True,16,16,256,8,10,6,2,3.443197,1,0.0002080408613709795,32,True,29,1,128,3.443325942692394,24,1
27,64,1,4,1,256,64,2.2001806943171123,4,False,32,RS,64,True,False,False,True,2,2,19,False,1,5,512,4,10,1,32,2.200282,8,0.00016345029825602406,8,True,1,15,32,2.200383305682888,9,1
28,4,4,16,64,2,2048,2.3856025989437737,32,False,256,RS,128,True,False,True,False,2,2,1,False,32,17,128,2,10,2,8,2.3857030000000004,4,0.00016199074047613818,2,True,19,1,512,2.385803401056227,18,1
29,1,1,32,128,16,512,inf,32,False,1,RS,2048,False,False,True,True,1,256,2,True,16,25,32,4,1,1,16,inf,8,inf,1,False,3,1,32,inf,25,1
30,512,8,4,1,8,512,2.424893593204767,16,False,16,RS,64,True,False,False,False,8,32,26,True,2,10,16,1,10,1,1,2.4249940000000003,1,0.00016199999999999987,16,True,1,5,256,2.4250944067952336,27,1
31,2,1,1,32,4,256,inf,4,False,4,RS,16,False,True,False,True,2,16,9,True,1,27,512,32,1,1,2,inf,2,inf,2,False,1,15,1,inf,1,4
32,1024,16,64,1,1,64,12.380886430010023,4,False,32,RS,128,False,True,True,False,32,2,3,True,2,18,8,1,10,1,8,12.38146,16,0.0009254188241008119,1,True,8,1,1,12.382033569989979,22,1
33,128,1024,8,128,32,64,3.3717394609561233,1024,False,1024,RS,128,True,True,True,True,2,4,1,True,16,21,512,16,10,9,2,3.372244,4,0.0008140417679702263,32,True,5,1,2048,3.3727485390438763,1,22
34,2,2048,2,512,1,16,2.6935123106693633,256,False,2048,RS,1,True,False,False,False,32,4,1,True,2,21,16,8,10,1,16,2.693719,1,0.0003334801343408747,4,True,1,3,2048,2.693925689330637,1,1
35,1,128,2,1,32,128,3.2996420538693862,1,False,512,RS,8,True,True,False,False,4,16,1,False,8,24,32,1,10,27,4,3.300161,4,0.0008372866892528603,4,True,1,10,16,3.300679946130614,1,23
36,8,8,32,1,1,1,5.807285260268232,4,False,64,RS,512,True,False,True,True,1,2048,13,True,16,22,256,1,10,1,2,5.807632,2,0.0005594425797166945,16,True,1,26,8,5.807978739731768,1,27
37,8,32,64,256,1024,1,3.9909750237137414,16,False,32,RS,256,False,False,True,False,4,512,25,True,4,11,2048,16,10,1,2,3.9911150000000006,4,0.00022584286572753073,2,True,14,1,256,3.99125497628626,29,1
38,16,8,16,1,4,16,4.409303933731987,4,False,64,RS,1,True,False,False,True,32,8,1,True,2,19,16,32,10,20,4,4.409619,2,0.0005083394535151368,8,True,8,1,1024,4.409934066268013,1,23
39,512,64,256,512,128,64,2.3671203388734394,128,False,1,RS,256,True,True,False,True,8,1,22,True,2,22,512,8,10,1,8,2.3672359999999997,2,0.00018661189672682178,1,True,1,7,512,2.36735166112656,1,3
40,4,1,4,4,64,256,13.471951420333975,8,False,8,RS,8,True,False,True,True,1,64,26,True,4,10,512,2,10,1,32,13.472370000000002,4,0.0006753517601960497,16,True,1,22,64,13.472788579666028,14,1
41,2,2,4,16,8,32,2.0672664197086505,16,False,256,RS,256,False,True,True,True,4,1,1,False,1,2,32,1,10,10,32,2.067594,1,0.0005285300369894234,32,True,1,28,128,2.0679215802913498,1,24
42,4,4,512,256,1,256,4.297541640491544,128,False,4,RS,512,True,True,False,False,4,256,16,True,16,17,8,32,10,1,2,4.297953000000001,4,0.0006637024935918158,2,True,1,12,256,4.298364359508457,1,25
43,512,128,32,1,2048,16,3.13393009949942,2,False,128,RS,256,True,False,False,True,2,16,15,False,2,17,2048,2,10,1,1,3.13403,2,0.000161183125667671,4,True,22,1,16,3.13412990050058,15,1
44,128,32,64,128,1024,2,4.296146513509372,256,False,512,RS,256,False,True,True,True,16,1,27,True,4,29,2048,4,10,1,1,4.296303999999999,1,0.00025409447062056884,4,True,1,10,2048,4.296461486490626,1,24
45,64,64,4,1,16,64,2.075827847905474,2048,False,256,RS,2048,True,False,True,False,1,2,1,True,16,19,512,1,10,7,4,2.075949,4,0.00019547122550395265,4,True,1,18,2048,2.076070152094526,25,1
46,16,8,1,64,128,128,2.0442719122467463,1,False,2048,RS,128,True,False,False,False,4,64,9,False,4,24,512,8,10,1,4,2.044765,4,0.0007955658363705899,8,True,1,13,1,2.0452580877532536,30,1
47,4,2,16,2048,2,256,2.1317794535065193,8,False,16,RS,16,True,True,True,False,16,32,13,False,4,4,2048,8,10,1,2,2.13236,4,0.0009366749703071927,2,True,1,27,128,2.1329405464934803,6,1
48,16,2048,2048,2048,2,2048,5.178153777881254,8,False,2048,RS,1,False,True,True,False,1,2,18,True,16,22,8,8,10,1,2,5.178464,4,0.0005005237257113322,8,True,1,6,2048,5.178774222118746,1,7
49,1,2,2,32,1,32,2.5461307738220955,256,False,512,RS,32,False,False,True,True,8,16,28,False,8,27,1,1,10,1,16,2.5462860000000003,4,0.00025044759930971145,4,True,21,1,2048,2.546441226177905,7,1
50,2,32,1,256,1,1024,2.996103106166675,64,False,32,RS,16,False,True,False,False,8,8,1,False,4,22,256,16,10,19,1,2.9963330000000004,1,0.0003709191286520832,4,True,1,13,256,2.9965628938333255,1,10
51,2,32,4,16,4,2,4.551732186424869,8,False,256,RS,4,True,False,False,False,2,1,9,True,16,6,512,16,10,1,2,4.552102,4,0.0005966707634868568,32,True,13,1,256,4.5524718135751305,1,4
52,64,32,2,2048,16,1024,2.987778747223314,16,False,1,RS,64,False,False,True,False,4,16,6,False,2,6,32,4,10,1,2,2.9878899999999997,2,0.00017949930361976047,32,True,21,1,1024,2.9880012527766855,27,1
53,512,2048,16,1024,8,2,3.367009862520255,2,False,1,RS,64,True,True,True,False,8,2,1,True,1,6,64,1,10,26,1,3.367075,8,0.00010509519494254267,2,True,21,1,64,3.3671401374797445,27,1
54,2,1,4,32,4,256,2.6871319038575883,2,False,512,RS,32,False,True,False,False,16,2,1,False,2,24,8,32,10,25,4,2.687469,8,0.0005438832595328124,16,True,1,27,1,2.687806096142412,1,1
55,1,4,16,2048,1,2048,9.217994302720168,4,False,128,RS,2048,False,True,True,True,8,128,8,True,2,18,4,8,10,1,16,9.218473,2,0.0007723477196186824,1,True,17,1,512,9.21895169727983,1,30
56,1,2,8,64,2,1024,2.3041212310739927,1,False,512,RS,8,False,False,False,True,32,64,12,False,1,26,16,4,10,1,32,2.3042810000000005,4,0.0002577770354394907,8,True,18,1,256,2.3044407689260082,1,8
57,2,16,512,1024,1,64,10.056913670274671,2,False,128,RS,2048,True,True,False,False,4,2,1,True,32,29,128,2,10,28,16,10.05731,1,0.0006394528911497337,16,True,1,18,8,10.057706329725328,1,11
58,32,1,2,128,128,4,3.802877497854462,4,False,2048,RS,64,True,True,True,False,32,4,2,False,2,19,512,16,10,1,8,3.803362000000001,1,0.0007817135025058801,1,True,22,1,2048,3.8038465021455394,1,30
59,512,2,32,2048,8,32,4.125234145946116,16,False,32,RS,1024,False,True,False,True,1,32,1,False,16,2,512,2,10,1,1,4.125403,16,0.00027243531342310666,2,True,30,1,1024,4.125571854053884,1,11
60,32,64,1,32,64,4,2.7841526346268988,4,False,256,RS,1024,False,True,True,False,1,2,1,False,8,9,256,2,10,9,32,2.78429,2,0.00022163032283518044,2,True,27,1,128,2.784427365373101,26,1
61,128,16,256,1024,128,64,2.14975469164781,8,False,1024,RS,1024,True,False,True,True,4,16,1,False,4,18,512,32,10,2,2,2.1499249999999996,4,0.00027478173156159075,32,True,20,1,512,2.1500953083521894,10,1
62,512,8,2,2048,128,512,2.3997111944046643,1,False,1,RS,1024,True,False,False,False,32,32,1,False,2,9,2048,16,10,22,8,2.399823,8,0.00018039124147251263,8,True,21,1,1024,2.399934805595336,1,9
63,512,128,16,1,64,512,3.278596328159996,64,False,256,RS,128,True,True,True,True,8,16,24,True,8,8,256,8,10,1,16,3.278818,1,0.0003576534635648809,1,True,22,1,512,3.2790396718400037,1,3
64,16,2048,4,32,16,2048,2.198731505663639,1,False,2048,RS,16,True,True,False,False,32,16,10,False,1,11,512,4,10,1,32,2.199147,1,0.0006703737763367923,2,True,1,27,16,2.199562494336361,1,13
65,256,4,4,512,4,1,2.131046717119358,256,False,32,RS,16,True,True,False,True,16,512,1,False,1,8,8,2,10,20,32,2.131139,1,0.0001488925787270909,16,True,1,18,512,2.131231282880642,1,19
66,2,16,2,1024,1,128,1.9689234651115382,8,False,1,RS,1,True,True,False,True,16,128,1,False,4,17,8,2,10,9,1,1.9690419999999995,2,0.00019124852940610417,8,True,1,3,128,1.9691605348884609,1,24
67,8,1,2,512,8,32,2.0197716035900353,2,False,256,RS,32,True,True,False,False,16,16,21,True,1,22,256,1,10,1,4,2.0198549999999993,1,0.00013455482154131683,16,True,12,1,2,2.0199383964099633,10,1
68,2,8,64,32,1024,1024,inf,32,False,512,RS,128,True,True,True,True,1,1024,17,False,4,27,2048,2,1,1,8,inf,4,inf,2,False,4,1,2048,inf,1,30
69,256,16,128,256,64,128,3.8506016510352796,16,False,64,RS,256,False,False,False,True,4,4,1,True,2,12,2048,2,10,16,2,3.8507100000000003,2,0.0001748141870672536,2,True,30,1,512,3.850818348964721,20,1
70,32,1,1,256,2,2048,2.5199462895267084,128,False,128,RS,8,False,False,True,True,16,1,1,True,2,28,128,8,10,2,8,2.520102,32,0.0002512289792200579,4,True,1,14,2048,2.5202577104732917,3,1
71,16,8,2,128,1024,2048,2.59265711314139,2,False,8,RS,128,False,True,False,True,8,32,11,True,2,20,2048,8,10,1,2,2.592788,8,0.00021117765033254885,8,True,5,1,2,2.59291888685861,23,1
72,256,32,16,1,32,128,inf,2,False,512,RS,2048,True,True,False,False,1,4,1,False,32,16,32,8,1,9,2,inf,8,inf,2,False,1,10,4,inf,19,1
73,4,64,128,512,16,1024,5.218609125284846,8,False,1,RS,512,True,False,False,False,4,32,26,False,8,20,256,4,10,1,2,5.218757999999999,4,0.00024019991673608976,4,True,13,1,256,5.218906874715152,1,5
74,1,16,1,32,8,2048,3.9826147602932407,32,False,128,RS,512,True,False,False,True,8,32,9,False,16,17,16,32,10,1,1,3.982792,32,0.0002859650328273749,4,True,8,1,64,3.982969239706759,25,1
75,1024,2,4,1024,2,64,2.2683851196385856,256,False,1024,RS,1024,True,True,True,False,8,8,1,False,4,30,256,2,10,30,32,2.2684430000000004,1,9.338629449770044e-05,4,True,1,17,256,2.2685008803614153,1,13
76,8,1,2,128,64,1,3.0756803926353236,1024,False,32,RS,16,True,True,True,False,4,16,1,False,32,10,2048,2,10,7,16,3.076125,16,0.0007173458022460787,4,True,14,1,1,3.076569607364677,1,20
77,2,2,4,1,1,256,5.335198599125602,2,False,2,RS,256,False,False,True,True,2,64,15,False,4,7,1024,1,10,1,32,5.335848,32,0.0010477671497045623,4,True,3,1,64,5.336497400874399,1,8
78,2,64,2,1,2,512,inf,16,False,256,RS,8,True,True,True,False,1,512,17,False,1,27,2,32,1,1,1,inf,4,inf,16,False,4,1,16,inf,24,1
79,64,64,2,1,512,8,3.5913620877874415,8,False,1024,RS,256,True,False,True,False,2,2,24,True,32,15,2048,16,10,1,4,3.591622,8,0.0004193518808828865,16,True,1,24,32,3.5918819122125587,1,2
80,16,32,512,64,32,2048,4.4562952240998905,64,False,1,RS,1024,True,True,False,True,2,64,1,True,8,6,1,8,10,21,2,4.456652,1,0.000575635301210609,8,True,25,1,1,4.45700877590011,29,1
81,4,16,8,512,512,1,2.019526989219843,1,False,512,RS,512,True,True,False,True,2,2048,1,True,2,20,1024,32,10,27,2,2.0196569999999996,8,0.00020976415327695542,8,True,21,1,4,2.0197870107801563,17,1
82,4,512,1,256,64,32,1.8922918318300794,32,False,2048,RS,4,True,True,False,True,1,16,1,False,2,26,512,4,10,29,1,1.89264,4,0.0005617472741367121,4,True,1,10,64,1.8929881681699208,1,2
83,64,32,64,256,64,1024,5.475101382740788,64,False,128,RS,1024,True,True,True,False,4,64,12,True,16,26,1024,32,10,1,2,5.475312,4,0.00033981759813167105,8,True,1,6,1024,5.4755226172592115,7,1
84,2,8,16,64,4,128,3.7608152542295072,8,False,1,RS,1,False,False,False,False,2,2,1,False,16,21,1,2,10,12,8,3.7622170000000006,1,0.002261627953488343,8,True,19,1,64,3.763618745770494,12,1
85,4,8,8,512,64,512,4.089878438764623,32,False,512,RS,2048,False,False,False,False,32,4,1,True,4,13,1,1,10,8,16,4.090050000000001,1,0.00027680317917261994,1,True,14,1,256,4.090221561235378,1,9
86,16,8,2,16,256,1024,4.514783184846291,2,False,32,RS,8,False,True,True,False,2,16,6,False,1,25,1024,4,10,1,4,4.514927,8,0.0002320366350386772,4,True,4,1,16,4.51507081515371,23,1
87,2,512,1,4,512,128,4.432749820409175,256,False,1,RS,64,False,True,True,False,8,16,5,True,4,4,1,1,10,1,8,4.432996,16,0.0003971951661337347,8,True,1,6,256,4.433242179590826,2,1
88,32,8,4,256,1,64,2.7996280792792145,2,False,128,RS,128,True,False,False,False,2,1,1,True,8,23,2,2,10,4,16,2.799839,32,0.0003403072141463071,2,True,1,7,128,2.8000499207207854,16,1
89,32,256,1,1,8,16,1.9700140505095225,2,False,512,RS,16,True,True,False,False,1,4,1,True,2,25,8,4,10,16,4,1.9703499999999998,16,0.0005420332093147103,1,True,25,1,256,1.9706859494904772,19,1
90,1,128,64,128,32,32,inf,16,False,1,RS,64,True,True,True,False,2,2,25,False,1,14,1024,8,1,1,1,inf,2,inf,32,False,1,23,512,inf,1,1
91,2,1,4,512,16,32,3.371022452737607,4,False,2048,RS,8,True,True,True,True,1,32,1,False,1,17,64,1,10,16,4,3.371612,1,0.0009511971404498029,2,True,13,1,256,3.3722015472623927,15,1
92,2,512,64,256,256,256,3.3738199686973602,128,False,1024,RS,1,False,False,False,False,32,64,1,False,2,11,2048,2,10,5,4,3.3740069999999998,32,0.0003017631521574011,4,True,20,1,1,3.3741940313026393,25,1
93,1024,2,64,2048,32,16,inf,64,False,4,RS,2048,True,False,True,False,1,1,1,False,8,22,512,8,1,15,16,inf,2,inf,2,False,25,1,1024,inf,1,5
94,8,64,16,16,4,256,3.3920406555083917,1,False,512,RS,16,True,False,True,True,32,1,1,True,4,8,4,1,10,17,1,3.3921479999999997,8,0.00017319353336654503,8,True,1,1,32,3.3922553444916077,1,5
95,1024,16,8,2048,128,128,inf,16,False,128,RS,32,True,True,True,False,32,32,17,True,2,2,1,16,1,1,4,inf,2,inf,1,False,12,1,16,inf,26,1
96,1,8,1024,8,128,1024,1.8558158336516482,1,False,64,RS,2048,True,True,True,False,1,8,1,False,2,21,128,4,10,29,32,1.855893,8,0.0001245030120117818,2,True,27,1,8,1.8559701663483519,24,1
97,2,512,1,512,256,16,1.9979562484240798,2,False,2048,RS,64,False,False,True,True,32,16,1,True,4,21,1,2,10,6,32,1.99802,4,0.00010285912696500577,4,True,1,17,1024,1.99808375157592,10,1
98,16,8,2,64,32,1,1.9930581437692758,2048,False,1024,RS,16,False,True,False,False,4,32,1,False,2,11,512,16,10,14,2,1.9931729999999999,4,0.00018531324831213853,2,True,3,1,1,1.993287856230724,1,13
99,256,8,4,256,1,2048,4.299159343570683,4,False,256,RS,256,True,False,False,False,2,4,1,False,16,21,1,4,10,20,1,4.299428999999999,32,0.00043507355699943763,2,True,21,1,256,4.299698656429315,1,24
100,1,8,1,16,256,4,3.9660251803549156,512,False,256,RS,128,False,False,False,True,4,4,23,True,8,4,1024,2,10,1,8,3.966357000000001,16,0.0005353699655378449,8,True,1,3,512,3.966688819645086,11,1
101,2,2,4,2048,256,1,2.334017905990409,64,False,2048,RS,16,True,True,False,True,16,2048,11,True,2,27,2048,1,10,1,32,2.33416,2,0.00022925967809441357,2,True,1,25,64,2.3343020940095904,3,1
102,64,1,1024,128,16,64,inf,1024,False,32,RS,1024,True,False,True,True,1,2,1,True,4,16,128,8,1,26,8,inf,4,inf,8,False,17,1,1024,inf,1,15
103,4,64,64,1,2,1,2.2032648029592155,8,False,512,RS,1,True,False,True,True,16,8,15,False,4,3,512,8,10,1,4,2.203378,8,0.00018263625050908268,16,True,1,23,128,2.203491197040784,1,4
104,2,128,256,64,4,64,7.605273729292535,8,False,1024,RS,1024,False,True,True,True,32,64,1,False,2,10,256,4,10,18,2,7.6054059999999994,32,0.00021341040274561193,2,True,18,1,1024,7.605538270707464,4,1
105,16,2,4,1,1,512,3.2434297276330124,64,False,256,RS,512,False,False,True,True,16,256,1,False,4,7,128,2,10,14,1,3.243622,16,0.00031021927728631124,4,True,11,1,512,3.243814272366987,9,1
106,1024,4,1,1,1,16,2.0648648982654456,8,False,8,RS,2,True,True,True,False,1,1,1,False,8,4,8,1,10,20,32,2.065082,8,0.00035027988808952217,8,True,1,26,256,2.065299101734554,1,19
107,1024,1,512,1024,1,512,inf,1,False,16,RS,1024,False,False,True,True,32,4,20,False,1,8,512,1,1,1,1,inf,2,inf,8,False,2,1,256,inf,16,1
108,1024,1,128,1,256,128,3.119496027122525,8,False,32,RS,256,True,False,True,False,4,16,30,False,4,7,1,32,10,1,2,3.1196919999999997,2,0.00031618981640789325,16,True,1,4,128,3.1198879728774744,3,1
109,2,256,2,16,128,1024,3.6738273277720728,32,False,2048,RS,2,True,False,True,False,1,1024,6,False,32,17,1024,32,10,1,4,3.673901,32,0.00011886547017525968,4,True,1,21,32,3.673974672227927,26,1
110,4,512,64,2048,1,2,inf,32,False,1,RS,64,True,True,False,True,32,1,4,True,2,17,8,16,1,1,8,inf,16,inf,8,False,2,1,2048,inf,5,1
111,256,8,4,2048,256,16,inf,128,False,8,RS,16,False,True,False,False,16,2,1,False,8,19,1024,1,1,12,4,inf,1,inf,16,False,1,3,256,inf,3,1
112,64,64,2,128,16,1,4.4710442023126955,2,False,1,RS,256,False,False,False,False,4,4,9,True,2,18,64,4,10,1,32,4.47313,16,0.003365302363830016,8,True,1,1,1024,4.475215797687305,1,21
113,256,512,256,256,64,32,inf,128,False,1,RS,1024,False,False,True,False,1,32,1,False,16,18,1,4,1,27,8,inf,2,inf,4,False,12,1,1024,inf,3,1
114,64,64,2,2048,512,2,6.695770372429211,1,False,64,RS,8,False,False,False,True,32,1,30,False,4,6,1,8,10,1,1,6.69638,2,0.0009835954452923454,4,True,1,21,1,6.69698962757079,1,20
115,4,4,32,256,16,256,2.950365633043079,16,False,2048,RS,32,True,False,False,False,1,2,1,True,4,21,1024,16,10,9,8,2.9506400000000004,16,0.00044267369472336747,1,True,1,20,32,2.9509143669569218,19,1
116,32,16,1,2048,256,4,4.590953882506935,4,False,128,RS,32,True,True,True,True,32,1,1,True,4,11,1,32,10,29,4,4.592112,16,0.001868549169810535,8,True,16,1,256,4.5932701174930655,1,22
117,512,8,2048,1024,2,1024,2.445376169902407,4,False,2048,RS,2048,True,True,False,False,32,1,1,False,2,15,32,4,10,3,2,2.446031,1,0.0010565268572071567,16,True,10,1,2048,2.4466858300975933,1,29
118,512,1024,8,512,2,1,2.628642190003844,64,False,2048,RS,128,False,True,False,False,1,16,11,True,16,7,256,8,10,1,16,2.629017,2,0.0006047321721225589,8,True,1,25,512,2.6293918099961564,4,1
119,16,64,64,1,2,2048,2.512707533479288,16,False,2048,RS,64,True,True,True,True,16,16,1,False,2,20,4,4,10,4,4,2.512952,32,0.00039443123608556434,2,True,1,2,128,2.5131964665207116,8,1
120,32,128,64,512,64,8,inf,128,False,512,RS,1,False,True,False,False,2,2,1,True,1,9,64,1,1,28,32,inf,2,inf,2,False,1,15,1024,inf,1,18
121,2048,2,1,1,1,32,4.816962486252503,16,False,16,RS,1,True,False,False,True,2,16,1,True,16,14,2048,2,10,7,32,4.817048000000001,4,0.0001379710114479751,32,True,1,6,2048,4.817133513747498,1,21
122,4,64,4,256,128,2,1.863993066541804,2,False,128,RS,2048,True,True,False,True,4,1,1,False,1,9,1,2,10,4,8,1.864207,4,0.00034516807500117197,4,True,13,1,256,1.8644209334581958,6,1
123,2,8,64,1,8,2048,2.442902796930457,2,False,64,RS,128,True,True,False,False,32,4,1,False,2,15,8,1,10,20,8,2.443246,4,0.000553736399381467,1,True,1,14,8,2.4435892030695427,1,8
124,8,512,16,1,16,4,7.3190041780739294,64,False,512,RS,1024,False,False,True,True,2,2,29,False,2,14,16,1,10,1,32,7.3192520000000005,32,0.00039984496995698295,2,True,1,16,128,7.319499821926072,1,19
125,16,512,2,64,4,1024,2.2053146240361126,64,False,1024,RS,128,False,False,False,False,2,8,6,True,2,22,2048,4,10,1,4,2.2054099999999996,8,0.0001538830724933313,4,True,1,10,1024,2.2055053759638867,27,1
126,2048,8,32,1,4,128,inf,4,False,32,RS,32,True,True,True,True,16,4,1,True,2,19,512,16,1,24,1,inf,2,inf,4,False,2,1,2048,inf,22,1
127,2048,8,2,2048,1,2048,1.915019465217322,32,False,64,RS,1024,True,False,False,True,4,128,1,False,32,20,2,1,10,15,16,1.915147,2,0.00020576928828176447,2,True,2,1,256,1.9152745347826778,1,15
128,2,1,2,8,8,2048,2.58776967269714,8,False,32,RS,256,False,False,True,False,16,256,1,True,1,23,8,16,10,26,1,2.5880360000000002,16,0.00042970222247504074,4,True,1,7,2048,2.5883023273028605,9,1
129,2,512,32,256,2,1,2.407785541355765,8,False,512,RS,32,True,False,True,True,16,128,1,False,4,9,2,16,10,9,1,2.408206,2,0.0006783833724376717,8,True,1,19,64,2.4086264586442345,8,1
130,8,2,1,128,8,128,3.043741838020338,1,False,1024,RS,32,True,False,False,False,16,4,1,False,4,13,128,8,10,18,2,3.0443350000000002,16,0.0009570292576510197,1,True,25,1,4,3.0449281619796627,1,8
131,256,128,16,256,2,8,3.9179239125527823,1,False,256,RS,16,True,True,False,False,2,1,25,False,16,6,32,8,10,1,2,3.9182029999999997,2,0.0004502899066157255,8,True,15,1,2,3.918482087447217,21,1
