id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
43,10,0.08788571086133563,0.07958838913866438,9,1,0.08373705000000001,False,DLMT,2,64,True,2048,1,True,True,0.006693601344156968,2048,False,32
44,10,0.10331476202017682,0.06677879797982318,7,1,0.08504678,False,DLMT,32,2048,True,2048,1,True,False,0.029474231105486023,1,False,1
45,10,0.10051489686884642,0.06312880313115359,1,1,0.08182185,False,DLMT,4,1024,True,2048,1,True,False,0.03016004629682289,2048,True,4
46,10,0.11307827550407802,0.07634038449592197,17,1,0.09470933,False,DLMT,8,1024,True,2048,1,True,False,0.029637129287366885,2048,False,1
47,1,inf,inf,30,1,inf,False,DLMT,4,1,False,2048,1,True,False,inf,2048,False,4
48,10,0.08977831607062245,0.08168582392937754,25,1,0.08573207,False,DLMT,2,8,True,2048,1,True,True,0.0065283615707235464,2048,True,1
49,10,0.09336833092871262,0.0728199490712874,30,1,0.08309414000000001,False,DLMT,16,256,True,2048,1,True,False,0.016576755851866798,2048,False,8
50,10,0.0988583673996793,0.07137351260032067,8,1,0.08511593999999999,False,DLMT,1,8,True,2048,1,True,False,0.022172535569672674,2048,True,8
51,10,0.10743664595368779,0.07731375404631219,9,1,0.09237519999999999,False,DLMT,16,16,True,2048,1,True,True,0.02430068840288275,1,True,2
52,10,0.07853893786330707,0.05318282213669296,18,1,0.06586088000000001,False,DLMT,2,1024,True,2048,1,True,False,0.02045524278593632,1,True,8
53,10,0.10038878196580361,0.07678461803419637,24,1,0.08858669999999999,False,DLMT,32,8,True,2048,1,True,True,0.019041911197513757,2048,False,4
54,1,inf,inf,22,1,inf,False,DLMT,8,1,False,2048,1,True,True,inf,1,True,16
55,10,0.10335364864063995,0.07962159135936006,1,1,0.09148762,False,DLMT,1,1,True,2048,1,True,True,0.019145085104214084,2048,False,1
56,10,0.1015813503915067,0.07816188960849332,4,1,0.08987162000000001,False,DLMT,32,256,True,2048,1,True,False,0.018892907785928562,2048,True,1
57,10,0.10128716788418778,0.08002219211581225,13,1,0.09065468000000002,False,DLMT,1,8,True,2048,1,True,False,0.017154845279500487,1,False,1
58,10,0.10926961297300437,0.06794498702699565,10,1,0.08860730000000001,False,DLMT,1,2048,True,2048,1,True,False,0.033337332337396164,2048,False,1
59,10,0.10091579190249597,0.06293274809750402,30,1,0.08192427,False,DLMT,1,512,True,2048,1,True,True,0.030641616845298814,1,False,1
60,10,0.09813832637313526,0.07904525362686475,6,1,0.08859179,False,DLMT,1,256,True,2048,1,True,False,0.015402731347553265,2048,False,1
61,10,0.10035031389729708,0.0786697461027029,1,1,0.08951002999999999,False,DLMT,1,2,True,2048,1,True,True,0.017490110975865763,2048,False,1
62,10,0.09508626988464507,0.07883949011535492,24,1,0.08696287999999999,False,DLMT,1,8,True,2048,1,True,False,0.013106574692023847,1,False,1
63,10,0.11324881384788615,0.06729902615211386,1,1,0.09027392000000001,False,DLMT,1,2048,True,2048,1,True,True,0.037068535000126454,1,True,1
64,10,0.10033069271626222,0.07944046728373777,1,1,0.08988557999999999,False,DLMT,1,128,True,2048,1,True,False,0.01685252732249973,1,True,1
65,10,0.10716699739704037,0.07793642260295962,30,1,0.09255171,False,DLMT,1,8,True,2048,1,True,True,0.023580839850711428,2048,True,1
66,10,0.09121404879061681,0.07775113120938318,14,1,0.08448259,False,DLMT,1,1,True,2048,1,True,True,0.01086078209692562,1,False,1
67,10,0.08615652728004453,0.07720645271995547,10,1,0.08168149,False,DLMT,1,8,True,2048,1,True,True,0.007220189008945682,1,True,1
68,10,0.09820477215706674,0.07005380784293325,21,1,0.08412929,False,DLMT,1,512,True,2048,1,True,True,0.02270989831062438,2048,True,1
69,10,0.11658703890329522,0.08143686109670478,28,1,0.09901195,False,DLMT,1,1,True,2048,1,True,False,0.028356291979215128,2048,True,1
70,10,0.08984350520696832,0.07582843479303167,15,1,0.08283597,False,DLMT,1,128,True,2048,1,True,True,0.011306213896088293,1,False,1
71,10,0.08923247842148468,0.07661702157851533,10,1,0.08292475,False,DLMT,1,1,True,2048,1,True,True,0.01017712000373878,2048,False,1
72,10,0.09429976749180108,0.08338101250819896,30,1,0.08884039000000002,False,DLMT,1,1,True,2048,1,True,False,0.008808359549933234,1,False,1
73,10,0.09478260879323794,0.06941721120676209,23,1,0.08209991000000001,False,DLMT,1,256,True,2048,1,True,True,0.020462730632222568,1,False,1
74,10,0.11056745567940233,0.07381512432059766,24,1,0.09219129,False,DLMT,1,2048,True,2048,1,True,True,0.0296487785826145,2048,False,1
75,10,0.09433519929287171,0.08376888070712826,22,1,0.08905203999999999,False,DLMT,1,1,True,2048,1,True,False,0.008524042655242875,1,True,1
76,10,0.10648159844620075,0.07687638155379922,1,1,0.09167898999999999,False,DLMT,1,4,True,2048,1,True,True,0.02388307049051483,1,False,1
77,10,0.10672053757218622,0.08149124242781378,1,1,0.09410589,False,DLMT,1,512,True,2048,1,True,True,0.02035293430036318,2048,True,1
78,10,0.10869078827789155,0.06757525172210846,9,1,0.08813302,False,DLMT,1,2048,True,2048,1,True,False,0.03316865609821417,1,True,1
79,10,0.09273585568972265,0.07465408431027734,9,1,0.08369497,False,DLMT,1,64,True,2048,1,True,True,0.014586896019650648,1,True,1
80,10,0.091899939024491,0.074018700975509,19,1,0.08295932,False,DLMT,1,8,True,2048,1,True,False,0.014425122110526482,2048,False,1
81,10,0.0878997540957225,0.0741225659042775,14,1,0.08101116,False,DLMT,1,64,True,2048,1,True,True,0.011114309951967329,1,False,1
