id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,128,512,0.17312911974628384,1,False,1,256,DLMT,True,True,False,True,False,19,8,128,35,0.17324470882514473,0.00017445070878594225,0.17318691428571428,22,1,True,18,1
2,256,512,1024,0.10629189099924041,1,False,512,128,DLMT,False,False,True,False,False,28,8,32,35,0.10637102328647388,0.00011942896103832498,0.10633145714285715,1,2,True,21,8
3,512,512,1,0.09691933125292376,1,False,16,256,DLMT,False,False,False,True,True,18,1,512,35,0.09694152017564764,3.3488226868191546e-05,0.0969304257142857,17,16,True,1,8
4,2048,1,2048,0.10465119372633845,1,False,512,1,DLMT,False,True,True,True,False,12,1,512,35,0.1046753205593758,3.641298265897079e-05,0.10466325714285712,30,3,True,1,8
5,1,2048,64,0.24035449200407105,1,False,512,1,DLMT,False,False,False,True,False,7,8,1,35,0.24085316513878613,0.0007526133321667277,0.2406038285714286,14,29,True,1,1
6,1024,256,128,0.08980468419339518,8,False,1,512,DLMT,False,True,True,True,False,28,1,1,35,0.08982732152089051,3.416497359004095e-05,0.08981600285714285,4,3,True,1,8
7,256,2048,256,0.21517322319440974,1,False,256,64,DLMT,False,True,True,True,True,14,1,64,35,0.2154632339484474,0.0004376934403839088,0.21531822857142857,1,18,True,8,32
8,2048,512,1024,inf,1,False,1,512,DLMT,False,False,False,True,True,30,32,512,1,inf,inf,inf,29,30,False,1,1
9,128,512,512,0.12344831362210984,8,False,1,64,DLMT,False,False,False,True,False,3,1,512,35,0.12348168637789017,5.036722290197355e-05,0.123465,30,1,True,25,8
10,1024,1024,256,0.11787757937277529,1,False,512,1,DLMT,True,True,False,False,False,30,1,64,35,0.11791253491293904,5.2756011360734084e-05,0.11789505714285717,1,26,True,12,8
11,512,256,1,0.1543197613488618,1,False,1,16,DLMT,True,True,False,False,False,3,32,64,35,0.1545209243654239,0.00030360161328925214,0.15442034285714284,19,19,True,1,1
12,2048,512,1,0.1143229453918975,1,False,1,32,DLMT,False,False,False,True,True,7,8,16,35,0.11434905460810249,3.9404858293652646e-05,0.114336,1,24,True,28,8
13,1,128,2048,inf,32,False,16,1,DLMT,True,True,False,True,False,2,1,64,1,inf,inf,inf,1,12,False,27,1
14,2048,256,1024,0.1462547660402791,1,False,128,512,DLMT,True,False,False,True,True,2,1,1,35,0.14647631967400665,0.0003343757802966294,0.14636554285714287,1,22,True,22,1
15,2048,2048,1,0.19816493832760754,1,False,16,64,DLMT,True,False,True,False,False,27,32,64,35,0.19820666167239245,6.297019703229196e-05,0.1981858,29,1,True,29,1
16,1,1,1,0.22907850232458846,8,False,1,512,DLMT,False,True,False,False,True,11,8,32,35,0.22922664053255434,0.00022357488815214665,0.2291525714285714,3,1,True,18,1
17,256,1,512,0.2591417819714503,1,False,1,256,DLMT,True,False,False,False,False,10,1,1,35,0.2594098751714068,0.000404614771689554,0.25927582857142856,1,25,True,11,32
18,2048,1024,2048,0.28205920255205286,8,False,512,1,DLMT,False,False,True,False,True,13,1,32,35,0.28291462601937567,0.0012910322640967496,0.28248691428571426,17,30,True,1,1
19,1,64,1024,0.13157252380380832,1,False,64,512,DLMT,False,False,False,False,True,28,1,64,35,0.13159507619619168,3.403678682165692e-05,0.1315838,30,14,True,1,8
20,1,512,1,0.16510432891703064,8,False,512,512,DLMT,True,True,True,False,False,8,1,512,35,0.16513075679725508,3.98857961521863e-05,0.16511754285714286,27,1,True,6,1
21,2048,1024,128,0.3022120026580804,1,False,512,512,DLMT,False,False,False,True,True,2,1,32,35,0.3028742830562054,0.000999534610073458,0.3025431428571429,12,1,True,8,32
22,2048,2048,256,0.2447006323283651,32,False,1,64,DLMT,False,False,False,True,False,15,1,256,35,0.24472268195734925,3.3278000332387576e-05,0.24471165714285717,14,1,True,15,1
23,64,2048,1,0.25314639557392565,1,False,32,16,DLMT,False,True,True,False,True,30,1,256,35,0.2532390901403601,0.00013989758353006673,0.2531927428571429,1,10,True,12,1
24,512,1,128,0.21332351694057783,8,False,128,1,DLMT,True,False,False,True,False,27,1,32,35,0.21336808305942218,6.726060192585483e-05,0.2133458,27,1,True,24,1
25,512,2048,2048,0.23261340281056345,8,False,64,64,DLMT,False,True,False,True,False,30,8,1,35,0.23265054004657934,5.604869602881389e-05,0.2326319714285714,25,1,True,25,1
26,1024,2048,1,inf,32,False,256,512,DLMT,True,True,False,False,True,2,1,256,1,inf,inf,inf,27,1,False,27,1
27,2048,1,1,0.24264424777175445,1,False,256,16,DLMT,False,False,False,False,False,2,32,256,35,0.24266483794253133,3.107533965532568e-05,0.24265454285714289,17,1,True,11,1
28,1,128,2048,0.09298075142622599,8,False,16,64,DLMT,False,True,True,True,False,1,1,32,35,0.0930035742880597,3.444498790588757e-05,0.09299216285714285,10,28,True,1,8
29,1,1024,1,0.24713404998700136,1,False,512,16,DLMT,True,False,True,False,True,28,1,512,35,0.24724109287014148,0.00016155251878733137,0.24718757142857142,11,30,True,1,32
30,64,2048,1024,0.1349756466027979,8,False,512,64,DLMT,True,False,False,False,True,23,1,512,35,0.13500972482577347,5.143193639785286e-05,0.1349926857142857,1,14,True,30,1
31,2048,1,512,0.1340887373652537,8,False,1,1,DLMT,True,True,True,True,True,30,8,256,35,0.1341218340633177,4.9950587829273316e-05,0.1341052857142857,29,20,True,1,1
32,256,1,1,0.09505649980559838,1,False,512,1,DLMT,True,False,True,True,True,20,8,256,35,0.09508126590868732,3.737778932325793e-05,0.09506888285714285,14,1,True,24,8
33,1,1,128,0.20092051637643382,32,False,512,256,DLMT,True,False,True,True,False,30,1,1,35,0.20095514076642335,5.2256229000837216e-05,0.20093782857142858,3,12,True,1,1
34,2048,1,256,0.15117138692047213,1,False,512,64,DLMT,False,True,False,False,True,1,1,128,35,0.1511914130795279,3.0224115253503868e-05,0.15118140000000002,1,4,True,1,1
35,1,2048,128,inf,1,False,512,512,DLMT,False,True,True,True,False,12,32,1,1,inf,inf,inf,1,27,False,30,1
36,1,1,512,0.2991173899036622,1,False,32,512,DLMT,False,False,False,False,True,14,1,512,35,0.29942483866776637,0.00046401143898637195,0.2992711142857143,17,1,True,29,32
37,512,1,64,inf,32,False,1,16,DLMT,False,False,True,False,True,2,1,16,1,inf,inf,inf,29,30,False,1,1
38,2048,1024,2048,0.1135535396817805,8,False,16,64,DLMT,True,False,False,False,False,11,1,1,35,0.11360291746107665,7.452251269220098e-05,0.11357822857142857,30,22,True,1,8
39,512,1,2048,0.12240105648840797,1,False,16,512,DLMT,True,True,False,False,False,13,8,128,35,0.12243157208302062,4.6055104527741916e-05,0.1224163142857143,1,29,True,6,8
40,512,512,2048,inf,1,False,512,128,DLMT,True,True,True,True,True,17,32,1,1,inf,inf,inf,23,1,False,17,1
41,256,2048,512,0.09355285972257943,1,False,1,1,DLMT,True,True,True,False,True,5,1,1,35,0.09357634027742057,3.543759908023408e-05,0.0935646,16,1,True,30,8
42,256,64,2048,0.2618276155116772,1,False,1,32,DLMT,False,True,False,False,False,30,1,256,35,0.26205232734546546,0.0003391422361289288,0.26193997142857134,1,10,True,29,32
43,2048,128,512,0.11120997864223954,1,False,128,1,DLMT,False,True,True,False,True,4,8,256,35,0.11130922135776046,0.00014978025809259918,0.1112596,1,19,True,15,8
44,512,2048,1024,0.10292767207791409,1,False,1,1,DLMT,True,False,True,False,False,5,8,32,35,0.1029799279220859,7.886617960643397e-05,0.1029538,5,3,True,1,1
45,2048,64,1024,0.26700035922848153,1,False,32,128,DLMT,True,True,True,False,True,26,8,512,35,0.2674349550572328,0.0006559058269885627,0.26721765714285717,9,30,True,1,1
46,128,128,256,inf,1,False,64,64,DLMT,True,False,False,True,False,19,32,256,1,inf,inf,inf,1,1,False,2,1
47,256,2048,1,0.1824246345597624,8,False,16,256,DLMT,True,False,True,True,False,3,8,256,35,0.18249810829738042,0.00011088889825001606,0.1824613714285714,30,26,True,1,1
48,512,256,64,0.15156679684896912,1,False,128,1,DLMT,False,True,False,False,False,14,8,1,35,0.15159120315103097,3.6834766186307874e-05,0.15157900000000005,1,2,True,1,1
49,1,2048,1024,inf,32,False,16,1,DLMT,True,True,False,True,True,1,1,1,1,inf,inf,inf,1,1,False,10,1
50,1,1,1,0.17743049833692218,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,0.1777818445202207,0.0005302628181633442,0.17760617142857144,1,1,True,1,1
51,512,1,1024,0.12094470102196184,1,False,256,128,DLMT,True,False,True,False,False,25,8,32,35,0.1223155846923239,0.0020689811729151983,0.12163014285714287,3,13,True,1,1
52,1,128,2048,0.19584633204346358,1,False,128,128,DLMT,True,True,False,True,True,2,1,64,35,0.19610818224225074,0.00039519263605466835,0.19597725714285716,30,4,True,1,1
53,128,1,256,0.22571953874461656,1,False,64,64,DLMT,True,True,False,False,True,27,1,16,35,0.22583177554109776,0.00016939133775409877,0.22577565714285716,28,1,True,30,1
54,256,128,128,0.20374787072607492,8,False,128,32,DLMT,True,False,False,True,True,27,8,16,35,0.20378812927392514,6.075947897829839e-05,0.20376800000000003,3,30,True,1,1
55,256,1024,64,0.10083459113549717,1,False,128,1,DLMT,True,False,True,False,False,10,8,1,35,0.1008599231502171,3.8231881129416094e-05,0.10084725714285714,1,5,True,25,1
56,2048,1,1,0.1353377666775701,1,False,16,512,DLMT,False,False,True,False,True,14,32,64,35,0.13536189046528704,3.640838656470434e-05,0.13534982857142858,1,3,True,6,1
57,512,512,1,0.2163000343755785,1,False,1,16,DLMT,False,True,True,False,True,1,8,32,35,0.21633265133870716,4.922655662903027e-05,0.21631634285714282,13,15,True,1,1
58,2048,512,256,0.22893434649696134,1,False,64,1,DLMT,False,True,True,True,True,12,1,64,35,0.22896548207446724,4.6990802400087356e-05,0.2289499142857143,29,1,True,30,1
59,512,2048,256,0.10775099374125255,8,False,32,64,DLMT,False,False,True,False,False,30,1,256,35,0.10776957768731887,2.8047481606906313e-05,0.10776028571428571,2,2,True,1,1
60,512,512,1,0.18614037776063339,32,False,512,512,DLMT,False,False,True,True,False,11,1,32,35,0.18616882223936657,4.292931066632401e-05,0.18615459999999998,30,1,True,22,1
61,64,128,2048,inf,1,False,1,16,DLMT,True,True,False,True,False,3,32,512,1,inf,inf,inf,15,1,False,29,1
62,1,64,2048,inf,32,False,1,32,DLMT,False,True,True,True,True,30,1,1,1,inf,inf,inf,1,22,False,30,1
63,1,512,256,0.12418347033522481,8,False,512,1,DLMT,True,False,False,True,True,14,8,1,35,0.1247153868076323,0.000802785233180235,0.12444942857142856,1,12,True,4,1
64,2048,256,1,0.1743195463371141,8,False,32,1,DLMT,False,False,True,True,False,1,1,512,35,0.17443142509145737,0.00016885096918856863,0.17437548571428574,1,30,True,25,1
65,128,512,128,0.2030803121728577,32,False,128,1,DLMT,False,False,False,False,False,30,1,16,35,0.20315865925571375,0.00011824390565475234,0.20311948571428573,18,1,True,30,1
66,1,1,512,0.21617178892041877,8,False,512,64,DLMT,False,False,False,False,False,24,1,256,35,0.21626929679386697,0.00014716197933999472,0.21622054285714287,19,1,True,20,1
67,2048,1024,2048,0.18439929420551704,1,False,128,32,DLMT,False,False,True,False,True,30,8,512,35,0.184437905794483,5.827383632471694e-05,0.18441860000000002,1,20,True,25,1
68,2048,1,1,0.2568745381798349,1,False,1,512,DLMT,False,True,False,False,False,9,8,512,35,0.2572223761058792,0.0005249680448972745,0.25704845714285707,1,29,True,1,1
69,1,256,1,0.1924250700420459,1,False,32,512,DLMT,True,False,True,True,True,25,1,512,35,0.1924793871008113,8.197703013276303e-05,0.1924522285714286,17,24,True,1,1
70,1024,1024,1,0.11450931343281004,8,False,1,128,DLMT,True,True,True,True,False,22,1,64,35,0.11455765799576137,7.296314977089265e-05,0.1145334857142857,1,12,True,16,1
71,2048,2048,64,inf,1,False,512,32,DLMT,False,True,True,True,False,22,32,64,1,inf,inf,inf,10,16,False,1,1
72,1,2048,1,0.21531303963038229,1,False,32,512,DLMT,False,True,False,False,False,6,8,1,35,0.21533958894104627,4.006906282805112e-05,0.21532631428571428,1,1,True,19,1
73,256,2048,1,0.3561113946954499,1,False,16,16,DLMT,False,False,False,False,True,9,32,512,35,0.35622203387597856,0.00016698016502029187,0.3561667142857142,29,16,True,1,1
74,2048,1024,2048,0.17963549615396712,8,False,32,512,DLMT,True,False,False,False,True,2,1,32,35,0.17971016098888998,0.0001126865401302692,0.17967282857142855,15,23,True,1,1
75,1,2048,256,0.2689950957034814,1,False,1,128,DLMT,False,False,True,True,True,7,1,1,35,0.26903296143937566,5.714817118147844e-05,0.26901402857142853,26,1,True,5,1
76,512,2048,1024,0.14464671558394857,1,False,1,256,DLMT,False,False,False,True,False,28,8,256,35,0.14482574155890857,0.00027019168705773013,0.14473622857142857,1,21,True,15,1
77,1,1,1024,0.17236144989877736,8,False,512,64,DLMT,True,True,True,False,False,2,8,512,35,0.17239009295836552,4.322901519930845e-05,0.17237577142857144,30,1,True,19,1
78,2048,128,512,inf,32,False,1,1,DLMT,True,True,False,False,True,10,1,512,1,inf,inf,inf,2,1,False,22,1
79,2048,2048,1,0.3867093666619817,1,False,512,16,DLMT,True,True,False,True,True,27,1,512,35,0.388166519052304,0.0021991806648692376,0.38743794285714284,13,1,True,30,1
80,128,256,1,inf,1,False,128,32,DLMT,False,True,False,True,True,30,32,1,1,inf,inf,inf,25,1,False,16,1
81,1,1,512,0.17656300710995973,1,False,128,128,DLMT,True,False,True,False,True,8,32,128,35,0.1766731071757546,0.0001661665159423166,0.17661805714285717,1,28,True,18,1
82,1024,512,512,inf,1,False,512,512,DLMT,True,True,False,True,False,27,32,256,1,inf,inf,inf,1,18,False,11,1
83,128,512,128,inf,32,False,256,16,DLMT,False,True,False,False,True,15,1,128,1,inf,inf,inf,1,21,False,15,1
84,512,256,2048,0.16818666767396417,1,False,1,64,DLMT,True,True,True,False,False,18,1,1,35,0.16819910375460717,1.876892786126207e-05,0.16819288571428567,10,1,True,4,1
85,2048,1,128,0.12495196636931823,1,False,512,512,DLMT,True,False,False,False,True,3,1,1,35,0.1249756336306818,3.5719382493463824e-05,0.12496380000000001,1,14,True,30,1
86,2048,2048,512,0.26505447062947135,1,False,1,512,DLMT,True,True,True,False,False,9,8,32,35,0.2651369579419573,0.00012449247170092525,0.2650957142857143,30,30,True,1,1
87,1,512,2048,0.20565172842037155,8,False,1,64,DLMT,True,False,False,False,False,19,8,32,35,0.2056803858653427,4.325072607624478e-05,0.20566605714285713,19,1,True,30,1
88,1024,1,512,0.20102118081565515,32,False,128,64,DLMT,True,False,False,True,False,1,1,128,35,0.20106259061291634,6.249698115158372e-05,0.20104188571428575,5,1,True,5,1
89,1,1,2048,0.17894193959521326,1,False,16,1,DLMT,True,True,False,True,False,20,1,32,35,0.17921474611907245,0.0004117282698130705,0.17907834285714286,14,6,True,1,1
90,512,64,512,0.12916207417601502,8,False,64,256,DLMT,False,True,True,True,True,13,8,512,35,0.12923758296684215,0.00011396026518403833,0.1291998285714286,17,11,True,1,1
91,1024,2048,2048,inf,32,False,128,512,DLMT,True,True,False,True,True,13,1,256,1,inf,inf,inf,15,1,False,28,1
92,512,1,2048,0.19077882663835846,8,False,512,16,DLMT,False,True,True,True,False,12,1,1,35,0.1908807162187844,0.00015377499066851537,0.19082977142857144,1,30,True,28,1
93,2048,1,128,0.2192734638912327,8,False,64,1,DLMT,True,False,True,True,True,30,8,64,35,0.2193970503944816,0.00018652067566084931,0.21933525714285715,21,1,True,10,1
94,128,1,1,0.19862985158238763,1,False,512,32,DLMT,True,False,True,False,True,29,1,256,35,0.19901420556046948,0.0005800792303378788,0.19882202857142856,4,30,True,1,1
95,2048,256,2048,inf,32,False,32,32,DLMT,True,False,False,False,True,30,1,1,1,inf,inf,inf,28,7,False,1,1
96,1,1,128,0.1330287785444938,32,False,128,128,DLMT,True,True,True,False,False,15,1,1,35,0.13308447859836336,8.406429026619393e-05,0.13305662857142858,16,18,True,1,1
97,512,2048,2048,inf,32,False,512,1,DLMT,True,True,True,False,True,28,1,64,1,inf,inf,inf,30,2,False,1,1
98,1,2048,1,0.12410342988850606,8,False,512,32,DLMT,True,True,False,False,False,18,8,128,35,0.12412159868292255,2.7420921552265113e-05,0.1241125142857143,1,4,True,17,1
99,256,2048,2048,0.10835109580850681,1,False,1,32,DLMT,True,False,True,False,False,2,8,512,35,0.10839981847720746,7.353379897595853e-05,0.10837545714285714,1,3,True,14,1
100,512,1,1,0.1073602965649919,8,False,64,512,DLMT,False,True,True,True,False,1,1,1,35,0.10740513200643671,6.76670721478429e-05,0.1073827142857143,1,17,True,27,1
101,2048,1,512,inf,32,False,16,128,DLMT,False,False,False,False,True,21,1,1,1,inf,inf,inf,1,1,False,4,1
102,1,1,128,0.12892798213606893,1,False,512,32,DLMT,False,False,True,True,False,24,1,128,35,0.12908013214964537,0.00022962963258966592,0.12900405714285715,1,9,True,22,1
