id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
48,32,256,2,2,1.1021370677982747,1,16,DLMT,256,True,1,21,1024,11,1,True,False,10,0.004638520884937318,1.1050119999999999,True,True,1.107886932201725
49,1,1,1,1,2.8968791091799244,1,1,DLMT,1,False,1,1,1,1,1,False,True,10,4.177319714831243e-05,2.8969050000000003,True,False,2.896930890820076
50,1,128,4,4,inf,2,64,DLMT,64,True,128,1,128,3,30,False,False,1,inf,inf,False,True,inf
51,1,1024,16,4,1.6705433385752004,2,32,DLMT,256,False,1,21,1,6,1,True,False,10,0.004746184256853079,1.6734850000000001,True,True,1.6764266614247998
52,8,2048,2,8,1.0927491106358092,8,2048,DLMT,32,True,512,7,1,30,1,True,False,10,0.052433284667279825,1.125247,True,True,1.157744889364191
53,4,8,8,8,inf,1,4,DLMT,8,False,16,16,2048,1,24,True,False,1,inf,inf,False,False,inf
54,1,1,1,2,0.5456990907515072,16,1,DLMT,1,True,256,1,2048,3,28,True,False,10,0.003064253744388667,0.5475983,True,True,0.5494975092484927
55,2,2048,32,2,1.2824013014676359,256,2048,DLMT,4,True,1,1,1024,10,27,False,False,10,0.006798535504062633,1.286615,True,True,1.2908286985323643
56,16,2048,4,2,2.440696135850143,32,512,DLMT,128,False,32,1,256,15,27,True,False,10,0.00349125765305289,2.4428600000000005,True,True,2.445023864149858
57,1,2048,2,8,1.5066196569499253,1024,8,DLMT,32,True,1024,11,1,1,25,False,False,10,0.0683344345187695,1.548973,True,True,1.5913263430500746
58,16,1,1,2,4.703356697020443,1,2048,DLMT,16,False,256,1,32,3,2,True,False,10,4.243819034773987e-05,4.7033830000000005,True,False,4.7034093029795585
59,1,2048,1,32,0.18476765879357088,128,4,DLMT,2,False,512,24,16,1,24,False,False,10,0.01773270296401538,0.1957583,True,True,0.20674894120642912
60,1,64,2,2,1.8540501190727665,2,4,DLMT,8,True,512,23,128,8,1,True,False,10,0.5575857548296944,2.1996390000000003,True,True,2.545227880927234
61,2,2048,1,1,0.4738382651294096,2048,2048,DLMT,2,False,2048,13,32,21,1,False,False,10,0.007291821707227892,0.4783577,True,True,0.4828771348705904
62,2,128,32,1,inf,32,64,DLMT,2,False,1,1,1,21,14,True,False,1,inf,inf,False,True,inf
63,8,128,1,4,0.6526218396806621,1,64,DLMT,1,True,16,1,2048,10,6,True,False,10,0.00012884956344511893,0.6527017,True,False,0.652781560319338
64,1,32,16,2,2.821582122373871,2,1,DLMT,2048,True,2,29,1,1,18,True,False,10,0.0026345445526694514,2.8232150000000003,True,True,2.8248478776261297
65,2,16,2,1,0.10791122171088613,1,4,DLMT,8,True,1,2,16,23,1,True,False,10,0.018734529455550784,0.11952278999999999,True,True,0.13113435828911385
66,4,1,16,2,1.7983796854089176,256,64,DLMT,128,False,2048,6,256,1,9,True,False,10,0.005499099562655672,1.8017879999999997,True,True,1.8051963145910819
67,32,1,2,1,inf,64,32,DLMT,16,False,1,30,1024,1,17,True,False,1,inf,inf,False,False,inf
68,16,1024,2,2,1.3871970957034647,4,32,DLMT,16,True,1,22,16,20,1,False,False,10,3.534119409411474e-05,1.387219,True,False,1.3872409042965352
69,2,1024,1,4,2.7486843444191025,2,1,DLMT,16,False,1,1,64,15,26,False,False,10,0.19442501036646495,2.8691880000000003,True,True,2.989691655580898
70,2,1,1,32,0.06180208696138398,4,16,DLMT,8,True,8,6,8,12,1,True,False,10,0.00922676488282323,0.06752079,True,True,0.07323949303861602
71,1,256,8,4,1.3120336499359602,128,256,DLMT,8,False,128,1,1024,25,24,False,False,10,0.0052377800641111305,1.31528,True,True,1.3185263500640398
72,1,1,2,2,inf,512,128,DLMT,2,False,2048,23,1,28,1,False,False,1,inf,inf,False,False,inf
73,2,1024,1,32,2.9075196557422416,4,128,DLMT,8,False,16,1,1,3,1,True,False,10,2.9597297173926334e-05,2.9075379999999997,True,False,2.907556344257758
74,1,512,2,16,0.0642390062241715,2,512,DLMT,2,True,8,1,8,4,11,False,False,10,0.02372060602222464,0.07894092,True,True,0.0936428337758285
75,2,1,8,1,1.3055296594074446,8,16,DLMT,512,True,2048,1,512,11,19,True,False,10,0.00011349008767286343,1.3056,True,False,1.3056703405925556
76,32,1024,1,2,2.869670235050131,2,16,DLMT,4,True,4,21,256,27,1,True,False,10,0.0020293240253838724,2.870928,True,True,2.872185764949869
77,2,1024,4,4,1.7291237644184008,512,8,DLMT,256,False,2048,29,256,1,5,True,False,10,0.0029110197525952976,1.7309279999999998,True,True,1.7327322355815988
78,2,1024,32,2,1.084139255808517,2,1024,DLMT,512,True,256,27,2048,20,1,False,False,10,0.003466862558567897,1.0862880000000001,True,True,1.0884367441914833
79,1,128,16,1,0.7699576653640671,2048,128,DLMT,2048,True,2048,1,2048,6,30,True,False,10,0.011213763056619298,0.7769079000000001,True,True,0.7838581346359331
80,2,1,2,1,7.211720093811836,1,2,DLMT,4,False,512,1,256,29,30,False,False,10,0.0027701193115098016,7.213437000000001,True,True,7.215153906188165
81,1,128,1,32,1.3496290957034645,64,2,DLMT,256,True,1,8,1024,1,28,False,False,10,3.5341194094094014e-05,1.3496509999999997,True,False,1.349672904296535
82,1,2048,1,32,2.9886174597593165,8,16,DLMT,16,False,1,1,256,29,11,True,False,10,0.009752482555739255,2.9946620000000004,True,True,3.0007065402406843
83,16,16,4,1,2.0589302411900805,2,1,DLMT,256,False,4,22,2048,1,15,False,False,10,0.0015468965705566584,2.0598890000000005,True,True,2.0608477588099205
84,8,2,1,1,1.9872701264090014,8,1,DLMT,16,False,2048,30,512,2,1,False,False,10,6.59469483752e-05,1.987311,True,False,1.9873518735909987
85,1,16,16,1,1.235618190471633,128,1,DLMT,8,True,256,22,16,1,29,True,False,10,3.0347981810954646e-05,1.2356369999999999,True,False,1.2356558095283667
86,1,2048,1,16,inf,128,64,DLMT,256,False,2048,26,1024,24,1,True,False,1,inf,inf,False,False,inf
87,8,1,8,1,0.45884228948182076,2048,2,DLMT,1,True,1,14,256,1,1,True,False,10,0.001956470211886706,0.4600549,True,True,0.4612675105181792
88,1,512,32,2,3.1471386220119193,64,2,DLMT,2048,False,1,6,2048,10,1,True,False,10,5.2239831546430454e-05,3.147171,True,False,3.147203377988081
89,1,2048,1,1,1.7067781882524382,1,2048,DLMT,256,False,32,23,1,1,20,False,False,10,3.8418745424628e-05,1.7068019999999997,True,False,1.7068258117475612
90,32,512,2,2,3.136070966834661,8,4,DLMT,16,True,2048,1,2048,21,4,False,False,10,0.0016280110564734823,3.13708,True,True,3.1380890331653393
91,1,2,2,32,2.90768025672816,1,1,DLMT,1,False,512,1,2,18,13,True,False,10,5.444263035527398e-05,2.907714,True,False,2.9077477432718397
92,32,32,1,2,3.0771836187867816,128,32,DLMT,1,False,1024,1,16,11,1,False,False,10,7.483314773545278e-05,3.0772299999999997,True,False,3.077276381213218
93,2,2,1,8,1.562207740025532,16,2,DLMT,2048,False,512,19,1,1,2,False,False,10,4.0755367744602455e-05,1.562233,True,False,1.5622582599744679
94,1,1,16,1,0.7920832838054505,2048,1,DLMT,32,True,1,1,1,30,13,False,False,10,3.164948656770476e-05,0.7921029,True,False,0.7921225161945497
95,2,2048,8,1,3.1734233732005954,1,256,DLMT,2,True,256,12,128,18,1,True,False,10,1.8508575690482534,4.3205757,True,True,5.467728026799405
96,32,256,1,2,inf,4,256,DLMT,1,False,2048,18,8,1,25,True,False,1,inf,inf,False,False,inf
97,1,2048,32,2,2.821777599496134,16,16,DLMT,64,False,64,1,512,1,25,True,False,10,6.841052550592257e-05,2.8218199999999998,True,False,2.8218624005038655
98,1,1,8,4,3.3591305427306937,2,16,DLMT,1,False,1,30,2,1,30,False,False,10,5.075431016185759e-05,3.359162,True,False,3.3591934572693063
99,8,1,1,8,0.12709776713443094,128,16,DLMT,1,True,2048,28,16,29,1,True,False,10,0.0046812780263513504,0.1299992,True,True,0.13290063286556908
100,8,512,4,2,1.1672032572218694,1,4,DLMT,2,True,1024,17,1,1,29,False,False,10,7.057619995435183e-05,1.167247,True,False,1.1672907427781305
101,8,2048,1,4,1.8631811946679642,2,16,DLMT,4,False,1,29,64,1,22,False,False,10,0.05588267657333534,1.8978169999999999,True,True,1.9324528053320356
102,8,64,2,8,1.321635005427173,1,64,DLMT,2,True,2,1,2048,6,19,True,False,10,0.0024733895770783936,1.3231680000000001,True,True,1.3247009945728272
103,1,1,1,1,0.7454741414707418,1,1,DLMT,256,True,1024,1,512,6,22,False,False,10,0.002555778034180601,0.7470582,True,True,0.7486422585292583
104,32,1,1,1,1.3039917483284866,1,2048,DLMT,2,True,128,10,2048,3,1,False,False,10,0.002215654530832814,1.3053649999999999,True,True,1.3067382516715131
105,2,32,4,16,1.1463475549794473,4,4,DLMT,1,True,1024,1,32,5,9,False,False,10,2.6532998322851324e-05,1.146364,True,False,1.1463804450205526
106,1,1024,2,32,2.72191473126942,16,1024,DLMT,32,False,32,11,64,1,27,False,False,10,0.002122102730783846,2.72323,True,True,2.72454526873058
107,1,2048,8,2,1.0908238387919462,32,2,DLMT,2048,True,256,12,2048,8,1,False,False,10,0.006400763157624242,1.0947909999999998,True,True,1.0987581612080535
108,16,8,2,1,1.5534859601397997,1024,8,DLMT,2048,False,1024,20,1,1,5,True,False,10,0.003152719461036754,1.5554400000000002,True,True,1.5573940398602006
109,2,1,2,32,2.9126413573864744,1,64,DLMT,1,False,2048,9,8,1,23,False,False,10,0.0004947484209171585,2.9129479999999996,True,False,2.913254642613525
110,2,128,4,2,0.4540041942703093,1024,4,DLMT,1,False,1,30,1,9,1,True,False,10,0.05893997826000618,0.4905349,True,True,0.5270656057296906
111,32,32,2,1,1.8986255158726921,16,2,DLMT,4,True,1024,19,64,3,1,True,False,10,3.6276714294431827e-05,1.8986480000000001,True,False,1.898670484127308
112,8,1024,8,2,1.2232059532837627,1,1024,DLMT,16,True,2048,8,32,23,1,True,False,10,0.0986665647978078,1.284359,True,True,1.3455120467162374
113,1,1,16,4,0.6537977937330764,2,256,DLMT,32,True,1024,22,512,19,1,True,False,10,0.006444075958583977,0.6577918,True,True,0.6617858062669236
114,8,512,4,2,inf,2048,1,DLMT,16,False,2048,23,1024,7,1,False,False,1,inf,inf,False,False,inf
115,2,256,1,1,0.46806646285941783,32,64,DLMT,4,False,64,1,64,14,6,False,False,10,0.2985494034254465,0.6531059,True,True,0.8381453371405823
116,4,1,8,4,0.5119956118095255,2,2048,DLMT,2048,True,1,1,1,1,2,False,False,10,1.4663219291827718e-05,0.5120047000000001,True,False,0.5120137881904747
117,1,1024,8,8,1.1271085270844579,512,2,DLMT,1,True,512,1,512,30,1,False,False,10,0.004476436194116933,1.129883,True,True,1.132657472915542
118,4,2,8,1,1.8502244744242633,4,2,DLMT,1,True,8,3,2048,20,1,True,False,10,0.0036278534975933215,1.8524730000000003,True,True,1.8547215255757372
119,1,256,2,16,1.420397781821109,512,4,DLMT,256,True,1,11,2048,1,12,False,False,10,2.9393876913389767e-05,1.4204160000000001,True,False,1.4204342181788912
120,4,1024,2,1,0.5459704664697516,512,64,DLMT,512,True,2048,27,512,1,28,False,False,10,3.4581642528943035e-05,0.5459919,True,False,0.5460133335302484
121,32,32,1,1,2.0335021086713505,2048,8,DLMT,1024,True,1,1,1,21,25,False,False,10,0.004217347981848283,2.036116,True,True,2.038729891328649
122,32,1,2,1,2.6298055200576784,64,1,DLMT,1,False,1,1,4,23,27,True,False,10,3.94968353162519e-05,2.6298299999999992,True,False,2.62985447994232
123,2,16,8,8,2.7355578250361146,1,1,DLMT,8,False,512,12,1,1,15,True,False,10,0.09499458997753496,2.7944349999999996,True,True,2.8533121749638846
124,1,64,32,1,0.17527572104203681,1,16,DLMT,32,True,1024,26,1,1,27,False,False,10,0.06421200055441349,0.21507400000000004,True,True,0.25487227895796327
125,2,2048,1,32,2.7137165575563356,2,512,DLMT,64,False,4,27,2048,28,1,True,False,10,0.0023821463011326517,2.715193,True,True,2.716669442443665
126,2,256,32,1,0.1614894039481432,2048,2,DLMT,4,True,2048,1,4,28,13,False,False,10,0.014898144661668444,0.17072320000000002,True,True,0.17995699605185683
127,16,256,4,4,inf,32,16,DLMT,128,False,32,11,512,1,14,False,False,1,inf,inf,False,False,inf
128,8,2,1,8,1.078138027469062,1024,1,DLMT,2,True,1,15,8,1,30,True,False,10,3.8678159211617886e-05,1.078162,True,False,1.0781859725309382
129,2,16,1,4,0.8739365633442663,32,16,DLMT,2048,True,32,1,1,29,25,False,False,10,0.0001417188766537609,0.8740244,True,False,0.8741122366557338
130,1,8,1,32,inf,64,1,DLMT,1,False,2048,29,2048,1,18,True,False,1,inf,inf,False,False,inf
131,1,2048,8,4,1.1012154603062037,16,2048,DLMT,128,False,512,1,2048,21,16,True,False,10,0.0022257998562314296,1.102595,True,True,1.1039745396937963
132,2,256,2,32,1.0751495084562603,128,8,DLMT,8,True,512,1,64,16,26,True,False,10,3.144837038705664e-05,1.0751690000000003,True,False,1.0751884915437402
133,1,2048,32,1,0.6359413980878746,1,1,DLMT,16,True,4,1,32,15,9,True,False,10,2.1623135757786654e-05,0.6359548000000002,True,False,0.6359682019121257
134,8,2048,2,8,1.1248352206840475,16,256,DLMT,32,True,1024,1,1,30,9,True,False,10,3.352610922848679e-05,1.1248559999999999,True,False,1.1248767793159522
135,8,1,8,1,0.9949207675989598,1024,2048,DLMT,16,False,1,6,1,9,1,False,False,10,3.086891640468622e-05,0.9949399,True,False,0.9949590324010402
136,4,2048,8,1,0.3345360004831201,128,8,DLMT,16,True,2048,23,32,1,13,True,False,10,0.07081534576629558,0.37842699999999996,True,True,0.4223179995168798
137,32,32,1,2,1.7415228271772873,32,32,DLMT,8,False,256,1,2048,10,30,True,False,10,0.0008634674284534739,1.7420579999999997,True,False,1.742593172822712
138,8,128,4,1,2.9256828012876412,2,32,DLMT,2048,False,128,1,2048,30,28,True,False,10,0.00013746272221949648,2.925768,True,False,2.925853198712359
139,1,1,4,8,3.9682217783651015,8,1024,DLMT,16,True,16,30,32,1,13,True,False,10,4.392038251202438e-05,3.9682489999999992,True,False,3.968276221634897
140,2,1,32,2,2.797056565484028,2,2048,DLMT,1,False,8,1,256,30,13,True,False,10,3.458323293162795e-05,2.797078,True,False,2.797099434515972
141,1,1024,4,8,1.14364933062216,8,32,DLMT,8,False,2048,9,512,24,1,True,False,10,0.0036135645836209928,1.145889,True,True,1.1481286693778399
142,1,512,8,1,1.0933872447837145,2048,128,DLMT,2,True,1,17,2,1,13,True,False,10,3.832753579349933e-05,1.093411,True,False,1.0934347552162853
143,4,32,4,1,1.590381102250854,128,32,DLMT,1,True,128,22,2,25,1,False,False,10,0.00020312803843879738,1.5905070000000001,True,False,1.5906328977491462
144,16,256,1,4,0.16567624657440455,4,1,DLMT,1,True,256,1,1,1,1,True,False,10,0.009724430031626534,0.17170339999999998,True,True,0.1777305534255954
145,2,1,32,2,1.6532422278251813,16,1,DLMT,8,False,256,9,256,1,2,False,False,10,0.0016566318239125996,1.654269,True,True,1.6552957721748187
146,1,64,2,2,0.9412340314333241,1,1,DLMT,4,True,2,1,512,27,14,False,False,10,0.004038381136049435,0.9437369999999999,True,True,0.9462399685666758
147,1,8,2,4,2.7787419415573518,1024,8,DLMT,64,False,1024,2,2048,1,2,False,False,10,0.0003211681802420764,2.778941,True,False,2.7791400584426484
148,1,1,32,1,1.7896013660781145,1,64,DLMT,2048,True,2,18,2048,1,23,True,False,10,7.362744053677616e-05,1.7896470000000004,True,False,1.7896926339218864
149,2,256,32,1,4.995943813143724,4,2,DLMT,16,True,1024,1,2048,29,3,False,False,10,0.0011006652533808237,4.996626,True,False,4.997308186856276
150,2,128,32,1,1.801137167561242,64,8,DLMT,1,True,2048,1,64,30,15,False,False,10,0.008084660537091214,1.8061479999999999,True,False,1.8111588324387577
151,2,1024,32,1,1.98692170032191,1,128,DLMT,512,True,4,2,2048,1,20,False,False,10,3.436568055482712e-05,1.9869429999999997,True,False,1.9869642996780894
152,2,1,32,1,0.5849190578592643,1,8,DLMT,128,True,8,30,128,10,1,True,False,10,0.007390253070768268,0.5894995000000001,True,True,0.5940799421407358
153,2,1024,32,1,1.3126844933316653,16,2,DLMT,32,True,1,1,256,17,25,True,False,10,0.011482032442037413,1.3198009999999998,True,True,1.3269175066683343
154,2,1,32,1,1.074755332972559,8,32,DLMT,2048,True,1024,1,1,14,30,True,False,10,2.366431913239398e-05,1.07477,True,False,1.074784667027441
155,1,1,32,1,0.9088044169647123,128,64,DLMT,2,True,1,12,2048,7,1,True,False,10,6.596218613721384e-05,0.9088453000000001,True,False,0.9088861830352879
156,2,1,32,1,1.109828266951979,8,512,DLMT,32,True,8,3,256,25,1,True,False,10,8.669486720677695e-05,1.109882,True,False,1.109935733048021
157,2,8,32,1,0.5455196470318211,2048,1,DLMT,128,True,2048,9,1024,26,1,True,False,10,0.0029547719370536987,0.5473509999999999,True,True,0.5491823529681787
158,1,512,32,1,0.9517243047177062,1,256,DLMT,1,True,256,1,1,21,16,True,False,10,0.00014729915138927255,0.9518156,True,False,0.9519068952822938
159,2,2048,32,1,1.073720108956502,2,1,DLMT,16,True,2,1,1,30,23,True,False,10,3.0479501308261508e-05,1.073739,True,False,1.073757891043498
160,2,512,32,1,0.5267720273365695,1,512,DLMT,1,True,1,8,16,20,1,True,False,10,0.00030925169360896087,0.5269637,True,False,0.5271553726634306
161,1,2048,32,1,0.6583666201455661,2048,16,DLMT,1,True,1,2,2048,1,1,True,False,10,2.029679777698389e-05,0.6583791999999999,True,False,0.6583917798544338
162,2,2048,32,1,1.0739440794543218,4,1,DLMT,1,True,128,30,16,1,20,False,False,10,2.8913664589626996e-05,1.073962,True,False,1.0739799205456784
163,2,1,32,1,inf,128,1,DLMT,2,True,2048,25,2,1,1,False,False,1,inf,inf,False,True,inf
164,1,8,32,1,1.7075346732861327,1,4,DLMT,32,True,1,1,32,22,27,False,False,10,3.440930106818169e-05,1.7075559999999999,True,False,1.707577326713867
165,2,4,32,1,0.5546949016768625,64,2,DLMT,32,True,128,16,1,1,25,True,False,10,2.1456001491429002e-05,0.5547082,True,False,0.5547214983231374
166,1,1024,32,1,0.9771424011891716,128,64,DLMT,64,True,2048,1,2048,15,29,False,False,10,0.0024724283528547338,0.9786748,True,True,0.9802071988108283
167,1,128,32,1,1.8810883198828396,16,128,DLMT,32,True,1024,30,2048,1,18,True,False,10,2.3685438564633883e-05,1.881103,True,False,1.8811176801171603
168,1,256,32,1,0.2612895917665664,4,8,DLMT,16,True,4,23,16,1,9,True,False,10,0.006472636959539756,0.2653013000000001,True,True,0.26931300823343374
169,1,16,32,1,0.44393325578420356,1,16,DLMT,2048,True,256,28,2048,28,1,True,False,10,0.005366845557680968,0.44725960000000003,True,True,0.4505859442157965
170,1,2048,32,1,2.3282523503641253,4,32,DLMT,32,True,2048,15,256,1,19,False,False,10,0.0007980858349826801,2.3287470000000003,True,False,2.3292416496358754
171,1,256,32,1,0.6587085732953266,4,1,DLMT,2048,True,8,1,1,6,12,True,False,10,2.601941582742429e-05,0.6587246999999999,True,False,0.6587408267046733
172,1,2048,32,1,0.06535574097491642,16,512,DLMT,2,True,16,28,2,27,1,True,False,10,0.015306252116622149,0.07484248,True,True,0.08432921902508358
173,1,2048,32,1,1.806184813477395,64,2,DLMT,64,True,256,1,512,27,6,False,False,10,2.934280150225001e-05,1.806203,True,False,1.806221186522605
174,2,2048,32,1,0.5617053677259923,2048,2048,DLMT,1,True,2048,23,1024,1,29,False,False,10,2.4898995963674066e-05,0.5617208,True,False,0.5617362322740077
175,2,1,32,1,0.6279393932666153,8,1024,DLMT,1,True,1,17,2048,1,8,False,False,10,0.00851879485666841,0.6332193,True,True,0.6384992067333848
176,2,8,32,1,2.1699935999968014,8,8,DLMT,4,True,8,1,2048,18,22,False,False,10,0.0004104582804622044,2.170248,True,False,2.1705024000031985
177,2,2048,32,1,0.5849901985060904,64,2048,DLMT,32,True,2048,30,1,1,15,False,False,10,3.146442435513279e-05,0.5850097,True,False,0.5850292014939096
178,1,2048,32,1,1.8731412688888396,16,2048,DLMT,128,True,256,15,2048,1,20,False,False,10,0.004528482748117721,1.875948,True,True,1.8787547311111603
