id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
108,1,8,256,0.22051995698553373,2,False,4,2048,DLMT,False,True,True,False,True,30,4,2,35,4,2,1,7,5.998165706008307e-05,True,0.2205398285714286,0.22055970015732346
109,2048,512,2048,0.13885153415315887,16,False,2,32,DLMT,True,True,True,False,False,29,2,128,35,4,1,29,17,0.00029971657904611,True,0.13895082857142857,0.13905012298969827
110,2048,2048,64,0.18668278167327695,16,False,2,2048,DLMT,False,False,False,True,False,23,1,4,35,4,21,14,1,6.18044579331317e-05,True,0.18670325714285715,0.18672373261243735
111,1,1,128,0.17381683378386723,1,False,64,4,DLMT,True,True,False,True,True,30,16,4,35,4,29,24,1,3.732697224719533e-05,True,0.1738292,0.17384156621613275
112,1024,1,1,0.10444338359359452,4,False,16,32,DLMT,True,True,True,False,True,20,16,128,35,4,1,12,23,3.928954786490437e-05,True,0.1044564,0.10446941640640549
113,256,1,64,0.2382440805812566,8,False,2,8,DLMT,True,False,False,False,True,20,8,64,35,4,2,2,1,5.469280443662577e-05,True,0.23826219999999998,0.23828031941874336
114,2048,2048,2048,0.12180670405357973,1,False,1,1,DLMT,True,False,False,True,True,3,1,16,35,4,5,14,1,3.694238205417602e-05,True,0.12181894285714288,0.12183118166070604
115,2048,256,32,0.14544312397419143,16,False,32,1024,DLMT,False,False,False,False,True,2,1,32,35,4,2,1,30,0.0001689184708547834,True,0.14549908571428571,0.14555504745438
116,2048,1,16,inf,8,False,4,2,DLMT,True,True,False,False,True,4,1,1,1,4,8,1,13,inf,False,inf,inf
117,1,1,256,0.09507991384193967,1,False,32,1024,DLMT,True,True,True,False,False,11,2,256,35,4,13,29,1,3.235926842592745e-05,True,0.09509063428571429,0.09510135472948891
118,2048,128,1,0.09832796585032134,4,False,128,16,DLMT,False,False,True,True,False,11,4,2048,35,4,1,30,11,3.069305126438833e-05,True,0.09833813428571427,0.09834830272110719
119,1,64,2048,0.10302075200545482,1,False,1,128,DLMT,True,False,False,True,True,3,4,128,35,4,22,1,12,5.456345491485014e-05,True,0.10303882857142857,0.10305690513740232
120,8,1,1,0.14209714082110445,2,False,1,2,DLMT,False,False,False,False,True,2,8,1,35,4,1,29,22,6.718851942748087e-05,True,0.1421194,0.14214165917889557
121,2048,1024,128,0.14640356370159083,4,False,4,1,DLMT,False,False,False,False,False,26,16,16,35,4,17,1,2,2.6585802563760394e-05,True,0.14641237142857144,0.14642117915555206
122,512,64,2048,0.11127284852840216,1,False,32,1,DLMT,True,False,True,True,True,16,2,16,35,4,1,7,4,4.116334807191711e-05,True,0.11128648571428572,0.11130012290016927
123,1024,1024,1,0.12123530441797054,4,False,1024,256,DLMT,True,True,False,True,True,27,16,1,35,4,1,27,29,0.00017915403473900684,True,0.12129465714285713,0.12135400986774372
124,2048,2048,2,0.17492298957956243,1,False,1024,2048,DLMT,True,False,True,False,False,22,4,2,35,4,30,1,29,0.0015518666690045747,True,0.1754371142857143,0.17595123899186615
125,128,2048,1,0.14991977082433194,16,False,2048,128,DLMT,False,True,False,False,False,4,1,128,35,4,10,1,2,5.140194548847155e-05,True,0.1499368,0.14995382917566807
126,1024,2048,64,0.15464431076316484,1,False,16,4,DLMT,False,False,False,False,True,30,2,16,35,4,1,22,14,6.633058825892859e-05,True,0.15466628571428573,0.1546882606654066
127,8,256,16,0.19793392846147873,1,False,1,4,DLMT,True,True,False,True,False,7,1,4,35,4,30,1,17,3.8766027626768055e-05,True,0.19794677142857142,0.19795961439566412
128,128,32,1,0.10293350440177533,4,False,32,32,DLMT,True,False,True,False,True,29,1,2048,35,4,30,28,1,3.228427303989116e-05,True,0.10294420000000001,0.1029548955982247
129,128,1,256,0.10565156695511073,4,False,2048,128,DLMT,True,False,True,True,False,30,1,16,35,4,3,13,1,3.407901981919044e-05,True,0.10566285714285716,0.10567414733060358
130,128,32,1024,0.30468009172337823,2,False,1,64,DLMT,False,True,False,False,True,17,4,2,35,4,1,6,28,4.26715600935364e-05,True,0.3046942285714286,0.30470836541947893
131,64,1,1,0.1468803177880818,1,False,64,32,DLMT,False,False,False,True,False,29,1,4,35,4,6,29,1,7.829699605883174e-05,True,0.14690625714285713,0.14693219649763245
132,1,256,1,0.09840300590001748,4,False,32,2048,DLMT,False,False,True,True,False,16,16,8,35,4,1,27,15,3.9429197096485086e-05,True,0.09841606857142857,0.09842913124283965
133,1,4,1,0.13030483138427765,2,False,4,1024,DLMT,True,True,False,False,False,19,1,2048,35,4,1,13,6,3.742045713570196e-05,True,0.13031722857142858,0.1303296257585795
134,512,1,256,0.1315943828100903,4,False,64,4,DLMT,True,True,True,True,False,1,1,8,35,4,12,1,30,3.7135867474197844e-05,True,0.13160668571428574,0.13161898861848118
135,1,32,128,0.09483117612724203,16,False,1,1,DLMT,False,True,True,False,False,17,1,16,35,4,1,27,3,3.285257284988783e-05,True,0.09484205999999999,0.09485294387275796
136,128,2048,256,0.11529667905604533,4,False,128,1,DLMT,False,True,False,True,True,3,4,128,35,4,1,1,30,7.755148915003427e-05,True,0.11532237142857144,0.11534806380109754
137,16,2048,2,0.1741350509400837,16,False,8,16,DLMT,False,False,True,True,False,2,4,1,35,4,1,9,1,3.106577616895609e-05,True,0.17414534285714284,0.17415563477420198
138,1024,1,1,0.4204977098183654,4,False,2,2,DLMT,False,True,False,False,False,29,2,128,35,4,27,21,1,0.0002539956290801848,True,0.4205818571428572,0.420666004467349
139,256,512,2048,0.12341343700610734,2,False,512,1,DLMT,True,True,False,False,False,1,16,256,35,4,1,14,5,4.4216591216143084e-05,True,0.12342808571428573,0.12344273442246413
140,2048,32,256,0.3004401031074477,16,False,32,2048,DLMT,False,False,False,False,False,3,2,2,35,4,28,18,1,3.539288525298204e-05,True,0.30045182857142855,0.3004635540354094
141,32,1024,2048,0.11659662448983762,4,False,1,32,DLMT,False,False,True,False,True,8,16,2048,35,4,21,30,1,3.709630049215225e-05,True,0.11660891428571428,0.11662120408159093
142,1,2048,1,0.10146537772274032,8,False,32,32,DLMT,True,False,True,True,True,24,2,64,35,4,16,26,1,4.370560137827484e-05,True,0.10147985714285714,0.10149433656297395
143,4,2048,16,0.12022645922923095,1,False,1024,1,DLMT,False,False,True,True,False,24,4,1,35,4,1,19,30,0.00022060026458437055,True,0.12029954285714288,0.12037262648505481
144,1024,2048,2048,0.09634495790959446,16,False,128,64,DLMT,False,True,True,False,False,18,1,1,35,4,28,1,3,2.8750706681641472e-05,True,0.09635448285714285,0.09636400780469123
145,2048,16,2,0.2161549696082516,1,False,1,64,DLMT,False,True,True,True,True,3,16,2,35,4,16,21,1,3.976297118615482e-05,True,0.21616814285714284,0.21618131610603408
146,2048,1,1024,inf,8,False,2048,4,DLMT,True,False,False,True,True,19,4,1024,1,4,30,1,28,inf,False,inf,inf
