id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
84,8,10,2048,2,32,0.7967144,11,1,DLMT,0.7964458591553912,True,False,False,0.00043327363178480413,False,0.7969829408446089,False
85,1,1,512,32,32,inf,30,1,DLMT,inf,False,True,True,inf,False,inf,False
86,16,1,1024,32,32,inf,1,8,DLMT,inf,False,True,False,inf,False,inf,False
87,64,10,128,1,4,0.2251985,1,5,DLMT,0.22430329425454965,True,False,True,0.0014443577292346922,True,0.22609370574545035,False
88,512,1,64,2,1,inf,1,19,DLMT,inf,False,True,False,inf,False,inf,False
89,1,1,2048,2,16,inf,1,2,DLMT,inf,False,True,True,inf,False,inf,False
90,64,1,1,8,32,inf,1,23,DLMT,inf,False,True,True,inf,True,inf,False
91,2048,10,2,32,16,0.3479508,3,1,DLMT,0.347557292939363,True,False,False,0.0006348987005814425,False,0.348344307060637,False
92,2048,10,512,2,4,0.4485007,20,1,DLMT,0.4483859591985746,True,False,False,0.00018512701045499239,False,0.44861544080142535,False
93,8,1,8,32,1,inf,21,1,DLMT,inf,False,True,False,inf,True,inf,False
94,2048,1,1,16,1,inf,1,11,DLMT,inf,False,True,True,inf,False,inf,False
95,8,10,32,8,1,0.2570786,1,1,DLMT,0.2570388101243506,True,False,False,6.419844234869868e-05,False,0.2571183898756494,False
96,1024,1,512,16,16,inf,11,1,DLMT,inf,False,True,True,inf,True,inf,False
97,128,1,1,32,2,inf,1,1,DLMT,inf,False,True,False,inf,True,inf,False
98,1024,10,2048,32,1,0.9804872999999998,1,30,DLMT,0.9798287697148562,True,False,True,0.0010624968752895368,True,0.9811458302851435,False
99,2048,1,2048,16,4,inf,1,21,DLMT,inf,False,True,False,inf,True,inf,False
100,2048,10,1,2,1,0.20357079999999997,30,1,DLMT,0.20355534285366528,True,False,True,2.4939125886848193e-05,True,0.20358625714633466,False
101,1,10,1,1,1,0.6772057,1,22,DLMT,0.6771666243439786,True,False,False,6.304609424857053e-05,False,0.6772447756560215,False
102,1,10,4,4,16,0.20494149999999997,1,7,DLMT,0.20490997289638166,True,False,False,5.086698339787661e-05,True,0.20497302710361828,False
103,1024,1,16,1,2,inf,7,1,DLMT,inf,False,True,True,inf,False,inf,False
104,64,1,2048,8,16,inf,30,1,DLMT,inf,False,True,False,inf,False,inf,False
105,4,10,32,32,4,0.3606754,1,23,DLMT,0.36060907370673617,True,False,True,0.00010701327020514945,False,0.3607417262932638,False
