id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,64,512,128,1,9,16,SIMA,16,1,2048,256,0.13255009598489859,0.13261281830081567,9.466251116681948e-05,1,0.13258145714285713,8
2,True,35,False,1,128,32,1,10,8,1,SIMA,5,1,128,1024,0.11536565196696942,0.11538440517588773,2.830293847872597e-05,8,0.11537502857142858,1
3,True,35,False,1,128,128,32,26,10,1,SIMA,17,256,2048,1,0.12273511447539774,0.12275922838174512,3.639347328792885e-05,8,0.12274717142857143,1
4,True,35,False,1,64,64,16,30,1,8,SIMA,10,128,1,64,0.27573205259126654,0.27604309026587626,0.0004694279367007272,32,0.2758875714285714,1
5,True,35,False,8,64,32,512,26,12,1,SIMA,11,1,1024,1,0.22157028442085172,0.22162902986486258,8.866048978536025e-05,1,0.22159965714285715,8
6,True,35,False,8,16,128,64,13,1,3,SIMA,3,1,1,64,0.12672422820514495,0.12674622893771226,3.320420430719008e-05,8,0.1267352285714286,1
7,True,35,False,32,16,128,1,3,22,1,SIMA,30,256,128,64,0.1983329067906561,0.1983521217807724,2.8999873328366243e-05,1,0.19834251428571426,1
8,True,35,False,1,32,16,32,10,1,15,SIMA,6,64,128,512,0.12400734596944643,0.12411408260198215,0.000161090315649075,8,0.12406071428571429,8
9,True,35,False,1,1,1,1,1,8,15,SIMA,8,1,512,64,0.09456536103871704,0.09458642753271154,3.1794221782825856e-05,8,0.0945758942857143,1
10,True,35,False,1,16,64,1,1,12,24,SIMA,15,1,128,64,0.1787417462058124,0.17876551093704468,3.5866487114840704e-05,1,0.17875362857142854,32
11,True,35,False,8,32,32,1,1,12,8,SIMA,9,256,1024,64,0.11867400708588449,0.1187073071998298,5.02575895375263e-05,8,0.11869065714285715,1
12,True,35,False,1,32,16,16,1,11,8,SIMA,8,128,1024,1,0.12416326696570915,0.12429381874857656,0.0001970328968699888,1,0.12422854285714285,8
13,True,35,False,1,16,64,16,1,13,8,SIMA,9,128,1024,1,0.1238907907666721,0.12391366637618502,3.452459637855307e-05,1,0.12390222857142856,1
14,True,35,False,1,16,32,16,1,13,7,SIMA,8,128,2048,1,0.1429843305309581,0.1430577837547562,0.00011085793814147798,1,0.14302105714285715,1
15,True,35,False,1,64,16,1,1,11,7,SIMA,10,128,2048,1,0.2543780754783953,0.25450283880731905,0.0001882967783439055,32,0.2544404571428572,1
16,True,35,False,1,64,16,16,1,11,9,SIMA,8,128,1024,128,0.12301781807100147,0.12305155335756994,5.0914365880970175e-05,8,0.1230346857142857,1
17,True,35,False,8,16,32,1,1,12,9,SIMA,8,256,1024,64,0.1616011667248918,0.16163014756082247,4.373879798279176e-05,1,0.16161565714285714,1
18,True,35,False,1,16,32,1,1,12,7,SIMA,10,512,512,128,0.14011537441601243,0.1401470827268447,4.7855189725602364e-05,32,0.14013122857142857,1
19,True,35,False,8,32,64,1,1,12,9,SIMA,8,512,2048,128,0.11275012682605742,0.11279130174537116,6.214249589385929e-05,8,0.1127707142857143,1
20,True,35,False,1,64,128,1,1,12,8,SIMA,9,256,2048,128,0.2698143075328682,0.26991186389570315,0.00014723516106236436,32,0.2698630857142857,1
21,True,35,False,1,32,64,16,1,13,9,SIMA,8,1024,1024,64,0.2673375082465588,0.26748163461058416,0.00021752008586588284,32,0.26740957142857147,1
22,True,35,False,8,16,128,16,1,11,9,SIMA,7,1024,2048,256,0.11744012898345159,0.11747964244511984,5.9634971249413644e-05,8,0.11745988571428571,1
23,True,35,False,1,64,64,1,1,13,9,SIMA,9,512,2048,128,0.26002094519192,0.26011368337950846,0.00013996341796107986,32,0.2600673142857142,1
24,True,35,False,8,16,32,16,1,13,9,SIMA,8,1024,2048,256,0.16464972251466947,0.1647015346281877,7.819648721167086e-05,1,0.1646756285714286,1
25,True,35,False,1,32,64,16,1,13,9,SIMA,8,256,2048,256,0.2671359046550701,0.2672430667735014,0.00016173247247557447,32,0.26718948571428575,1
