id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,True,True,2048,RS,0.11741671955535682,32,256,32,4,1,16,4,4,10,0.12224660000000001,True,False,True,0.007792705963912662,0.1270764804446432,False
2,False,True,2,RS,1.8039341062268135,4,2,1024,19,1,1,16,128,10,1.806327,True,False,True,0.0038607824336525393,1.8087198937731865,False
3,True,True,1,RS,2.685352390392104,32,2,2048,24,3,1,2,16,10,2.687901,True,True,True,0.004112020063180689,2.6904496096078963,False
4,True,True,2048,RS,1.7132363438548117,8,128,128,7,9,1,64,64,10,1.713842,False,True,True,0.0009771878018067807,1.7144476561451885,False
5,True,True,1,RS,1.4089271366804876,256,32,2048,2,1,27,32,1,10,1.410022,False,True,True,0.0017664925700381295,1.4111168633195126,False
6,False,True,64,RS,0.19073084820851421,4,64,128,1,5,17,8,16,10,0.20424740000000002,True,False,True,0.02180809959258257,0.21776395179148583,False
7,False,True,512,RS,0.1515739603638839,64,512,128,1,17,4,16,2048,10,0.1594973,True,True,True,0.01278380629585727,0.16742063963611611,False
8,False,True,8,RS,2.1658871356628437,2,8,8,13,3,1,32,64,10,2.1661569999999997,False,True,False,0.00043540900312229083,2.1664268643371556,False
9,False,True,2048,RS,5.353656661319946,4,1024,64,2,1,23,2,128,10,5.354965999999999,False,False,False,0.002112534970124835,5.356275338680052,False
10,True,True,256,RS,2.3932516995369575,32,1,64,1,26,1,2,64,10,2.393488,False,False,True,0.0003812558196277297,2.3937243004630426,False
11,True,True,2048,RS,0.670459927700415,512,8,512,8,1,1,32,256,10,0.6808270000000001,True,True,False,0.01672661405664637,0.6911940722995852,False
12,True,True,512,RS,1.780195049964502,2,64,8,5,11,1,64,256,10,1.7804860000000002,False,True,True,0.00046942944091737487,1.7807769500354984,False
13,False,True,4,RS,1.6610827703840936,1024,2,1024,12,9,1,64,1024,10,1.663007,True,True,True,0.00310462252133814,1.6649312296159062,False
14,False,True,32,RS,0.09304685807815792,1,1,1,6,1,14,2,16,10,0.10350374,True,True,True,0.01687151618973233,0.11396062192184207,False
15,True,True,64,RS,1.462099877785625,16,32,1024,4,1,21,4,4,10,1.471034,True,True,False,0.014414639919193282,1.479968122214375,False
16,True,True,8,RS,1.2377247665386222,1,8,256,1,7,3,8,512,10,1.238392,False,True,False,0.001076538898507647,1.2390592334613777,False
17,True,True,1024,RS,2.5358492514563378,4,32,32,8,1,7,512,1024,10,2.536089,False,False,False,0.00038681907915718243,2.5363287485436623,False
18,False,True,64,RS,1.4439241267396075,512,4,1,1,19,3,16,16,10,1.444222,False,False,True,0.0004805996254680374,1.4445198732603923,False
19,True,True,16,RS,0.6193107586772566,32,16,1024,1,13,7,32,64,10,0.6225827,True,True,True,0.00527906993797201,0.6258546413227435,False
20,True,True,1,RS,2.374016735020388,16,128,64,19,1,6,1,8,10,2.3744750000000003,False,True,False,0.000739381498280812,2.374933264979613,False
21,False,True,2048,RS,1.3279114797192717,16,2,2048,1,5,4,16,256,10,1.329428,True,True,True,0.002446809350971182,1.3309445202807284,False
22,True,True,1024,RS,2.4761288631177973,1,16,256,3,9,1,4,4,10,2.476631,False,True,True,0.0008101660323662063,2.4771331368822023,False
23,True,True,64,RS,2.5884568853806993,4,32,1,20,1,1,1,128,10,2.588651,False,False,False,0.00031319163462649636,2.588845114619301,False
24,False,True,1,RS,2.578757415451319,4,2,1024,18,5,1,1,512,10,2.579016,False,True,True,0.0004172097793675795,2.5792745845486813,False
25,True,True,256,RS,1.7379156592844718,4,128,64,3,1,2,2,16,10,1.738187,False,True,False,0.0004377910460482783,1.738458340715528,False
26,True,True,2048,RS,1.4333868213233254,4,512,1024,12,8,1,2,512,10,1.433723,False,True,True,0.0005424029867174122,1.4340591786766748,False
27,True,True,512,RS,1.7005570224266016,4,256,8,8,1,2,2,32,10,1.7007780000000001,False,False,False,0.0003565333084018721,1.7009989775733987,False
28,True,True,32,RS,0.45275584103411987,512,1,1,8,15,1,128,1,10,0.46160480000000004,True,False,True,0.014277234415670277,0.4704537589658802,False
29,True,True,128,RS,0.1659674419804104,8,64,16,14,6,1,32,2048,10,0.1684933,True,True,False,0.004075311817517768,0.1710191580195896,False
30,False,True,32,RS,1.1893789030847295,1024,32,1,1,23,1,128,512,10,1.192764,True,True,True,0.005461639314345066,1.1961490969152704,False
31,False,True,2048,RS,4.6226191580628875,2,2,1024,26,1,1,2,256,10,4.62284,False,True,True,0.00035631446785105606,4.623060841937113,False
32,True,True,512,RS,1.6396436071563512,64,16,512,8,8,1,256,1024,10,1.6401270000000001,False,False,True,0.000779923714218257,1.640610392843649,False
33,False,True,256,RS,0.32139749732299355,512,32,512,1,5,8,128,512,10,0.3244705,True,True,False,0.004958095042453307,0.32754350267700644,False
34,False,True,32,RS,2.6051361911941875,32,2,256,2,27,1,512,1024,10,2.6053799999999994,False,True,True,0.0003933700547829896,2.6056238088058112,False
35,True,True,512,RS,1.5149873698170548,2048,512,1,5,14,1,256,2048,10,1.515365,False,False,True,0.0006092823647537972,1.5157426301829453,False
36,True,True,256,RS,0.37064557989758595,4,64,1,15,1,8,256,2048,10,0.38170380000000004,True,False,True,0.017841737229317096,0.3927620201024141,False
37,False,True,1024,RS,2.1349340534399524,1024,32,2048,17,5,1,8,1024,10,2.137642,True,True,False,0.004369100136183658,2.1403499465600477,False
38,False,True,64,RS,0.39029692885631895,32,64,256,1,1,24,16,1,10,0.40321290000000004,True,True,False,0.020839100784102938,0.41612887114368113,False
39,False,True,512,RS,0.1771972468086279,32,256,1,8,15,1,8,512,10,0.1786663,True,False,False,0.0023702242109133933,0.1801353531913721,False
40,False,True,32,RS,1.2043797964829401,64,32,1024,6,1,9,256,1,10,1.204955,False,True,True,0.000928054416507993,1.2055302035170599,False
41,True,True,4,RS,0.16426913388539843,4,1,16,1,20,3,128,128,10,0.1760002,True,True,False,0.018927331622814663,0.18773126611460156,False
42,True,True,512,RS,0.36628678133037273,32,512,1,17,1,1,128,256,10,0.3812522,True,True,True,0.024145754466572383,0.39621761866962724,False
43,True,True,256,RS,1.694029370058512,8,16,1024,1,21,3,4,1024,10,1.6942679999999999,False,True,False,0.0003850142854492909,1.6945066299414877,False
44,False,True,128,RS,0.3956879469615351,1,4,16,9,1,1,4,4,10,0.40086449999999996,True,True,True,0.008352040220808318,0.4060410530384648,False
45,False,True,256,RS,0.5973515833705728,64,4,512,13,2,1,1,128,10,0.6088093,True,False,True,0.018486299554264497,0.6202670166294272,False
46,True,True,64,RS,1.0740996810021004,64,1,1024,1,5,12,1,1024,10,1.0743680000000002,False,True,True,0.0004329156961811372,1.0746363189979,False
47,True,True,32,RS,2.6374132651730804,2,1,256,1,1,16,512,2048,10,2.6376410000000003,False,False,False,0.0003674357086620902,2.6378687348269203,False
48,False,True,512,RS,0.23466836019706572,32,2,32,6,3,1,64,1024,10,0.24559609999999998,True,False,True,0.017631215536371845,0.25652383980293425,False
49,False,True,1,RS,1.3171035501659518,1,128,32,3,1,15,1,64,10,1.3179690000000002,False,True,True,0.0013963484522138722,1.3188344498340485,False
50,False,True,64,RS,0.12247156137508033,32,4,128,1,2,7,1,2,10,0.13089779999999998,True,False,True,0.013595201938919485,0.13932403862491963,False
