id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,128,2.880994156261655,4,False,1024,256,DLMT,False,True,False,True,False,13,1,1,10,3.2073838437383455,0.26330453655225916,3.0441890000000003,1,24,True,27,16
2,512,256,2048,2.0102083974980816,2,False,8,256,DLMT,True,True,True,True,False,17,8,2048,10,2.010389602501919,0.0001461813941649038,2.0102990000000003,7,4,True,1,1
3,1,2048,1024,2.3681038000161374,1,False,256,2,DLMT,False,False,False,True,True,27,8,1024,10,2.368840199983863,0.0005940673362507245,2.368472,19,10,True,1,1
4,2,1,1,6.040680948195744,1,False,1,1,DLMT,False,True,True,True,True,1,64,16,10,6.040955051804255,0.0002211243993774703,6.040818,9,1,True,12,1
5,32,512,1,6.968872421791743,64,False,4,8,DLMT,False,False,False,True,False,15,1,32,10,6.977147578208256,0.00667572018586763,6.9730099999999995,10,1,True,30,1
6,1,512,1,2.4038913926913104,2,False,16,512,DLMT,False,True,False,False,False,8,1,16,10,2.404056607308691,0.00013328165665245522,2.4039740000000007,1,30,True,15,4
7,16,128,8,inf,1,False,2,1,DLMT,True,True,True,True,True,18,8,2,1,inf,inf,inf,27,1,False,19,2
8,2048,32,512,5.88037442850921,1,False,1,2048,DLMT,True,False,False,True,True,25,1,512,10,5.90362357149079,0.01875550929727051,5.891999,9,30,True,1,1
9,2048,256,1024,2.3046729777572814,1,False,32,1,DLMT,False,True,False,True,False,7,8,64,10,2.3052170222427186,0.0004388906469725264,2.304945,1,23,True,10,2
10,1024,1,1,2.4175700656349033,2,False,64,4,DLMT,True,True,True,True,True,8,1,16,10,2.417793934365097,0.00018059900331957127,2.417682,22,27,True,1,4
11,128,1,1,1.7461328966046803,1,False,256,128,DLMT,False,True,True,True,False,24,16,1,10,1.7470411033953195,0.0007326670457991285,1.746587,20,5,True,1,4
12,1,2048,128,3.7628101879315055,1,False,2048,4,DLMT,False,True,True,False,True,9,4,4,10,3.7629558120684945,0.00011747765745024443,3.762883,28,1,True,28,2
13,8,2048,64,4.068779331714702,1,False,1,8,DLMT,True,True,False,False,False,9,2,16,10,4.069204668285297,0.0003431267987201861,4.068992,1,17,True,26,32
14,2048,2048,64,4.279016801615728,1,False,256,128,DLMT,False,True,True,True,True,13,64,64,10,4.2793111983842715,0.00023749526311065973,4.279164,8,1,True,25,1
15,128,512,2048,4.5301885063712595,4,False,2,4,DLMT,True,True,False,False,True,2,4,256,10,4.530485493628741,0.0002395850579647365,4.530337,11,1,True,30,2
16,1,64,1,6.053394093586723,1,False,16,64,DLMT,False,True,True,True,True,6,1,1,10,6.054585906413278,0.0009614572273375946,6.053990000000001,14,1,True,8,64
17,128,1,8,5.586557710748343,16,False,64,128,DLMT,False,True,False,True,True,30,2,4,10,5.5872762892516565,0.0005796904346284965,5.586917,26,26,True,1,1
18,256,1,2,2.908927226124363,1,False,128,1,DLMT,True,False,True,False,False,7,2,1,10,2.910136773875636,0.0009757643158058912,2.9095319999999996,1,28,True,6,16
19,2048,32,2,4.458725516580194,8,False,2,2048,DLMT,False,True,False,False,True,3,1,1,10,4.459042483419805,0.00025570295266174947,4.458883999999999,30,18,True,1,2
20,1024,32,8,4.324541774844285,1,False,8,128,DLMT,False,False,False,False,False,2,16,2,10,4.324984225155717,0.0003569327667783058,4.324763000000001,24,1,True,2,4
21,1024,1,1,3.4579246338022953,64,False,64,1024,DLMT,False,True,False,False,False,6,1,64,10,3.458023366197705,7.964923100694495e-05,3.457974,14,1,True,22,1
22,4,2048,64,3.0846653185076174,2,False,256,1,DLMT,False,False,False,False,True,22,4,4,10,3.084848681492383,0.00014792227688887282,3.084757,2,1,True,1,2
23,16,16,16,3.6185002338689087,4,False,8,4,DLMT,True,False,True,False,False,12,8,4,10,3.62014176613109,0.0013242541296896182,3.6193209999999993,8,30,True,1,1
24,1024,2048,512,1.7388244799649661,16,False,1,1,DLMT,False,False,True,True,False,6,4,1,10,1.7390075200350341,0.0001476617756902155,1.7389160000000001,1,8,True,18,1
25,256,8,256,3.007648840391758,4,False,1,1,DLMT,False,True,True,True,False,27,2,8,10,3.0119111596082413,0.0034384909480759595,3.0097799999999997,23,1,True,9,1
26,16,4,1,inf,64,False,4,1,DLMT,True,False,False,True,True,3,1,2048,1,inf,inf,inf,20,1,False,7,1
27,8,1,256,2.2956758183701775,4,False,16,1,DLMT,False,True,True,False,True,29,16,256,10,2.295740181629823,5.192301994307567e-05,2.2957080000000003,2,28,True,1,4
28,128,256,64,inf,64,False,4,4,DLMT,True,False,True,True,True,1,1,4,1,inf,inf,inf,1,30,False,30,1
29,8,16,2048,4.133387236928826,4,False,2,4,DLMT,True,False,False,True,False,9,1,256,10,4.133722763071175,0.0002706750819709242,4.133555,1,1,True,1,2
30,2048,2,1024,2.930566567223601,4,False,1,512,DLMT,False,False,False,False,False,20,2,512,10,2.9316674327763987,0.0008880883965011663,2.931117,1,10,True,28,2
31,64,1,32,inf,64,False,1,32,DLMT,True,False,True,False,True,30,1,16,1,inf,inf,inf,1,15,False,9,1
32,2048,256,2048,5.666638699250257,1,False,2,32,DLMT,False,True,True,False,True,19,1,2048,10,5.667995300749741,0.0010943952668025965,5.667316999999999,28,25,True,1,64
33,2048,512,2048,inf,2,False,2,2048,DLMT,True,False,False,True,False,30,16,2,1,inf,inf,inf,28,1,False,23,2
34,1,1024,4,3.592987767820202,1,False,1,2048,DLMT,False,False,True,True,False,16,4,1,10,3.5933822321797972,0.00031822162088712236,3.5931849999999996,1,1,True,11,1
35,1,1,64,1.920540629428158,16,False,4,2048,DLMT,True,True,True,True,False,1,1,4,10,1.9206293705718425,7.158910531637e-05,1.9205850000000002,19,1,True,18,4
36,2048,16,1,inf,1,False,16,2048,DLMT,False,False,False,True,True,16,32,4,1,inf,inf,inf,1,20,False,30,1
37,64,32,512,2.992688581768001,4,False,16,4,DLMT,False,False,True,False,True,7,2,256,10,2.9930614182319983,0.0003007740015360245,2.9928749999999997,23,1,True,19,2
38,32,2048,1024,3.318906085201101,16,False,64,32,DLMT,True,True,True,False,True,26,1,4,10,3.3190939147989,0.0001515255753989177,3.3190000000000004,23,1,True,8,1
39,128,1,128,9.112454726141573,1,False,2048,16,DLMT,False,True,False,True,True,1,1,2,10,9.112929273858425,0.0003828263313828029,9.112692,1,18,True,16,64
40,2048,1,1024,1.5547223317739347,4,False,16,16,DLMT,False,True,True,True,True,24,4,64,10,1.5555996682260649,0.0007077633785383449,1.5551609999999998,28,7,True,1,16
41,1024,128,2048,2.2099212783311057,4,False,128,4,DLMT,False,True,False,False,False,30,4,2048,10,2.2107207216688933,0.0006449255771016824,2.2103209999999995,1,8,True,12,16
42,1,4,2048,4.735098165707932,32,False,4,4,DLMT,True,True,False,True,False,23,1,2,10,4.736365834292069,0.0010226514557755445,4.7357320000000005,1,27,True,19,2
43,16,256,2048,3.889736320881836,1,False,256,4,DLMT,True,False,True,True,True,16,1,128,10,3.8972556791181647,0.006066003956477451,3.8934960000000003,29,8,True,1,1
44,1,1024,512,3.282738898818799,1,False,8,1024,DLMT,True,True,True,False,False,17,64,1,10,3.2829791011812004,0.00019377564346430978,3.2828589999999997,24,18,True,1,1
45,2048,1,2048,2.1042491227110887,16,False,2048,32,DLMT,True,False,False,False,False,10,4,2048,10,2.104406877288911,0.0001272635061594298,2.1043279999999998,19,1,True,6,4
46,256,256,1,2.0712150042657074,1,False,2,256,DLMT,False,False,False,True,True,30,2,2048,10,2.071488995734293,0.00022103393404625946,2.071352,30,1,True,2,4
47,1,32,512,2.496632534567577,16,False,1,256,DLMT,True,False,False,False,True,12,4,16,10,2.4968114654324243,0.00014434680460608405,2.4967220000000006,2,2,True,1,1
48,1,512,1024,2.0178786229689676,8,False,256,1024,DLMT,True,False,True,True,False,1,2,32,10,2.018025377031032,0.00011838918869561832,2.0179519999999997,30,21,True,1,2
49,2048,512,8,3.2730620928831815,2,False,2,1,DLMT,True,False,True,False,False,24,1,4,10,3.2768579071168187,0.0030621528374657875,3.27496,14,6,True,1,8
50,128,1,256,5.86747946041887,1,False,32,1,DLMT,True,True,False,True,False,15,1,64,10,5.868500539581132,0.0008237232544975843,5.867990000000001,1,8,True,14,64
51,512,2048,16,5.271751660602256,2,False,2,8,DLMT,False,False,False,False,True,17,32,2,10,5.272400339397745,0.0005233010605758865,5.272076,30,1,True,12,2
52,1024,2048,1,4.772891961076893,4,False,2048,4,DLMT,True,True,True,False,False,25,8,512,10,4.775268038923106,0.0019168255006650177,4.77408,1,29,True,14,1
