id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
15,True,10,4,8,0.1507795,20,2,DLMT,0.1507709286582179,1.3829316685936705e-05,True,16,32,False,True,False,False,True,0.15078807134178213,False
16,False,10,512,1,0.1794772,25,1,DLMT,0.17945400641193315,3.74213842608704e-05,True,32,512,False,False,False,False,True,0.17950039358806685,False
17,True,10,4,2048,0.09429759,1,3,DLMT,0.09428648824598351,1.7911976440358997e-05,True,1,1,False,False,True,False,True,0.09430869175401649,False
18,False,10,2048,8,0.2085841,2,20,DLMT,0.20857160394223756,2.0161597158955187e-05,True,256,2048,False,True,False,True,False,0.20859659605776243,False
19,False,10,8,16,0.07192958,30,1,DLMT,0.06428911783499501,0.012327401425912923,True,256,8,True,False,True,True,False,0.079570042165005,False
20,True,10,2048,1,0.08277832,6,4,DLMT,0.07073417371214227,0.01943246663832464,True,4,1,True,False,True,False,False,0.09482246628785773,False
21,True,10,2048,32,0.042400249999999993,1,18,DLMT,0.03469920840239488,0.012425142500691894,True,2048,2048,True,True,True,True,True,0.05010129159760511,False
22,False,10,2,8,0.20940279999999997,10,5,DLMT,0.2093797226412892,3.7233855561841006e-05,True,2048,1,False,True,False,False,False,0.20942587735871074,False
23,True,10,2,128,0.11584480000000001,17,2,DLMT,0.09219788187837558,0.03815280357072073,True,1,2048,True,False,False,True,False,0.13949171812162445,False
24,False,10,1,1,0.06975451,1,30,DLMT,0.05973514886151839,0.016165604137269352,True,2,2,True,True,True,True,False,0.07977387113848161,False
25,False,10,32,128,0.08291151999999999,2,4,DLMT,0.08289151669168764,3.2274070087300516e-05,True,2048,2048,False,True,False,False,True,0.08293152330831234,False
26,True,10,32,1,0.06205024,2,1,DLMT,0.05540247065999358,0.010725754472875092,True,2048,128,True,True,False,True,False,0.06869800934000642,False
27,False,10,2,16,0.057813590000000005,2,17,DLMT,0.04958866046808885,0.01327040247697484,True,1,8,True,False,False,False,True,0.06603851953191116,False
28,False,10,1,2048,0.19468000000000002,9,1,DLMT,0.1945555868957314,0.00020073265803052594,True,2048,16,False,True,True,True,True,0.19480441310426863,False
29,True,10,256,64,0.107903,10,3,DLMT,0.10788984631970572,2.122262943181389e-05,True,256,1,False,False,False,False,True,0.10791615368029428,False
30,False,10,2,8,0.08577805,1,30,DLMT,0.07685227635402,0.014401170033247299,True,1024,1024,True,False,False,False,False,0.09470382364597998,False
31,False,10,1,1,0.1344591,1,1,DLMT,0.13432473894361904,0.00021678304823025135,True,1,1,False,False,False,False,False,0.13459346105638095,True
32,False,10,1,128,0.057519350000000004,4,7,DLMT,0.053292230731752405,0.006820189010760626,True,1024,128,True,True,False,False,False,0.0617464692682476,False
33,False,10,64,128,0.024975969999999997,1,23,DLMT,0.02385679352313392,0.001805720308381118,True,2048,1,True,False,False,True,True,0.026095146476866074,False
34,False,10,1024,2048,0.08738040999999999,2,13,DLMT,0.0773716304806801,0.01614853136544931,True,2048,1,True,True,False,False,True,0.09738918951931988,False
35,False,10,32,2048,0.03961454,2,21,DLMT,0.03291224962881515,0.010813720700961347,True,1,32,True,False,True,True,True,0.04631683037118484,False
36,False,10,1,1,0.0690797,8,1,DLMT,0.06143233369861904,0.012338540812348923,True,256,32,True,False,False,True,True,0.07672706630138094,False
37,True,10,1,1,0.045503329999999995,19,2,DLMT,0.03826314581379064,0.01168157827804531,True,128,2,True,True,True,True,False,0.05274351418620935,False
38,True,10,2048,1,0.0236839,1,24,DLMT,0.020523056994023115,0.005099819845641608,True,64,1,True,True,True,True,False,0.026844743005976886,False
39,False,10,32,512,0.06458012999999999,5,1,DLMT,0.05814814640436661,0.010377597851530963,True,2048,64,True,True,True,True,False,0.07101211359563336,False
40,True,10,16,2,0.04616159,5,10,DLMT,0.03793354586960328,0.013275427684217939,True,1024,256,True,False,True,True,True,0.05438963413039673,False
41,True,10,1,4,0.08016797999999999,9,2,DLMT,0.06392140474121222,0.026212819419314665,True,2048,1,True,True,False,False,False,0.09641455525878775,False
42,True,10,4,1,0.06543895999999999,1,29,DLMT,0.057395614882664404,0.012977427533467487,True,4,16,True,False,False,False,False,0.07348230511733558,False
43,True,10,2048,64,0.03398129,6,6,DLMT,0.03147391736171891,0.004045486826440052,True,2048,2048,True,True,True,True,True,0.036488662638281086,False
44,True,10,4,2048,0.07034497,27,1,DLMT,0.06644939870211546,0.006285257375167701,True,2048,32,True,False,False,True,False,0.07424054129788456,False
45,False,10,16,32,0.074276,19,1,DLMT,0.06636472658409825,0.01276433821433763,True,32,256,True,True,False,False,True,0.08218727341590173,False
46,True,10,64,32,0.06996940000000001,1,1,DLMT,0.06273303609553224,0.011675414495597147,True,128,128,True,False,False,False,True,0.07720576390446779,False
47,True,10,128,512,0.08395026000000001,13,2,DLMT,0.07480756790431208,0.014751154202854774,True,1,2048,True,False,True,False,False,0.09309295209568795,False
48,True,10,64,8,0.0679102,30,1,DLMT,0.06228073391129185,0.009082786720274788,True,32,1,True,True,False,False,True,0.07353966608870816,False
49,True,10,1,1,0.05722381,30,1,DLMT,0.051072177010299896,0.009925269918390128,True,2,128,True,True,False,True,True,0.0633754429897001,False
50,False,10,4,1,0.10539609999999999,1,20,DLMT,0.09783454911653654,0.01220008307479912,True,256,2048,True,False,True,True,True,0.11295765088346345,False
51,False,10,1,8,0.06834704000000001,1,30,DLMT,0.061115568004064036,0.011667521711246137,True,128,16,True,True,True,True,False,0.07557851199593599,False
52,True,10,1,256,0.06316730000000001,2,5,DLMT,0.05753142372542758,0.00909312914886839,True,1,4,True,True,True,False,True,0.06880317627457244,False
53,False,10,2,2048,0.06782009,2,6,DLMT,0.06073631073479707,0.011429228851453626,True,1,1,True,False,False,True,True,0.07490386926520293,False
54,False,10,128,8,0.0424257,21,2,DLMT,0.039630675746202465,0.004509594475781607,True,1,256,True,True,False,True,True,0.04522072425379753,False
55,False,10,512,1,0.03472424,1,5,DLMT,0.02872399486914169,0.00968101520360339,True,16,1024,True,True,False,True,False,0.040724485130858315,False
56,False,10,1,256,0.07307789,28,1,DLMT,0.06469885446019004,0.013519042752979962,True,256,256,True,False,True,False,False,0.08145692553980997,False
57,True,10,64,256,0.023696619999999998,1,30,DLMT,0.016889004884529372,0.010983655500041871,True,512,512,True,True,False,True,False,0.030504235115470624,False
58,False,10,2048,2,0.07798353,6,4,DLMT,0.07220474485770041,0.009323703548917673,True,1,1,True,False,False,False,False,0.08376231514229958,False
59,True,10,1,4,0.04171832,11,3,DLMT,0.03925784865163836,0.003969814567911202,True,8,512,True,False,True,True,True,0.04417879134836165,False
60,True,10,1,4,0.027002480000000002,1,22,DLMT,0.024363080305775036,0.004258504112901618,True,1,1024,True,True,False,True,False,0.02964187969422497,False
61,True,10,4,64,0.06259196,4,12,DLMT,0.057698280880884203,0.00789564108140688,True,128,8,True,True,False,True,False,0.0674856391191158,False
62,False,10,4,128,0.043609209999999995,12,2,DLMT,0.03833803663949793,0.008504704113071776,True,1,1,True,False,False,True,True,0.04888038336050206,False
63,True,10,2,1,0.06421384,1,21,DLMT,0.0583732427419614,0.009423433479809788,True,1024,1,True,False,True,True,False,0.07005443725803859,False
64,True,10,32,32,0.013845979999999999,1,8,DLMT,0.009319380651780541,0.007303381137774477,True,1,128,True,False,False,True,False,0.018372579348219457,False
65,False,10,2,2,0.11985140000000001,2,1,DLMT,0.10973287330414302,0.01632560147865922,True,2048,2048,True,False,False,True,True,0.129969926695857,False
66,False,10,2048,1,0.19396470000000002,16,1,DLMT,0.17381352089055668,0.03251265024586584,True,4,1,True,False,False,True,False,0.21411587910944335,False
67,False,10,256,1,0.06900654,20,1,DLMT,0.06494547905131659,0.00655226443745977,True,128,256,True,False,True,True,True,0.07306760094868342,False
68,True,10,512,4,0.04034808,2,21,DLMT,0.03663821264643848,0.005985635831521995,True,1,1024,True,True,False,True,True,0.04405794735356152,False
69,False,10,1,8,0.09539916000000001,16,2,DLMT,0.0855574377022754,0.01587899512703496,True,1,2048,True,False,False,True,False,0.10524088229772462,False
70,False,10,4,16,0.06938569,1,29,DLMT,0.05924188835114552,0.016366381013312014,True,1,64,True,True,True,True,True,0.07952949164885448,False
71,True,10,1024,1,0.03586337,1,3,DLMT,0.030870388031354813,0.008055859934985215,True,8,2048,True,True,True,True,False,0.040856351968645184,False
72,False,10,8,16,0.06903480999999999,3,1,DLMT,0.06203375271908294,0.011295762172996562,True,32,8,True,True,False,True,False,0.07603586728091703,False
73,True,10,32,1,0.07107713999999998,30,1,DLMT,0.06484958431039738,0.010047766382455359,True,8,256,True,False,False,True,True,0.07730469568960259,False
74,False,10,1,2048,0.029678549999999998,2,14,DLMT,0.025955646295544407,0.006006669157403295,True,2048,64,True,True,True,True,False,0.03340145370445559,False
75,True,10,64,128,0.03647501,1,29,DLMT,0.03414631775549083,0.0037571973364331013,True,256,2048,True,False,False,True,False,0.03880370224450917,False
76,True,10,1,32,0.038774779999999995,5,4,DLMT,0.033464067013213826,0.008568498793931175,True,2048,512,True,True,True,True,False,0.044085492986786164,False
77,False,10,128,16,0.06345598,3,14,DLMT,0.057839051382656353,0.009062558304893824,True,32,2048,True,False,True,True,True,0.06907290861734364,False
78,False,10,16,128,0.041469950000000005,11,2,DLMT,0.03608026129830341,0.00869592110420167,True,2048,16,True,False,True,True,False,0.0468596387016966,False
79,True,10,16,2048,0.06282986,5,3,DLMT,0.0595102001700095,0.0053560607248611366,True,1,1024,True,False,True,True,True,0.0661495198299905,False
80,False,10,1024,16,0.1418558,30,1,DLMT,0.1287215195143808,0.021191329070164525,True,128,2048,True,False,False,True,False,0.1549900804856192,False
81,True,10,4,8,0.06497349,24,1,DLMT,0.06113033702798329,0.00620068372882378,True,1024,16,True,True,True,True,False,0.0688166429720167,False
82,True,10,1,1,0.04001328,8,3,DLMT,0.03468326201184607,0.00859964619002433,True,256,8,True,False,False,True,True,0.045343297988153924,False
83,False,10,32,1,0.03054597,4,7,DLMT,0.02226883285383205,0.013354636153489918,True,128,1,True,True,False,True,False,0.03882310714616795,False
84,True,10,128,16,0.06118188,5,1,DLMT,0.0590583688961273,0.0034261505710636827,True,512,1,True,False,True,True,True,0.0633053911038727,False
85,True,10,4,128,0.07697562,1,15,DLMT,0.06657190095516509,0.016785741257317178,True,128,512,True,False,False,True,False,0.0873793390448349,False
86,False,10,1,256,0.06386570999999999,1,4,DLMT,0.06007973968750377,0.006108423132110284,True,1,2,True,True,True,True,True,0.06765168031249622,False
87,True,10,1,16,0.05763604,1,30,DLMT,0.05573978122134386,0.003059493348317658,True,16,4,True,False,True,True,False,0.05953229877865614,False
88,True,10,2048,4,0.07796070000000001,5,7,DLMT,0.07133358355593615,0.010692432334319447,True,1024,2048,True,True,True,True,True,0.08458781644406387,False
89,True,10,8,2048,0.07313059,21,1,DLMT,0.061609707843364545,0.018588213128778674,True,2048,1,True,True,False,True,True,0.08465147215663545,False
90,True,10,128,8,0.04644811,1,10,DLMT,0.04263632967435553,0.006150065952402462,True,32,2048,True,True,True,True,False,0.05025989032564447,False
91,True,10,128,256,0.042297970000000004,1,22,DLMT,0.038581819968049186,0.005995772534886559,True,256,2048,True,True,False,True,True,0.04601412003195082,False
92,True,10,128,2,0.07486249,1,1,DLMT,0.056262020258611656,0.030010678969508507,True,1024,2048,True,True,True,True,True,0.09346295974138835,False
93,True,10,128,8,0.03827158,1,20,DLMT,0.03225340720521203,0.009709940353040281,True,8,2048,True,True,False,True,True,0.044289752794787966,False
94,True,10,128,4,0.03820922,1,7,DLMT,0.036174264936735645,0.003283271012511762,True,256,2048,True,True,False,True,False,0.04024417506326436,False
95,True,10,128,64,0.033179200000000006,1,16,DLMT,0.029134057977020483,0.006526580259829798,True,2048,2048,True,True,True,True,False,0.03722434202297953,False
96,True,10,128,1,0.036236069999999995,1,21,DLMT,0.030621807839245372,0.00905825614619613,True,512,2048,True,True,True,True,False,0.04185033216075462,False
97,True,10,128,1,0.03189871,1,4,DLMT,0.028362931232157666,0.005704754932764421,True,8,2048,True,True,True,True,False,0.035434488767842325,False
98,True,10,128,256,0.04882849,1,7,DLMT,0.0461404381592618,0.004337001267569564,True,256,2048,True,True,True,True,True,0.05151654184073821,False
99,True,10,128,1,0.08952611,1,30,DLMT,0.07769908641595932,0.019082152917658426,True,1,2048,True,True,False,True,False,0.10135313358404069,False
100,True,10,128,2048,0.031547389999999995,1,25,DLMT,0.024304940683105337,0.0116852329228347,True,1,2048,True,True,True,True,False,0.038789839316894656,False
101,True,10,128,64,0.09180949999999999,1,1,DLMT,0.08511540813718037,0.010800492927362161,True,1,2048,True,True,False,True,False,0.09850359186281961,False
102,True,10,128,8,0.03946069000000001,1,30,DLMT,0.03282785852002898,0.01070165318251811,True,16,2048,True,True,True,True,False,0.046093521479971034,False
103,True,10,128,2048,0.035582829999999996,1,10,DLMT,0.029916225962937762,0.009142706446020237,True,2048,2048,True,True,False,True,True,0.04124943403706223,False
104,True,10,128,8,0.03804803,1,11,DLMT,0.03303047133394271,0.008095512878508687,True,1,2048,True,True,True,True,True,0.04306558866605728,False
105,True,10,128,4,0.04460039,1,30,DLMT,0.0383352460344369,0.010108412683250521,True,32,2048,True,True,False,True,False,0.05086553396556309,False
