id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
71,1024,1024,512,0.26395294085369214,1,32,1,128,DLMT,True,True,True,True,False,28,1,35,0.2643303162891649,0.00056954699220216,0.26414162857142853,15,28,True,1,32
72,1024,256,512,inf,1,512,1,16,DLMT,True,False,True,True,False,8,32,1,inf,inf,inf,1,12,False,28,1
73,2048,2048,512,0.2007874728306657,1,16,1,256,DLMT,True,True,True,True,False,1,1,35,0.20085281288361997,9.861328303954108e-05,0.20082014285714284,1,1,True,4,32
74,2048,256,512,0.18471873788815818,1,512,1,16,DLMT,True,True,True,False,False,22,1,35,0.18492406211184176,0.00030988183923185206,0.18482139999999997,30,29,True,1,1
75,64,2048,512,0.2710879253355157,32,1,1,16,DLMT,True,False,True,False,False,3,1,35,0.2711178460930557,4.5157357526491914e-05,0.2711028857142857,28,1,True,11,1
76,128,1,512,0.2893289144458999,1,512,1,32,DLMT,True,False,True,False,False,3,1,35,0.28950942841124283,0.00027243740940042946,0.2894191714285714,16,26,True,1,32
77,64,2048,512,0.18033138010004374,32,64,1,1,DLMT,True,False,True,True,False,1,1,35,0.18039519132852772,9.630593259535533e-05,0.18036328571428573,1,25,True,24,1
78,1,1,512,0.16726175722942907,1,32,1,256,DLMT,True,False,True,True,False,28,1,35,0.16729127134199942,4.45436360236139e-05,0.16727651428571425,3,14,True,1,1
79,1,64,512,0.10017342468134294,8,128,1,512,DLMT,True,False,True,True,False,19,1,35,0.10019811817579993,3.726820606996585e-05,0.10018577142857144,30,28,True,1,8
80,1,2048,512,inf,1,256,1,1,DLMT,True,True,True,True,False,30,32,1,inf,inf,inf,8,9,False,1,1
81,1024,256,512,0.10783404187119462,1,256,1,512,DLMT,True,False,True,False,False,10,1,35,0.10785287241451964,2.841965402136051e-05,0.10784345714285713,1,2,True,4,1
82,1024,128,512,0.13424753846670837,1,1,1,512,DLMT,True,False,True,False,False,3,32,35,0.13432949010472026,0.0001236840147723373,0.1342885142857143,1,27,True,16,1
83,1,512,512,inf,1,128,1,256,DLMT,True,True,True,True,False,18,32,1,inf,inf,inf,1,1,False,22,1
84,1,2048,512,0.165177670760287,1,256,1,512,DLMT,True,True,True,False,False,13,32,35,0.16519490066828435,2.600392435061997e-05,0.16518628571428567,6,1,True,6,1
85,2048,2048,512,0.20578018160276185,32,128,1,1,DLMT,True,False,True,True,False,24,1,35,0.20584593268295243,9.923361839824109e-05,0.20581305714285714,28,1,True,28,1
86,256,1024,512,0.09891059473880738,1,512,1,1,DLMT,True,True,True,False,False,28,1,35,0.09893354811833548,3.464196935533972e-05,0.09892207142857143,25,4,True,1,1
87,1,1,512,0.1416554378187253,32,512,1,32,DLMT,True,False,True,False,False,29,1,35,0.14170410503841757,7.345011357155011e-05,0.14167977142857144,1,17,True,25,1
88,512,1,512,inf,1,16,1,1,DLMT,True,True,True,False,False,3,32,1,inf,inf,inf,1,27,False,12,1
89,1,1024,512,0.1510291095635374,1,128,1,512,DLMT,True,True,True,True,False,11,1,35,0.1510747761507483,6.892146373420513e-05,0.15105194285714285,1,27,True,7,1
90,1,128,512,inf,1,1,1,512,DLMT,True,True,True,True,False,26,32,1,inf,inf,inf,9,1,False,22,1
91,2048,1,512,0.16428110256849585,1,16,1,512,DLMT,True,False,True,False,False,7,1,35,0.16432318314578984,6.350934368023307e-05,0.16430214285714284,10,1,True,9,1
92,1,1024,512,0.19558432802237988,32,1,1,16,DLMT,True,False,True,True,False,2,1,35,0.19561961483476295,5.325597791491012e-05,0.19560197142857141,25,3,True,1,1
93,1,128,512,0.19568986648040293,1,16,1,16,DLMT,True,False,True,False,False,11,8,35,0.19572241923388284,4.9129649387916647e-05,0.19570614285714288,20,1,True,30,1
94,1024,1,512,0.16608115644540192,1,32,1,512,DLMT,True,True,True,True,False,28,8,35,0.16619078641174087,0.00016545702691364098,0.1661359714285714,28,27,True,1,1
95,1,512,512,0.12088979938779584,8,1,1,256,DLMT,True,True,True,False,False,28,8,35,0.12104768632648982,0.0002382879821748868,0.12096874285714283,21,25,True,1,1
96,512,1024,512,0.14493790572392115,1,1,1,512,DLMT,True,False,True,False,False,29,1,35,0.14502072284750736,0.00012499023308781826,0.14497931428571426,1,30,True,3,1
97,1024,2048,512,0.13969905275950417,8,512,1,512,DLMT,True,True,True,False,False,3,1,35,0.13980946152621004,0.00016663241716118862,0.1397542571428571,28,25,True,1,1
98,2048,64,512,0.1708503079525703,32,64,1,256,DLMT,True,True,True,True,False,4,1,35,0.170885006333144,5.236789794037834e-05,0.17086765714285715,18,1,True,28,1
99,2048,2048,512,0.10443250898737023,32,16,1,32,DLMT,True,True,True,False,False,5,1,35,0.10456206244120124,0.00019552618698250778,0.10449728571428574,1,3,True,1,1
100,2048,2048,512,inf,1,512,1,256,DLMT,True,False,True,True,False,19,32,1,inf,inf,inf,1,4,False,11,1
101,128,128,512,0.2795450843420355,1,256,1,16,DLMT,True,False,True,False,False,1,32,35,0.2799780585151074,0.0006534583727353681,0.27976157142857144,28,30,True,1,1
102,2048,1,512,inf,1,512,1,64,DLMT,True,False,True,True,False,29,32,1,inf,inf,inf,28,1,False,1,1
103,256,1024,512,inf,1,32,1,1,DLMT,True,False,True,True,False,13,32,1,inf,inf,inf,1,29,False,29,1
104,1,1,512,0.17063651552143394,1,32,1,1,DLMT,True,True,True,True,False,3,1,35,0.1707526273357089,0.00017523963767437345,0.17069457142857142,7,1,True,2,1
105,1,1,512,0.19607116271326777,32,512,1,16,DLMT,True,False,True,True,False,26,1,35,0.1961010658581608,4.5130775960263244e-05,0.1960861142857143,5,29,True,1,1
106,2048,64,512,0.12206007176043138,32,32,1,512,DLMT,True,True,True,False,False,28,1,35,0.12209164252528293,4.7647600963228033e-05,0.12207585714285715,5,6,True,1,1
107,2048,64,512,0.11842240806842254,32,512,1,512,DLMT,True,True,True,False,False,28,1,35,0.11852336336014892,0.00015236493249124288,0.11847288571428573,5,6,True,1,1
108,1,64,512,0.09188600635799428,1,512,1,512,DLMT,True,True,True,False,False,28,1,35,0.09191296507057713,4.068694520609945e-05,0.0918994857142857,5,6,True,1,1
109,1,64,512,0.09210481949451972,1,1,1,512,DLMT,True,True,True,False,False,28,1,35,0.09212464907690886,2.9927435505207326e-05,0.09211473428571429,5,6,True,1,1
110,2048,64,512,0.09244574233481505,1,1,1,512,DLMT,True,True,True,False,False,28,1,35,0.09246282337947066,2.5779255067528227e-05,0.09245428285714286,5,6,True,1,1
111,2048,64,512,0.09229230879179455,1,512,1,512,DLMT,True,True,True,False,False,28,1,35,0.09232331406534831,4.6794143537282394e-05,0.09230781142857143,5,6,True,1,1
112,1,64,512,0.11901414946698707,32,1,1,512,DLMT,True,True,True,False,False,28,1,35,0.11911876481872721,0.00015788881130306189,0.11906645714285714,5,6,True,1,1
113,2048,64,512,0.11834990960675981,32,1,1,512,DLMT,True,True,True,False,False,28,1,35,0.1183803189646688,4.58947687206109e-05,0.1183651142857143,5,6,True,1,1
114,1,64,512,0.11942761323330577,32,512,1,512,DLMT,True,True,True,False,False,28,1,35,0.11945427248097994,4.023498325525923e-05,0.11944094285714285,5,6,True,1,1
