id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
49,1,2048,False,32,16,4,64,2048,5,1.4219025307152988,8,2,RS,True,False,1,False,2048,False,1,6,2048,4,10,512,2,16,1.4247919999999998,24,True,0.004661975546911436,True,1.4276814692847009
50,1,8,False,32,64,1,512,64,5,0.8211555872787986,2048,8,RS,True,True,1,True,1,True,3,1,128,4,10,512,32,16,0.8249472000000001,13,True,0.006117526800922083,True,0.8287388127212016
51,4,1,False,2,128,1,512,512,10,0.993461606742848,64,256,RS,True,False,1,True,64,False,17,1,512,16,10,1024,1,8,0.9936048000000002,10,False,0.0002310332443610501,True,0.9937479932571524
52,32,512,False,8,4,2,1,32,29,inf,4,128,RS,True,False,1,False,4,False,12,1,1024,8,1,64,4,16,inf,1,False,inf,False,inf
53,16,128,False,16,1024,8,16,8,4,0.7045976543987752,32,8,RS,False,True,1,True,128,False,14,1,1024,8,10,16,16,4,0.7181978000000001,14,True,0.02194297290614926,True,0.731797945601225
54,32,128,False,2,2,8,8,64,1,3.740178471301317,2,32,RS,False,False,28,True,2,True,1,26,2048,16,10,16,32,16,3.7475609999999997,3,False,0.011911242126663373,True,3.7549435286986825
55,32,64,False,32,32,1,8,1024,12,1.3261297898447924,4,4,RS,False,False,1,False,64,False,16,1,256,32,10,16,16,16,1.326426,2,False,0.00047791631066540084,True,1.3267222101552079
56,4,256,False,4,32,16,16,128,1,1.4137007417943228,256,1,RS,False,False,6,False,2048,True,25,1,64,32,10,1,2,8,1.415592,12,False,0.003051425240768699,True,1.417483258205677
57,4,1024,False,2,4,128,1,128,3,1.2657813578554855,2,8,RS,True,False,15,False,32,False,1,8,256,32,10,1024,32,16,1.267886,1,True,0.0033957067011154006,True,1.2699906421445146
58,16,2048,False,1,1024,64,512,2048,2,0.7337501688615441,256,16,RS,True,True,1,True,512,False,16,1,1,16,10,512,2,4,0.7390759,16,True,0.008592729629750967,True,0.7444016311384559
59,8,32,False,4,512,4,8,1,7,1.2042029054458598,4,8,RS,True,False,1,False,64,False,12,1,1,4,10,32,8,16,1.2042630000000003,12,False,9.695875411736955e-05,True,1.2043230945541408
60,1,256,False,16,128,32,64,1024,2,0.5908163582086363,8,4,RS,True,False,1,True,512,True,1,30,1024,1,10,128,8,2,0.5963824000000001,27,True,0.008980455636547629,True,0.6019484417913639
61,2,32,False,1,8,64,32,1024,1,0.48689071276032575,32,2,RS,False,True,6,True,1,True,1,4,8,32,10,128,2,4,0.5041449,13,True,0.027838537484753036,True,0.5213990872396743
62,1,2048,False,2,8,2,64,64,17,0.99805201980609,8,512,RS,True,False,4,True,8,False,10,1,2048,8,10,64,2,32,0.9982046,1,False,0.0002461784718451174,True,0.99835718019391
63,2,1,False,32,4,64,1,1024,15,inf,4,2,RS,False,True,5,False,2048,True,1,5,32,32,1,2048,8,16,inf,1,True,inf,False,inf
64,4,64,False,8,64,1024,1,1024,2,1.2968522465402643,2,2,RS,False,True,28,False,8,False,1,23,1024,16,10,1024,16,32,1.2970849999999998,1,False,0.0003755329546124807,True,1.2973177534597353
65,16,1,False,1,64,256,256,1024,22,0.3271658552626543,1,2,RS,True,False,1,True,1,True,1,26,128,8,10,1,32,4,0.3364363,4,True,0.014957274992791973,True,0.34570674473734575
66,16,128,False,4,2,16,1,1024,1,0.1754468005109849,64,2,RS,True,False,15,True,64,True,1,12,2,32,10,8,16,2,0.1943756,7,True,0.030540418206697822,True,0.2133043994890151
67,2,256,False,2,1,1,128,128,6,0.7628313604298811,16,4,RS,True,False,20,True,64,False,3,1,16,16,10,256,8,2,0.7629969999999999,1,False,0.0002672489476125272,True,0.7631626395701188
68,8,1024,False,16,2,64,1,1024,3,inf,2,128,RS,True,True,15,True,1,False,15,1,128,32,1,1024,32,16,inf,1,False,inf,False,inf
69,16,1024,False,16,8,2048,2,2048,1,0.6720782890174396,128,128,RS,False,False,18,False,1024,False,1,5,256,4,10,16,2,32,0.6797101000000001,6,True,0.01231344329137872,True,0.6873419109825606
70,4,64,False,32,1,1024,8,1024,5,0.3758214800211578,256,16,RS,False,False,16,False,1,True,1,11,8,2,10,8,2,8,0.3877605,1,True,0.019262852001975195,True,0.39969951997884223
71,4,64,False,16,4,1,512,32,12,1.342695063838073,2048,4,RS,False,False,5,False,2048,False,1,12,4,1,10,1024,8,16,1.349298,1,True,0.010653418981716588,True,1.3559009361619272
72,8,32,False,8,32,2,16,8,12,1.0757287953400225,512,32,RS,True,False,1,True,512,False,1,5,512,32,10,1024,8,1,1.0778050000000001,8,True,0.0033498246222750288,True,1.0798812046599777
73,1,16,False,1,128,4,4,1024,1,1.3703108801179698,8,1,RS,True,True,1,False,1024,False,10,1,256,8,10,256,32,8,1.370537,29,False,0.00036483009744263964,True,1.37076311988203
74,8,1,False,32,64,4,8,256,1,0.48611280882550134,16,1024,RS,False,True,10,True,2048,False,1,10,256,4,10,16,32,2,0.5044120000000001,11,True,0.029524585097846844,True,0.5227111911744988
75,32,128,False,32,8,512,512,2048,16,1.096187427113074,1,8,RS,False,True,1,True,256,True,1,16,256,1,10,512,16,4,1.097435,7,False,0.002012879777830776,True,1.0986825728869258
76,1,2048,False,8,2,4,1,8,1,0.2719235098174389,16,1,RS,True,False,13,True,16,True,2,1,2048,8,10,2,32,8,0.29152490000000003,7,True,0.03162560065975033,True,0.31112629018256116
77,1,128,False,4,2048,32,2048,512,1,1.178263127573109,4,1,RS,False,True,14,False,2048,False,1,24,1,8,10,2048,16,4,1.178372,8,False,0.00017565876010037566,True,1.178480872426891
78,4,1,False,32,8,8,2,1024,1,0.6859716465761316,256,32,RS,True,False,7,False,512,False,19,1,64,32,10,8,2,16,0.7038349000000002,7,True,0.028821227168356323,True,0.7216981534238687
79,32,128,False,2,1,2,128,256,15,0.9636563265073086,16,1,RS,True,True,1,False,512,False,1,23,512,2,10,256,1,4,0.9656035000000001,3,True,0.0031416410122736957,True,0.9675506734926915
80,1,256,False,32,8,32,16,1024,1,1.7958148184080522,32,128,RS,False,True,1,True,512,False,1,2,8,16,10,256,32,32,1.7959040000000002,30,False,0.00014388884598884644,True,1.795993181591948
81,8,1,False,4,16,2,16,256,1,inf,2,8,RS,False,False,12,False,4,False,15,1,16,4,1,1024,2,4,inf,9,False,inf,False,inf
82,2,2,False,8,4,1,2,128,1,inf,4,2,RS,True,False,6,True,1024,False,5,1,4,2,1,2048,16,1,inf,5,True,inf,False,inf
83,1,2,False,4,1,16,32,32,1,2.152118443773637,8,1,RS,False,False,11,True,256,False,29,1,4,1,10,1024,1,8,2.152688,6,False,0.000918942870912006,True,2.1532575562263627
84,4,2048,False,4,1,64,128,128,6,0.8836825969268169,8,4,RS,True,True,7,True,32,False,12,1,256,32,10,512,4,8,0.8838134999999999,1,False,0.0002112038115186201,True,0.8839444030731829
85,8,256,False,4,64,8,16,512,6,1.0827321343944902,512,1,RS,False,False,1,True,2048,False,1,18,64,2,10,2048,1,8,1.083091,9,False,0.0005790069084216453,True,1.0834498656055098
86,32,128,False,4,2,4,1,64,4,1.623705204913383,4,32,RS,False,True,1,True,128,True,11,1,8,16,10,256,4,32,1.6314389999999999,4,True,0.012477988179189773,True,1.6391727950866166
87,2,16,False,32,128,2,2,128,1,1.5502561615108912,1,1,RS,True,True,17,True,1024,False,1,2,128,32,10,1,4,16,1.5503449999999999,5,False,0.00014333527130475774,True,1.5504338384891085
88,1,1,False,32,2,2,512,32,1,11.825989711344397,8,16,RS,False,False,6,False,32,True,4,1,256,4,10,1024,32,8,11.837700000000002,19,True,0.01889380850966796,True,11.849410288655607
89,32,2,False,2,512,4,2048,2048,23,1.3567396720633853,16,2,RS,False,True,1,False,1024,True,1,30,1,32,10,1,2,32,1.360533,4,True,0.006120294192275408,True,1.3643263279366147
90,16,256,False,2,128,32,2,2048,5,1.104293866997918,1,128,RS,True,False,16,False,128,False,12,1,256,4,10,1024,1,8,1.104395,1,False,0.00016317168872078956,True,1.104496133002082
91,2,1024,False,16,32,2,64,4,14,1.3443703923158385,4,2,RS,False,True,1,False,256,True,21,1,128,32,10,256,16,1,1.3477229999999998,9,False,0.005409219999223516,True,1.351075607684161
92,16,64,False,1,32,4,4,32,11,0.4712141242304949,4,16,RS,False,False,11,True,512,False,1,22,128,2,10,4,4,32,0.4771044,1,True,0.009503586609275461,True,0.48299467576950506
93,1,64,False,4,4,256,16,256,26,1.4215543117785332,512,32,RS,False,False,2,True,1024,True,26,1,128,32,10,512,2,8,1.424481,1,False,0.004722025942326004,True,1.427407688221467
94,4,32,False,16,1,128,2048,128,6,1.4396165967803434,64,2,RS,True,True,1,False,1024,False,1,24,4,2,10,2048,32,4,1.439759,19,False,0.00022975856893706092,True,1.4399014032196567
95,16,512,False,1,32,128,8,1,3,0.63471831948681,256,8,RS,False,True,23,False,256,True,1,23,128,4,10,512,8,2,0.6408751,1,True,0.009933575121274319,True,0.64703188051319
96,1,8,False,1,1,4,4,256,1,0.9444664893033075,4,8,RS,True,True,3,True,2048,False,17,1,1024,8,10,256,1,32,0.9464675999999999,16,True,0.0032286652722138785,True,0.9484687106966923
97,4,64,False,2,2,2,16,8,1,2.484397963711463,64,8,RS,True,False,8,False,128,False,1,2,4,1,10,64,2,32,2.484767,4,False,0.0005954166608350942,True,2.4851360362885373
98,1,256,False,16,1,64,16,128,20,0.48918481182396256,32,256,RS,False,True,1,True,512,False,5,1,1024,8,10,128,32,32,0.49753539999999996,1,True,0.013473144734619295,True,0.5058859881760374
99,32,512,False,8,128,16,32,512,1,0.5628187965117656,1,8,RS,False,True,20,False,8,True,1,17,1,32,10,64,4,8,0.5773951999999999,6,False,0.023518103128441287,True,0.5919716034882342
100,1,128,False,1,8,64,64,1024,29,1.1154591622716172,2,1,RS,True,False,3,True,2048,True,1,21,1024,1,10,1,32,2,1.1186539999999998,1,False,0.0051546681755473165,True,1.1218488377283824
101,32,256,False,32,64,32,32,32,1,0.7211370714651864,16,2,RS,True,True,4,True,128,False,1,4,512,1,10,128,16,4,0.7260899,1,True,0.007991074914553099,True,0.7310427285348136
102,2,128,False,16,64,16,1024,512,7,1.0129681130857189,128,64,RS,True,True,1,True,2048,True,28,1,1,16,10,1,32,4,1.0155720000000001,16,False,0.004201206493377851,True,1.0181758869142814
103,32,1024,False,8,8,2,4,2,1,inf,2,512,RS,False,True,6,False,4,False,1,2,2048,4,1,8,2,32,inf,1,False,inf,False,inf
104,16,2048,False,4,1024,2,256,1,4,0.8441852873410503,64,8,RS,False,True,1,False,64,True,1,10,1,8,10,256,16,16,0.8540151,21,False,0.015859779679743363,True,0.8638449126589498
105,32,2048,False,16,16,8,1024,128,1,0.8877354258273751,256,1024,RS,True,False,20,True,256,True,3,1,16,32,10,1,2,2,0.8893257,1,False,0.002565806580785058,True,0.8909159741726249
106,4,2048,False,2,1,2,512,16,2,1.5575969140197146,16,128,RS,False,False,1,False,1024,False,2,1,64,32,10,2048,4,8,1.557834,14,False,0.0003825232019106639,True,1.5580710859802853
107,16,2048,False,32,2,128,2,1,1,inf,4,16,RS,True,False,4,True,2048,True,3,1,2,2,1,512,2,32,inf,19,False,inf,False,inf
108,16,1,False,8,1,32,2048,128,25,1.1305471179599746,1,4,RS,True,True,1,True,256,False,23,1,1024,8,10,2048,16,32,1.1306349999999998,2,False,0.0001417921013314755,True,1.130722882040025
109,1,1,False,32,32,4,2,128,4,1.3107457211129467,8,1024,RS,False,True,14,False,32,False,14,1,1024,16,10,4,1,8,1.31122,1,False,0.0007652189229233768,True,1.3116942788870534
110,1,512,False,4,2,512,1,2048,3,0.16713080920950563,8,2,RS,False,True,22,True,16,True,1,7,64,8,10,1,8,1,0.18232759999999998,1,True,0.024519058718474495,True,0.19752439079049433
111,4,1024,False,32,4,8,8,32,1,5.135027607436158,128,16,RS,False,True,5,True,1024,False,7,1,8,2,10,16,16,8,5.136391000000001,24,False,0.002199747485508188,True,5.137754392563843
112,2,8,False,1,512,2,8,8,3,1.0300186289276407,4,2,RS,False,False,20,False,256,False,28,1,1,2,10,1,4,32,1.0432709999999998,1,True,0.02138186074690414,True,1.056523371072359
113,2,2048,False,32,64,32,2,32,1,0.4792559289616306,128,128,RS,True,False,1,True,2048,True,9,1,1024,16,10,16,32,2,0.4828785,11,True,0.005844788760083631,True,0.48650107103836937
114,4,2048,False,4,2,8,1024,8,27,1.0702661457128262,128,512,RS,True,True,2,True,1024,True,1,24,8,1,10,2048,4,8,1.074728,1,True,0.007198919085529435,True,1.0791898542871736
115,32,2048,False,16,256,512,8,1,5,0.9845377871271818,2,16,RS,False,True,1,False,512,True,1,13,1,2,10,16,16,8,0.9868176,15,False,0.0036783335683431536,True,0.9890974128728182
116,8,512,False,2,8,8,1,1024,5,0.6649844786638048,32,8,RS,True,True,1,False,64,False,14,1,1024,1,10,32,16,32,0.6873888,22,True,0.03614795241725318,True,0.7097931213361952
117,1,64,False,8,64,2,128,128,13,0.8321017706049251,2,64,RS,True,True,1,False,16,True,1,28,1024,1,10,256,16,1,0.8476777999999999,7,False,0.025130936169589852,True,0.8632538293950748
118,16,512,False,16,2,8,32,64,1,inf,4,64,RS,True,False,21,True,1024,False,26,1,16,8,1,256,8,16,inf,3,False,inf,False,inf
119,8,16,False,1,32,512,8,1024,19,0.6910046631308449,8,1,RS,False,True,6,False,512,False,25,1,2048,2,10,32,1,1,0.6973836,1,True,0.010292010320632225,True,0.7037625368691551
120,1,1,False,32,2,1,512,128,24,1.335597933620539,256,32,RS,True,False,3,False,1,False,13,1,512,4,10,2048,4,8,1.335633,1,False,5.6577380639250544e-05,True,1.3356680663794611
121,16,64,False,2,1,1024,2,2048,6,inf,4,1,RS,True,False,1,False,128,False,8,1,1,2,1,128,8,2,inf,15,False,inf,False,inf
122,1,8,False,32,8,4,1,4,1,1.1003141814902375,1,4,RS,False,True,6,True,1,False,3,1,16,2,10,2,4,1,1.100359,14,False,7.231182475917099e-05,True,1.1004038185097627
123,1,1,False,4,4,512,512,1,19,1.4268677915644734,32,1,RS,False,True,4,False,2048,False,1,24,64,1,10,1,16,8,1.4269710000000002,1,False,0.00016652026903648103,True,1.427074208435527
124,1,4,False,32,2,4,8,2048,3,1.65972943759411,32,1,RS,True,False,1,False,512,False,11,1,256,4,10,256,8,8,1.6615829999999998,28,True,0.002990605457093949,True,1.6634365624058896
125,8,1024,False,4,64,2,256,1,1,1.1677973058610793,4,256,RS,False,True,5,True,16,False,12,1,64,1,10,2048,8,32,1.168657,12,False,0.0013870620029400567,True,1.1695166941389208
126,8,16,False,16,16,128,2,512,1,inf,4,8,RS,False,False,21,False,4,False,16,1,128,32,1,8,8,1,inf,5,False,inf,False,inf
127,2,2,False,16,1,4,1,2048,13,1.9539538643099017,1,2,RS,True,False,1,False,32,True,8,1,4,8,10,1,16,32,1.9600339999999998,5,False,0.00980991355721343,True,1.966114135690098
128,2,32,False,4,128,64,64,1,17,0.4870532213405366,128,4,RS,False,True,1,True,2048,True,4,1,1024,8,10,1,4,32,0.49832109999999996,5,True,0.018180008022275453,True,0.5095889786594634
129,16,1024,False,8,4,32,32,64,2,1.0839669836080732,64,16,RS,False,False,1,True,1024,True,21,1,32,8,10,128,32,4,1.087017,23,False,0.004921008128422439,True,1.0900670163919266
130,4,1024,False,32,512,64,32,1024,1,0.6991020684728418,2,64,RS,False,True,7,False,2,False,1,7,2048,4,10,128,4,16,0.7108456000000001,17,True,0.018947443775876458,True,0.7225891315271583
131,16,2048,False,2,2,2,1,2,5,1.3484066248752993,2,2048,RS,False,True,1,False,16,False,25,1,256,16,10,8,1,2,1.369058,22,True,0.0333196848124348,True,1.389709375124701
132,16,128,False,8,128,8,8,8,3,0.746049816376049,2,16,RS,False,True,1,True,128,True,28,1,256,4,10,1024,32,32,0.7564521,4,False,0.0167834252967027,True,0.766854383623951
133,4,128,False,32,8,4,1,256,3,0.8099961311819273,4,128,RS,False,False,23,True,8,True,4,1,2048,1,10,32,1,2,0.8138391,1,False,0.006200386608107586,True,0.8176820688180728
134,32,128,False,1,128,2048,4,2048,3,0.5865689116651968,8,32,RS,False,False,1,True,1,False,1,22,256,32,10,16,8,32,0.5916035,12,True,0.008122989169634543,True,0.5966380883348031
135,1,1,False,1,256,2048,8,2048,12,0.734911207172067,2,1024,RS,False,False,1,True,32,False,30,1,1024,2,10,512,8,8,0.7376693999999999,2,True,0.004450169304644481,True,0.7404275928279328
136,4,16,False,16,128,256,1024,256,2,1.17768679112797,64,8,RS,False,False,1,False,1024,True,1,29,2048,4,10,1,16,1,1.1795149999999999,14,False,0.0029496991372002642,True,1.1813432088720297
137,8,1,False,2,512,2,1,8,23,1.375118331594875,8,4,RS,True,False,1,False,32,False,12,1,1,8,10,2,8,2,1.375333,2,False,0.0003463538652880985,True,1.3755476684051249
138,16,2048,False,4,64,32,4,1,6,0.42903625078542723,1,2048,RS,False,True,1,True,2048,True,1,21,2048,8,10,1,16,4,0.436975,1,True,0.01280866867398794,True,0.4449137492145728
139,8,4,False,16,4,1024,1,2048,9,1.298709593396862,1,1,RS,True,True,1,False,64,False,21,1,2048,4,10,32,8,2,1.2988589999999998,9,False,0.00024105808428678016,True,1.2990084066031375
140,16,128,False,1,8,16,8,1,6,3.185962521693975,32,1,RS,False,True,1,False,1,False,7,1,32,32,10,512,1,2,3.188565,17,True,0.0041989337932383936,True,3.191167478306025
141,16,1024,False,16,1,4,4,32,1,1.4181766637711612,1,512,RS,False,True,15,True,64,False,18,1,8,1,10,1024,2,32,1.4205359999999998,5,True,0.0038066394628333304,True,1.4228953362288383
142,4,1,False,16,8,4,4,8,1,inf,8,4,RS,True,False,6,False,2048,False,1,24,1024,8,1,16,8,2,inf,10,False,inf,False,inf
143,8,4,False,16,4,2048,32,1,16,1.3213024564945888,2,2,RS,True,False,1,True,256,False,21,1,16,8,10,256,32,1,1.321536,7,False,0.0003768076432345585,True,1.3217695435054113
144,1,1,False,8,4,128,64,256,2,5.38123158247422,32,1,RS,False,True,1,True,2048,False,21,1,128,1,10,1,1,16,5.383288000000001,18,False,0.0033178993354230943,True,5.385344417525783
145,16,128,False,8,2,64,2,128,3,1.777563789163855,512,4,RS,False,True,1,True,1024,False,1,29,8,8,10,2048,32,16,1.7802789999999997,3,True,0.004380820585232848,True,1.7829942108361445
