id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
79,128,10,2,8,16,0.2336344,1,24,RS,0.23361986927590858,True,False,False,2.3444402316973238e-05,False,0.2336489307240914,False
80,2,10,128,4,4,0.42328079999999996,1,1,RS,0.42206032991378034,True,False,True,0.0019691511267548793,False,0.4245012700862196,False
81,8,10,8,16,16,0.5602752,10,1,RS,0.559962888880981,True,False,False,0.0005038941952434166,False,0.5605875111190189,False
82,2048,10,32,16,8,1.034734,1,18,RS,1.034635524730785,True,False,False,0.00015888360519576223,True,1.034832475269215,False
83,128,10,512,1,8,0.7249315000000001,25,1,RS,0.7248185556405023,True,False,False,0.00018222856526899827,False,0.7250444443594978,False
84,64,10,64,8,8,0.9701097000000001,26,1,RS,0.9700108400499965,True,False,False,0.00015950426326589005,True,0.9702085599500037,False
85,4,10,8,2,16,0.5379733,1,17,RS,0.5375800004144693,True,False,False,0.0006345639526478003,False,0.5383665995855307,False
86,2048,1,8,2,1,inf,1,19,RS,inf,False,True,False,inf,False,inf,False
87,1024,1,64,32,16,inf,1,10,RS,inf,False,True,False,inf,False,inf,False
88,256,10,64,16,1,0.7700884,1,24,RS,0.7699639457748405,True,False,False,0.00020079900398158385,False,0.7702128542251595,False
89,32,1,2,4,32,inf,22,1,RS,inf,False,True,True,inf,False,inf,False
90,16,1,512,2,8,inf,1,25,RS,inf,False,True,True,inf,False,inf,False
91,1,10,1,16,1,0.2131983,18,1,RS,0.21316943717613757,True,False,True,4.6568336882477425e-05,False,0.21322716282386245,False
92,64,1,512,8,8,inf,3,1,RS,inf,False,True,True,inf,False,inf,False
93,128,10,1,32,4,0.43416080000000007,11,1,RS,0.43410217787367256,True,False,False,9.458308516854457e-05,False,0.4342194221263276,False
94,2,1,2,16,1,inf,1,16,RS,inf,False,True,False,inf,False,inf,False
95,512,1,512,16,4,inf,1,4,RS,inf,False,True,False,inf,True,inf,False
96,512,1,1,2,1,inf,12,1,RS,inf,False,True,False,inf,False,inf,False
97,64,10,64,1,2,0.4773579,1,27,RS,0.4772779601591787,True,False,False,0.00012897786631821832,True,0.4774378398408213,False
98,1,1,256,16,4,inf,1,4,RS,inf,False,True,False,inf,True,inf,False
99,4,1,1024,8,16,inf,18,1,RS,inf,False,True,False,inf,True,inf,False
100,2048,10,512,2,16,0.7839873999999999,30,1,RS,0.7839542329152059,True,False,False,5.351298907742888e-05,True,0.7840205670847938,False
101,1024,10,8,4,16,0.25016969999999994,1,30,RS,0.2501383662500352,True,False,False,5.055501953318535e-05,False,0.25020103374996466,False
102,64,1,4,1,1,inf,1,11,RS,inf,False,True,True,inf,True,inf,False
103,2048,1,2048,1,8,inf,11,1,RS,inf,False,True,False,inf,False,inf,False
104,2,10,512,4,8,0.8044003999999999,1,13,RS,0.8043453747659783,True,False,True,8.877972741568479e-05,False,0.8044554252340215,False
105,64,1,128,4,8,inf,4,1,RS,inf,False,True,True,inf,True,inf,False
106,128,1,8,8,8,inf,1,11,RS,inf,False,True,True,inf,True,inf,False
107,16,10,512,2,1,0.7438138000000001,1,9,RS,0.7437688225203206,True,False,True,7.256831264401597e-05,False,0.7438587774796795,False
108,256,1,2048,4,2,inf,1,8,RS,inf,False,True,True,inf,False,inf,False
109,2,1,512,16,4,inf,8,1,RS,inf,False,True,False,inf,True,inf,False
110,2048,1,32,2,1,inf,10,1,RS,inf,False,True,False,inf,True,inf,False
111,64,10,2048,1,8,0.9838733999999999,8,1,RS,0.9838125519087694,True,False,False,9.817453845065608e-05,True,0.9839342480912304,False
112,8,1,512,32,2,inf,1,7,RS,inf,False,True,False,inf,True,inf,False
113,512,1,1024,16,1,inf,24,1,RS,inf,False,True,False,inf,False,inf,False
114,2048,10,8,8,2,0.40409169999999994,5,1,RS,0.4040359376984936,True,False,False,8.996893908455853e-05,False,0.4041474623015063,False
115,256,10,128,4,4,0.4157815,1,8,RS,0.4156869788190672,True,False,False,0.0001525039343754865,False,0.41587602118093286,False
116,2048,10,64,4,4,0.22542340000000002,1,1,RS,0.2253783334420625,True,False,True,7.271203476729332e-05,False,0.22546846655793754,False
117,32,10,32,16,2,0.2125938,1,13,RS,0.2125709821130969,True,False,True,3.68152142462873e-05,True,0.2126166178869031,False
118,32,1,1,16,32,inf,1,25,RS,inf,False,True,False,inf,False,inf,False
119,2,10,1,2,32,0.9781350999999999,1,17,RS,0.9780840133592146,True,False,False,8.242505686988116e-05,False,0.9781861866407853,False
120,64,1,1,8,8,inf,21,1,RS,inf,False,True,False,inf,False,inf,False
121,8,1,2048,2,2,inf,1,27,RS,inf,False,True,True,inf,True,inf,False
122,1024,1,512,16,32,inf,18,1,RS,inf,False,True,True,inf,False,inf,False
123,2048,1,32,4,2,inf,9,1,RS,inf,False,True,True,inf,False,inf,False
124,1024,1,512,1,32,inf,23,1,RS,inf,False,True,False,inf,True,inf,False
125,64,10,4,2,32,0.45185830000000005,1,28,RS,0.45108152445604727,True,False,False,0.0012532781056094444,True,0.4526350755439528,False
126,128,1,256,8,8,inf,15,1,RS,inf,False,True,False,inf,True,inf,False
127,2048,1,256,16,8,inf,10,1,RS,inf,False,True,False,inf,False,inf,False
128,2,1,512,4,8,inf,21,1,RS,inf,False,True,True,inf,False,inf,False
129,4,1,32,32,4,inf,1,16,RS,inf,False,True,False,inf,True,inf,False
130,32,10,4,16,8,0.21950319999999998,1,13,RS,0.21948723429170044,True,False,True,2.5759658382824914e-05,False,0.21951916570829952,False
131,1,1,4,16,32,inf,2,1,RS,inf,False,True,False,inf,True,inf,False
132,1024,10,128,16,4,0.41290250000000006,1,27,RS,0.4127899501881119,True,False,False,0.00018159198770870887,True,0.41301504981188825,False
133,2048,10,128,8,8,0.9144020000000002,1,9,RS,0.9143077344935047,True,False,False,0.00015209141987633485,True,0.9144962655064957,False
134,32,10,64,2,16,0.8131546999999999,24,1,RS,0.8100144151455863,True,False,False,0.005066650571136711,False,0.8162949848544135,False
135,16,1,2048,8,16,inf,11,1,RS,inf,False,True,True,inf,False,inf,False
136,2048,1,64,8,1,inf,23,1,RS,inf,False,True,False,inf,False,inf,False
137,1024,1,64,4,16,inf,1,21,RS,inf,False,True,True,inf,True,inf,False
138,1,1,512,8,1,inf,21,1,RS,inf,False,True,False,inf,False,inf,False
139,8,1,2,16,1,inf,1,8,RS,inf,False,True,False,inf,False,inf,False
140,1,10,4,32,1,0.2100542,1,7,RS,0.20987981346697449,True,False,False,0.0002813616178514774,True,0.2102285865330255,False
141,128,1,32,16,1,inf,1,5,RS,inf,False,True,True,inf,False,inf,False
142,2,10,2,2,32,0.3268913,24,1,RS,0.3268656925623665,True,False,True,4.131597753896578e-05,True,0.32691690743763346,False
143,4,10,256,8,1,0.7951576,1,28,RS,0.7951078715768692,True,False,True,8.023365877235938e-05,True,0.7952073284231308,False
144,2,1,64,1,8,inf,1,20,RS,inf,False,True,False,inf,False,inf,False
145,8,10,256,1,32,0.7725408,11,1,RS,0.772485015141617,True,False,True,9.000533317530896e-05,False,0.772596584858383,False
146,2048,1,8,8,16,inf,1,11,RS,inf,False,True,True,inf,True,inf,False
147,16,1,2,8,1,inf,12,1,RS,inf,False,True,True,inf,False,inf,False
148,16,1,8,32,4,inf,23,1,RS,inf,False,True,False,inf,True,inf,False
149,1024,10,32,32,8,1.048689,1,22,RS,1.0485921670674025,True,False,True,0.00015623379916010743,True,1.0487858329325974,False
150,8,10,1024,16,32,0.8184828000000002,1,9,RS,0.8184080763634504,True,False,False,0.0001205618513461128,True,0.81855752363655,False
151,64,10,2,8,1,0.24895589999999998,5,1,RS,0.24892819793532692,True,False,False,4.469552550311506e-05,True,0.24898360206467304,False
152,256,1,32,2,2,inf,1,13,RS,inf,False,True,True,inf,False,inf,False
153,2,10,4,1,1,0.31389199999999995,1,11,RS,0.31387226947955854,True,False,False,3.183394414771346e-05,True,0.31391173052044136,False
154,2,10,1024,4,1,0.5870895999999999,12,1,RS,0.5870552752161529,True,False,False,5.538086312075044e-05,False,0.5871239247838469,False
155,128,1,1,8,4,inf,13,1,RS,inf,False,True,True,inf,True,inf,False
156,1024,1,256,1,16,inf,12,1,RS,inf,False,True,True,inf,False,inf,False
157,16,1,512,4,4,inf,1,14,RS,inf,False,True,False,inf,False,inf,False
158,256,1,2048,2,4,inf,23,1,RS,inf,False,True,False,inf,False,inf,False
159,512,1,512,16,32,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
160,8,10,1,1,2,0.2470383,1,1,RS,0.24698238359806998,True,False,True,9.02175703507899e-05,True,0.24709421640193,False
161,1,10,64,4,8,0.5636515,11,1,RS,0.5635947366208921,True,False,False,9.158411434303971e-05,True,0.5637082633791078,False
162,512,10,8,32,4,0.4067007,1,16,RS,0.4066508806223894,True,False,False,8.038040806066135e-05,False,0.40675051937761064,False
163,16,10,2,4,16,0.21198299999999998,1,27,RS,0.21194697822935424,True,False,True,5.811884376000443e-05,True,0.21201902177064572,False
164,128,1,128,1,32,inf,30,1,RS,inf,False,True,True,inf,False,inf,False
165,2048,10,256,1,1,0.7466567,1,23,RS,0.7458418700573454,True,False,False,0.00131467646590329,False,0.7474715299426545,False
166,4,1,4,8,2,inf,11,1,RS,inf,False,True,False,inf,True,inf,False
167,8,1,32,32,2,inf,25,1,RS,inf,False,True,True,inf,False,inf,False
168,2048,10,128,8,32,0.874659,1,26,RS,0.8741552055259496,True,False,True,0.0008128404517492964,False,0.8751627944740503,False
169,128,10,256,8,8,0.8090116999999999,1,8,RS,0.8089318603672968,True,False,False,0.0001288161868710592,True,0.809091539632703,False
170,1024,10,2048,1,2,0.19370919999999997,1,6,RS,0.19367818695284736,True,False,True,5.00375858730177e-05,True,0.19374021304715258,False
171,1024,10,8,8,4,0.21343079999999998,1,8,RS,0.2133233282562739,True,False,True,0.0001733988465936241,True,0.21353827174372605,False
172,8,10,4,8,1,0.23691809999999996,1,8,RS,0.2368813451094136,True,False,False,5.93016863166657e-05,True,0.23695485489058632,False
173,1,10,1,4,8,0.5320632000000001,1,7,RS,0.5320131078295954,True,False,False,8.082054194324729e-05,True,0.5321132921704047,False
174,4,1,64,32,2,inf,1,27,RS,inf,False,True,True,inf,True,inf,False
175,64,1,64,32,4,inf,1,11,RS,inf,False,True,False,inf,False,inf,False
176,1024,1,64,2,2,inf,1,10,RS,inf,False,True,False,inf,True,inf,False
177,256,1,256,2,8,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
178,512,1,16,32,4,inf,1,9,RS,inf,False,True,True,inf,False,inf,False
179,32,1,1,8,32,inf,1,21,RS,inf,False,True,True,inf,False,inf,False
180,128,1,16,1,16,inf,28,1,RS,inf,False,True,False,inf,False,inf,False
181,8,1,512,4,4,inf,6,1,RS,inf,False,True,False,inf,False,inf,False
182,2,1,32,8,32,inf,23,1,RS,inf,False,True,False,inf,True,inf,False
183,256,1,32,4,1,inf,1,29,RS,inf,False,True,True,inf,False,inf,False
184,1024,1,1,4,8,inf,1,22,RS,inf,False,True,False,inf,False,inf,False
185,32,10,1024,4,8,0.7664336,28,1,RS,0.7663704939076152,True,False,False,0.00010181768019356935,True,0.7664967060923848,False
186,8,1,512,8,1,inf,1,18,RS,inf,False,True,True,inf,True,inf,False
187,2,10,2048,32,1,0.7926708,1,26,RS,0.7926408044816823,True,False,False,4.839586759218357e-05,False,0.7927007955183177,False
188,32,10,512,32,1,1.034655,1,19,RS,1.0345537531093663,True,False,False,0.00016335544068075847,True,1.034756246890634,False
189,2,10,1,4,4,0.6159212000000001,30,1,RS,0.6158918125638031,True,False,False,4.741476563265618e-05,True,0.615950587436197,False
190,1024,10,1,8,8,0.9111847,13,1,RS,0.9110666008091929,True,False,False,0.00019054555885665282,False,0.911302799190807,False
191,512,1,64,8,4,inf,1,15,RS,inf,False,True,True,inf,False,inf,False
192,128,1,64,16,1,inf,8,1,RS,inf,False,True,True,inf,True,inf,False
193,4,1,2048,2,2,inf,30,1,RS,inf,False,True,False,inf,True,inf,False
194,256,10,256,2,4,0.46131590000000006,30,1,RS,0.4612780717303616,True,False,False,6.1033515382938715e-05,True,0.4613537282696385,False
195,1024,1,16,1,8,inf,1,28,RS,inf,False,True,False,inf,True,inf,False
196,1,10,32,16,4,0.22910740000000002,14,1,RS,0.2289181693191047,True,False,False,0.0003053117095690863,False,0.22929663068089534,False
197,1,1,256,4,32,inf,1,27,RS,inf,False,True,True,inf,False,inf,False
198,4,1,16,16,4,inf,13,1,RS,inf,False,True,False,inf,False,inf,False
199,256,10,8,16,2,0.21538659999999998,1,13,RS,0.2152590856409084,True,False,True,0.0002057363361198027,False,0.21551411435909157,False
200,2,10,256,8,1,0.316189,6,1,RS,0.31616209918193355,True,False,True,4.340276488889405e-05,True,0.31621590081806644,False
201,1024,10,1024,4,4,0.4206482,1,7,RS,0.42027438571297604,True,False,False,0.0006031256585488692,False,0.421022014287024,False
202,128,1,1024,4,1,inf,1,8,RS,inf,False,True,True,inf,True,inf,False
203,32,10,256,2,1,0.4874077,1,6,RS,0.48735512979792467,True,False,False,8.481868897831472e-05,False,0.48746027020207533,False
204,16,1,8,32,1,inf,25,1,RS,inf,False,True,True,inf,True,inf,False
205,2048,1,8,1,4,inf,27,1,RS,inf,False,True,False,inf,True,inf,False
206,4,10,16,4,4,0.3763384,29,1,RS,0.37614073431375517,True,False,True,0.000318921056062471,False,0.37653606568624487,False
207,256,1,16,2,2,inf,1,14,RS,inf,False,True,True,inf,True,inf,False
208,128,1,1,8,8,inf,1,12,RS,inf,False,True,True,inf,True,inf,False
209,512,1,1,4,16,inf,1,13,RS,inf,False,True,False,inf,False,inf,False
210,8,1,1,2,16,inf,1,18,RS,inf,False,True,False,inf,True,inf,False
211,2,10,2,1,8,0.20267849999999998,1,24,RS,0.20265867576118354,True,False,True,3.198515280563443e-05,False,0.20269832423881642,False
212,2048,1,32,1,32,inf,15,1,RS,inf,False,True,False,inf,False,inf,False
213,512,1,2,8,2,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
214,1024,1,64,32,32,inf,24,1,RS,inf,False,True,False,inf,True,inf,False
215,256,10,512,32,1,0.21555819999999998,25,1,RS,0.21552865351855538,True,False,True,4.7671375058831104e-05,True,0.21558774648144458,False
216,8,10,2048,4,16,0.9619238000000001,24,1,RS,0.9617836940202935,True,False,False,0.00022605211788434567,False,0.9620639059797067,False
217,32,1,2,8,4,inf,1,7,RS,inf,False,True,False,inf,False,inf,False
218,8,10,64,2,2,0.46256070000000005,1,15,RS,0.4625207099618841,True,False,False,6.452139180147402e-05,False,0.462600690038116,False
219,1024,1,128,2,2,inf,18,1,RS,inf,False,True,False,inf,False,inf,False
220,64,10,4,8,1,0.2170518,29,1,RS,0.21703754255861116,True,False,True,2.3003477997900894e-05,True,0.21706605744138882,False
221,1,1,1024,4,2,inf,1,9,RS,inf,False,True,False,inf,True,inf,False
222,512,1,32,4,2,inf,1,25,RS,inf,False,True,False,inf,True,inf,False
223,16,1,128,32,8,inf,15,1,RS,inf,False,True,True,inf,False,inf,False
224,16,10,1024,32,16,0.6873362999999999,1,8,RS,0.6872797775134634,True,False,True,9.11954494478936e-05,False,0.6873928224865364,False
225,16,1,2,4,16,inf,1,18,RS,inf,False,True,False,inf,True,inf,False
226,1024,1,2,8,2,inf,1,26,RS,inf,False,True,True,inf,True,inf,False
227,512,10,256,4,32,0.9289094999999999,25,1,RS,0.9288141605945075,True,False,True,0.00015382408784061257,True,0.9290048394054924,False
228,32,10,4,2,8,0.44740989999999997,1,7,RS,0.44738948351511215,True,False,False,3.294070430333967e-05,True,0.4474303164848878,False
229,512,10,1024,16,8,1.051133,1,16,RS,1.0509866167992983,True,False,True,0.00023618001608942266,True,1.051279383200702,False
230,16,1,32,4,16,inf,1,13,RS,inf,False,True,False,inf,False,inf,False
231,256,10,128,8,16,1.0461550000000002,1,8,RS,1.0442451274790152,True,False,True,0.003081458258682069,False,1.0480648725209851,False
232,1024,10,1,16,4,0.3948770999999999,1,22,RS,0.39480667620026577,True,False,False,0.00011362433718177933,False,0.3949475237997341,False
233,16,1,512,2,2,inf,1,14,RS,inf,False,True,True,inf,True,inf,False
234,2,10,128,1,16,0.6585093000000001,1,7,RS,0.658474259867156,True,False,True,5.6535033386372436e-05,False,0.6585443401328441,False
235,128,10,2,8,1,0.2345132,1,5,RS,0.23447155290981492,True,False,False,6.719494028570982e-05,True,0.2345548470901851,False
236,16,1,256,32,16,inf,8,1,RS,inf,False,True,False,inf,False,inf,False
237,32,10,4,16,2,0.22425889999999998,1,27,RS,0.22422064056923885,True,False,True,6.17291665260497e-05,False,0.22429715943076112,False
238,256,1,128,4,32,inf,1,17,RS,inf,False,True,True,inf,False,inf,False
239,128,1,4,32,32,inf,18,1,RS,inf,False,True,True,inf,False,inf,False
240,128,1,64,32,16,inf,26,1,RS,inf,False,True,True,inf,True,inf,False
241,2,10,128,1,8,0.6021896,26,1,RS,0.6021171294471092,True,False,True,0.00011692664367028675,True,0.6022620705528908,False
242,8,10,2,1,2,0.48360250000000005,1,21,RS,0.4832078190930807,True,False,False,0.0006367926271558152,True,0.4839971809069194,False
243,8,1,1,32,4,inf,1,9,RS,inf,False,True,False,inf,False,inf,False
244,128,10,4,2,16,0.4476078,1,27,RS,0.44759864547840505,True,False,False,1.477024035010794e-05,True,0.44761695452159495,False
245,4,10,256,2,1,0.281347,24,1,RS,0.28132155365843947,True,False,True,4.105605923611989e-05,False,0.28137244634156056,False
246,512,10,8,1,16,0.46751329999999997,1,12,RS,0.4674854712030495,True,False,False,4.490000000000079e-05,True,0.4675411287969504,False
247,2048,10,8,32,16,0.3868925,3,1,RS,0.38687373903881866,True,False,False,3.0269621735338934e-05,False,0.3869112609611813,False
248,128,10,256,1,4,0.35593869999999994,23,1,RS,0.35570065835170706,True,False,True,0.00038406511166729076,True,0.3561767416482928,False
249,512,10,128,16,2,0.2238721,1,11,RS,0.22369602770695798,True,False,False,0.00028408148478913716,True,0.224048172293042,False
250,1024,1,2,2,8,inf,1,29,RS,inf,False,True,True,inf,False,inf,False
251,2048,1,2048,32,8,inf,14,1,RS,inf,False,True,True,inf,False,inf,False
252,32,1,256,4,8,inf,24,1,RS,inf,False,True,False,inf,False,inf,False
253,128,1,8,2,4,inf,18,1,RS,inf,False,True,False,inf,False,inf,False
254,2048,1,16,32,1,inf,9,1,RS,inf,False,True,False,inf,False,inf,False
255,2048,10,2048,8,2,0.23129429999999998,1,7,RS,0.2312548496201783,True,False,False,6.365068734899718e-05,True,0.23133375037982165,False
256,512,10,8,1,32,0.25246040000000003,1,23,RS,0.2524310722316603,True,False,True,4.731849532687953e-05,False,0.2524897277683398,False
257,128,10,16,4,16,0.9146989,12,1,RS,0.9145789468575223,True,False,True,0.0001935367923677534,False,0.9148188531424777,False
258,256,1,1024,4,16,inf,20,1,RS,inf,False,True,False,inf,False,inf,False
259,256,10,128,4,32,0.8040343999999999,17,1,RS,0.8039121701338374,True,False,False,0.0001972101417270321,False,0.8041566298661624,False
260,2,10,512,2,1,0.7248095,1,9,RS,0.7219129514019496,True,False,True,0.0046733975702908034,True,0.7277060485980504,False
