id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.9952715070456999,128,128,64,1,16,32,1,DLMT,True,False,True,True,False,2,8,8,0.08946855428571429,2,10,1,109
2,1.9643443996887606,2048,2048,512,8,16,32,512,DLMT,True,True,True,True,False,2,1,8,0.09087716857142858,4,3,1,118
3,2.0120881956579226,128,1024,256,1,16,256,1,DLMT,True,False,True,False,False,27,1,8,0.08872079142857144,4,29,1,119
