id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,1024,128,2,32,4.353475495789914,2,512,8,DLMT,500,10,False,8,256,512,1,20,2,True,2,1,False,10,0.0006655493971148956,4.3538879999999995,True,False,4.354300504210085
2,64,128,64,512,0.2665072108496895,16,32,128,DLMT,500,10,True,64,512,256,1,1,1,False,7,8,False,10,0.022828335841449336,0.28065609999999996,True,True,0.29480498915031045
3,128,2048,2,2,0.6050527764991813,1,2,128,DLMT,500,10,False,4,2,1024,1,1,14,False,6,1,False,10,0.031228910352588356,0.6244083,True,True,0.6437638235008187
4,64,2048,512,1,5.106822841382083,4,64,2,DLMT,500,10,False,2048,8,16,6,10,1,False,4,1,False,10,0.005134211234454603,5.110005,True,True,5.113187158617917
5,512,8,8,2048,5.753849853173885,64,4,1024,DLMT,500,10,False,2048,2048,1,8,1,2,True,6,1,False,10,0.061115602500507245,5.791729,True,True,5.829608146826115
6,64,1,32,256,0.20219936449058337,1,2,1,DLMT,500,10,True,2,1,2048,3,1,1,True,1,20,False,10,0.026310045514213766,0.21850619999999998,True,True,0.2348130355094166
7,1,512,128,2048,4.146165232204164,64,512,2,DLMT,500,10,False,512,1,1024,1,4,2,True,6,1,False,10,0.000645000000000161,4.146565000000001,True,False,4.146964767795837
8,1,128,1,64,3.8332728557559115,16,512,32,DLMT,500,10,True,2048,256,1,1,3,3,False,19,1,False,10,0.289520139548184,4.012715999999999,True,True,4.192159144244087
9,512,1024,1,2048,3.212330770458523,2048,64,2,DLMT,500,10,False,2048,1,2048,1,3,1,False,1,19,False,10,0.009705191600375512,3.2183459999999995,True,True,3.224361229541476
10,512,2048,2048,128,3.9582720200360795,8,8,512,DLMT,500,10,True,64,2048,2048,1,9,6,False,1,2,False,10,0.00021294130646720585,3.9584040000000003,True,False,3.958535979963921
11,4,1024,1024,32,3.976001465516415,512,1,8,DLMT,500,10,False,2048,32,1,1,10,1,True,1,9,False,10,0.00013477759457716985,3.976085,True,False,3.976168534483585
12,1,1024,16,256,0.2573063569149657,8,256,8,DLMT,500,10,True,32,1,1024,2,2,1,True,30,1,False,10,0.05281849866287379,0.290043,True,True,0.3227796430850343
13,4,1,16,1,1.0643684214729454,128,1,1,DLMT,500,10,True,1,32,1,1,16,1,True,5,1,False,10,0.013790976180096925,1.072916,True,True,1.0814635785270545
14,32,64,4,2,3.5267191072716297,4,32,8,DLMT,500,10,True,1,1,8,2,6,7,True,2,1,False,10,0.00021118712081942653,3.5268500000000005,True,False,3.5269808927283712
15,1024,512,256,8,0.41219803466657495,4,256,64,DLMT,500,10,False,1,2048,128,1,2,4,True,2,2,False,10,0.030211383372662708,0.43092289999999994,True,True,0.44964776533342493
16,512,2048,128,1024,0.7140020892230101,128,2,64,DLMT,500,10,True,1,1,1024,4,1,1,True,20,1,False,10,0.0188522175364067,0.7256866,True,True,0.7373711107769898
17,1,256,128,1,7.127700304886694,16,2048,2,DLMT,500,10,False,64,512,128,20,1,2,False,1,1,False,10,0.0005238749850870692,7.128024999999999,True,False,7.128349695113305
18,1024,2,2,32,4.5803315933968625,16,8,32,DLMT,500,10,False,32,32,32,1,10,1,True,2,6,False,10,0.00024105808428676127,4.580481000000001,True,False,4.580630406603139
19,512,1,16,2048,0.18929054126318043,2,512,1,DLMT,500,10,True,1,2048,256,1,16,1,False,5,2,False,10,0.01727128837579872,0.19999519999999998,True,True,0.21069985873681954
20,2048,512,32,1,3.911474749547487,2048,1,4,DLMT,500,10,True,1,2,1024,1,2,1,False,2,30,False,10,0.0028223047319523085,3.9132240000000005,True,True,3.914973250452514
21,2048,128,16,8,8.328621193678796,1,2,32,DLMT,500,10,False,32,64,2048,1,1,2,False,29,1,False,10,0.0009015985803007138,8.32918,True,False,8.329738806321203
22,1024,16,2,1,5.153023640421628,32,1,8,DLMT,500,10,False,1024,128,512,1,1,1,True,3,16,False,10,0.0002022597340055436,5.153149,True,False,5.153274359578372
23,1024,1,2048,512,6.497342637499101,16,256,32,DLMT,500,10,False,256,1,1,1,1,11,False,4,2,False,10,0.00037651560392632806,6.497576,True,False,6.497809362500898
24,4,1,512,1,4.948135051444916,4,1,512,DLMT,500,10,True,2048,1,1,23,1,1,True,1,1,False,10,0.00016126065856248486,4.948234999999999,True,False,4.948334948555082
25,256,1,1,4,7.376314363612184,512,16,8,DLMT,500,10,True,512,64,1,1,1,7,True,11,1,False,10,0.00048183088319450965,7.376612999999999,True,False,7.376911636387814
26,32,2048,32,1024,4.382753138933877,4,32,1,DLMT,500,10,False,256,1024,512,2,2,18,False,1,1,False,10,0.00043701716213445814,4.383024,True,False,4.383294861066123
27,2048,128,2,1,4.708887472309314,8,256,1,DLMT,500,10,False,64,2048,1,20,2,1,True,2,1,False,10,0.0003025640428075116,4.709075,True,False,4.7092625276906865
28,8,8,1,2048,0.3701024671717983,1,4,512,DLMT,500,10,False,2,1,1,1,28,1,True,1,3,False,10,0.050379934011568525,0.40132770000000006,True,True,0.43255293282820184
29,64,1,16,1,6.078234286287067,2,1,1,DLMT,500,10,False,512,64,4,1,2,2,False,21,1,False,10,0.20493503028033058,6.205252000000001,True,True,6.332269713712934
30,2048,2048,16,1,10.133094644147604,2,2048,32,DLMT,500,10,False,8,4,128,1,2,1,False,3,18,False,10,0.011883534827651178,10.140460000000001,True,False,10.147825355852397
31,2048,1,8,1,7.146475343399517,512,512,4,DLMT,500,10,True,2048,2,256,1,1,11,False,1,2,False,10,0.003242453546313399,7.148485000000001,True,True,7.150494656600484
32,32,1,8,8,9.847603973198762,64,4,32,DLMT,500,10,False,2048,512,1,2,2,8,False,1,2,False,10,0.14262461328957218,9.936001999999998,True,True,10.024400026801235
33,1,1,256,512,3.190561375532654,2048,8,1,DLMT,500,10,True,1,512,8,2,22,1,False,1,1,False,10,0.003276283870484927,3.1925920000000003,True,False,3.1946226244673466
34,512,2048,4,256,5.089794730349409,1,128,8,DLMT,500,10,True,128,1,128,1,1,2,False,1,1,False,10,0.0008749177104162267,5.090337,True,False,5.090879269650591
35,1024,1,512,1,5.890400643684275,256,128,512,DLMT,500,10,True,256,512,512,1,1,3,False,30,1,False,10,0.00022000227271568113,5.890537,True,False,5.890673356315725
36,2048,512,16,1,4.113468381772161,1,2,512,DLMT,500,10,False,1024,512,2048,7,7,1,True,4,1,False,10,0.02276174782392584,4.1275759999999995,True,True,4.141683618227838
37,1,1,64,512,5.930081183404446,1,1024,2,DLMT,500,10,False,2048,1,4,2,1,1,True,1,30,False,10,0.0023601618588563206,5.931544,True,True,5.933006816595554
38,32,1,2048,16,4.61542664079857,128,8,32,DLMT,500,10,False,1,512,2048,3,1,1,True,8,1,False,10,0.0003668296607420083,4.615654,True,False,4.61588135920143
39,1024,64,2,4,7.279310915659395,1,512,2,DLMT,500,10,False,64,4,128,29,2,1,True,2,1,False,10,0.0004196295985748427,7.279571,True,False,7.279831084340604
40,16,1,1,128,4.463694946798338,1024,1,8,DLMT,500,10,False,1024,2048,128,1,5,3,False,5,3,False,10,0.0001533623161013682,4.46379,True,False,4.463885053201663
41,4,512,2,4,4.032704124507833,1,1,1,DLMT,500,10,True,16,8,32,3,3,1,False,2,6,False,10,0.0006629215639878328,4.0331150000000004,True,False,4.033525875492168
42,1,8,8,16,3.0876362692358703,8,32,512,DLMT,500,10,True,1,64,1024,18,4,1,True,2,1,False,10,0.00013670771741202808,3.087721,True,False,3.08780573076413
43,1,32,4,4,6.309522123412465,2048,2048,512,DLMT,500,10,False,2048,16,1024,1,4,1,False,20,2,False,10,0.019357813409576975,6.32152,True,True,6.333517876587534
44,1,1024,4,16,6.206267329486356,4,8,256,DLMT,500,10,False,1024,32,1,2,1,5,True,1,6,False,10,0.0014273598004707127,6.207151999999999,True,False,6.208036670513642
45,256,1,2048,2,0.35676207231514717,32,8,1,DLMT,500,10,True,32,4,512,2,7,4,True,1,1,False,10,0.046635784700270674,0.38566670000000003,True,True,0.4145713276848529
46,1,128,16,1024,2.362632857157492,1,2048,2048,DLMT,500,10,True,32,1,1,1,1,30,True,1,1,False,10,0.12772794023235484,2.4417979999999995,True,True,2.5209631428425068
