id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
11,32,1024,DLMT,32,1,True,8,8,0.00012808200498117868,False,2,256,1,True,2.170955615409585,8,256,1,16,False,False,True,128,False,64,False,512,False,12,8,1024,False,1,4,1,8,1,4,1,False,10,2.171114384590415,12,2.171035,12,1,2,True,2048,16,16,2048,True,12,1,32,1
12,32,32,DLMT,1,1,False,16,512,0.0002424871130596326,False,4,2,4,True,2.858879707691928,4,1,2048,8,True,False,False,1024,False,1,False,4,False,1,1,1024,False,1,16,1,12,1,1,12,False,10,2.8591802923080722,12,2.85903,12,2,32,True,1,2048,4,16,True,1,32,1,16
13,64,1024,DLMT,4,8,False,8,2048,0.003471461363748707,True,1,8,4,True,4.517692405491912,64,2,256,2,False,False,True,8,False,4,True,256,True,1,4,1,False,4,1,8,1,1,1,8,False,10,4.521995594508089,1,4.519844000000001,12,8,4,True,8,1,8,1,False,1,1,1,4
14,1,1024,DLMT,4,2,False,8,128,0.0005931576518936833,True,32,2,1,False,2.771204363833983,1,1024,1024,32,False,True,False,1,True,256,True,512,False,1,12,256,False,8,1,1,8,1,4,1,False,10,2.771939636166017,4,2.771572,1,4,2,True,128,2048,1,64,False,16,2,8,1
15,8,1,DLMT,8,16,False,8,4,0.0006716762613044739,True,64,8,8,False,2.562694698389927,1,2048,2048,128,True,False,False,64,True,1,False,2,False,1,16,128,False,1,4,1,1,4,4,1,False,10,2.5635273016100735,1,2.563111,4,4,16,True,256,2048,4,256,False,16,32,4,1
16,16,2048,DLMT,1,1,True,1,1024,0.00030908898395118253,False,4,64,2,False,3.532350428183207,64,128,1024,128,False,True,True,256,False,256,True,1024,False,8,4,1,True,1,4,16,1,1,4,1,False,10,3.5327335718167934,16,3.5325420000000003,8,1,16,True,256,1,16,1024,False,4,1,8,1
17,4,2048,DLMT,1,4,True,2,8,0.0008914376029762017,True,32,1,1,False,1.624904491402066,32,1,64,1024,False,False,True,256,False,16,False,1,True,1,8,32,False,8,1,16,1,12,1,16,False,10,1.6260095085979342,12,1.6254570000000002,8,4,2,True,256,8,1,1,True,1,32,2,16
18,16,2048,DLMT,1,32,False,2,1,0.00016797618878884477,False,8,4,4,False,2.3992178891926432,1024,256,1,8,True,True,False,32,False,16,False,2048,False,1,16,1,True,4,1,1,16,1,1,1,False,10,2.399426110807357,4,2.399322,1,32,4,True,512,256,4,512,False,4,16,8,1
19,1,1,DLMT,4,4,False,32,8,0.0002280877024304363,True,8,4,1,False,4.640654632375104,1,8,32,512,True,False,False,2,True,32,False,512,True,16,12,1024,True,16,1,1,1,1,1,4,False,10,4.640937367624896,16,4.640796,8,8,4,True,8,128,16,4,False,1,2,16,16
20,2,1,DLMT,2,1,False,8,64,9.695875411741672e-05,False,32,8,16,False,3.8782369054458603,128,8,2048,512,True,False,False,2,True,8,False,512,False,12,16,2048,False,8,1,16,1,12,12,1,False,10,3.8783570945541412,16,3.8782970000000008,4,8,2,True,512,64,8,512,True,12,1,8,1
21,256,2048,DLMT,16,16,True,2,8,0.0010245408727815016,False,2,16,1,False,2.4572989946566564,4,4,2048,2048,True,False,False,1024,True,1,True,64,False,16,1,1024,False,16,1,1,4,12,8,1,False,10,2.4585690053433424,1,2.4579339999999994,4,1,2,True,2048,32,12,32,True,1,8,8,12
22,2,64,DLMT,2,2,False,2,4,0.00024119701490690212,False,1024,2,4,True,3.5605825072883532,16,64,2,1,True,True,False,1,False,2,False,1024,False,4,8,1024,True,8,1,16,1,16,1,1,False,10,3.5608814927116454,1,3.5607319999999993,4,4,32,True,16,1,12,256,False,1,2,8,8
23,1,8,DLMT,16,32,True,1,256,0.00024217555615707432,True,32,4,2,True,2.949650900793348,16,8,64,128,False,False,False,1,True,2,False,1,True,8,4,128,True,1,16,1,1,8,12,1,False,10,2.9499510992066518,16,2.949801,12,1,1,True,32,512,4,16,False,16,1,4,1
24,1,1024,DLMT,32,8,True,16,16,0.00030361159398150473,True,32,2,4,True,2.3166218230423,512,1,64,2048,False,True,False,64,False,4,False,512,False,16,16,1,False,1,1,12,1,1,1,4,False,10,2.3169981769576995,16,2.31681,1,16,4,True,2048,16,8,256,True,1,8,2,4
25,1024,1,DLMT,8,2,True,32,16,0.00028540497542974745,True,4,1,4,False,3.4345511074140336,2,2,1,256,False,False,False,1,True,16,True,16,False,16,1,2,True,1,12,16,1,12,1,12,False,10,3.434904892585966,1,3.434728,12,2,2,True,512,16,1,32,True,12,32,2,1
26,1,128,DLMT,8,2,False,1,16,0.0004568818227945086,True,1,16,2,False,2.9747298269158815,512,2,128,8,True,True,False,4,True,2,True,2048,True,1,4,512,False,1,1,4,1,12,16,1,False,10,2.975296173084118,1,2.9750129999999997,16,1,2,True,32,32,1,256,True,1,32,1,8
27,2,2048,DLMT,4,32,False,4,1,0.001068346385775658,False,1,128,4,False,2.0515838442173155,1024,32,512,512,False,True,True,128,False,1,False,32,True,16,8,1024,True,1,4,1,4,16,1,4,False,10,2.052908155782684,16,2.052246,8,1,16,True,1024,512,12,2048,True,8,1,4,1
28,16,512,DLMT,8,4,False,32,2048,4.799999999999434e-05,False,1024,16,16,True,1.9340542498384492,1024,128,16,2048,True,False,False,128,False,1024,True,1024,True,16,4,1,False,8,1,8,1,16,1,8,False,10,1.9341137501615506,1,1.934084,1,8,1,True,1024,2048,4,512,True,12,4,4,1
29,1,1024,DLMT,4,16,True,4,8,0.001145959859680979,True,64,2,2,True,2.859265739771749,4,1,2,64,False,True,True,128,True,2048,True,1,True,8,1,2048,False,16,1,1,16,4,1,4,False,10,2.8606862602282503,4,2.8599759999999996,8,2,1,True,256,2048,8,4,False,8,4,2,1
30,16,2048,DLMT,4,1,True,2,32,0.0010325115011466102,True,256,8,2,False,3.3062800545007924,128,512,32,1,True,False,False,128,True,512,True,1024,True,8,8,2048,True,4,1,12,1,4,8,1,False,10,3.307559945499208,12,3.3069200000000003,8,32,2,True,1024,1024,12,8,False,1,16,8,4
31,8,8,DLMT,2,32,False,2,16,0.00128247612063546,True,4,8,8,True,4.070920127671381,1,8,512,32,False,False,True,8,True,64,False,128,True,8,8,2048,False,1,4,1,8,16,1,16,False,10,4.072509872328619,4,4.071715,8,32,2,True,1,64,4,1024,False,12,2,4,1
32,32,32,DLMT,32,1,True,32,512,0.00038053120765592846,True,8,1,4,False,4.307580148647858,2,32,1024,16,False,False,False,16,True,64,False,1,True,4,16,1024,True,8,1,1,12,4,12,1,False,10,4.3080518513521415,4,4.307816,1,8,1,True,1024,1,1,2048,False,1,8,16,12
33,512,512,DLMT,2,4,True,1,32,0.0023054977770538506,False,16,64,4,False,4.189601063930793,128,8,512,1,False,True,True,256,True,64,False,128,False,4,4,1024,True,1,4,8,1,12,1,1,False,10,4.192458936069206,8,4.19103,4,32,2,True,1024,1,1,2048,False,16,8,8,1
34,8,128,DLMT,16,32,True,2,1,0.000548653807058713,False,1,1,1,True,2.54914694709593,32,16,256,512,True,False,True,128,True,4,True,16,False,12,12,1024,False,1,16,1,12,16,1,1,False,10,2.54982705290407,16,2.549487,16,4,4,True,128,1024,12,4,False,16,32,4,1
35,1,64,DLMT,2,16,True,1,8,0.0001296495275733381,False,1,1,4,True,3.4314106438668692,2,8,2,128,False,True,False,32,False,2,True,16,False,8,8,2048,True,1,1,1,12,1,1,16,False,10,3.4315713561331305,12,3.431491,16,16,1,True,64,256,1,64,False,12,4,8,1
36,1,128,DLMT,2,8,True,1,2048,0.0030761007785830557,True,1,16,8,True,4.271195448018566,1,8,2048,512,False,False,True,1024,False,1,False,2048,False,4,12,64,False,12,1,8,1,1,8,1,False,10,4.275008551981434,16,4.273102,8,1,8,True,1,2048,12,16,False,12,4,2,1
37,32,64,DLMT,4,1,True,16,32,0.000823016403238737,True,512,4,2,False,3.5049678985217674,8,16,64,1,True,True,True,1,False,128,False,1,False,1,1,32,True,1,8,1,1,16,1,12,False,10,3.505988101478233,12,3.505478,16,8,16,True,4,2048,1,8,False,1,8,2,12
38,256,1,DLMT,1,2,True,16,4,0.0014372407592327559,True,512,1,16,False,2.1874262053172018,8,2048,1,1,False,False,True,16,False,512,True,1,True,16,8,2048,True,12,1,1,16,16,16,1,False,10,2.1892077946827984,4,2.188317,16,8,1,True,512,1024,12,512,True,16,1,2,1
39,16,512,DLMT,8,16,True,4,1024,0.0005530650956261887,False,1,128,2,False,5.43484021300119,1,64,64,4,True,True,False,2,True,4,True,16,False,16,1,2,True,16,1,1,12,1,1,8,False,10,5.43552578699881,8,5.435183,8,32,1,True,8,2048,16,512,False,1,2,1,4
40,4,512,DLMT,1,4,True,1,16,0.00011198660634205104,True,4,16,1,True,2.7036235912577045,2,1,128,1,True,False,True,32,True,1,False,2,False,1,16,256,True,1,1,1,16,16,12,1,False,10,2.7037624087422953,12,2.703693,4,4,2,True,256,512,8,1,False,12,8,2,1
41,1,1,DLMT,1,16,False,2,2,0.00205416649763357,True,4,4,1,False,3.9336868378092396,16,128,4,128,False,True,False,16,False,32,True,32,False,16,12,32,False,1,4,8,1,12,1,4,False,10,3.936233162190759,4,3.9349599999999993,4,16,1,True,512,16,4,32,False,1,1,32,16
42,16,16,DLMT,4,4,False,8,2,0.00013380956617518842,True,256,128,32,False,3.2582220654956098,64,8,1024,256,False,True,True,512,False,8,False,32,False,4,8,1024,False,4,1,16,1,1,1,8,False,10,3.2583879345043902,1,3.258305,4,2,16,True,1,256,1,256,False,1,2,16,4
43,512,2048,DLMT,16,2,True,16,32,0.00014879852149805945,True,2048,8,2,False,2.519920775415561,8,1024,512,2048,False,True,True,1,True,4,False,8,True,16,1,32,False,16,1,1,12,12,16,1,False,10,2.520105224584438,1,2.5200129999999996,16,1,4,True,32,2048,12,256,False,1,16,2,1
44,512,256,DLMT,8,2,True,8,512,0.00013928388277187367,True,4,256,8,False,1.8103036725413784,1,128,512,1024,True,True,False,32,False,16,True,64,False,16,4,1,False,12,1,1,12,16,1,16,False,10,1.8104763274586224,1,1.8103900000000004,12,2,32,True,256,512,16,2048,True,4,8,16,1
45,4,256,DLMT,32,32,True,4,16,0.001480467493732915,False,2,4,4,False,3.378576413601896,512,1,16,1,True,True,False,256,False,64,True,1,False,8,4,2048,False,8,1,1,8,16,4,1,False,10,3.3804115863981044,1,3.379494,12,8,4,True,1,1024,8,256,True,1,1,16,4
46,4,2048,DLMT,8,16,True,8,512,0.0009061616853519415,True,1,16,1,True,3.8847193654889547,64,2,4,1024,False,False,False,8,False,16,True,16,True,16,8,128,True,1,16,4,1,4,1,1,False,10,3.885842634511046,8,3.8852810000000004,1,1,2,True,8,1,1,2048,True,8,1,8,1
47,4,2048,DLMT,2,8,True,1,4,0.004392885611986719,True,1,1024,8,True,1.8416713113202083,1,16,2048,32,True,False,True,64,False,512,True,1,False,16,8,2,True,16,1,16,1,16,4,1,False,10,1.8471166886797914,8,1.8443939999999999,16,4,1,True,512,512,4,1024,True,8,2,2,1
48,2,512,DLMT,32,32,True,1,2,0.00020638798414632226,False,1,16,1,True,5.625744081752698,8,512,128,1,True,False,True,16,False,128,False,2048,True,4,16,8,False,4,1,16,1,4,1,12,False,10,5.625999918247301,4,5.625871999999999,12,4,32,True,1,32,1,256,False,12,16,4,1
49,8,1,DLMT,8,2,False,16,4,0.0014407862436877704,True,512,16,8,True,2.4097820078435497,128,2048,32,1024,False,False,False,8,True,4,False,512,False,8,16,2048,True,8,1,16,1,8,1,12,False,10,2.41156799215645,12,2.410675,4,1,2,True,32,4,8,16,True,1,2,32,8
50,4,2048,DLMT,1,2,True,32,16,0.00015430165261587215,True,1,32,32,True,2.5186553646022327,256,256,512,128,False,True,True,8,True,512,False,1024,True,1,4,512,False,16,1,8,1,1,1,1,False,10,2.518846635397768,1,2.5187510000000004,16,32,1,True,1,64,12,128,True,4,1,1,1
51,1024,32,DLMT,1,1,False,32,256,0.00018128430709785936,False,4,8,1,True,4.9515516408870255,2,1,1,512,False,False,True,2,False,1,True,1024,False,16,12,32,False,4,1,1,1,1,8,1,False,10,4.951776359112973,16,4.951663999999999,16,32,2,True,1,2048,16,128,False,1,32,4,8
52,64,64,DLMT,16,4,False,32,2,0.020116807624471635,True,2,2048,2,False,5.212360702568526,4,1,1,32,False,True,True,2,False,8,True,512,True,16,16,1,True,12,1,12,1,12,1,16,False,10,5.237297297431475,12,5.224829000000001,8,8,16,True,64,16,8,2048,False,1,8,8,1
53,64,1024,DLMT,1,1,False,16,4,0.00108062250578082,True,16,256,32,True,3.7970752355391206,2,2,64,512,True,True,False,128,False,32,False,1,True,16,4,2048,True,16,1,16,1,16,8,1,False,10,3.7984147644608792,1,3.797745,12,1,16,True,128,512,12,1024,False,16,16,8,1
54,2,1024,DLMT,1,16,False,1,256,0.0007195581977852485,False,2048,128,1,True,2.6815900214035584,64,16,1,2048,False,True,False,1,True,4,True,8,True,4,16,2048,False,1,12,1,16,4,1,16,False,10,2.682481978596441,12,2.6820359999999996,16,2,32,True,2048,1024,16,1024,True,1,1,16,12
55,2,1,DLMT,16,32,False,2,8,0.0019495527692267997,True,1,2048,8,True,3.5248136768784173,16,1,8,2048,False,True,True,128,False,64,False,512,False,16,4,16,True,4,1,1,8,4,16,1,False,10,3.5272303231215822,4,3.5260219999999998,4,4,4,True,1,2048,16,1,False,1,32,2,16
56,32,32,DLMT,32,4,True,8,512,0.0013101892992999475,True,1,128,2,False,1.608385951180915,4,8,32,32,False,False,True,1024,False,1024,False,1,False,1,16,128,True,1,8,8,1,16,1,12,False,10,1.6100100488190847,1,1.609198,8,8,2,True,2048,1,4,128,True,8,16,8,1
57,4,1024,DLMT,2,8,True,2,4,0.003413253726285192,True,8,16,32,False,2.7319614822964535,512,8,32,64,True,True,False,4,True,8,True,64,False,16,1,2048,False,12,1,1,12,8,1,12,False,10,2.7361925177035467,16,2.734077,12,1,32,True,512,1,1,64,True,12,8,1,1
58,256,16,DLMT,16,32,True,2,512,0.000245193800900367,True,1,8,1,False,3.8162080301002494,128,4,1,8,False,True,True,4,False,2048,True,1,True,4,4,128,False,16,1,1,4,12,1,12,False,10,3.8165119698997496,12,3.8163599999999995,1,16,4,True,32,1024,16,2048,False,1,32,1,16
59,4,512,DLMT,1,2,False,1,2,0.0005872146115348561,True,2,64,16,False,4.627099047300874,8,16,64,2,True,False,True,8,True,2,True,512,False,1,12,512,True,1,16,16,1,12,1,12,False,10,4.627826952699126,16,4.627463,8,32,2,True,1024,2048,1,512,False,1,1,32,16
60,2048,512,DLMT,1,8,True,8,1,0.00017117534869250654,True,8,512,2,False,2.698670906369227,4,64,1,64,True,False,False,64,True,1,False,4,True,4,1,512,False,1,12,4,1,4,12,1,False,10,2.6988830936307724,8,2.6987769999999998,16,2,2,True,256,4,1,1024,False,1,8,4,16
61,1024,256,DLMT,1,8,True,4,4,0.003412916641232228,False,2048,1,32,False,2.183974691220094,2,128,2048,1,False,True,False,1,False,8,True,1,False,8,16,128,True,4,1,1,4,1,1,16,False,10,2.188205308779905,16,2.1860899999999996,4,4,8,True,16,512,16,64,True,1,2,1,16
62,1024,2048,DLMT,16,8,True,8,2,0.00015633297796686135,False,1,128,2,False,3.2008831055968705,16,16,1,32,False,False,False,1,False,1024,True,1,True,16,1,256,True,1,8,16,1,4,4,1,False,10,3.2010768944031294,8,3.20098,4,4,32,True,32,2048,12,1,False,1,4,16,4
63,32,1,DLMT,8,1,False,4,2,0.00022077363973090528,True,512,1,8,True,2.0203001655948314,64,64,2048,1,False,False,False,128,True,2,True,64,False,1,16,2048,True,1,12,1,12,16,1,8,False,10,2.020573834405169,4,2.0204370000000003,1,2,1,True,1,256,8,8,True,1,4,8,16
64,1,2048,DLMT,32,1,True,1,64,0.0001766606917228175,False,32,4,2,False,2.7252195065808666,32,2,4,1,True,False,True,8,True,8,True,1024,True,1,8,1024,False,1,4,1,8,1,1,4,False,10,2.725438493419133,12,2.725329,8,2,4,True,1,2048,16,8,False,1,8,2,12
65,2048,1,DLMT,1,4,False,16,1,0.00023260266550487424,False,32,16,32,True,3.332611834023419,1024,512,2048,1024,True,False,True,256,False,16,True,1,False,12,1,1024,False,1,1,1,8,4,1,8,False,10,3.3329001659765805,1,3.332756,12,32,1,True,256,64,1,16,False,1,2,1,4
66,32,256,DLMT,8,4,True,2,16,0.0010115117399220228,False,8,16,2,True,1.6774650700484788,8,8,64,64,False,True,False,2,False,64,False,1024,True,16,16,16,False,8,1,8,1,4,1,1,False,10,1.6787189299515215,1,1.6780920000000001,1,2,16,True,512,32,4,1,True,4,2,8,1
67,2,2048,DLMT,8,1,True,4,8,0.00011360017605623044,False,16,2,2,True,3.2410045911752112,128,128,2048,1,False,False,True,8,False,16,True,256,False,4,12,256,True,12,1,16,1,12,1,8,False,10,3.2411454088247886,12,3.241075,16,2,8,True,8,16,12,256,False,4,4,1,1
68,1,32,DLMT,16,1,False,1,1,0.00019098691054624775,True,2,8,4,True,2.0410036272616083,2,1,512,256,False,False,False,128,True,8,True,1024,True,1,4,128,True,8,1,1,8,8,4,1,False,10,2.041240372738392,16,2.041122,1,8,8,True,512,32,16,512,True,1,8,2,4
69,64,32,DLMT,8,1,False,32,2,0.0005165355747671803,True,8,8,8,False,3.315580853816751,1,32,1,512,False,False,False,32,False,1,True,4,True,8,12,256,False,16,1,1,12,4,16,1,False,10,3.3162211461832496,4,3.315901,8,2,4,True,2048,256,1,2048,True,1,8,1,1
70,1,16,DLMT,16,4,False,16,16,0.00016941369484198426,False,256,32,4,True,2.435121998233533,1,16,1,2048,True,False,True,32,False,1,True,128,True,1,12,1024,False,8,1,1,4,4,12,1,False,10,2.4353320017664677,4,2.4352270000000003,4,1,32,True,128,64,8,128,False,16,16,8,1
71,1,64,DLMT,2,16,True,2,2048,0.00013245376551827766,True,256,8,2,False,2.1593339058141217,2048,8,256,2048,True,False,True,8,False,2,True,256,True,1,4,2048,False,4,1,12,1,1,1,4,False,10,2.159498094185878,8,2.159416,16,1,1,True,8,1,1,512,True,16,2,8,1
72,16,256,DLMT,4,2,True,32,1,0.00017017931719220621,False,4,32,8,True,3.7630375237046034,2,256,32,1,False,True,True,2,True,4,False,1,True,4,4,1,False,4,1,4,1,1,1,8,False,10,3.7632484762953973,16,3.7631430000000003,1,8,2,True,256,16,8,512,True,16,2,32,1
73,1,64,DLMT,16,8,True,8,1,8.29999999999231e-05,True,8,256,8,True,2.571057557012319,128,1,256,1,True,False,True,16,False,1,True,256,False,16,4,128,False,1,12,1,16,12,12,1,False,10,2.5711604429876815,1,2.5711090000000003,4,4,16,True,1024,16,1,1,False,1,16,4,1
74,1,4,DLMT,2,2,False,32,64,7.665507158700908e-05,False,128,256,32,False,3.517330489567429,2,4,8,1,False,False,False,8,False,32,False,64,False,12,1,512,False,1,1,1,4,16,1,8,False,10,3.5174255104325707,16,3.517378,16,1,2,True,8,64,8,1024,False,1,2,2,1
75,16,256,DLMT,16,8,False,4,256,0.00037310052264772817,True,4,2,4,True,2.9452727541495127,4,128,2048,8,True,False,True,8,False,2,False,32,True,8,12,16,True,1,16,1,12,8,4,1,False,10,2.9457352458504875,4,2.945504,16,1,1,True,2048,512,8,2,False,8,2,8,1
76,32,1024,DLMT,16,2,False,8,8,0.0027394563329244674,True,4,1,8,False,3.9680850985736384,4,2,64,128,False,True,True,1,False,4,False,512,False,4,4,512,False,1,12,8,1,4,12,1,False,10,3.9714809014263626,4,3.9697830000000005,4,2,8,True,32,1,12,64,False,1,32,2,8
77,2,2048,DLMT,1,1,True,2,4,0.0002350510582830448,True,1,1,1,True,3.270905316521738,128,8,4,16,True,True,True,8,False,1,False,512,False,4,1,128,True,1,8,1,1,12,1,4,False,10,3.2711966834782618,1,3.271051,4,2,1,True,64,32,8,32,False,1,4,1,1
78,1,256,DLMT,16,1,False,2,512,0.00016573774464501468,True,8,8,8,True,3.876918276569204,16,2,16,64,False,False,True,128,False,16,False,64,True,16,16,16,False,1,12,1,4,12,16,1,False,10,3.8771237234307963,12,3.877021,16,4,32,True,2048,1,8,16,False,1,8,8,8
79,16,256,DLMT,32,1,True,16,1,0.00010516653460108203,False,128,8,2,False,1.9702348183042895,4,64,1024,256,False,True,True,8,False,256,False,2048,True,8,12,256,True,12,1,1,1,8,12,1,False,10,1.9703651816957104,16,1.9703,8,32,2,True,512,128,4,64,True,1,1,4,16
80,8,1024,DLMT,8,16,False,2,1024,0.0016255288370250567,True,32,1,16,False,2.191038505301944,8,1024,512,2048,False,True,False,1024,False,128,True,1024,True,12,1,256,False,4,1,12,1,12,12,1,False,10,2.1930534946980558,4,2.192046,4,32,4,True,1024,1,12,2048,True,4,4,1,1
81,512,2048,DLMT,16,16,False,2,2048,0.000799634916696371,False,4,256,4,False,3.660372390250974,256,2,1024,1,True,False,True,1,True,4,True,1024,True,1,12,512,False,4,1,1,1,4,12,1,False,10,3.6613636097490256,16,3.660868,4,1,16,True,1,1,16,1024,False,8,1,32,1
82,1,32,DLMT,8,4,True,32,1024,0.0007484924849321951,True,64,1,1,False,2.2517890880761224,4,16,64,128,False,True,True,1024,True,4,False,128,True,4,1,8,True,1,12,1,12,12,4,1,False,10,2.2527169119238786,4,2.2522530000000005,16,16,2,True,1024,1024,12,2048,True,1,32,1,1
83,4,16,DLMT,2,4,True,8,32,0.0003262958780003942,True,2,2,1,True,3.509316763435754,1,4,512,2,False,True,False,1,True,4,True,2048,True,16,8,1024,False,1,16,1,4,8,1,16,False,10,3.5097212365642463,12,3.509519,12,16,8,True,64,2048,8,512,False,1,2,8,1
84,256,16,DLMT,2,8,True,1,2,0.0007051411206275993,True,2,256,32,False,5.680226957036361,1,4,256,1,False,True,True,1,False,32,False,64,True,1,1,2048,False,16,1,1,1,8,4,1,False,10,5.681101042963638,4,5.680663999999999,12,2,2,True,256,2,16,2048,False,1,2,2,12
85,2,8,DLMT,2,16,False,8,4,0.0015921180860728218,True,2,128,8,False,3.694393213119409,16,8,4,1024,False,False,True,1,True,64,True,128,False,1,1,256,False,1,16,1,4,16,16,1,False,10,3.6963667868805894,1,3.695379999999999,1,2,8,True,2048,256,16,512,False,12,8,4,1
86,16,4,DLMT,1,8,False,4,32,0.00021034495477663926,False,2,64,2,False,3.784104629241959,4,4,128,16,True,True,False,128,False,512,False,512,True,12,4,32,True,12,1,12,1,1,12,1,False,10,3.7843653707580405,12,3.784235,12,32,1,True,1024,64,4,64,False,8,32,2,1
87,64,512,DLMT,1,1,False,2,2,0.0010367299551955957,True,4,64,16,True,3.001236439923928,512,32,512,2048,True,False,False,2048,True,4,True,32,True,4,4,2048,True,8,1,1,12,1,1,1,False,10,3.0025215600760715,12,3.0018789999999997,16,8,1,True,2048,2,8,2048,True,1,32,2,8
88,128,1,DLMT,32,4,False,2,64,0.00011200446419677926,False,2,4,4,False,4.017135580189494,2048,256,1024,16,False,True,True,16,True,1,False,1,False,1,1,2048,True,8,1,4,1,16,4,1,False,10,4.017274419810505,16,4.017205,1,2,32,True,32,128,12,64,False,12,1,8,1
89,128,4,DLMT,16,4,False,8,1,0.00010084145972764403,True,16,2,1,False,2.9097984989642107,1,4,1,512,True,True,False,2,True,32,False,2048,False,8,12,4,False,1,12,12,1,16,1,4,False,10,2.90992350103579,4,2.9098610000000003,4,2,1,True,32,64,4,128,True,1,4,8,16
90,128,32,DLMT,4,4,False,16,4,0.00011191067866834334,False,8,64,32,True,3.0146566383172995,16,4,2048,16,True,False,False,16,True,32,True,512,True,8,12,64,False,16,1,1,16,1,1,4,False,10,3.0147953616827006,12,3.014726,8,8,4,True,1024,128,12,2048,False,1,4,4,4
