id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
24,1,64,32,32,2,128,inf,2,False,64,DLMT,2048,False,False,True,False,32,8,5,False,1,11,8,16,1,1,1,inf,8,inf,4,False,1,2,4,inf,1,11
25,2,16,2048,1,2,256,2.4553369561531397,1,False,128,DLMT,1,True,True,False,True,4,32,1,False,2,7,16,16,10,16,4,2.455762,1,0.0006857813062485296,4,True,1,26,2,2.4561870438468603,1,10
26,2,4,1,512,32,1,4.744534050401308,512,False,64,DLMT,128,False,False,False,False,4,256,10,True,16,21,128,16,10,1,2,4.744850000000001,2,0.0005097646515794619,1,True,16,1,2048,4.745165949598695,7,1
27,256,128,128,1024,2,1024,1.977000137987188,4,False,1024,DLMT,128,False,True,True,True,2,4,8,False,2,17,4,4,10,1,16,1.9770869999999998,2,0.00014014635207523836,4,True,1,2,1,1.9771738620128116,2,1
28,8,128,2,128,16,256,3.937325350035433,16,False,1024,DLMT,2048,False,False,False,False,8,256,23,True,16,19,16,2,10,1,8,3.9374919999999998,1,0.0002688791550120861,8,True,1,15,1,3.9376586499645665,14,1
29,2,4,1,2,64,1,6.437628639206348,1,False,256,DLMT,256,False,False,False,False,32,16,1,True,4,23,2048,1,10,23,32,6.828121,32,0.6300346734656752,1,True,1,14,256,7.218613360793652,1,16
30,1,8,8,4,2048,32,3.090298466344503,2,False,256,DLMT,128,True,False,False,True,1,2,24,True,16,22,1,16,10,1,4,3.090449,1,0.00024287651183263923,1,True,1,16,4,3.090599533655497,22,1
31,128,16,64,1,32,2048,3.808553712919448,256,False,64,DLMT,256,True,True,False,True,2,512,1,False,8,21,128,16,10,28,2,3.808948,1,0.000636157213273549,32,True,1,13,512,3.809342287080552,29,1
32,32,2,128,32,2048,512,2.0636129104541645,32,False,1024,DLMT,256,False,True,True,True,4,1,1,False,8,26,1,8,10,26,4,2.063898,4,0.0004599739123037334,16,True,24,1,256,2.0641830895458355,28,1
33,8,16,512,512,2,256,1.9215431750918108,1024,False,32,DLMT,2048,True,False,True,False,16,16,1,False,2,24,128,4,10,21,16,1.921845,2,0.00048697535871952436,2,True,2,1,2048,1.9221468249081892,10,1
34,2,1,8,2,32,1,1.9028469426222403,32,False,8,DLMT,512,False,False,False,True,1,64,1,False,2,4,32,2,10,22,16,1.9031670000000003,2,0.0005163922927388017,1,True,1,4,1024,1.9034870573777602,1,22
35,512,256,1,2048,8,128,inf,64,False,2048,DLMT,2048,False,False,True,False,2,2,30,False,1,1,512,8,1,1,16,inf,2,inf,4,False,1,27,64,inf,1,16
36,64,8,8,256,16,128,3.6370958591383795,2,False,32,DLMT,512,True,False,False,False,2,1,1,False,1,2,2048,8,10,15,8,3.643987,16,0.0111184189973216,1,True,14,1,128,3.6508781408616207,12,1
37,32,4,8,2048,4,256,3.9565507105781768,8,False,256,DLMT,256,False,True,True,True,8,8,1,True,4,2,256,8,10,14,1,3.957482,2,0.0015025764539615928,2,True,10,1,256,3.9584132894218236,1,25
38,1,2,512,256,64,512,2.1015583542243723,64,False,256,DLMT,1,True,True,True,True,1,128,1,True,2,7,256,1,10,6,2,2.101921,4,0.0005851059733074083,8,True,1,8,1024,2.1022836457756275,28,1
39,16,4,2,2048,512,1,2.058364498162103,2048,False,1,DLMT,2048,False,True,True,False,16,16,1,False,2,28,2048,2,10,10,2,2.058439,1,0.00012020399327806066,16,True,1,8,2048,2.0585135018378966,1,20
40,64,64,8,2048,1,1,2.2248758602651253,4,False,256,DLMT,512,False,True,True,False,8,1,24,True,2,9,16,1,10,1,1,2.2251370000000006,8,0.0004213324103365462,2,True,1,1,2048,2.225398139734876,1,22
41,32,4,4,1,256,64,2.8100160220691985,16,False,256,DLMT,16,False,True,True,True,2,64,24,False,32,22,1,8,10,1,8,2.810127,2,0.00017905585720664924,16,True,14,1,128,2.8102379779308015,2,1
42,2,512,64,1024,2,8,inf,64,False,2048,DLMT,1,False,False,False,False,4,2,1,True,1,5,32,4,1,15,8,inf,1,inf,16,False,1,18,2048,inf,28,1
43,2,128,4,128,1024,2,7.776148196210849,64,False,256,DLMT,2048,True,True,False,False,2,2,11,False,8,1,1,16,10,1,1,7.776546999999999,1,0.0006434446363130005,4,True,21,1,128,7.776945803789149,1,17
44,2,2,2,16,8,256,3.028635043641967,2,False,4,DLMT,16,False,True,False,False,1,8,19,False,8,22,512,2,10,1,16,3.028795,2,0.00025807944513270677,4,True,15,1,512,3.0289549563580334,1,24
45,1,1,128,16,32,2048,1.9344441436582414,512,False,2048,DLMT,128,False,True,False,False,2,4,1,False,8,15,1024,2,10,14,2,1.9346269999999997,4,0.0002950271173976721,8,True,28,1,2048,1.934809856341758,17,1
46,4,64,32,32,128,64,2.0815526603165155,2,False,64,DLMT,256,False,False,False,False,1,8,1,True,2,11,512,1,10,11,1,2.0818999999999996,1,0.000560410563783389,1,True,1,21,8,2.0822473396834837,1,2
47,8,1024,16,8,2,8,3.1936623143540426,1,False,1,DLMT,1024,False,True,False,True,32,1,1,False,2,24,2,4,10,7,32,3.1939990000000003,8,0.0005432209495223919,16,True,1,11,512,3.194335685645958,1,14
48,8,1024,128,16,2,512,inf,2048,False,1024,DLMT,1,False,True,True,False,2,1,1,True,1,22,16,2,1,15,8,inf,8,inf,16,False,1,19,2048,inf,28,1
49,16,1024,2,128,4,4,2.1875128536471156,1,False,1,DLMT,256,True,False,True,False,4,4,4,False,32,1,128,8,10,1,4,2.187637,1,0.00020030227157976827,16,True,1,11,1,2.1877611463528845,8,1
50,4,32,256,1,1024,2048,3.4195418501786965,256,False,2048,DLMT,1,True,False,True,True,4,16,1,True,2,3,1024,16,10,14,4,3.419632,4,0.0001454510226845767,32,True,1,20,2048,3.4197221498213035,9,1
51,512,1024,1,1,2,128,2.5036671179599748,4,False,1024,DLMT,2048,False,True,False,False,1,1,15,True,4,12,512,1,10,1,4,2.503755,4,0.00014179210133145436,16,True,8,1,1024,2.503842882040025,28,1
52,128,1,256,1024,8,16,1.985281940683965,2048,False,16,DLMT,2048,False,True,False,True,16,1,1,False,8,18,2048,4,10,22,2,1.992494,1,0.011636200582664435,1,True,6,1,1,1.999706059316035,21,1
53,8,16,2048,128,64,16,2.677434338504828,64,False,256,DLMT,2048,True,True,False,False,32,8,25,False,4,5,2048,8,10,1,2,2.6775510000000002,4,0.0001882259280758099,8,True,1,23,2048,2.6776676614951724,11,1
54,2048,2,128,1,16,2048,2.840853157092357,4,False,512,DLMT,512,False,False,False,True,16,4,26,False,8,8,32,16,10,1,8,2.841017,8,0.0002643501465858826,4,True,11,1,8,2.841180842907643,22,1
55,8,64,32,1024,1,64,6.5327850583396065,16,False,128,DLMT,2048,False,False,True,True,8,2,1,True,16,30,8,1,10,28,16,6.533033999999999,16,0.0004016515903116285,1,True,1,28,1,6.533282941660391,1,1
56,4,1,64,1,8,2048,inf,4,False,128,DLMT,1024,True,True,True,True,4,2,1,True,1,5,1,1,1,13,16,inf,2,inf,2,False,1,12,1024,inf,1,28
57,16,1,2,32,2,2,3.6844597785426156,2048,False,2,DLMT,128,False,False,False,False,8,2,28,False,1,7,2048,1,10,1,8,3.6846870000000003,1,0.00036660741945569844,1,True,1,24,1,3.684914221457385,1,6
58,16,64,16,1024,2,16,2.671258398076734,4,False,1,DLMT,16,True,True,False,False,1,1,23,True,8,9,1024,4,10,1,2,2.6719009999999996,16,0.0010367974729907495,1,True,8,1,4,2.672543601923265,1,10
59,8,128,2,512,2,32,1.8906824712134922,32,False,512,DLMT,16,False,True,False,True,1,32,4,False,2,17,4,4,10,1,2,1.8907850000000004,1,0.0001654236984231802,1,True,1,11,1024,1.8908875287865086,1,23
60,8,1,4,8,1,1024,2.3552169002345424,2,False,512,DLMT,256,True,False,False,False,4,64,1,False,32,24,2048,8,10,30,8,2.355338,8,0.00019538679586914696,16,True,1,21,2,2.355459099765458,24,1
61,1,256,8,2048,128,1,2.2634105259804054,2,False,512,DLMT,32,True,True,True,True,4,32,1,True,1,25,1024,4,10,30,8,2.2634999999999996,2,0.0001443606594609531,16,True,1,25,2,2.263589474019594,27,1
62,4,128,16,8,256,8,4.931261010458428,4,False,512,DLMT,1024,True,True,True,False,4,1,1,False,16,9,512,2,10,6,8,4.931565999999999,16,0.0004920812940968096,1,True,1,5,32,4.93187098954157,1,9
63,4,8,512,1024,32,1024,3.734681793884855,32,False,16,DLMT,512,True,True,False,True,16,8,20,True,8,9,64,8,10,1,8,3.734948,32,0.00042950669377788444,1,True,1,9,64,3.7352142061151454,11,1
64,2048,1024,8,1,1,2048,1.8749587093885205,512,False,1,DLMT,16,True,False,False,False,16,64,1,True,1,25,4,4,10,4,1,1.875084,8,0.0002021484602958514,1,True,1,30,1,1.8752092906114795,12,1
65,8,512,64,128,1,1,4.021058543721816,64,False,1024,DLMT,64,True,False,True,False,16,1,18,True,8,14,32,16,10,1,4,4.021866999999999,1,0.0013043929622624378,1,True,2,1,2048,4.022675456278183,1,7
66,2,512,16,2,8,1,4.08912807087807,8,False,512,DLMT,512,False,False,True,True,4,1,23,False,2,11,2048,32,10,1,1,4.092401,16,0.005280663689348335,4,True,15,1,32,4.095673929121929,1,4
67,256,16,32,512,2048,512,3.859445096579497,32,False,32,DLMT,32,False,False,True,False,2,8,1,True,8,29,1,1,10,4,4,3.859831,32,0.0006226307091686779,1,True,21,1,32,3.8602169034205027,24,1
68,8,1,64,8,128,64,2.610051283304477,16,False,256,DLMT,1024,False,False,False,True,2,2,1,False,4,8,2048,1,10,19,2,2.6101859999999997,8,0.0002173568494435226,8,True,27,1,2048,2.6103207166955222,26,1
69,4,128,2,512,128,64,2.539515151060343,256,False,256,DLMT,256,True,True,False,True,16,64,29,True,4,27,1024,8,10,1,4,2.539607,8,0.00014819244245233462,4,True,1,15,1024,2.5396988489396572,18,1
70,1024,2048,2,2048,16,512,3.1377764922073412,4,False,2048,DLMT,2,False,True,False,False,16,16,1,False,4,20,32,4,10,11,16,3.138181,16,0.0006526476844362808,1,True,1,25,32,3.1385855077926585,9,1
71,128,4,128,1,1,512,3.9431259593669807,32,False,8,DLMT,2048,True,True,False,True,32,4,4,True,4,12,1024,32,10,1,4,3.943307,8,0.00029209758643297765,16,True,1,3,32,3.943488040633019,1,7
72,64,2,2,64,16,1024,1.8877512361004243,256,False,256,DLMT,1,False,False,True,True,1,256,1,True,8,26,1024,16,10,19,8,1.887851,4,0.00016096272860512302,2,True,1,1,512,1.8879507638995756,1,22
73,8,8,4,128,2,1024,2.300855271787777,8,False,512,DLMT,8,True,True,False,True,2,32,10,False,1,16,128,8,10,1,1,2.3009589999999998,16,0.0001673588957899081,4,True,1,27,128,2.3010627282122225,1,29
74,16,1,64,2048,512,2048,4.857396425342932,256,False,2048,DLMT,128,False,False,True,True,8,256,5,True,8,19,1,8,10,1,1,4.857813000000001,16,0.0006721168053246933,8,True,1,16,2048,4.85822957465707,1,22
75,16,32,128,512,32,2,inf,2048,False,2048,DLMT,1,False,False,True,False,1,2,1,False,1,27,256,4,1,26,1,inf,1,inf,2,False,1,30,1,inf,1,14
76,1,128,256,2,2,1,2.47761444421651,128,False,128,DLMT,512,False,True,False,False,16,2048,1,True,4,12,256,4,10,3,8,2.477702,8,0.0001412657070912805,2,True,1,3,256,2.47778955578349,23,1
77,1,512,512,128,32,1,4.126190472487922,256,False,1,DLMT,1,True,True,True,True,16,1,1,True,2,29,2048,2,10,17,32,4.126534000000001,1,0.000554259866849591,4,True,1,16,1024,4.126877527512081,30,1
78,1024,2,8,2048,8,64,inf,1,False,8,DLMT,8,True,False,True,True,1,1,1,False,32,13,32,1,1,22,1,inf,2,inf,1,False,15,1,16,inf,20,1
79,128,2,1,512,1,2048,2.577839474714222,4,False,1024,DLMT,4,False,True,False,False,8,512,11,True,1,29,1024,2,10,1,2,2.5779229999999997,4,0.00013476275449843586,4,True,1,22,8,2.5780065252857773,1,6
80,128,4,32,512,64,4,5.019868830819237,4,False,1024,DLMT,2048,False,False,False,True,1,1,30,True,16,7,512,4,10,1,8,5.020228999999999,2,0.000581110144464943,4,True,20,1,2048,5.02058916918076,2,1
81,64,64,1,64,16,1,inf,128,False,128,DLMT,4,False,True,True,True,1,4,1,False,8,7,64,32,1,12,4,inf,8,inf,16,False,11,1,1024,inf,6,1
82,128,64,1,128,1,4,inf,64,False,128,DLMT,8,True,True,True,False,1,1,30,True,16,26,16,2,1,1,16,inf,1,inf,8,False,18,1,1,inf,15,1
83,1,1,1,1,1,1,1.9163793093654318,1,True,1,DLMT,1,False,False,False,False,1,1,1,False,1,1,1,1,10,1,1,1.917183,1,0.0012967038983515244,1,True,1,1,1,1.9179866906345684,1,1
84,64,1,1,256,8,1,5.245632914500042,64,False,8,DLMT,64,True,False,True,True,8,8,5,True,16,26,256,8,10,1,8,5.246132,32,0.0008052428205206858,1,True,13,1,2048,5.246631085499958,18,1
85,2,512,8,4,4,1,2.153528283332948,8,False,1,DLMT,8,True,True,True,True,1,16,18,False,8,16,16,4,10,1,1,2.153949,2,0.0006787996758985885,4,True,1,28,512,2.154369716667052,1,23
86,256,64,512,256,128,256,2.4412033236481827,128,False,1,DLMT,2048,True,False,True,True,16,2,1,False,4,6,1024,2,10,23,2,2.441307,8,0.00016727522231340216,16,True,28,1,2048,2.4414106763518175,1,3
87,32,4,1,1024,128,1,2.128257126583773,2,False,64,DLMT,32,False,False,True,True,4,512,1,True,4,8,512,4,10,11,8,2.12839,4,0.00021438283513380862,8,True,1,30,512,2.128522873416227,6,1
88,32,8,2,1,1,1024,2.6525736527248585,16,False,32,DLMT,1024,False,False,False,False,1,16,1,False,1,10,64,16,10,29,4,2.6526630000000004,1,0.00014415616532081945,2,True,1,14,1,2.6527523472751424,1,30
89,16,8,256,256,512,512,inf,32,False,64,DLMT,256,False,False,True,False,2,256,28,True,1,13,2048,4,1,1,32,inf,2,inf,16,False,1,16,512,inf,16,1
90,256,32,4,256,4,16,2.368599448222521,64,False,128,DLMT,32,True,True,True,True,2,4,1,False,32,27,32,4,10,30,32,2.368793,1,0.0003122835250217442,4,True,9,1,2048,2.3689865517774793,1,8
91,16,32,1,512,8,512,2.5721134844011435,2,False,64,DLMT,1024,True,False,False,True,32,512,24,False,4,12,16,2,10,1,16,2.572278,2,0.00026543549122153026,8,True,23,1,128,2.572442515598856,1,23
92,512,32,2,512,32,256,2.0425073440753643,128,False,2048,DLMT,8,False,False,False,False,8,256,30,False,8,4,1024,4,10,1,1,2.042592,2,0.0001365869686317097,32,True,23,1,1024,2.0426766559246357,12,1
93,1,4,8,1,1,1,1.8724321477755261,128,False,256,DLMT,256,True,True,True,False,4,1024,29,False,2,3,2048,16,10,1,2,1.872559,2,0.00020466802388259845,2,True,1,7,512,1.872685852224474,1,17
94,32,1,64,128,128,2048,1.8806344592788833,2,False,64,DLMT,128,True,True,False,True,32,1024,1,False,1,9,1024,2,10,8,4,1.88094,1,0.000492970587357869,1,True,20,1,1024,1.8812455407211168,1,15
95,8,1,256,1,8,2048,17.018540618574264,2,False,4,DLMT,512,False,False,True,True,2,1024,22,False,1,4,128,1,10,1,8,17.019330000000004,2,0.001273616896873299,1,True,30,1,1024,17.020119381425744,1,3
96,16,8,128,2048,32,64,2.332586248681545,32,False,8,DLMT,1024,False,True,True,False,2,1,1,False,8,30,1,8,10,5,4,2.333063,2,0.000769208034279356,32,True,1,22,128,2.333539751318455,24,1
97,128,1,64,2048,1,2048,2.0119033094268253,4,False,4,DLMT,2048,False,True,True,False,1,256,1,False,8,4,4,16,10,26,1,2.011993,8,0.00014471005493743206,4,True,1,24,64,2.0120826905731746,1,21
98,1,512,8,128,1,1024,2.7110271720578103,4,False,512,DLMT,128,True,True,True,False,8,4,8,True,2,25,16,2,10,1,16,2.7111560000000003,4,0.00020785571919007607,4,True,1,14,128,2.7112848279421904,1,27
99,1,32,4,2048,2,512,3.7937916994679117,512,False,256,DLMT,128,False,False,False,True,32,8,1,True,4,7,1,1,10,21,32,3.7945750000000005,32,0.0012638057603920187,1,True,21,1,1024,3.7953583005320892,21,1
100,256,16,4,1,32,512,3.6963607102817275,8,False,2048,DLMT,8,False,False,False,False,8,64,1,False,2,10,1024,8,10,12,2,3.696495,2,0.00021666794871408194,4,True,14,1,16,3.6966292897182726,2,1
101,1,2,2,8,256,256,2.392687988998287,2,False,512,DLMT,2048,True,True,True,True,1,2,1,False,32,15,2048,1,10,25,1,2.393865,4,0.0018990326484818257,32,True,9,1,512,2.395042011001713,10,1
102,8,2,8,256,4,64,2.094163957995058,8,False,2,DLMT,1,True,False,True,False,16,1,1,True,4,30,4,8,10,11,8,2.097321,16,0.0050936871713917154,8,True,1,2,1,2.100478042004942,17,1
103,256,8,4,2048,2048,128,inf,64,False,512,DLMT,1,False,True,True,True,32,1,25,True,1,6,1,4,1,1,4,inf,4,inf,32,False,9,1,2048,inf,1,10
104,32,1,64,2048,64,1024,2.8205300548677985,2,False,1024,DLMT,1024,True,False,True,False,2,8,19,True,4,28,256,1,10,1,16,2.820573,4,6.928924880532569e-05,4,True,1,3,2,2.8206159451322015,9,1
105,8,4,32,8,1,256,inf,8,False,1,DLMT,32,False,False,False,False,1,1,7,True,32,30,8,2,1,1,1,inf,1,inf,32,False,8,1,256,inf,4,1
106,256,4,1024,1,32,2048,5.859123588437666,32,False,128,DLMT,2048,False,True,True,False,4,2048,1,True,32,7,128,2,10,16,16,5.860193000000001,16,0.0017254277730465732,4,True,20,1,1,5.861262411562335,21,1
107,4,32,32,128,4,8,4.286918831210341,1024,False,256,DLMT,2048,False,True,False,False,8,4,3,False,16,15,4,4,10,1,1,4.287189,4,0.0004359002179397223,32,True,1,3,2048,4.287459168789659,7,1
108,256,8,2,1024,32,4,7.001210219764458,8,False,8,DLMT,16,True,True,False,True,1,2,28,False,4,24,1024,2,10,1,32,7.001486,8,0.00044495393019940366,4,True,1,17,256,7.001761780235542,1,15
109,16,32,8,512,32,1024,2.9208470313615367,32,False,32,DLMT,128,True,False,False,True,1,16,20,True,2,29,2048,32,10,1,1,2.9209249999999995,1,0.00012579745625414403,4,True,1,9,1,2.9210029686384624,1,6
110,2,256,16,128,1,512,3.7791709503724356,8,False,2048,DLMT,2048,True,True,False,True,4,2,29,True,32,25,2,8,10,1,2,3.7792610000000004,1,0.0001452893664381133,1,True,14,1,256,3.7793510496275653,1,20
111,1,1,32,128,32,32,2.468851704160004,2,False,128,DLMT,512,False,True,False,True,32,2,27,False,4,29,128,1,10,1,1,2.468925,2,0.00011825819210517231,1,True,1,24,256,2.468998295839996,1,25
112,64,2,64,1024,8,512,4.484285200873836,512,False,64,DLMT,512,False,True,False,True,4,32,22,True,32,14,512,2,10,1,2,4.484429,8,0.00023201077561166633,4,True,5,1,1,4.484572799126165,19,1
113,64,2,16,1,16,16,2.4384826145860923,4,False,2048,DLMT,256,True,True,True,False,8,1,6,False,8,21,2048,8,10,1,2,2.4387740000000004,2,0.00047013189638651145,4,True,1,1,4,2.4390653854139086,1,30
114,1,8,1,512,64,256,inf,8,False,1024,DLMT,16,True,True,True,True,8,256,1,True,1,14,64,8,1,24,16,inf,4,inf,2,False,1,9,32,inf,1,2
115,128,64,512,512,1,4,4.6520505914475665,8,False,512,DLMT,2048,False,True,False,True,1,2,1,True,4,19,2048,2,10,8,32,4.652234999999999,32,0.0002975315109363747,1,True,12,1,1,4.652419408552432,1,21
116,1,8,1,256,256,1,6.1806605438660975,128,False,16,DLMT,1024,True,True,True,False,4,128,1,True,32,10,512,2,10,13,8,6.180794000000001,32,0.0002153230131686607,2,True,27,1,1,6.180927456133904,16,1
117,32,1024,2,512,2,8,2.168691095873594,16,False,1,DLMT,1,True,False,True,False,1,8,14,False,8,16,512,1,10,1,1,2.168846,4,0.00024992798962906386,2,True,1,30,16,2.169000904126406,27,1
118,8,2,4,512,128,512,inf,4,False,32,DLMT,256,False,False,False,True,32,64,22,False,1,3,1,1,1,1,8,inf,4,inf,16,False,1,4,1,inf,1,25
119,8,2,16,1,64,1024,3.95854806251503,4,False,1,DLMT,512,False,True,True,False,8,128,12,True,2,12,1,2,10,1,32,3.958817,32,0.0004339135858669784,1,True,1,6,64,3.9590859374849696,15,1
120,64,4,256,1024,8,256,3.7187199385933942,32,False,256,DLMT,1,False,False,False,True,2,64,5,False,16,30,2048,2,10,1,4,3.7188980000000003,16,0.0002872907934480466,4,True,3,1,1024,3.7190760614066063,6,1
121,16,32,2,256,8,256,4.042982613622863,4,False,128,DLMT,256,True,True,True,True,4,16,4,True,8,11,2048,32,10,1,1,4.043122,1,0.00022489108474989342,4,True,30,1,4,4.043261386377138,1,24
122,4,16,1,2048,4,64,2.506403999543761,4,False,2048,DLMT,64,True,False,False,False,16,16,20,False,2,30,2048,16,10,1,1,2.5067630000000003,1,0.0005792244815267545,32,True,1,4,32,2.50712200045624,21,1
123,8,8,8,1,2,4,2.3222776009769266,8,False,512,DLMT,16,False,False,False,False,16,4,1,False,8,28,128,8,10,30,2,2.323522,2,0.0020077589496750687,2,True,1,27,1024,2.3247663990230736,25,1
124,64,8,16,512,32,1024,2.043990875923273,2,False,1024,DLMT,64,True,True,True,False,8,512,1,True,4,19,512,16,10,1,2,2.0440880000000003,8,0.00015670354175960683,4,True,1,5,2048,2.0441851240767277,1,16
125,4,16,1,32,64,1,1.9902466227878919,8,False,16,DLMT,2,True,False,True,True,1,16,29,False,8,26,256,8,10,1,2,1.9903380000000002,2,0.00014743133995188476,1,True,1,22,128,1.9904293772121084,15,1
126,2048,64,8,1,2048,1024,2.6503718178204116,128,False,1,DLMT,16,False,False,False,False,16,1024,21,True,2,26,1,8,10,1,1,2.6506049999999997,8,0.0003762246669212487,1,True,23,1,256,2.6508381821795877,6,1
127,8,128,1,64,32,64,2.888419859514282,512,False,256,DLMT,4,False,False,False,False,8,2,15,False,1,19,1024,8,10,1,8,2.888551,8,0.0002115868615959157,16,True,27,1,512,2.8886821404857184,1,18
128,2048,4,8,2048,1,512,1.9219912291850532,2,False,512,DLMT,128,False,False,False,True,16,32,1,True,8,19,512,4,10,13,1,1.9224789999999998,8,0.0007869872934171245,1,True,1,18,8,1.9229667708149465,22,1
