id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.42133575518176614,1,16,512,256,7,1,17,DLMT,12,2048,2048,2048,0.42130875910394816,4.074333800557371e-05,1,0.42132225714285715,1
2,True,35,0.13170885371587118,1,512,512,256,1,19,13,DLMT,23,1,1024,1,0.13161154628412877,0.00014685946635182665,1,0.13166019999999998,1
3,True,35,0.2113835896639854,1,1,1,256,1,19,1,DLMT,16,1,64,1,0.21136669605030034,2.549637829423119e-05,1,0.21137514285714287,32
4,True,35,0.2589999190872307,1,512,512,64,3,1,18,DLMT,15,2048,1024,1,0.2587937380556265,0.00031117496095689994,32,0.2588968285714286,1
5,True,35,0.19198520322754983,1,512,128,256,21,1,29,DLMT,1,512,1024,2048,0.19134622534387877,0.0009643657151999233,1,0.1916657142857143,32
6,True,35,0.19975695988906572,1,256,1,64,9,3,1,DLMT,1,2048,1,256,0.1997317829680771,3.7997808744555065e-05,1,0.1997443714285714,8
7,True,35,0.2061433337710242,32,32,16,256,1,20,26,DLMT,1,1,2048,1024,0.2060440948004044,0.00014977460616893892,1,0.2060937142857143,1
8,True,35,0.15432569807843774,1,256,1,16,2,1,2,DLMT,30,128,2048,2048,0.15430081620727656,3.7552510174532674e-05,1,0.15431325714285715,8
9,True,35,0.31521061340804607,1,512,32,128,13,29,1,DLMT,29,2048,1,1024,0.31457738659195383,0.0009556860213629632,32,0.31489399999999995,1
10,True,35,0.2663275813738162,1,512,1,16,1,1,27,DLMT,3,128,2048,512,0.2660665900547552,0.00039389638749502985,32,0.2661970857142857,1
11,True,35,0.1724102849564213,1,1,512,1,11,24,1,DLMT,5,1,512,256,0.17239434361500727,2.4059178739779167e-05,1,0.1724023142857143,1
12,True,35,0.16104977645145757,8,1,32,16,29,1,25,DLMT,26,2048,1024,1,0.16086228069139957,0.00028297455571777656,1,0.16095602857142857,8
13,True,35,0.20641630493754623,8,512,32,1,30,27,1,DLMT,4,1024,128,1024,0.20635815220531092,8.776595034987244e-05,1,0.20638722857142858,1
14,True,35,0.1754665102679794,1,32,1,256,1,26,19,DLMT,2,2048,128,64,0.17532994687487782,0.00020610580995682732,1,0.17539822857142862,1
15,True,35,0.2729377594144141,1,1,512,128,10,1,24,DLMT,1,1,1,64,0.27268572629987153,0.0003803763807341421,32,0.2728117428571428,1
16,True,35,0.14782779916582697,32,512,32,128,27,1,9,DLMT,30,256,64,2048,0.14762237226274452,0.000310036806241596,1,0.14772508571428575,1
17,True,35,0.17982981728875816,32,1,256,1,5,1,11,DLMT,25,256,1,64,0.17980126842552754,4.308685106495731e-05,1,0.17981554285714285,1
18,True,35,0.2014341071163828,32,256,512,64,2,30,1,DLMT,8,512,2048,1,0.20136292145504572,0.00010743566086030096,1,0.20139851428571426,1
19,True,35,0.17785821751502567,1,128,256,1,1,18,27,DLMT,19,1024,1,2048,0.1777553253421172,0.00015528813508429776,1,0.17780677142857143,32
20,True,35,0.12234463861914184,1,1,16,32,1,18,30,DLMT,28,2048,2048,128,0.12202061852371533,0.0004890214185034242,8,0.12218262857142859,8
21,True,35,0.15448669227491554,1,1,512,32,28,1,2,DLMT,11,128,2048,1,0.15443793629651306,7.358407103581726e-05,1,0.1544623142857143,32
22,True,35,0.1120563151860465,8,1,256,512,29,15,1,DLMT,19,2048,1024,2048,0.11201151338538207,6.7616300413677e-05,8,0.11203391428571428,1
23,True,35,0.2245016347330014,1,128,16,16,29,1,27,DLMT,27,128,64,1024,0.22435390812414147,0.00022295368970955086,1,0.22442777142857143,1
24,True,35,0.1783286776718305,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17816023661388378,0.00025421659413715,1,0.17824445714285714,1
25,True,35,0.26075542228514165,8,512,32,16,30,22,1,DLMT,29,256,1024,1,0.26072000628628694,5.345095024068533e-05,1,0.2607377142857143,8
26,True,35,0.3116797101687015,32,128,512,16,25,3,1,DLMT,27,2048,1,2048,0.3116417184027271,5.733837978107106e-05,1,0.3116607142857143,1
27,False,1,inf,1,1,1,1,5,1,28,DLMT,14,2048,1,1,inf,inf,1,inf,32
28,True,35,0.19978860186667036,32,1,256,512,13,23,1,DLMT,2,2048,1024,2048,0.19976116956190104,4.1401705574645814e-05,1,0.1997748857142857,1
29,True,35,0.283054309664251,1,32,512,64,1,26,30,DLMT,1,128,1,2048,0.2823988903357489,0.000989179665899258,1,0.28272659999999994,1
30,True,35,0.3293709231298186,1,32,16,1,1,27,21,DLMT,1,1024,2048,1,0.32910616258446707,0.0003995850235186605,1,0.3292385428571428,32
31,True,35,0.27099309460536747,1,256,1,16,6,9,1,DLMT,3,1,64,1024,0.2708556482517753,0.00020743840197090486,32,0.2709243714285714,1
32,False,1,inf,32,64,1,1,26,1,2,DLMT,9,1,256,1024,inf,inf,1,inf,1
33,True,35,0.17857673518183786,1,16,1,1,23,23,1,DLMT,22,1,256,2048,0.178558007675305,2.8264147622321284e-05,1,0.17856737142857143,1
34,True,35,0.23589267594788568,1,1,1,512,5,5,1,DLMT,20,2048,64,512,0.23579235262354278,0.00015141114724551933,1,0.23584251428571423,1
35,True,35,0.24401023811059255,1,1,32,512,1,3,23,DLMT,27,1,64,1024,0.24386787617512165,0.00021485715425531926,32,0.2439390571428571,1
36,True,35,0.3218784598427808,1,32,512,128,28,30,1,DLMT,14,128,2048,64,0.3212469115857907,0.0009531526866570929,32,0.32156268571428576,1
37,True,35,0.20306862865739408,32,256,512,128,1,26,29,DLMT,28,1,1024,256,0.20244679991403455,0.0009384836880058494,1,0.20275771428571432,1
38,True,35,0.18114187871002338,32,512,1,512,23,1,27,DLMT,1,2048,2048,512,0.18099794986140513,0.00021722198934053842,1,0.18106991428571426,1
39,True,35,0.124115427351548,8,512,1,64,1,29,17,DLMT,28,256,1,1,0.12382508693416629,0.00043819097877244295,8,0.12397025714285714,1
40,True,35,0.2937612578351644,1,32,256,256,27,1,22,DLMT,3,512,256,1,0.2934769135934071,0.00042914136008869727,32,0.29361908571428574,1
41,True,35,0.19752150119894113,1,32,256,128,30,24,1,DLMT,16,128,1,1024,0.19748347022963025,5.7397546701465646e-05,1,0.1975024857142857,32
42,True,35,0.13472723004371942,32,1,256,1,1,3,22,DLMT,20,512,512,1,0.13469476995628063,4.898979485566134e-05,1,0.13471100000000003,1
43,True,35,0.1321645878310649,1,128,512,1,6,1,10,DLMT,3,64,2048,2048,0.13208615502607793,0.00011837328021723222,1,0.13212537142857142,32
44,True,35,0.2016099978674023,1,1,32,32,28,1,28,DLMT,30,1,2048,128,0.20146960213259774,0.00021188970176553115,1,0.20153980000000002,1
45,True,35,0.3233260698539308,1,256,1,1,9,21,1,DLMT,28,2048,2048,2048,0.32268415871749784,0.0009687926734248321,32,0.3230051142857143,1
46,True,35,0.2278735012934539,32,32,128,512,2,6,1,DLMT,12,1,1,1,0.22783661299226043,5.5672995688930304e-05,1,0.22785505714285717,1
