id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,256,256,512,1,5,9,DLMT,21,1.4739286597935222,2048,1,1,67,1,0.12090397142857141,1
