id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
57,10,False,0.72846070220678,1,4,0.7561384,1,10,DLMT,256,0.044656211086924975,True,8,1,True,False,0.7838160977932199,True,8,True,16
58,10,False,0.8471161742210114,1,1,0.8740276,1,6,DLMT,4,0.04341987976077318,True,2048,1,True,False,0.9009390257789887,True,1,True,1
59,10,False,0.7648686942686411,1024,1,0.8182474,1,30,DLMT,1,0.08612315838170359,True,256,1,True,False,0.8716261057313588,False,2,True,32
60,10,False,0.6918775039871375,2,1,0.8063533999999999,8,1,DLMT,2048,0.18469960236243063,True,2,1,True,True,0.9208292960128622,True,4,True,2
61,10,False,0.8060965711011014,16,2048,0.8560615,23,1,DLMT,512,0.08061524583879898,True,2048,1,True,True,0.9060264288988986,True,1,True,16
62,10,False,0.8227515959866449,128,2,0.8435872,30,1,DLMT,1,0.03361692644725272,True,8,1,True,False,0.864422804013355,False,32,True,1
63,10,False,0.8613301262393214,32,32,0.8764877,1,24,DLMT,1,0.024455784526569584,True,1,1,True,True,0.8916452737606786,True,1,True,32
64,10,False,0.41868743284231535,2048,32,0.5589061,6,1,DLMT,1,0.22623393194410513,True,1,1,True,False,0.6991247671576846,True,8,True,16
65,10,False,0.5593998066299526,8,2,0.6703302000000001,1,20,DLMT,32,0.1789791585737289,True,512,1,True,False,0.7812605933700476,False,2,True,1
66,10,False,0.794520423496699,16,16,0.8120426999999999,30,1,DLMT,32,0.02827108251924571,True,1,1,True,False,0.8295649765033007,False,2,True,4
67,10,False,0.594639671629161,16,512,0.7250767,1,21,DLMT,2048,0.21045187775358531,True,2048,1,True,False,0.855513728370839,False,1,True,16
68,10,False,0.5632477598023368,128,8,0.7118486,1,1,DLMT,2048,0.23975803685474237,True,256,1,True,False,0.8604494401976633,True,1,True,1
69,10,False,0.7647121941937945,16,2048,0.7904978,1,5,DLMT,16,0.04160344059281636,True,1,1,True,False,0.8162834058062055,False,4,True,32
70,10,False,0.7988456992847893,256,2,0.8362649,15,1,DLMT,512,0.060373508603442955,True,2048,1,True,True,0.8736841007152106,False,32,True,4
71,10,False,0.4295489853435372,2048,256,0.6016434,1,6,DLMT,1,0.27766343014491485,True,2048,1,True,True,0.7737378146564629,True,2,True,2
72,10,False,0.8275060893614258,2,1,0.8600659,30,1,DLMT,128,0.05253319071872565,True,256,1,True,True,0.8926257106385743,True,1,True,4
73,10,False,0.4232972032210362,2048,8,0.5780525,1,23,DLMT,2048,0.24968786245921126,True,32,1,True,True,0.7328077967789637,False,4,True,1
74,10,False,0.43802167881921134,2048,64,0.5151026,1,30,DLMT,2048,0.12436518068591386,True,256,1,True,False,0.5921835211807885,False,16,True,4
75,10,False,0.42633633214573957,2048,2,0.5895143999999999,18,1,DLMT,1,0.2632774697265985,True,2048,1,True,False,0.7526924678542601,True,8,True,1
76,10,False,0.7918544982376213,2048,2,0.8388133999999999,25,1,DLMT,1,0.07576521158579312,True,1,1,True,True,0.8857723017623785,False,1,True,4
77,10,False,0.4368832442535161,2048,32,0.5831789000000001,5,1,DLMT,2048,0.23603876785284655,True,1,1,True,True,0.729474555746484,False,2,True,2
78,10,False,0.6620150327352226,2048,16,0.7697248,12,1,DLMT,1,0.17378288248662468,True,128,1,True,False,0.8774345672647774,False,32,True,1
79,10,False,0.4395939964924834,2048,4,0.5699430999999999,1,26,DLMT,1,0.21031001655957807,True,4,1,True,True,0.7002922035075165,False,4,True,32
80,10,False,0.4309350573237317,2048,2048,0.5833280999999999,1,30,DLMT,1,0.245876515191854,True,1,1,True,True,0.7357211426762681,False,8,True,2
81,10,False,0.42007175157699184,2048,128,0.5599071999999998,20,1,DLMT,2048,0.22561563280535324,True,128,1,True,True,0.6997426484230078,True,4,True,8
82,10,False,0.7511570609861814,2048,128,0.8940252000000001,8,1,DLMT,1,0.23050868685184078,True,1024,1,True,True,1.0368933390138189,True,1,True,32
83,10,False,0.5353697198392413,2048,128,0.6602245,1,1,DLMT,1,0.2014452740876539,True,512,1,True,True,0.7850792801607587,True,32,True,2
84,10,False,0.4948651100915266,2048,2048,0.6386092999999999,23,1,DLMT,1,0.23192213944341322,True,2048,1,True,True,0.7823534899084732,False,4,True,32
85,10,False,0.4849558591454861,2048,32,0.6660751000000001,30,1,DLMT,1,0.29222441519265635,True,512,1,True,True,0.8471943408545142,True,16,True,1
86,10,False,0.5756767734168463,2048,1,0.7007901,24,1,DLMT,2048,0.2018624223526756,True,2,1,True,True,0.8259034265831536,False,32,True,1
87,10,False,0.4137231623490758,2048,256,0.5593072,1,1,DLMT,1,0.2348906171603285,True,2048,1,True,False,0.7048912376509242,False,8,True,8
88,10,False,0.4310761099547863,2048,2048,0.5931360000000001,30,1,DLMT,2048,0.26147336070544547,True,1,1,True,False,0.7551958900452139,False,4,True,16
89,10,False,0.5596798826906415,2048,8,0.6785368,1,21,DLMT,2048,0.19176810254095958,True,2048,1,True,True,0.7973937173093586,False,32,True,2
90,10,False,0.4466734872659964,2048,2048,0.5885157,1,18,DLMT,1,0.2288534198259008,True,2048,1,True,True,0.7303579127340035,True,1,True,8
91,10,False,0.43962237437168167,2048,1,0.5958970000000001,1,25,DLMT,2048,0.25213920325764494,True,128,1,True,True,0.7521716256283186,True,2,True,1
92,10,False,0.5216504147512633,2048,128,0.6681287000000001,1,16,DLMT,1,0.2363334289790803,True,1,1,True,False,0.814606985248737,True,16,True,1
93,10,False,0.5108808919008858,2048,16,0.6423881,1,8,DLMT,1,0.21217854491368818,True,32,1,True,True,0.7738953080991142,False,2,True,8
94,10,False,0.7166924000450203,2048,2,0.8179567000000001,1,1,DLMT,2048,0.16338352951693141,True,4,1,True,False,0.9192209999549799,False,1,True,32
95,10,False,0.4106634225595597,2048,2,0.5705574,1,4,DLMT,1,0.2579787980002232,True,1,1,True,True,0.7304513774404403,True,8,True,16
96,10,False,0.4087907972662017,2048,256,0.5664832,1,7,DLMT,2048,0.25442669675401597,True,2048,1,True,False,0.7241756027337982,False,1,True,1
97,10,False,0.5366159575379236,2048,2048,0.5799487,10,1,DLMT,2048,0.06991463339251659,True,1,1,True,False,0.6232814424620764,True,32,True,2
98,10,False,0.49586013327982215,2048,1,0.6573177000000001,1,16,DLMT,2048,0.26050155019770993,True,512,1,True,False,0.8187752667201781,False,2,True,32
99,10,False,0.448686915930258,2048,1,0.5082502,7,1,DLMT,1,0.09610158353201054,True,8,1,True,True,0.567813484069742,False,8,True,16
100,10,False,0.6720586656984042,2048,1,0.8267842999999999,30,1,DLMT,1,0.24964000393208216,True,16,1,True,False,0.9815099343015956,True,32,True,2
101,10,False,0.4201474268517191,2048,2,0.5483943,1,13,DLMT,2048,0.20691820112114354,True,16,1,True,False,0.6766411731482809,True,8,True,2
102,10,False,0.4559331748096297,2048,64,0.5710257000000001,1,30,DLMT,2048,0.18569449445637856,True,2048,1,True,False,0.6861182251903705,True,2,True,8
103,10,False,0.6048498915915576,2048,2,0.7310132,17,1,DLMT,1,0.20355650147651877,True,2048,1,True,True,0.8571765084084425,True,32,True,2
104,10,False,0.5735518442075207,2048,4,0.6699105999999999,1,19,DLMT,1,0.15546874494006827,True,1,1,True,True,0.7662693557924791,True,32,True,2
105,10,False,0.5203889003713147,2048,16,0.5745934,7,1,DLMT,2048,0.087455524493539,True,16,1,True,True,0.6287978996286854,False,32,True,2
106,10,False,0.5777041020305721,2048,128,0.6974099,25,1,DLMT,2048,0.19313771768116653,True,128,1,True,True,0.817115697969428,True,32,True,2
107,10,False,0.7132720060574127,2048,512,0.8451511,30,1,DLMT,1,0.2127785591507988,True,1,1,True,False,0.9770301939425874,False,32,True,1
108,10,False,0.5530173620785066,2048,2048,0.6644825,1,1,DLMT,1,0.17984193501363913,True,2048,1,True,False,0.7759476379214933,True,32,True,4
109,10,False,0.5432723206581558,2048,32,0.6613935000000001,30,1,DLMT,2048,0.19058103596383874,True,2048,1,True,True,0.7795146793418444,True,32,True,4
110,10,False,0.6787506054878251,2048,32,0.7000781999999999,20,1,DLMT,1,0.03441072193314172,True,2048,1,True,False,0.7214057945121747,False,32,True,1
111,10,False,0.5396455635236429,2048,1,0.6360292,30,1,DLMT,1,0.1555088883464865,True,256,1,True,False,0.732412836476357,True,32,True,4
112,10,False,0.5435846758258835,2048,1,0.6808927,1,22,DLMT,1,0.22153779397612952,True,16,1,True,False,0.8182007241741165,False,32,True,2
113,10,False,0.5803316074261035,2048,2048,0.7033106,1,30,DLMT,1,0.19841880970976516,True,2048,1,True,False,0.8262895925738966,True,32,True,1
114,10,False,0.6239130760204739,2048,16,0.6979850000000001,1,30,DLMT,2048,0.11951035442169854,True,128,1,True,False,0.7720569239795263,False,32,True,4
115,10,False,0.601782088760707,2048,1,0.7239689,1,11,DLMT,2048,0.19714067533740973,True,1024,1,True,True,0.846155711239293,False,32,True,1
116,10,False,0.6247733021845727,2048,1,0.7285901000000001,1,29,DLMT,2048,0.16750182302915392,True,2048,1,True,False,0.8324068978154275,False,32,True,2
117,10,False,0.5725096349862001,2048,1,0.7005090999999999,2,1,DLMT,2048,0.2065190237776898,True,16,1,True,True,0.8285085650137997,True,32,True,1
118,10,False,0.5506567702011327,2048,64,0.6866186,1,21,DLMT,2048,0.2193657946778394,True,128,1,True,False,0.8225804297988673,False,32,True,1
119,10,False,0.5984917151192974,2048,2,0.6329948,15,1,DLMT,2048,0.05566854053736276,True,2,1,True,False,0.6674978848807025,True,32,True,4
120,10,False,0.6317388673173638,2048,8,0.7700598,1,8,DLMT,1,0.22317205765319278,True,8,1,True,True,0.9083807326826361,True,32,True,2
121,10,False,0.5865919785799686,2048,2048,0.7111096,1,15,DLMT,1,0.20090128982970715,True,2048,1,True,True,0.8356272214200314,False,32,True,4
122,10,False,0.5641757657435406,2048,512,0.6606215000000001,1,1,DLMT,1,0.15560907917872271,True,1,1,True,True,0.7570672342564596,False,32,True,4
123,10,False,0.5188126338794827,2048,512,0.5654867,1,7,DLMT,2048,0.07530564733145848,True,1,1,True,False,0.6121607661205173,True,32,True,2
124,10,False,0.5693095608531132,2048,4,0.6878521,1,2,DLMT,2048,0.19126087330212105,True,512,1,True,False,0.8063946391468867,False,32,True,1
125,10,False,0.49675080781310244,2048,512,0.6385031999999999,10,1,DLMT,1,0.2287085000662634,True,512,1,True,False,0.7802555921868974,True,32,True,2
126,10,False,0.5550611334510549,2048,2048,0.6892867,27,1,DLMT,2048,0.21656444397409746,True,1,1,True,False,0.8235122665489452,False,32,True,2
127,10,False,0.5558990272766187,2048,128,0.5983284,7,1,DLMT,2048,0.06845710357764195,True,512,1,True,False,0.6407577727233813,True,32,True,4
