id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,2,1,4,1024,0.15647180158134247,False,1,DLMT,8,False,True,False,18,17,0.020174731591770932,10,1,30,0.168976,True,True,0.1814801984186575
2,16,64,2,1,inf,False,8,DLMT,8,False,False,True,14,10,inf,1,1,11,inf,False,True,inf
3,4,1,256,2048,inf,False,256,DLMT,32,True,False,False,11,20,inf,1,1,3,inf,False,True,inf
4,32,1,1,16,inf,False,16,DLMT,4,True,True,False,1,24,inf,1,1,13,inf,False,True,inf
5,16,1,8,128,inf,False,16,DLMT,4,False,False,True,2,1,inf,1,19,1,inf,False,True,inf
6,16,32,1,2048,5.388771546329443,False,4,DLMT,1,True,True,False,26,1,0.0001233531515608802,10,1,27,5.388847999999999,True,False,5.388924453670556
7,2,2048,2048,2048,inf,False,2048,DLMT,16,True,False,True,11,5,inf,1,22,1,inf,False,True,inf
8,4,2,1024,1024,8.837640072563465,False,2048,DLMT,32,True,True,False,30,7,0.0005855604153289568,10,1,23,8.838003,True,False,8.838365927436536
9,8,1,1,256,2.6692592829921495,False,4,DLMT,1,False,False,False,2,9,0.00011571084650975047,10,27,1,2.669331,True,False,2.6694027170078507
10,1,1,128,1,4.359958228783302,False,1024,DLMT,1,False,True,True,30,29,0.0009628525328419485,10,9,1,4.360555,True,False,4.361151771216697
11,1,1,1,32,0.3648536097927167,False,64,DLMT,32,True,True,False,13,7,0.03349105611592444,10,8,1,0.3856112,True,True,0.4063687902072833
12,16,1,2048,256,inf,False,2048,DLMT,1,True,False,False,22,25,inf,1,1,12,inf,False,False,inf
13,16,128,32,256,14.262714203860792,False,512,DLMT,1,True,True,False,8,30,5.179886299188042,10,22,1,17.473182,True,True,20.68364979613921
14,1,1,4,2048,0.1623639907512726,False,1,DLMT,2,True,False,False,4,30,0.05688704718659601,10,1,1,0.1976223,True,True,0.2328806092487274
15,8,16,4,1,3.383402565975696,False,512,DLMT,1,False,True,True,12,13,0.04456543306195964,10,29,1,3.411024,True,True,3.438645434024304
16,1,1,16,1,inf,False,128,DLMT,32,True,False,True,24,11,inf,1,1,29,inf,False,False,inf
17,16,1024,16,1024,3.052758284980632,False,1,DLMT,4,True,True,False,27,14,0.00022864820139243558,10,10,1,3.0529,True,False,3.0530417150193685
18,2,1,1,1024,2.6507552971712287,False,512,DLMT,2,False,True,True,9,16,0.0010288930945438492,10,1,5,2.6513929999999997,True,False,2.6520307028287706
19,2,8,2048,32,5.497646979499753,False,1,DLMT,4,False,True,False,30,20,0.15004479812376048,10,1,30,5.590644,True,True,5.683641020500247
20,2,16,32,32,2.827803604195279,False,512,DLMT,1,False,True,False,2,16,0.037577577409939604,10,11,1,2.851094,True,True,2.8743843958047206
21,16,2,256,8,11.257377558082363,False,2048,DLMT,2,False,False,False,22,7,0.012621014222319898,10,30,1,11.265200000000002,True,True,11.273022441917641
22,32,8,1,512,inf,False,16,DLMT,2,False,False,True,23,29,inf,1,1,10,inf,False,True,inf
23,1,2,2,8,inf,False,1,DLMT,32,False,False,True,30,16,inf,1,21,1,inf,False,False,inf
24,2,32,4,32,inf,False,4,DLMT,4,True,True,True,2,13,inf,1,30,1,inf,False,False,inf
25,4,512,1024,1024,3.183788994565664,False,1,DLMT,32,False,True,False,14,27,0.038031936697991084,10,1,13,3.207361,True,True,3.2309330054343364
26,8,2,512,4,inf,False,512,DLMT,8,False,True,True,25,29,inf,1,1,19,inf,False,False,inf
27,4,2048,4,1,inf,False,2048,DLMT,32,True,True,True,6,20,inf,1,4,1,inf,False,True,inf
28,1,128,256,1,inf,False,2048,DLMT,4,True,False,True,1,23,inf,1,23,1,inf,False,True,inf
29,32,2,1024,1,11.53492991627492,False,1024,DLMT,2,False,False,False,7,3,0.0018878559267063518,10,13,1,11.5361,True,False,11.537270083725078
30,1,256,1,2048,inf,False,1024,DLMT,8,True,False,True,4,29,inf,1,9,1,inf,False,False,inf
31,1,2048,64,2048,inf,False,1,DLMT,16,True,False,True,2,1,inf,1,1,11,inf,False,True,inf
32,1,512,2,512,0.166333945942568,False,256,DLMT,1,False,True,False,29,25,0.025577413872594705,10,1,23,0.18218669999999998,True,True,0.19803945405743195
33,2,1,16,8,14.115420154500507,False,2048,DLMT,32,False,False,False,2,1,0.055195417382243,10,1,15,14.149629999999998,True,True,14.18383984549949
